RegionID,RegionName,County,State,Metro,SizeRank,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07
14948,Daphne,Baldwin County,AL,Daphne-Fairhope-Foley,2199,5.426356589,4.544960367,4.184100418,4.926866821,5.002501251,5.747126437,4.170141785,4.661016949,2.912621359,4.810497142,3.849114704,3.944636678,5.599657175,4.761904762,4.00160064,4.848296358,3.453657374,4.474474474,4.929577465,4.547217374,3.47826087,3.432090785,3.654618474,3.461288068,3.602172226,3.720930233,3.450655625,4.2105524,3.472222222,3.419029413,2.942907593,2.684315684,2.779321845,2.772642954,2.916302129,3.636363636,3.566945356,3.050426253,3.447545824,3.703529016,2.932552693,3.429316196,2.914285714,3.242976738,2.871024605,2.899097704,3.126954346,3.118040089,2.729754322,2.857142857,3.032140691,3.177421654,3.340463817,3.227170287,2.926829268,2.938234778,3.158605805,3.174603175,2.704402516,2.779321845,2.732399107,2.507236422,1.515610791,2.305799649,2.093085899,2.060301508,2.2737608,2.85836793,2.778549812,2.816901408,2.51572327,2.353218058,1.535409437,2.22826087,2.128565347,1.819836215,1.616733068,1.819505336,2.173913043,1.598021368,2.649469159,2.515677738,2.004357298,2.680572718,2.598077423,1.892763315,1.859187955,2.858776444,2.632964718,2.072909221,1.773777594,2.216984111,1.836605446,2.229180263,2.277012839,2.358379454,2.244938491,2.117580071,2.105263158,2.444444444,2.278197702,1.960784314,2.087841472,2.365454834,2.116683019,2.261104808,2.06291903
20578,South Plainfield,Middlesex County,NJ,New York-Newark-Jersey City,2200,5.001250313,5.173305742,4.623080622,6.47424443,5.456529647,4.80309771,4.903516226,5.324675325,3.699421965,4.138690966,3.449068751,4.542017476,3.637024914,4.016064257,6.711111111,9.090909091,5.767896452,3.50877193,4.414544525,5.150447276,3.955197714,3.174603175,4.784688995,4.081632653,3.333888981,4.313373858,2.65876725,4.615384615,3.961584634,5.845121787,6.131012024,4.793650794,3.572704537,2.439768222,4.008016032,4.00080016,3.50877193,3.400525593,4.548348331,3.68852459,5.323329761,5.405918325,3.279763857,3.092783505,3.815175922,3.79403794,3.483316171,2.857959417,2.554621849,3.809157368,3.449465333,4.03853279,2.553191489,2.634211404,5.162064826,3.961584634,4.842699813,3.335742986,4.77326969,4.335139642,4.865869866,4.085002071,4.878892734,4.828413846,6.153846154,3.391955074,3.636715363,4.854800558,3.489204546,3.7756149,3.489438549,3.371544167,3.37854489,4.492762568,3.29036378,3.950786269,4.556041497,4.082465809,4.11036036,4.67302235,3.939215626,3.757763975,3.571428571,5.120945187,3.366666667,4.410432023,2.885685245,5.965522334,3.68492184,3.334444815,2.789824642,2.024026583,3.128054741,2.75472646,3.540738234,2.994236549,4.637681159,2.570694087,3.557651093,3.604991394,1.433691756,2.173913043,3.27248405,4.166833333,2.041441279,2.33910172,2.760667023
7486,Tullahoma,Coffee County,TN,Tullahoma-Manchester,2201,4.752688172,5.15606139,5.063096182,2.953964194,3.013863773,4.447739066,5.17486416,4.87804878,4.717008099,4.167535084,3.511852502,4.155251142,4.029727043,3.573981415,4.001224523,5.001250625,4.291845494,3.258064516,3.181600151,3.733966278,3.819301282,4.168791911,4.026179284,4.694821841,4.32022155,5.263157895,5.311926642,4.449388209,4.999811761,4.560255609,3.781979978,4.362593203,4.101640656,3.77213241,3.344641762,3.472222222,3.334444815,3.439018381,4.490873192,2.744101769,6.425531915,2.503128911,3.849025243,4.669581819,3.055145057,3.706449222,3.334444815,3.472222222,2.76932791,3.849114704,3.925418134,4.003202562,4.167535084,3.849114704,4.66659045,6.036564333,3.726128132,2.723735409,2.666666667,3.174603175,2.593662806,3.260869565,3.391955074,4.061212478,3.511680081,3.773890271,2.987303958,3.623188406,4.769708552,3.10318076,2.845070423,3.12984119,2.827005871,3.775009438,3.937608869,4.618937644,2.668218032,2.326663564,3.71080756,2.70343336,3.572704537,3.373356204,2.108629202,3.448870495,4.286838728,3.640215318,3.060606061,4.168403501,3.335557038,4.093597015,3.450655625,3.615328995,3.947368421,1.874156308,3.473834414,3.225806452,3.418986248,2.858163761,5.066497783,4.39286956,3.333853793,3.171019264,2.741743129,3.126954346,2.440016267,2.014704363,2.316602317
25548,Lemont,Cook County,IL,Chicago-Naperville-Elgin,2202,5,4.008016032,4.660566078,2.884267989,5.454545455,5,4.616094784,3.226240088,3.449465333,4.166666667,3.529411765,4.334190907,3.588330613,4.557318616,6.637758506,3.68597936,4.615384615,3.032917495,3.636363636,3.709922415,4.19809476,3.60988168,2.868968422,3.056744527,2.070049278,2.595856156,4.763795187,3.306451613,3.334444815,2.185586935,2.5,3.196445868,2.857551079,2.78551532,2.891844997,2.666666667,2.003930818,3.80893461,3.527622253,5.030433064,2.624038373,4.434782609,2.926438011,3.117060057,2.2068979,2.527988443,3.358800872,2.527988443,3.181600151,3.604534087,3.727085384,2.655717984,3.140281361,2.302763684,3.017751479,2.525,3.624567275,2.396064084,3.208350548,2.952979404,2.804718218,2.941176471,2.564760195,2.369328298,3.077396523,2.779321845,2.105263158,2.477835872,2.383034024,2.296416938,2.432827461,2.355712603,2.244755245,2.972852476,2.434004181,2.381009072,2.404761905,2.929673267,2.610441767,2.33592881,2.178649237,2.174385736,2.422853701,2.422760613,2.037617555,2.693010596,2.222271606,1.47080453,2.523726889,2.490249025,1.810879128,2.234636872,2.645728409,3.196125908,2.691171524,2.436915163,2.682926829,2.255639098,2.393970738,2.72568142,1.914000961,1.993453779,2.304915181,2.132196162,1.964836397,2.67239411,2.463414634
14751,Zebulon,Wake County,NC,Raleigh,2203,4.4,4.955071294,3.156823993,5.889281508,6.226556639,5.001250313,5.368421053,4.255319149,7.119296317,4.782086708,4.316344608,4.615384615,3.225806452,4.125330266,5.268703899,9.095043201,2.613412229,5.025,3.076923077,25.5,3.605172526,4.24044809,2.790489212,4.099415986,2.476394545,3.004625736,3.007518797,4.067321178,0.089859781,3.497051047,3.928622652,3.135605219,3.163290823,4.000666889,4.090909091,4.496908375,4.056355876,1.538461538,3.924617173,4.04040404,2.914285714,2.354375136,4.00160064,3.724732666,3.598861684,2.834008097,2.040816327,3.051199405,2.542372881,2.708245243,3.474903475,4.100041,4.884191509,3.06441526,4.315258069,2.704164413,2.5,4.568147672,2.649478457,3.574879227,1.785714286,4.638259898,2.342818428,0.052714813,2.478902954,2.064119726,2.326663564,2.55828885,2.448979592,2.525769289,2.174858634,2.171837709,2.156482861,2.084201751,2.174385839,3.618817853,3.333333333,3.743315508,1.754385965,2.421435272,2.537701115,3.831417625,3.00770791,2.849540456,1.511030523,3.846153846,2.837755209,1.779581934,2.044221944,1.315408571,1.442535962,1.961425302,1.96086121,2.566261216,3.125,2.569268657,1.64386055,2.666666667,3.196347032,2.062118235,2.439619419,1.85880516,3.289942485,2.492189732,2.288135593,2.34741784,2.43902439
28306,Cleveland,White County,GA,NA,2205,7.941949355,6.785411366,7.942811755,8.703220191,6.740047962,6.333122229,6.365860068,7.246376812,10.00769823,9.404659189,8.006405124,7.698229407,7.025761124,6.425886082,9.191919192,9.420488877,9.166666667,6.648344458,5.605460322,10.00500501,8.258823529,5.889281508,6.711409396,7.453726863,8.02359882,7.116318948,6.060606061,5.065353189,8.295122968,4.8927508,8.196721311,5.434662237,5.586592179,5.890848725,4.164201751,5.617977528,5.266111344,5.808237106,6.082289803,5.497006623,4.701490815,3.518198926,5.134978875,6.289308176,4.285714286,4.168403501,4.547521601,5.513150372,4.201680672,4.093959732,4.088482992,5.399681619,6.928107921,3.921568627,5.722657845,6.253908693,4.952380952,4.721579545,6.012024048,5.728707987,5,4.999509852,5.000127949,5,4.871912257,6.365860068,4.952380952,5.273020979,6.008583691,5.217391304,4.688965302,4.212743549,6.081601232,3.833330294,6.25,3.727495351,3.809157368,5.982142857,3.102912378,3.6118453,3.137691967,3.703703704,3.94293781,4.763795187,4.19412822,4.658074431,6.5615625,4.239834526,3.851851852,3.062787136,4.081632653,3.819955407,3.894247946,3.705075954,4.788329205,5.748001523,3.980800025,4.216249203,2.965346332,5.128205128,4.19935262,3.795508526,4.423570146,2.419845598,2.08507946,4.651162791,3.644204942
27476,Trotwood,Montgomery County,OH,Dayton,2206,13.48747592,14.26009798,11.11111111,9.653465347,12.14796283,9.118541033,12.92232672,11.6509299,9.218361426,10.40832883,9.091818182,9.099181074,6.664592547,11.29327611,9.571428571,11.13585746,15.03759398,9.210526316,10.72625698,9.107468124,9.118541033,7.415509985,10.1010101,9.17514679,12.27409639,3.231017771,6.152241919,12.5,7.891517774,9.563754102,10,8.870280825,8.510638298,6.250390649,5.730659026,9.118541033,5.529953917,11.12347052,12.04941176,9.272727273,7.34853492,3.572261938,6.43776824,4.904907312,2.941176471,5.266854582,10.05025126,9.395973154,4.983490566,7.256894049,7.951857886,5.005005005,7.029876977,5.113690792,7.923497268,6.25,9.099181074,5.56022409,5.495520548,6.976744186,9.647928419,10.01002004,8.024691358,11.79941003,10.82925382,6.492537313,7.142857143,7.999500864,5.265929437,8.932958933,3.086419753,3.75,5.639097744,7.192115144,6.133917397,9.863013699,5.942028986,7.716049383,7.530981888,6.304128865,5.534353092,4.784798535,6.259780908,7.358351729,4.848484848,3.849114704,4.809619238,5.91954023,8.532423208,9.090909091,7.511406416,7.518796992,6.375,7.846153846,5.487280181,4.483091787,5.326659642,4.278074866,5.598320504,6.779661017,8.066332916,5.454545455,8.032128514,5.987233106,2.573358405,4.784875647,5.663939585
26223,Norwalk,Huron County,OH,Norwalk,2207,6.728343146,6.896622397,4.286939125,7.147962831,7.698229407,10,5.002501251,5.754716981,4.766444233,4.434782609,4.952028176,7.147962831,8.282379099,3.805254804,6.759124618,6.612751067,8.190781821,6.12244898,6.52173913,5.265929437,3.773423023,3.591549296,5.885815185,3.847511257,6.251954346,6.016520197,5.89059071,11.12468139,7.709414381,5.854183009,4.260610188,4.904904905,5.889281508,3.783726541,5.561735261,5.845293401,4.343374869,7.546933667,9.102730819,5.576219701,4.10013844,5.263157895,5,4.351610096,4.779969651,4.104775784,5.555555556,5.57552842,4.061636596,4.401913876,5.47282204,4.860699594,4.620360767,4.901055326,4,4.538254129,3.426222019,3.335557038,3.846153846,5.056179775,4.35086989,4.016929352,5.408328826,5.717552887,5.359056806,4.008016032,5.62248996,3.429971417,2.845575477,3.77213241,4.8,3.244997296,4.413325772,3.533568905,3.117287697,5.215903107,4.949084212,6.25,3.697996918,4.308402585,6.831209212,4.168403501,4.904904905,3.849114704,4.231915032,2.857142857,4.382364153,4.166666667,3.555555556,3.847633705,6.52173913,6.051442893,5.6,6.514336164,5.810200129,4.653327129,2.696629213,5.447330447,3.450655625,5.882352941,8.474576271,5.122547746,8.054757169,4.87804878,3.313890163,4.483105023,4.904904905
45035,East Fishkill,Dutchess County,NY,New York-Newark-Jersey City,2209,4.283870968,2.78551532,4.762811964,3.355574715,4.25,4.313547731,5.450500556,4.081632653,4.121458127,3.719321731,3.344481605,3.393939394,3.389830508,4.186457002,4.003338898,6.66888963,4.107027027,3.502270871,4.000679876,3,4.351419229,3.557651093,4.530744337,4.487594391,3.389830508,3.983050847,3.473162593,4.201680672,4.399617598,3.003754693,3.017241379,2.871766877,3.010367893,4.246077992,4.545454545,3.498915346,3.774297037,2.877697842,3.68928059,3.248791617,5.139703346,3.109067736,3.858851101,4.006677796,3.728395062,2.380952381,2.805555556,3.157894737,3.364005602,3.064411551,3.484489771,5.4948128,3.373453128,4.166666667,4.593375952,3.333333333,3.128216203,2.78551532,4.001052909,3.334444815,3.853564547,3.536977492,3.895153109,3.531961582,3.32688588,3.024559899,4.559270517,3.235009515,3.613101357,3.474903475,3.776268639,3.592542065,2.870275091,2.857142857,2.611371766,3.648054343,3.077359114,3.110246998,3.204272363,2.857551079,2.810382427,2.982021345,2.633744856,3.636363636,3.599228792,3.031221582,4,4.356261023,3.680907847,3.47705146,3.883495146,2.75,2.599191441,3.697816519,3.202793568,3.226326911,3.883729646,3.598971722,4.06704302,3.368421053,3.334111293,3.774047871,3.066196081,3.569372481,3.431018457,3.476862764,3.312419583
5889,Mechanicsville,Saint Marys County,MD,California-Lexington Park,2210,5.110650259,4.349717268,5.42200386,4.349717268,5,4.87804878,4.234724743,2.837935653,4.501385042,3.779220779,3.031221582,5.660377358,4.04,3.423979164,5.510721484,5.015197568,5.6,4.352326001,4.716531682,3.963170536,5.202702703,4.000266667,4.654622774,5.390040623,3.113092725,3.614457831,5.139703346,3.379791782,2.033898305,3.847633705,3.266129032,5.325031049,4.505316273,4,3.847263669,4.105263158,4.524484971,3.366344554,5.18783542,4.590909091,3.22684737,2.450300509,5.087808819,3.472057148,3.710575139,3.210957501,3.975692007,4.00160064,4.237272777,4.803843074,2.885682575,4.347826087,5.672402804,5.184574468,3.138296989,2.500625156,3.667310054,2.564760195,3.418420145,3.459958295,4.289110937,4.168403501,4.168403501,3.428571429,4.184100418,3.742723925,3.334444815,3.391366284,3.232981889,3.577817531,3.254190506,3.961584634,2.665905916,3.516847362,3.669274712,3.626507713,2.500625156,4.547521601,1.63711574,3.316209366,3.538011696,3.430247163,2.439512195,2.570694087,2.643801358,3.711274037,2.931122756,3.134193323,3.042982122,3.241483643,2.63162472,2.857959417,2.366863905,3.007734744,3.018480767,2.690298757,2.813755931,2.508732931,2.359977161,4.689354966,4.020080003,1.695489997,3.418458781,3.130068913,2.565418163,2.970588235,2.1867757
25828,McHenry,McHenry County,IL,Chicago-Naperville-Elgin,2211,5.201746044,4.2,5.002501251,5.213270142,4.444444444,4.904904905,4.878386167,5.083655084,4.897300493,5.128205128,5.555555556,5.662514156,5.43507262,5.263157895,6.003430532,5.003573981,5.405405405,4.761904762,5.263157895,4.587155963,5.003126954,4.090909091,5.714285714,4.347826087,5.632242133,7.539410555,4.836242679,4.043865661,4.878892734,4.797806717,4.274692789,4.688965302,5.318041077,4.05904059,4.092233879,2.565418163,2.632964718,3.573981415,5.004046666,4.980875022,4.209979173,4.761904762,4.460966543,3.855421687,2.939455336,2.926829268,3.344481605,3.517241379,3.877237933,4.17551041,2.85218254,4.817927171,4.067641682,3.517263633,2.11463178,3.366666667,2.58974359,3.186646434,3.584229391,3.460207612,2.942907593,2.793296089,2.486902476,4.618243451,2.128565347,2.927731092,2.614977059,3.486536754,2.41058356,2.143767345,2.778549812,3.225806452,2.877697842,2.355889724,3.108902005,3.461861559,1.838592733,2.332595865,3.126954346,2.223210316,2.501250625,2.858776444,3.335557038,2.830188679,2.516212711,2.702702703,2.816440477,3.897022333,2.740971095,2.95632718,2.548851804,1.923816853,2.632964718,2.68626087,2.213809664,2.394349794,2.229665488,2.78799933,2.532182104,2.714981698,2.632964718,2.084201751,2.151239195,2.041649653,2.106383549,2.372797594,1.851858711
126391,The Crossings,Miami-Dade County,FL,Miami-Fort Lauderdale-West Palm Beach,2213,8.437411934,6.422018349,5.397499697,6.559139785,6,3.91221374,7.846012071,8.08,4.4,6.148915051,3.016042781,6.666666667,5.079651202,9.090909091,10.20408163,4.86631016,5.698113208,8,9.435392194,4.361682754,4.446420631,1.904761905,4.258359531,5.298245614,6.831052822,8.520758418,4.772613519,5.894736842,6.626870888,7.231790378,6.188487513,6.088592515,3.706449222,4.419080385,5.505836576,4.651162791,5.462987738,3.077870114,4.349717268,4.502046385,4.80952381,3.034789644,3.400635864,4.90601253,4.393900233,5.714285714,5.736137667,4.134366925,3.28320802,4.869151777,2.972294372,3.3002122,2.45398773,3.838748496,2.666666667,3.409090909,4.545454545,4.976244061,4.250671729,4.444444444,4.237792775,2.942041777,3.125,3.06200954,3.226129032,2.897858253,3.554649746,3.206132834,3.324964132,3.023983316,2.865329513,2.795588612,2.804262479,2.598701299,3.832897369,3.335557038,3.199189225,3.453018935,2.98596596,2.779204108,2.545290281,2.35870049,2.216580412,2.589807853,2.09567698,3.546025148,2.128565347,3.792109905,3.695207813,2.921517022,4.019431063,2.331296187,3.089301341,2.564102564,3.50514259,2.222222222,3.448275862,2.464285714,2.762313042,2.905016722,2.151000215,2.006101445,2.982257456,2.489795918,2.135701275,2.298850575,3.420712931
16449,Millsboro,Sussex County,DE,Salisbury,2215,6.025179856,7.065217391,4.6875,10.0050025,4.210119737,8.576329331,5.05,5.558643691,5.62248996,6.315789474,5.882698982,4.77326969,4.567474048,5.801305294,9.545454545,5.265929437,7.446237006,6.958561376,6.060606061,6.419378322,5.883050646,4.547521601,5.568762873,4.016929352,5.507086708,3.787616367,5.784486059,4.348015131,5.265929437,3.775009438,4.707668103,2.980935875,3.936284191,4.990957133,5.128205128,4.413062665,3.60584098,3.294117647,3.141447368,4.178182931,5.801776504,5.012531328,4.441757398,4.948045522,4.47894894,5.397682172,3.91717579,4.545454545,3.922077922,4.319300164,5.025125628,6.975764821,3.193911956,3.481710004,4.201855108,2.479338843,3.814176021,4.705163631,3.03030303,3.750743742,3.335557038,2.94158361,2.942907593,6.391623691,3.68994968,4.05419102,3.538011696,3.811684628,3.67003367,3.975683325,3.905562225,3.205342237,3.334444815,2.714585777,2.795588612,3.6900369,2.60585881,3.227541689,4.669779853,3.450655625,2.922532433,2.926829268,3.550185874,3.105019688,3.220962888,3.447782546,3.336313152,3.846153846,3.517263633,3.125,3.999675943,3.572704537,3.132785412,2.737144209,3.410852713,3.271889401,2.905156666,3.572082498,3.061259618,3.334444815,3.157397423,3.668395702,3.319999265,2.788854647,3.773748745,2.865329513,2.594074184
3788,Branson,Taney County,MO,Branson,2217,6.435396279,7.898894155,7.153075823,5.725508385,6.949152542,7.407407407,7.402265997,6.109502894,8.576329331,6.52173913,6.261406906,5.882352941,5.001875782,6.425782944,5.882352941,8.006405124,7.698229407,5.18134715,5.612124709,5.540414411,6.069861939,6.730769231,4.865283836,4.586190618,5.889281508,5.056759546,5.268703899,4.621960369,4.834517185,5.001085946,8.032128514,4.348539811,4.154908821,5.265929437,4.957762661,5.70017776,5.666112233,6.075915069,5.134215344,5.405405405,3.777777778,4.801920768,4.843112424,3.649635036,5.134690052,4.334356526,4.701211038,5.007516289,4,2.858776444,4.086738949,4.764173416,4.952380952,3.548387097,3.859899929,3.717472119,3.838756258,4.275862069,4.228499911,3.83192574,3.840065502,3.573981415,3.744176458,2.785299807,4.454342984,2.779321845,2.861230329,2.622390312,3.003661426,3.268845897,3.337227601,4.034464869,5,4.003083861,2.368265246,3.557136505,3.822937626,4.615384615,4.749037125,3.639672429,3.335557038,3.923138511,3.703703704,2.862052978,2.649824809,2.586206897,2.595746586,4.166666667,4.853016941,3.927084939,2.858776444,3.314610372,2.884049441,3.334445186,2.924156533,3.081664099,2.631578947,2.949852507,2.779321845,4.08521966,2.858776444,3.16008316,2.326663564,2.704164413,2.53205226,2.752688288,2.732240437
21255,Westford,Middlesex County,MA,Boston-Cambridge-Newton,2218,3.614893361,2.922922923,3.076932544,3.049710278,2.777777778,3.279132791,2.566135825,2.980596119,2.570225152,2.227255568,2.666666667,3.128860952,2.778549597,2.326122354,2.620533083,3.390979993,3.082779237,2.4,2.510408,3.027365467,2.769230769,3.334444815,2.937420179,2.597402597,2.470741222,2.857959417,2.797202797,2.536715621,3.25203252,1.580496809,1.991030107,1.78603322,3.077870114,2.857959417,2,3.128568588,2.72369265,2.857142857,2.526241122,3.261578604,2.893982808,1.241186252,2.70343336,2.084207581,2.913187027,2.532371938,2.041232905,2.156812339,2.784722306,2.597739966,3.449167914,1.602236323,2,2.31884058,2.422760613,3.497958736,2.956028431,2.519220141,2.78133729,2.899163935,2.940726268,2.762222517,2.804469274,1.47275405,1.666944491,3.160160396,2.817460317,2.727272727,1.651765419,2.857142857,2.255948047,2.812875276,2.349795976,3.069466882,2.64500684,3.03030303,2.227171492,2.72568142,3.023286684,2.348837209,2.778549597,2.840059791,2.696449872,2.564760195,2.576298427,1.85528757,1.358024691,1.463832807,1.785714286,1.980392157,2.075172931,3.948145003,3.408296407,2.702702703,2.399874131,2.597402597,2.490249025,2.444987775,3.449414095,2.326663564,2.579932243,2.632813853,1.818512457,2.255978343,2.500628438,2.678165991,2.736210267
33861,Sandusky,Erie County,OH,Sandusky,2219,5.970149254,8.806684559,7.434944238,8.29759752,6.269770418,8.347245409,10.00667111,5.472799532,8.695652174,5.561735261,6.174496644,6.97191223,14.39988003,9.574468085,7.949447077,7.575757576,16.39344262,5.386687187,11.13585746,6.060606061,5.268703899,8.256880734,7.743608744,7.060518732,6.666666667,4.291187739,8.642413225,4.264577894,7.525984989,7.704160247,3.460207612,6,5.413211222,6.666666667,5.660377358,5.253539061,4.19889449,4.764173416,5.519848771,7.621247113,10.83774417,7.153075823,7.153075823,10.05025126,9.099181074,6.819689119,5.541411492,5.360415919,4.857142857,5.640676499,5.786163522,8.294930876,7.625028332,4.918032787,6.843506172,4.872057313,4.885713439,4.690005631,4.735784703,8.427318296,4.324324324,5.516163951,8.80704219,5,5.357142857,5.660377358,3.697996918,5.669344954,5.083423062,5.889281508,6.257822278,5.676126878,4.553302546,6.977209302,6.030180153,4.918073465,7.765525804,5.109489051,4.470030798,6.894837662,6.633918292,8.354625238,8.340983931,7.422680412,5.561735261,5.368421053,7.235067624,5.719936709,6.12244898,7.388118888,7.704160247,5.012531328,5.631578947,4.549590537,4.349717268,5.254237288,5.406866721,8.337965536,5.25862069,5.897473095,4.26087594,6.877197408,3.892163425,6.666666667,12.44292873,5.707861635,5.991086651
28922,Ottawa,La Salle County,IL,Ottawa-Peru,2220,4.444444444,5.137844612,4.829545455,5.291005291,5.095541401,8.888888889,6.67334075,4.96031746,5,5.083399523,5.052059584,4.686520376,4.661016949,4.764174497,4.174228675,6.451612903,6.007509387,6,5.007153076,4.759443829,7.749077491,3.849114704,4.312267658,5.405405405,5.037267081,4.403607998,4.587155963,7.421160151,5.084745763,7.007007007,5.508140358,5.77072771,5.638010488,4.348771678,7.655677656,7.062353508,5.315605929,3.611888173,4.831368888,5.970477111,6.578947368,7.207207207,6.01729743,4.156386067,5.6,4.464285714,4,4.952476238,4.464285714,5.213982031,4.639175258,6.584536958,5.882352941,5.005005005,4.201680672,4.494382022,4.00160064,4.778033848,4.444444444,4.86605973,3.925545571,3.717826501,4.363636364,5.614041084,4.378459322,4.351610096,3.584275437,3.887820976,3.704444444,3.921568627,3.849114704,3.238919486,4.015578834,3.396770473,4.571428571,3.450655625,2.907469181,3.996865204,3.258357861,3.333333333,5.174858634,4.576717203,3.783726541,3.03030303,3.551851852,3.950091296,6.25,6.610146126,4.424778761,5.383431651,3.169239144,3.825912189,4.237288136,3.803173967,3.640256959,4,3.562152134,3.46277955,4.501250625,6.804205891,3.518592965,3.403403403,3.161222339,3.48141436,3.333333333,3.710587911,2.782947813
53352,Mint Hill,Mecklenburg County,NC,Charlotte-Concord-Gastonia,2221,5.369369369,4.410358976,4.05849359,5.026250625,6.257822278,4.372660832,3.571428571,4.180836167,4.310610528,3.89049017,4.183333333,4.333853782,5.001250625,6.187399419,4.764930114,4.956640793,3.706449222,3.052689419,5.083798883,4.681011703,4.81017324,4.555808656,4.452388772,3.422213233,2.877445192,3.268845897,3.573981415,4.301075269,3.723085677,2.955447728,3.03030303,1.912164866,2.14505827,3.103015029,3.325471698,3.01716593,3.216333845,2.340425532,2.933333333,1.486570433,2.298850575,2.961595852,3.68224285,3.076923077,2.22574795,2.788104089,2.80787945,2.839756592,3.090909091,3.225806452,2,2.372093023,2.452060833,3.651851852,3.077230769,2.528735632,3.225806452,5.017921147,4,2.415223225,2.500625156,3.041882934,1.786621147,1.586655424,3.314086661,4.266666667,2.264995106,2.380952381,1.82836721,2.451341463,2.187934845,1.639881929,1.938336082,2.105263158,1.854321072,3.355359367,2.653960447,2.50689553,1.52238806,2.032520325,2.244444444,2.72568142,2.521186441,2.770211846,2.684563758,2.866110103,2.469512195,1.785714286,1.862743436,1.665328033,3.572704537,2.857142857,2.448979592,2.780193237,2.227171492,2.247968794,3.181818182,2.778549597,1.70748534,1.820662768,1.543209877,2.174858634,1.739432945,2.173913043,2.049112395,1.728813559,1.988795518
19317,Mequon,Ozaukee County,WI,Milwaukee-Waukesha-West Allis,2222,3.979554928,3.909220805,2.518511008,3.370647534,3.066148591,5.277044855,3.424657534,3.670695068,3.442848378,3.847633705,3.421487112,3.717105372,4.814814815,4.167534903,2.821055343,3.225806452,3.075227177,3.74805474,3.070707071,3.439153439,3.334444815,3.586206897,3.918228279,3.620689655,2.777777778,4.054054054,3.846153846,4.306220096,3.042596349,4.905540562,3.846153846,3.030606061,3.427397586,2.727272727,2.325581395,2.507836991,3.151515152,3.2037696,3.577270643,2.589416593,2.478946637,2.430989764,4.504504505,2.808106757,2.942041777,3.450895113,3.492176549,3.759917213,3.542557594,2.950120697,2.985520227,3.667558324,2.300725241,2.941176471,1.78603322,2.337553896,2.597402597,4.454342984,2.459016393,3.50877193,2.720172401,2.78551532,2.908368451,5.042372881,2.346478373,2.658332272,1.592636157,3.657056146,3.117966214,2.991968142,2.784549839,2.439421044,3.379665878,3.281633368,3.775573058,3.832264121,4.082465809,2.676399027,4.016,3.084614862,3.252973997,3.535732134,2.978201372,2.362204724,3.338984032,2.51572327,2.66702227,2.380952381,2.70343336,2.354545278,2.426783166,3.041667297,3.05407233,3.917137547,2.716943412,3.673478796,2.514172966,3.301273061,2.506265664,2.019230769,1.515151515,2.52293578,2.613065327,2.865865849,3.618817853,3.194225159,3.251015942
7898,Wexford,Allegheny County,PA,Pittsburgh,2223,2.644836272,3.143164693,2.661606578,2.564102564,3.192183074,4.546832373,3.861003861,3.430384928,1.923076923,3.178947368,3.682981137,2.859594873,2.223210316,3.322677596,3.796791444,5.263157895,3.636363636,3.193187075,2.818946637,2.367621297,3.216057156,2.857142857,2.564431337,3.090909091,2.475823234,2.268320157,2.63227165,4.00160064,2.757176528,2.074927954,2.857959417,2.477547228,2.857967585,3.215767635,2.893699577,2.782952959,2.857959417,3.22684737,2.532924191,3.252029822,2.151711991,3.14046997,2.778549597,2.63227165,2.797202797,3.126954346,2.652785289,2.357982192,2.70343336,2.570694087,2.572096648,3.231597846,1.960784314,2.684365782,2.109077402,3.125976868,2.326122354,2.422760613,3.728006844,2.759137812,2.799644784,3.70899487,2.292660409,2.938092102,1.931227935,2.449908294,2.203182375,2.221248857,2.336556954,1.942307837,2.78551532,2.72479564,2.061883418,2.805555556,2.778549597,3.059723448,2.654867257,2.23880597,2.481825019,2.162651875,2.752293578,2.380952381,2.386634845,2.377284105,2.188540184,2.20228385,1.553040274,3.78776186,2,1.865183246,1.692017007,2.208833441,2.325581395,2.396358543,2.415223225,2.140841161,2.250803859,1.811057521,2.049180328,2.600987866,4.92795389,3.147353362,2.834193919,2.409638554,2.222551489,2.754984746,2.68042419
