YearAndMonth,Year,RegionName,Metro,State,SizeRank,Price Reduction
2017-06,2017,Austin,Austin-Round Rock,TX,11,2.256
2017-06,2017,Fort Worth,Dallas-Fort Worth-Arlington,TX,17,2.331
2017-06,2017,El Paso,El Paso,TX,22,2.667
2017-06,2017,Arlington,Dallas-Fort Worth-Arlington,TX,52,2.6
2017-06,2017,Corpus Christi,Corpus Christi,TX,69,2.803
2017-06,2017,Plano,Dallas-Fort Worth-Arlington,TX,82,2.519
2017-06,2017,Lubbock,Lubbock,TX,90,2.532
2017-06,2017,Laredo,Laredo,TX,108,2.896
2017-06,2017,Garland,Dallas-Fort Worth-Arlington,TX,112,2.798
2017-06,2017,Spring,Houston-The Woodlands-Sugar Land,TX,113,2.5
2017-06,2017,Irving,Dallas-Fort Worth-Arlington,TX,119,2.353
2017-06,2017,Amarillo,Amarillo,TX,149,2.369
2017-06,2017,Brownsville,Brownsville-Harlingen,TX,157,4.661
2017-06,2017,Grand Prairie,Dallas-Fort Worth-Arlington,TX,165,2.084
2017-06,2017,Killeen,Killeen-Temple,TX,182,2.649
2017-06,2017,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,2.164
2017-06,2017,McKinney,Dallas-Fort Worth-Arlington,TX,196,1.961
2017-06,2017,Odessa,Odessa,TX,203,3.333
2017-06,2017,Midland,Midland,TX,206,2.759
2017-06,2017,Tyler,Tyler,TX,210,2.914
2017-06,2017,Cypress,Houston-The Woodlands-Sugar Land,TX,213,2.426
2017-06,2017,Round Rock,Austin-Round Rock,TX,214,1.962
2017-06,2017,Edinburg,McAllen-Edinburg-Mission,TX,221,3.707
2017-06,2017,Conroe,Houston-The Woodlands-Sugar Land,TX,222,2.635
2017-06,2017,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,3.241
2017-06,2017,Beaumont,Beaumont-Port Arthur,TX,228,2.986
2017-06,2017,Frisco,Dallas-Fort Worth-Arlington,TX,230,1.901
2017-06,2017,Mesquite,Dallas-Fort Worth-Arlington,TX,238,2.5
2017-06,2017,McAllen,McAllen-Edinburg-Mission,TX,245,3.261
2017-06,2017,Abilene,Abilene,TX,257,3.152
2017-06,2017,Carrollton,Dallas-Fort Worth-Arlington,TX,266,2.041
2017-06,2017,Waco,Waco,TX,274,3.334
2017-06,2017,Pearland,Houston-The Woodlands-Sugar Land,TX,277,2.241
2017-06,2017,Denton,Dallas-Fort Worth-Arlington,TX,279,1.824
2017-06,2017,College Station,College Station-Bryan,TX,322,2.384
2017-06,2017,Lewisville,Dallas-Fort Worth-Arlington,TX,329,2.41
2017-06,2017,Richardson,Dallas-Fort Worth-Arlington,TX,353,2.589
2017-06,2017,Wichita Falls,Wichita Falls,TX,367,3.782
2017-06,2017,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,2.614
2017-06,2017,Longview,Longview,TX,380,2.421
2017-06,2017,League City,Houston-The Woodlands-Sugar Land,TX,403,2.096
2017-06,2017,Bryan,College Station-Bryan,TX,415,2.607
2017-06,2017,New Braunfels,San Antonio-New Braunfels,TX,430,2.285
2017-06,2017,Allen,Dallas-Fort Worth-Arlington,TX,441,2.157
2017-06,2017,San Angelo,San Angelo,TX,476,2.871
2017-06,2017,Georgetown,Austin-Round Rock,TX,490,1.881
2017-06,2017,Victoria,Victoria,TX,499,1.924
2017-06,2017,Pflugerville,Austin-Round Rock,TX,506,1.818
2017-06,2017,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,2.845
2017-06,2017,Mission,McAllen-Edinburg-Mission,TX,596,3.686
2017-06,2017,Richmond,Houston-The Woodlands-Sugar Land,TX,600,2.501
2017-06,2017,Tomball,Houston-The Woodlands-Sugar Land,TX,606,2.555
2017-06,2017,Temple,Killeen-Temple,TX,626,2.736
2017-06,2017,Pharr,McAllen-Edinburg-Mission,TX,637,2.974
2017-06,2017,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,2.372
2017-06,2017,Baytown,Houston-The Woodlands-Sugar Land,TX,653,3.596
2017-06,2017,San Marcos,Austin-Round Rock,TX,661,2.084
2017-06,2017,Flower Mound,Dallas-Fort Worth-Arlington,TX,673,2.115
2017-06,2017,Cedar Park,Austin-Round Rock,TX,715,1.962
2017-06,2017,North Richland Hills,Dallas-Fort Worth-Arlington,TX,743,2.084
2017-06,2017,Huntsville,Huntsville,TX,782,5.841
2017-06,2017,Mansfield,Dallas-Fort Worth-Arlington,TX,789,2.132
2017-06,2017,Harlingen,Brownsville-Harlingen,TX,810,2.925
2017-06,2017,Texarkana,Texarkana,TX,863,3.509
2017-06,2017,Euless,Dallas-Fort Worth-Arlington,TX,945,2.228
2017-06,2017,Port Arthur,Beaumont-Port Arthur,TX,950,3.499
2017-06,2017,Desoto,Dallas-Fort Worth-Arlington,TX,981,3.738
2017-06,2017,Grapevine,Dallas-Fort Worth-Arlington,TX,1058,2.041
2017-06,2017,Waxahachie,Dallas-Fort Worth-Arlington,TX,1064,3.047
2017-06,2017,Little Elm,Dallas-Fort Worth-Arlington,TX,1067,1.846
2017-06,2017,Cedar Hill,Dallas-Fort Worth-Arlington,TX,1083,3.318
2017-06,2017,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,3.57
2017-06,2017,Bedford,Dallas-Fort Worth-Arlington,TX,1095,3.021
2017-06,2017,Rowlett,Dallas-Fort Worth-Arlington,TX,1117,2.128
2017-06,2017,Wylie,Dallas-Fort Worth-Arlington,TX,1155,2.036
2017-06,2017,Granbury,Dallas-Fort Worth-Arlington,TX,1159,3.199
2017-06,2017,Katy,Houston-The Woodlands-Sugar Land,TX,1167,2.882
2017-06,2017,Seguin,San Antonio-New Braunfels,TX,1172,3.126
2017-06,2017,Haltom City,Dallas-Fort Worth-Arlington,TX,1216,3.528
2017-06,2017,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,5.61
2017-06,2017,Keller,Dallas-Fort Worth-Arlington,TX,1272,1.923
2017-06,2017,Coppell,Dallas-Fort Worth-Arlington,TX,1275,2
2017-06,2017,Lancaster,Dallas-Fort Worth-Arlington,TX,1322,4.746
2017-06,2017,Cleburne,Dallas-Fort Worth-Arlington,TX,1349,3.24
2017-06,2017,Kerrville,Kerrville,TX,1352,3.163
2017-06,2017,Burleson,Dallas-Fort Worth-Arlington,TX,1360,2.103
2017-06,2017,Belton,Killeen-Temple,TX,1371,2.59
2017-06,2017,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,2.986
2017-06,2017,Duncanville,Dallas-Fort Worth-Arlington,TX,1392,4.896
2017-06,2017,Palestine,Palestine,TX,1402,6.4
2017-06,2017,Boerne,San Antonio-New Braunfels,TX,1416,1.829
2017-06,2017,Hurst,Dallas-Fort Worth-Arlington,TX,1418,3.126
2017-06,2017,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,2.833
2017-06,2017,Copperas Cove,Killeen-Temple,TX,1441,2.299
2017-06,2017,Converse,San Antonio-New Braunfels,TX,1448,2.766
2017-06,2017,Rockwall,Dallas-Fort Worth-Arlington,TX,1501,2
2017-06,2017,Greenville,Dallas-Fort Worth-Arlington,TX,1537,3.032
2017-06,2017,Paris,Paris,TX,1558,4.054
2017-06,2017,Big Spring,Big Spring,TX,1561,5.093
2017-06,2017,Leander,Austin-Round Rock,TX,1566,1.588
2017-06,2017,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,2.581
2017-06,2017,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,2.804
2017-06,2017,Lufkin,Lufkin,TX,1721,4.545
2017-06,2017,Cibolo,San Antonio-New Braunfels,TX,1728,1.965
2017-06,2017,Terrell,Dallas-Fort Worth-Arlington,TX,1730,2.891
2017-06,2017,Porter,Houston-The Woodlands-Sugar Land,TX,1733,2.901
2017-06,2017,Kyle,Austin-Round Rock,TX,1765,1.715
2017-06,2017,Midlothian,Dallas-Fort Worth-Arlington,TX,1771,1.962
2017-06,2017,Southlake,Dallas-Fort Worth-Arlington,TX,1791,2.428
2017-06,2017,Willis,Houston-The Woodlands-Sugar Land,TX,1799,3.49
2017-06,2017,Rosenberg,Houston-The Woodlands-Sugar Land,TX,1828,2.501
2017-06,2017,Schertz,San Antonio-New Braunfels,TX,1831,1.828
2017-06,2017,Stephenville,Stephenville,TX,1908,2.571
2017-06,2017,Harker Heights,Killeen-Temple,TX,1914,2.661
2017-06,2017,Hutto,Austin-Round Rock,TX,1918,1.942
2017-06,2017,Brenham,Brenham,TX,1924,4.444
2017-06,2017,Lake Jackson,Houston-The Woodlands-Sugar Land,TX,1935,3.638
2017-06,2017,Crosby,Houston-The Woodlands-Sugar Land,TX,2007,3.107
2017-06,2017,Colleyville,Dallas-Fort Worth-Arlington,TX,2080,2.349
2017-06,2017,Bastrop,Austin-Round Rock,TX,2123,2.402
2017-06,2017,Athens,Athens,TX,2164,4.446
2017-06,2017,University Park,Dallas-Fort Worth-Arlington,TX,2166,3.717
2017-06,2017,Azle,Dallas-Fort Worth-Arlington,TX,2179,3.504
2017-06,2017,Alvin,Houston-The Woodlands-Sugar Land,TX,2307,2.819
2017-06,2017,Fredericksburg,Fredericksburg,TX,2310,4.461
2017-06,2017,Benbrook,Dallas-Fort Worth-Arlington,TX,2316,2.595
2017-06,2017,Royse City,Dallas-Fort Worth-Arlington,TX,2375,2.997
2017-06,2017,Helotes,San Antonio-New Braunfels,TX,2392,1.852
2017-06,2017,Floresville,San Antonio-New Braunfels,TX,2409,2.274
2017-06,2017,Nederland,Beaumont-Port Arthur,TX,2493,3.374
2017-06,2017,Corinth,Dallas-Fort Worth-Arlington,TX,2503,2.273
2017-06,2017,Sachse,Dallas-Fort Worth-Arlington,TX,2505,2.358
2017-06,2017,Forney,Dallas-Fort Worth-Arlington,TX,2560,2.273
2017-06,2017,Manvel,Houston-The Woodlands-Sugar Land,TX,2658,2.235
2017-06,2017,Bellaire,Houston-The Woodlands-Sugar Land,TX,2715,2.574
2017-06,2017,Buda,Austin-Round Rock,TX,2762,2.048
2017-06,2017,Marble Falls,NA,TX,2826,3.284
2017-06,2017,Lumberton,Beaumont-Port Arthur,TX,2838,3.001
2017-06,2017,Dickinson,Houston-The Woodlands-Sugar Land,TX,2842,4.005
2017-06,2017,Portland,Corpus Christi,TX,2876,2.766
2017-06,2017,Angleton,Houston-The Woodlands-Sugar Land,TX,2883,4.919
2017-06,2017,Prosper,Dallas-Fort Worth-Arlington,TX,2920,1.819
2017-06,2017,Spring Branch,San Antonio-New Braunfels,TX,2922,2.858
2017-06,2017,Dripping Springs,Austin-Round Rock,TX,2930,2.174
2017-06,2017,La Marque,Houston-The Woodlands-Sugar Land,TX,2945,4.198
2017-06,2017,Sanger,Dallas-Fort Worth-Arlington,TX,2980,3.605
2017-06,2017,Pecan Grove,Houston-The Woodlands-Sugar Land,TX,3019,2.506
2017-06,2017,Horizon City,El Paso,TX,3102,2.099
2017-06,2017,Canyon Lake,San Antonio-New Braunfels,TX,3113,2.553
2017-06,2017,Bonham,Bonham,TX,3152,5.665
2017-06,2017,Wimberley,Austin-Round Rock,TX,3185,4.264
2017-06,2017,Timberwood Park,San Antonio-New Braunfels,TX,3224,1.436
2017-06,2017,Canton,NA,TX,3255,4.838
2017-06,2017,Seabrook,Houston-The Woodlands-Sugar Land,TX,3256,2.522
2017-06,2017,Liberty Hill,Austin-Round Rock,TX,3339,1.806
2017-06,2017,Sienna Plantation,Houston-The Woodlands-Sugar Land,TX,3418,2.61
2017-06,2017,Celina,Dallas-Fort Worth-Arlington,TX,3422,2.74
2017-06,2017,Lakeway,Austin-Round Rock,TX,3452,2.244
2017-06,2017,Whitney,NA,TX,3542,4.011
2017-06,2017,Highland Park,Dallas-Fort Worth-Arlington,TX,3544,3.481
2017-06,2017,Spicewood,Austin-Round Rock,TX,3555,2.602
2017-06,2017,Fairview,Dallas-Fort Worth-Arlington,TX,3581,3.517
2017-06,2017,Trophy Club,Dallas-Fort Worth-Arlington,TX,3668,2.338
2017-06,2017,Fulshear,Houston-The Woodlands-Sugar Land,TX,3683,2.949
2017-06,2017,Lantana,Dallas-Fort Worth-Arlington,TX,3687,2.222
2017-06,2017,Bee Cave,Austin-Round Rock,TX,3701,2.145
2017-06,2017,Heath,Dallas-Fort Worth-Arlington,TX,3726,1.972
2017-06,2017,Fate,Dallas-Fort Worth-Arlington,TX,3732,2.128
2017-06,2017,Fair Oaks Ranch,San Antonio-New Braunfels,TX,3766,1.671
2017-06,2017,Port Aransas,Corpus Christi,TX,3809,3.152
2017-06,2017,Laguna Vista,Brownsville-Harlingen,TX,3890,4.168
2017-06,2017,South Padre Island,Brownsville-Harlingen,TX,3916,5.025
2017-07,2017,Houston,Houston-The Woodlands-Sugar Land,TX,3,2.858
2017-07,2017,San Antonio,San Antonio-New Braunfels,TX,5,2.216
2017-07,2017,Dallas,Dallas-Fort Worth-Arlington,TX,10,3.063
2017-07,2017,Austin,Austin-Round Rock,TX,11,2.299
2017-07,2017,Fort Worth,Dallas-Fort Worth-Arlington,TX,17,2.439
2017-07,2017,El Paso,El Paso,TX,22,3.032
2017-07,2017,Arlington,Dallas-Fort Worth-Arlington,TX,52,2.779
2017-07,2017,Corpus Christi,Corpus Christi,TX,69,2.778
2017-07,2017,Plano,Dallas-Fort Worth-Arlington,TX,82,2.252
2017-07,2017,Lubbock,Lubbock,TX,90,2.522
2017-07,2017,Laredo,Laredo,TX,108,2.633
2017-07,2017,Garland,Dallas-Fort Worth-Arlington,TX,112,2.327
2017-07,2017,Spring,Houston-The Woodlands-Sugar Land,TX,113,2.501
2017-07,2017,Irving,Dallas-Fort Worth-Arlington,TX,119,1.908
2017-07,2017,Amarillo,Amarillo,TX,149,2.463
2017-07,2017,Brownsville,Brownsville-Harlingen,TX,157,3.101
2017-07,2017,Grand Prairie,Dallas-Fort Worth-Arlington,TX,165,1.987
2017-07,2017,Killeen,Killeen-Temple,TX,182,3.264
2017-07,2017,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,2.513
2017-07,2017,McKinney,Dallas-Fort Worth-Arlington,TX,196,1.962
2017-07,2017,Odessa,Odessa,TX,203,3.047
2017-07,2017,Midland,Midland,TX,206,3.058
2017-07,2017,Tyler,Tyler,TX,210,2.643
2017-07,2017,Cypress,Houston-The Woodlands-Sugar Land,TX,213,2.517
2017-07,2017,Round Rock,Austin-Round Rock,TX,214,1.761
2017-07,2017,Edinburg,McAllen-Edinburg-Mission,TX,221,3.037
2017-07,2017,Conroe,Houston-The Woodlands-Sugar Land,TX,222,2.494
2017-07,2017,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,2.878
2017-07,2017,Beaumont,Beaumont-Port Arthur,TX,228,3.637
2017-07,2017,Frisco,Dallas-Fort Worth-Arlington,TX,230,2.027
2017-07,2017,Mesquite,Dallas-Fort Worth-Arlington,TX,238,2.763
2017-07,2017,McAllen,McAllen-Edinburg-Mission,TX,245,3.779
2017-07,2017,Abilene,Abilene,TX,257,2.993
2017-07,2017,Carrollton,Dallas-Fort Worth-Arlington,TX,266,2.251
2017-07,2017,Waco,Waco,TX,274,4.023
2017-07,2017,Pearland,Houston-The Woodlands-Sugar Land,TX,277,2.179
2017-07,2017,Denton,Dallas-Fort Worth-Arlington,TX,279,2.116
2017-07,2017,College Station,College Station-Bryan,TX,322,2.501
2017-07,2017,Lewisville,Dallas-Fort Worth-Arlington,TX,329,2.387
2017-07,2017,Richardson,Dallas-Fort Worth-Arlington,TX,353,2.886
2017-07,2017,Wichita Falls,Wichita Falls,TX,367,4.007
2017-07,2017,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,2.514
2017-07,2017,Longview,Longview,TX,380,2
2017-07,2017,League City,Houston-The Woodlands-Sugar Land,TX,403,2.273
2017-07,2017,Bryan,College Station-Bryan,TX,415,2.841
2017-07,2017,New Braunfels,San Antonio-New Braunfels,TX,430,2.31
2017-07,2017,Allen,Dallas-Fort Worth-Arlington,TX,441,1.897
2017-07,2017,San Angelo,San Angelo,TX,476,3.335
2017-07,2017,Georgetown,Austin-Round Rock,TX,490,1.936
2017-07,2017,Victoria,Victoria,TX,499,2.197
2017-07,2017,Pflugerville,Austin-Round Rock,TX,506,1.961
2017-07,2017,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,2.796
2017-07,2017,Mission,McAllen-Edinburg-Mission,TX,596,4
2017-07,2017,Richmond,Houston-The Woodlands-Sugar Land,TX,600,2.328
2017-07,2017,Tomball,Houston-The Woodlands-Sugar Land,TX,606,2.478
2017-07,2017,Temple,Killeen-Temple,TX,626,2.816
2017-07,2017,Pharr,McAllen-Edinburg-Mission,TX,637,2.002
2017-07,2017,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,2.277
2017-07,2017,Baytown,Houston-The Woodlands-Sugar Land,TX,653,2.976
2017-07,2017,San Marcos,Austin-Round Rock,TX,661,2.979
2017-07,2017,Flower Mound,Dallas-Fort Worth-Arlington,TX,673,2.19
2017-07,2017,Cedar Park,Austin-Round Rock,TX,715,2.015
2017-07,2017,North Richland Hills,Dallas-Fort Worth-Arlington,TX,743,2.334
2017-07,2017,Huntsville,Huntsville,TX,782,3.854
2017-07,2017,Mansfield,Dallas-Fort Worth-Arlington,TX,789,2.384
2017-07,2017,Harlingen,Brownsville-Harlingen,TX,810,3.454
2017-07,2017,Texarkana,Texarkana,TX,863,2.459
2017-07,2017,Euless,Dallas-Fort Worth-Arlington,TX,945,1.894
2017-07,2017,Port Arthur,Beaumont-Port Arthur,TX,950,4.547
2017-07,2017,Desoto,Dallas-Fort Worth-Arlington,TX,981,2.5
2017-07,2017,Grapevine,Dallas-Fort Worth-Arlington,TX,1058,2.177
2017-07,2017,Waxahachie,Dallas-Fort Worth-Arlington,TX,1064,2.796
2017-07,2017,Little Elm,Dallas-Fort Worth-Arlington,TX,1067,1.969
2017-07,2017,Cedar Hill,Dallas-Fort Worth-Arlington,TX,1083,3.036
2017-07,2017,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,3.776
2017-07,2017,Bedford,Dallas-Fort Worth-Arlington,TX,1095,2.76
2017-07,2017,Rowlett,Dallas-Fort Worth-Arlington,TX,1117,1.968
2017-07,2017,Wylie,Dallas-Fort Worth-Arlington,TX,1155,1.869
2017-07,2017,Granbury,Dallas-Fort Worth-Arlington,TX,1159,3.018
2017-07,2017,Katy,Houston-The Woodlands-Sugar Land,TX,1167,2.462
2017-07,2017,Seguin,San Antonio-New Braunfels,TX,1172,3.21
2017-07,2017,Haltom City,Dallas-Fort Worth-Arlington,TX,1216,3.486
2017-07,2017,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,3.517
2017-07,2017,Keller,Dallas-Fort Worth-Arlington,TX,1272,2.02
2017-07,2017,Coppell,Dallas-Fort Worth-Arlington,TX,1275,1.98
2017-07,2017,Lancaster,Dallas-Fort Worth-Arlington,TX,1322,3.474
2017-07,2017,Cleburne,Dallas-Fort Worth-Arlington,TX,1349,3.126
2017-07,2017,Kerrville,Kerrville,TX,1352,2.732
2017-07,2017,Burleson,Dallas-Fort Worth-Arlington,TX,1360,2.175
2017-07,2017,Belton,Killeen-Temple,TX,1371,2.717
2017-07,2017,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,2.711
2017-07,2017,Duncanville,Dallas-Fort Worth-Arlington,TX,1392,2.954
2017-07,2017,Palestine,Palestine,TX,1402,3.835
2017-07,2017,Boerne,San Antonio-New Braunfels,TX,1416,2.004
2017-07,2017,Hurst,Dallas-Fort Worth-Arlington,TX,1418,2.323
2017-07,2017,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,2.451
2017-07,2017,Copperas Cove,Killeen-Temple,TX,1441,2.387
2017-07,2017,Converse,San Antonio-New Braunfels,TX,1448,2.094
2017-07,2017,Rockwall,Dallas-Fort Worth-Arlington,TX,1501,2.278
2017-07,2017,Greenville,Dallas-Fort Worth-Arlington,TX,1537,4.055
2017-07,2017,Paris,Paris,TX,1558,4.785
2017-07,2017,Big Spring,Big Spring,TX,1561,4
2017-07,2017,Leander,Austin-Round Rock,TX,1566,1.904
2017-07,2017,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,2.299
2017-07,2017,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,3.176
2017-07,2017,Lufkin,Lufkin,TX,1721,3.34
2017-07,2017,Cibolo,San Antonio-New Braunfels,TX,1728,2.028
2017-07,2017,Terrell,Dallas-Fort Worth-Arlington,TX,1730,3.922
2017-07,2017,Porter,Houston-The Woodlands-Sugar Land,TX,1733,2.353
2017-07,2017,Kyle,Austin-Round Rock,TX,1765,2.129
2017-07,2017,Midlothian,Dallas-Fort Worth-Arlington,TX,1771,2.105
2017-07,2017,Southlake,Dallas-Fort Worth-Arlington,TX,1791,2.318
2017-07,2017,Willis,Houston-The Woodlands-Sugar Land,TX,1799,3.079
2017-07,2017,Rosenberg,Houston-The Woodlands-Sugar Land,TX,1828,2.31
2017-07,2017,Schertz,San Antonio-New Braunfels,TX,1831,1.789
2017-07,2017,Stephenville,Stephenville,TX,1908,3.503
2017-07,2017,Harker Heights,Killeen-Temple,TX,1914,2.953
2017-07,2017,Hutto,Austin-Round Rock,TX,1918,1.86
2017-07,2017,Brenham,Brenham,TX,1924,3.226
2017-07,2017,Lake Jackson,Houston-The Woodlands-Sugar Land,TX,1935,3.032
2017-07,2017,Crosby,Houston-The Woodlands-Sugar Land,TX,2007,2.772
2017-07,2017,Colleyville,Dallas-Fort Worth-Arlington,TX,2080,2.45
2017-07,2017,Bastrop,Austin-Round Rock,TX,2123,2.336
2017-07,2017,Athens,Athens,TX,2164,6.191
2017-07,2017,University Park,Dallas-Fort Worth-Arlington,TX,2166,2.857
2017-07,2017,Azle,Dallas-Fort Worth-Arlington,TX,2179,2.633
2017-07,2017,Alvin,Houston-The Woodlands-Sugar Land,TX,2307,3.143
2017-07,2017,Fredericksburg,Fredericksburg,TX,2310,4.139
2017-07,2017,Benbrook,Dallas-Fort Worth-Arlington,TX,2316,2.344
2017-07,2017,Royse City,Dallas-Fort Worth-Arlington,TX,2375,2.703
2017-07,2017,Helotes,San Antonio-New Braunfels,TX,2392,1.895
2017-07,2017,Floresville,San Antonio-New Braunfels,TX,2409,2.822
2017-07,2017,Nederland,Beaumont-Port Arthur,TX,2493,5.227
2017-07,2017,Corinth,Dallas-Fort Worth-Arlington,TX,2503,2.381
2017-07,2017,Sachse,Dallas-Fort Worth-Arlington,TX,2505,1.631
2017-07,2017,Forney,Dallas-Fort Worth-Arlington,TX,2560,2.175
2017-07,2017,Manvel,Houston-The Woodlands-Sugar Land,TX,2658,2.278
2017-07,2017,Bellaire,Houston-The Woodlands-Sugar Land,TX,2715,2.839
2017-07,2017,Buda,Austin-Round Rock,TX,2762,1.922
2017-07,2017,Marble Falls,NA,TX,2826,3.032
2017-07,2017,Lumberton,Beaumont-Port Arthur,TX,2838,3.786
2017-07,2017,Dickinson,Houston-The Woodlands-Sugar Land,TX,2842,3.048
2017-07,2017,Portland,Corpus Christi,TX,2876,2.563
2017-07,2017,Angleton,Houston-The Woodlands-Sugar Land,TX,2883,2.977
2017-07,2017,Prosper,Dallas-Fort Worth-Arlington,TX,2920,1.789
2017-07,2017,Spring Branch,San Antonio-New Braunfels,TX,2922,2.634
2017-07,2017,Dripping Springs,Austin-Round Rock,TX,2930,2.868
2017-07,2017,La Marque,Houston-The Woodlands-Sugar Land,TX,2945,3.094
2017-07,2017,Sanger,Dallas-Fort Worth-Arlington,TX,2980,1.805
2017-07,2017,Pecan Grove,Houston-The Woodlands-Sugar Land,TX,3019,2.763
2017-07,2017,Horizon City,El Paso,TX,3102,2.852
2017-07,2017,Canyon Lake,San Antonio-New Braunfels,TX,3113,2.9
2017-07,2017,Bonham,Bonham,TX,3152,4.124
2017-07,2017,Wimberley,Austin-Round Rock,TX,3185,2.806
2017-07,2017,Timberwood Park,San Antonio-New Braunfels,TX,3224,1.755
2017-07,2017,Canton,NA,TX,3255,3.509
2017-07,2017,Seabrook,Houston-The Woodlands-Sugar Land,TX,3256,2.094
2017-07,2017,Liberty Hill,Austin-Round Rock,TX,3339,1.958
2017-07,2017,Sienna Plantation,Houston-The Woodlands-Sugar Land,TX,3418,2.333
2017-07,2017,Celina,Dallas-Fort Worth-Arlington,TX,3422,1.504
2017-07,2017,Lakeway,Austin-Round Rock,TX,3452,2.528
2017-07,2017,Whitney,NA,TX,3542,2.896
2017-07,2017,Highland Park,Dallas-Fort Worth-Arlington,TX,3544,3.333
2017-07,2017,Spicewood,Austin-Round Rock,TX,3555,2.96
2017-07,2017,Fairview,Dallas-Fort Worth-Arlington,TX,3581,2.069
2017-07,2017,Trophy Club,Dallas-Fort Worth-Arlington,TX,3668,1.869
2017-07,2017,Fulshear,Houston-The Woodlands-Sugar Land,TX,3683,3.307
2017-07,2017,Lantana,Dallas-Fort Worth-Arlington,TX,3687,1.797
2017-07,2017,Bee Cave,Austin-Round Rock,TX,3701,2.132
2017-07,2017,Heath,Dallas-Fort Worth-Arlington,TX,3726,2.888
2017-07,2017,Fate,Dallas-Fort Worth-Arlington,TX,3732,1.992
2017-07,2017,Fair Oaks Ranch,San Antonio-New Braunfels,TX,3766,2.355
2017-07,2017,Port Aransas,Corpus Christi,TX,3809,3.765
2017-07,2017,Laguna Vista,Brownsville-Harlingen,TX,3890,3.814
2017-07,2017,South Padre Island,Brownsville-Harlingen,TX,3916,4.004
2017-09,2017,Houston,Houston-The Woodlands-Sugar Land,TX,3,3.001
2017-09,2017,San Antonio,San Antonio-New Braunfels,TX,5,2.222
2017-09,2017,Dallas,Dallas-Fort Worth-Arlington,TX,10,2.914
2017-09,2017,Austin,Austin-Round Rock,TX,11,2.225
2017-09,2017,Fort Worth,Dallas-Fort Worth-Arlington,TX,17,2.285
2017-09,2017,El Paso,El Paso,TX,22,2.942
2017-09,2017,Arlington,Dallas-Fort Worth-Arlington,TX,52,2.381
2017-09,2017,Corpus Christi,Corpus Christi,TX,69,3.101
2017-09,2017,Plano,Dallas-Fort Worth-Arlington,TX,82,2.185
2017-09,2017,Lubbock,Lubbock,TX,90,2.507
2017-09,2017,Laredo,Laredo,TX,108,2.591
2017-09,2017,Garland,Dallas-Fort Worth-Arlington,TX,112,2.747
2017-09,2017,Spring,Houston-The Woodlands-Sugar Land,TX,113,2.779
2017-09,2017,Irving,Dallas-Fort Worth-Arlington,TX,119,2.377
2017-09,2017,Amarillo,Amarillo,TX,149,2.501
2017-09,2017,Brownsville,Brownsville-Harlingen,TX,157,3.871
2017-09,2017,Grand Prairie,Dallas-Fort Worth-Arlington,TX,165,1.981
2017-09,2017,Killeen,Killeen-Temple,TX,182,2.367
2017-09,2017,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,2.222
2017-09,2017,McKinney,Dallas-Fort Worth-Arlington,TX,196,2
2017-09,2017,Odessa,Odessa,TX,203,3.03
2017-09,2017,Midland,Midland,TX,206,2.608
2017-09,2017,Tyler,Tyler,TX,210,3
2017-09,2017,Cypress,Houston-The Woodlands-Sugar Land,TX,213,2.457
2017-09,2017,Round Rock,Austin-Round Rock,TX,214,1.846
2017-09,2017,Edinburg,McAllen-Edinburg-Mission,TX,221,3.62
2017-09,2017,Conroe,Houston-The Woodlands-Sugar Land,TX,222,2.855
2017-09,2017,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,3.448
2017-09,2017,Beaumont,Beaumont-Port Arthur,TX,228,3.398
2017-09,2017,Frisco,Dallas-Fort Worth-Arlington,TX,230,2.109
2017-09,2017,Mesquite,Dallas-Fort Worth-Arlington,TX,238,2.684
2017-09,2017,McAllen,McAllen-Edinburg-Mission,TX,245,3.03
2017-09,2017,Abilene,Abilene,TX,257,3.101
2017-09,2017,Carrollton,Dallas-Fort Worth-Arlington,TX,266,1.805
2017-09,2017,Waco,Waco,TX,274,3.01
