YearAndMonth,Year,RegionName,Metro,State,SizeRank,Price Reduction
2017-09,2017,Floresville,San Antonio-New Braunfels,TX,2409,2.734
2017-09,2017,Manvel,Houston-The Woodlands-Sugar Land,TX,2658,3.236
2017-09,2017,Bellaire,Houston-The Woodlands-Sugar Land,TX,2715,4.002
2017-09,2017,Dickinson,Houston-The Woodlands-Sugar Land,TX,2842,6.163
2017-09,2017,Angleton,Houston-The Woodlands-Sugar Land,TX,2883,4.545
2017-09,2017,Spring Branch,San Antonio-New Braunfels,TX,2922,2.982
2017-09,2017,La Marque,Houston-The Woodlands-Sugar Land,TX,2945,2.746
2017-09,2017,Pecan Grove,Houston-The Woodlands-Sugar Land,TX,3019,3.241
2017-09,2017,Canyon Lake,San Antonio-New Braunfels,TX,3113,2.482
2017-09,2017,Timberwood Park,San Antonio-New Braunfels,TX,3224,1.408
2017-09,2017,Seabrook,Houston-The Woodlands-Sugar Land,TX,3256,1.835
2017-09,2017,Sienna Plantation,Houston-The Woodlands-Sugar Land,TX,3418,3.334
2017-09,2017,Fulshear,Houston-The Woodlands-Sugar Land,TX,3683,2.128
2017-09,2017,Fair Oaks Ranch,San Antonio-New Braunfels,TX,3766,1.709
2017-10,2017,Houston,Houston-The Woodlands-Sugar Land,TX,3,3.061
2017-10,2017,San Antonio,San Antonio-New Braunfels,TX,5,2.245
2017-10,2017,Spring,Houston-The Woodlands-Sugar Land,TX,113,2.683
2017-10,2017,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,2.273
2017-10,2017,Cypress,Houston-The Woodlands-Sugar Land,TX,213,2.545
2017-10,2017,Conroe,Houston-The Woodlands-Sugar Land,TX,222,2.913
2017-10,2017,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,3.316
2017-10,2017,Pearland,Houston-The Woodlands-Sugar Land,TX,277,2.326
2017-10,2017,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,2.647
2017-10,2017,League City,Houston-The Woodlands-Sugar Land,TX,403,2.778
2017-10,2017,New Braunfels,San Antonio-New Braunfels,TX,430,2.124
2017-10,2017,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,2.424
2017-10,2017,Richmond,Houston-The Woodlands-Sugar Land,TX,600,2.501
2017-10,2017,Tomball,Houston-The Woodlands-Sugar Land,TX,606,2.174
2017-10,2017,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,2.382
2017-10,2017,Baytown,Houston-The Woodlands-Sugar Land,TX,653,4
2017-10,2017,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,3.704
2017-10,2017,Katy,Houston-The Woodlands-Sugar Land,TX,1167,2.934
2017-10,2017,Seguin,San Antonio-New Braunfels,TX,1172,3.078
2017-10,2017,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,3.709
2017-10,2017,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,2.506
2017-10,2017,Boerne,San Antonio-New Braunfels,TX,1416,2.207
2017-10,2017,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,2.926
2017-10,2017,Converse,San Antonio-New Braunfels,TX,1448,2.507
2017-10,2017,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,2.819
2017-10,2017,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,2.327
2017-10,2017,Cibolo,San Antonio-New Braunfels,TX,1728,2.13
2017-10,2017,Porter,Houston-The Woodlands-Sugar Land,TX,1733,2.768
2017-10,2017,Willis,Houston-The Woodlands-Sugar Land,TX,1799,2.943
2017-10,2017,Rosenberg,Houston-The Woodlands-Sugar Land,TX,1828,2.414
2017-10,2017,Schertz,San Antonio-New Braunfels,TX,1831,2.199
2017-10,2017,Lake Jackson,Houston-The Woodlands-Sugar Land,TX,1935,2.652
2017-10,2017,Crosby,Houston-The Woodlands-Sugar Land,TX,2007,3.376
2017-10,2017,Alvin,Houston-The Woodlands-Sugar Land,TX,2307,2.279
2017-10,2017,Helotes,San Antonio-New Braunfels,TX,2392,1.538
2017-10,2017,Floresville,San Antonio-New Braunfels,TX,2409,2.074
2017-10,2017,Manvel,Houston-The Woodlands-Sugar Land,TX,2658,2.745
2017-10,2017,Bellaire,Houston-The Woodlands-Sugar Land,TX,2715,2.548
2017-10,2017,Dickinson,Houston-The Woodlands-Sugar Land,TX,2842,5.062
2017-10,2017,Angleton,Houston-The Woodlands-Sugar Land,TX,2883,2.943
2017-10,2017,Spring Branch,San Antonio-New Braunfels,TX,2922,1.551
2017-10,2017,La Marque,Houston-The Woodlands-Sugar Land,TX,2945,2.756
2017-10,2017,Pecan Grove,Houston-The Woodlands-Sugar Land,TX,3019,3.227
2017-10,2017,Canyon Lake,San Antonio-New Braunfels,TX,3113,3.017
2017-10,2017,Timberwood Park,San Antonio-New Braunfels,TX,3224,1.913
2017-10,2017,Seabrook,Houston-The Woodlands-Sugar Land,TX,3256,2.36
2017-10,2017,Sienna Plantation,Houston-The Woodlands-Sugar Land,TX,3418,2.667
2017-10,2017,Fulshear,Houston-The Woodlands-Sugar Land,TX,3683,2.174
2017-10,2017,Fair Oaks Ranch,San Antonio-New Braunfels,TX,3766,2.353
2017-08,2017,Houston,Houston-The Woodlands-Sugar Land,TX,3,2.905
2017-08,2017,San Antonio,San Antonio-New Braunfels,TX,5,2.174
2017-08,2017,Spring,Houston-The Woodlands-Sugar Land,TX,113,2.61
2017-08,2017,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,2.407
2017-08,2017,Cypress,Houston-The Woodlands-Sugar Land,TX,213,2.392
2017-08,2017,Conroe,Houston-The Woodlands-Sugar Land,TX,222,2.927
2017-08,2017,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,4.295
2017-08,2017,Pearland,Houston-The Woodlands-Sugar Land,TX,277,2.457
2017-08,2017,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,2.544
2017-08,2017,League City,Houston-The Woodlands-Sugar Land,TX,403,2.36
2017-08,2017,New Braunfels,San Antonio-New Braunfels,TX,430,2.225
2017-08,2017,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,2.716
2017-08,2017,Richmond,Houston-The Woodlands-Sugar Land,TX,600,2.331
2017-08,2017,Tomball,Houston-The Woodlands-Sugar Land,TX,606,2.258
2017-08,2017,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,2.526
2017-08,2017,Baytown,Houston-The Woodlands-Sugar Land,TX,653,4.018
2017-08,2017,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,3.336
2017-08,2017,Katy,Houston-The Woodlands-Sugar Land,TX,1167,2.609
2017-08,2017,Seguin,San Antonio-New Braunfels,TX,1172,2.667
2017-08,2017,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,3.557
2017-08,2017,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,2.943
2017-08,2017,Boerne,San Antonio-New Braunfels,TX,1416,2.07
2017-08,2017,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,2.537
2017-08,2017,Converse,San Antonio-New Braunfels,TX,1448,2.449
2017-08,2017,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,2.4
2017-08,2017,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,2.826
2017-08,2017,Cibolo,San Antonio-New Braunfels,TX,1728,1.846
2017-08,2017,Porter,Houston-The Woodlands-Sugar Land,TX,1733,3.704
2017-08,2017,Willis,Houston-The Woodlands-Sugar Land,TX,1799,2.871
2017-08,2017,Rosenberg,Houston-The Woodlands-Sugar Land,TX,1828,2.222
2017-08,2017,Schertz,San Antonio-New Braunfels,TX,1831,1.702
2017-08,2017,Lake Jackson,Houston-The Woodlands-Sugar Land,TX,1935,2.524
2017-08,2017,Crosby,Houston-The Woodlands-Sugar Land,TX,2007,2.779
2017-08,2017,Alvin,Houston-The Woodlands-Sugar Land,TX,2307,3.336
2017-08,2017,Helotes,San Antonio-New Braunfels,TX,2392,1.768
2017-08,2017,Floresville,San Antonio-New Braunfels,TX,2409,2.176
2017-08,2017,Manvel,Houston-The Woodlands-Sugar Land,TX,2658,2.857
2017-08,2017,Bellaire,Houston-The Woodlands-Sugar Land,TX,2715,4.074
2017-08,2017,Dickinson,Houston-The Woodlands-Sugar Land,TX,2842,4.401
2017-08,2017,Angleton,Houston-The Woodlands-Sugar Land,TX,2883,3.755
2017-08,2017,Spring Branch,San Antonio-New Braunfels,TX,2922,2.303
2017-08,2017,La Marque,Houston-The Woodlands-Sugar Land,TX,2945,4.444
2017-08,2017,Pecan Grove,Houston-The Woodlands-Sugar Land,TX,3019,2.431
2017-08,2017,Canyon Lake,San Antonio-New Braunfels,TX,3113,2.941
2017-08,2017,Timberwood Park,San Antonio-New Braunfels,TX,3224,1.631
2017-08,2017,Seabrook,Houston-The Woodlands-Sugar Land,TX,3256,2.315
2017-08,2017,Sienna Plantation,Houston-The Woodlands-Sugar Land,TX,3418,2.258
2017-08,2017,Fulshear,Houston-The Woodlands-Sugar Land,TX,3683,3.249
2017-08,2017,Fair Oaks Ranch,San Antonio-New Braunfels,TX,3766,2.389
2017-11,2017,Houston,Houston-The Woodlands-Sugar Land,TX,3,2.956
2017-11,2017,San Antonio,San Antonio-New Braunfels,TX,5,2.225
2017-11,2017,Spring,Houston-The Woodlands-Sugar Land,TX,113,2.5
2017-11,2017,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,2.112
2017-11,2017,Cypress,Houston-The Woodlands-Sugar Land,TX,213,2.344
2017-11,2017,Conroe,Houston-The Woodlands-Sugar Land,TX,222,2.878
2017-11,2017,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,3.758
2017-11,2017,Pearland,Houston-The Woodlands-Sugar Land,TX,277,2.198
2017-11,2017,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,2.943
2017-11,2017,League City,Houston-The Woodlands-Sugar Land,TX,403,2.452
2017-11,2017,New Braunfels,San Antonio-New Braunfels,TX,430,1.845
2017-11,2017,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,2.615
2017-11,2017,Richmond,Houston-The Woodlands-Sugar Land,TX,600,2.498
2017-11,2017,Tomball,Houston-The Woodlands-Sugar Land,TX,606,2.381
2017-11,2017,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,2.245
2017-11,2017,Baytown,Houston-The Woodlands-Sugar Land,TX,653,3.42
2017-11,2017,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,4.02
2017-11,2017,Katy,Houston-The Woodlands-Sugar Land,TX,1167,2.299
2017-11,2017,Seguin,San Antonio-New Braunfels,TX,1172,2.858
2017-11,2017,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,3.872
2017-11,2017,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,2.516
2017-11,2017,Boerne,San Antonio-New Braunfels,TX,1416,2.003
2017-11,2017,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,1.556
2017-11,2017,Converse,San Antonio-New Braunfels,TX,1448,2.039
2017-11,2017,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,4.227
2017-11,2017,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,2.553
2017-11,2017,Cibolo,San Antonio-New Braunfels,TX,1728,1.786
2017-11,2017,Porter,Houston-The Woodlands-Sugar Land,TX,1733,3.226
2017-11,2017,Willis,Houston-The Woodlands-Sugar Land,TX,1799,3.106
2017-11,2017,Rosenberg,Houston-The Woodlands-Sugar Land,TX,1828,1.352
2017-11,2017,Schertz,San Antonio-New Braunfels,TX,1831,2.327
2017-11,2017,Lake Jackson,Houston-The Woodlands-Sugar Land,TX,1935,2.879
2017-11,2017,Crosby,Houston-The Woodlands-Sugar Land,TX,2007,2.986
2017-11,2017,Alvin,Houston-The Woodlands-Sugar Land,TX,2307,2.564
2017-11,2017,Helotes,San Antonio-New Braunfels,TX,2392,1.691
2017-11,2017,Floresville,San Antonio-New Braunfels,TX,2409,3.16
2017-11,2017,Manvel,Houston-The Woodlands-Sugar Land,TX,2658,4.002
2017-11,2017,Bellaire,Houston-The Woodlands-Sugar Land,TX,2715,4.952
2017-11,2017,Dickinson,Houston-The Woodlands-Sugar Land,TX,2842,5.788
2017-11,2017,Angleton,Houston-The Woodlands-Sugar Land,TX,2883,4.028
2017-11,2017,Spring Branch,San Antonio-New Braunfels,TX,2922,2.031
2017-11,2017,La Marque,Houston-The Woodlands-Sugar Land,TX,2945,3.704
2017-11,2017,Pecan Grove,Houston-The Woodlands-Sugar Land,TX,3019,3.018
2017-11,2017,Canyon Lake,San Antonio-New Braunfels,TX,3113,3.694
2017-11,2017,Timberwood Park,San Antonio-New Braunfels,TX,3224,2.093
2017-11,2017,Seabrook,Houston-The Woodlands-Sugar Land,TX,3256,1.98
2017-11,2017,Sienna Plantation,Houston-The Woodlands-Sugar Land,TX,3418,2.021
2017-11,2017,Fulshear,Houston-The Woodlands-Sugar Land,TX,3683,2.548
2017-11,2017,Fair Oaks Ranch,San Antonio-New Braunfels,TX,3766,1.587
2018-01,2018,Houston,Houston-The Woodlands-Sugar Land,TX,3,3.029
2018-01,2018,San Antonio,San Antonio-New Braunfels,TX,5,2.077
2018-01,2018,Spring,Houston-The Woodlands-Sugar Land,TX,113,2.632
2018-01,2018,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,2.553
2018-01,2018,Cypress,Houston-The Woodlands-Sugar Land,TX,213,2.263
2018-01,2018,Conroe,Houston-The Woodlands-Sugar Land,TX,222,2.857
2018-01,2018,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,4.184
2018-01,2018,Pearland,Houston-The Woodlands-Sugar Land,TX,277,2.129
2018-01,2018,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,2.824
2018-01,2018,League City,Houston-The Woodlands-Sugar Land,TX,403,2.362
2018-01,2018,New Braunfels,San Antonio-New Braunfels,TX,430,2.021
2018-01,2018,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,2.58
2018-01,2018,Richmond,Houston-The Woodlands-Sugar Land,TX,600,2.326
2018-01,2018,Tomball,Houston-The Woodlands-Sugar Land,TX,606,2.471
2018-01,2018,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,2.562
2018-01,2018,Baytown,Houston-The Woodlands-Sugar Land,TX,653,4.055
2018-01,2018,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,3.854
2018-01,2018,Katy,Houston-The Woodlands-Sugar Land,TX,1167,2.73
2018-01,2018,Seguin,San Antonio-New Braunfels,TX,1172,2.703
2018-01,2018,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,2.903
2018-01,2018,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,2.451
2018-01,2018,Boerne,San Antonio-New Braunfels,TX,1416,1.517
2018-01,2018,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,3.229
2018-01,2018,Converse,San Antonio-New Braunfels,TX,1448,1.886
2018-01,2018,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,2.557
2018-01,2018,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,2.786
2018-01,2018,Cibolo,San Antonio-New Braunfels,TX,1728,1.804
2018-01,2018,Porter,Houston-The Woodlands-Sugar Land,TX,1733,2.269
2018-01,2018,Willis,Houston-The Woodlands-Sugar Land,TX,1799,3.904
2018-01,2018,Rosenberg,Houston-The Woodlands-Sugar Land,TX,1828,3.145
2018-01,2018,Schertz,San Antonio-New Braunfels,TX,1831,1.932
2018-01,2018,Lake Jackson,Houston-The Woodlands-Sugar Land,TX,1935,3.842
2018-01,2018,Crosby,Houston-The Woodlands-Sugar Land,TX,2007,2.261
2018-01,2018,Alvin,Houston-The Woodlands-Sugar Land,TX,2307,2.247
2018-01,2018,Helotes,San Antonio-New Braunfels,TX,2392,0.897
2018-01,2018,Floresville,San Antonio-New Braunfels,TX,2409,1.89
2018-01,2018,Manvel,Houston-The Woodlands-Sugar Land,TX,2658,2.944
2018-01,2018,Bellaire,Houston-The Woodlands-Sugar Land,TX,2715,3.701
2018-01,2018,Dickinson,Houston-The Woodlands-Sugar Land,TX,2842,3.812
2018-01,2018,Angleton,Houston-The Woodlands-Sugar Land,TX,2883,3.08
2018-01,2018,Spring Branch,San Antonio-New Braunfels,TX,2922,2.256
2018-01,2018,La Marque,Houston-The Woodlands-Sugar Land,TX,2945,3.865
2018-01,2018,Pecan Grove,Houston-The Woodlands-Sugar Land,TX,3019,2.276
2018-01,2018,Canyon Lake,San Antonio-New Braunfels,TX,3113,2.859
2018-01,2018,Timberwood Park,San Antonio-New Braunfels,TX,3224,1.619
2018-01,2018,Seabrook,Houston-The Woodlands-Sugar Land,TX,3256,2.874
2018-01,2018,Sienna Plantation,Houston-The Woodlands-Sugar Land,TX,3418,2.27
2018-01,2018,Fulshear,Houston-The Woodlands-Sugar Land,TX,3683,2.5
2018-01,2018,Fair Oaks Ranch,San Antonio-New Braunfels,TX,3766,1.163
2018-04,2018,Houston,Houston-The Woodlands-Sugar Land,TX,3,3
2018-04,2018,San Antonio,San Antonio-New Braunfels,TX,5,2.128
2018-04,2018,Spring,Houston-The Woodlands-Sugar Land,TX,113,2.248
2018-04,2018,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,2.105
2018-04,2018,Cypress,Houston-The Woodlands-Sugar Land,TX,213,2.084
2018-04,2018,Conroe,Houston-The Woodlands-Sugar Land,TX,222,2.332
2018-04,2018,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,2.93
2018-04,2018,Pearland,Houston-The Woodlands-Sugar Land,TX,277,2.179
2018-04,2018,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,2.447
2018-04,2018,League City,Houston-The Woodlands-Sugar Land,TX,403,2.621
2018-04,2018,New Braunfels,San Antonio-New Braunfels,TX,430,1.717
2018-04,2018,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,2.336
2018-04,2018,Richmond,Houston-The Woodlands-Sugar Land,TX,600,1.923
2018-04,2018,Tomball,Houston-The Woodlands-Sugar Land,TX,606,2.222
2018-04,2018,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,2.178
2018-04,2018,Baytown,Houston-The Woodlands-Sugar Land,TX,653,3.334
2018-04,2018,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,3.555
2018-04,2018,Katy,Houston-The Woodlands-Sugar Land,TX,1167,1.864
2018-04,2018,Seguin,San Antonio-New Braunfels,TX,1172,3.18
2018-04,2018,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,3.553
2018-04,2018,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,2.5
2018-04,2018,Boerne,San Antonio-New Braunfels,TX,1416,1.776
2018-04,2018,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,2.353
2018-04,2018,Converse,San Antonio-New Braunfels,TX,1448,1.996
2018-04,2018,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,2.656
2018-04,2018,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,3.492
2018-04,2018,Cibolo,San Antonio-New Braunfels,TX,1728,1.823
2018-04,2018,Porter,Houston-The Woodlands-Sugar Land,TX,1733,2.351
2018-04,2018,Willis,Houston-The Woodlands-Sugar Land,TX,1799,2.857
2018-04,2018,Rosenberg,Houston-The Woodlands-Sugar Land,TX,1828,2.564
2018-04,2018,Schertz,San Antonio-New Braunfels,TX,1831,1.4
2018-04,2018,Lake Jackson,Houston-The Woodlands-Sugar Land,TX,1935,2.565
2018-04,2018,Crosby,Houston-The Woodlands-Sugar Land,TX,2007,2.564
2018-04,2018,Alvin,Houston-The Woodlands-Sugar Land,TX,2307,3.736
2018-04,2018,Helotes,San Antonio-New Braunfels,TX,2392,1.318
2018-04,2018,Floresville,San Antonio-New Braunfels,TX,2409,2.558
2018-04,2018,Manvel,Houston-The Woodlands-Sugar Land,TX,2658,2.668
2018-04,2018,Bellaire,Houston-The Woodlands-Sugar Land,TX,2715,3.397
2018-04,2018,Dickinson,Houston-The Woodlands-Sugar Land,TX,2842,4
2018-04,2018,Angleton,Houston-The Woodlands-Sugar Land,TX,2883,3.847
2018-04,2018,Spring Branch,San Antonio-New Braunfels,TX,2922,2.788
2018-04,2018,La Marque,Houston-The Woodlands-Sugar Land,TX,2945,2.382
2018-04,2018,Pecan Grove,Houston-The Woodlands-Sugar Land,TX,3019,2.402
2018-04,2018,Canyon Lake,San Antonio-New Braunfels,TX,3113,2.918
2018-04,2018,Timberwood Park,San Antonio-New Braunfels,TX,3224,1.525
2018-04,2018,Seabrook,Houston-The Woodlands-Sugar Land,TX,3256,3.352
2018-04,2018,Sienna Plantation,Houston-The Woodlands-Sugar Land,TX,3418,2.266
2018-04,2018,Fulshear,Houston-The Woodlands-Sugar Land,TX,3683,1.711
2018-04,2018,Fair Oaks Ranch,San Antonio-New Braunfels,TX,3766,1.616
2017-12,2017,Houston,Houston-The Woodlands-Sugar Land,TX,3,3.3
2017-12,2017,San Antonio,San Antonio-New Braunfels,TX,5,2.128
2017-12,2017,Spring,Houston-The Woodlands-Sugar Land,TX,113,2.44
2017-12,2017,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,2.778
2017-12,2017,Cypress,Houston-The Woodlands-Sugar Land,TX,213,2.225
2017-12,2017,Conroe,Houston-The Woodlands-Sugar Land,TX,222,2.411
2017-12,2017,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,3.719
2017-12,2017,Pearland,Houston-The Woodlands-Sugar Land,TX,277,2.639
2017-12,2017,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,2.222
2017-12,2017,League City,Houston-The Woodlands-Sugar Land,TX,403,3.141
2017-12,2017,New Braunfels,San Antonio-New Braunfels,TX,430,2.384
2017-12,2017,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,2.479
2017-12,2017,Richmond,Houston-The Woodlands-Sugar Land,TX,600,2.14
2017-12,2017,Tomball,Houston-The Woodlands-Sugar Land,TX,606,2.116
2017-12,2017,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,2.272
2017-12,2017,Baytown,Houston-The Woodlands-Sugar Land,TX,653,3.16
2017-12,2017,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,4.11
2017-12,2017,Katy,Houston-The Woodlands-Sugar Land,TX,1167,2.308
2017-12,2017,Seguin,San Antonio-New Braunfels,TX,1172,3.059
2017-12,2017,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,2.268
2017-12,2017,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,2.038
2017-12,2017,Boerne,San Antonio-New Braunfels,TX,1416,1.813
2017-12,2017,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,2.326
2017-12,2017,Converse,San Antonio-New Braunfels,TX,1448,2.08
2017-12,2017,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,2.646
2017-12,2017,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,3.337
2017-12,2017,Cibolo,San Antonio-New Braunfels,TX,1728,1.882
2017-12,2017,Porter,Houston-The Woodlands-Sugar Land,TX,1733,2.829
2017-12,2017,Willis,Houston-The Woodlands-Sugar Land,TX,1799,2.929
2017-12,2017,Rosenberg,Houston-The Woodlands-Sugar Land,TX,1828,1.361
2017-12,2017,Schertz,San Antonio-New Braunfels,TX,1831,1.856
2017-12,2017,Lake Jackson,Houston-The Woodlands-Sugar Land,TX,1935,2.501
2017-12,2017,Crosby,Houston-The Woodlands-Sugar Land,TX,2007,2.859
2017-12,2017,Alvin,Houston-The Woodlands-Sugar Land,TX,2307,5.881
2017-12,2017,Helotes,San Antonio-New Braunfels,TX,2392,1.216
2017-12,2017,Floresville,San Antonio-New Braunfels,TX,2409,2.918
2017-12,2017,Manvel,Houston-The Woodlands-Sugar Land,TX,2658,3.334
2017-12,2017,Bellaire,Houston-The Woodlands-Sugar Land,TX,2715,2.646
2017-12,2017,Dickinson,Houston-The Woodlands-Sugar Land,TX,2842,4.479
2017-12,2017,Angleton,Houston-The Woodlands-Sugar Land,TX,2883,4.064
2017-12,2017,Spring Branch,San Antonio-New Braunfels,TX,2922,1.698
2017-12,2017,La Marque,Houston-The Woodlands-Sugar Land,TX,2945,5.251
2017-12,2017,Pecan Grove,Houston-The Woodlands-Sugar Land,TX,3019,2.608
2017-12,2017,Canyon Lake,San Antonio-New Braunfels,TX,3113,3.584
2017-12,2017,Timberwood Park,San Antonio-New Braunfels,TX,3224,1.852
2017-12,2017,Seabrook,Houston-The Woodlands-Sugar Land,TX,3256,2.866
2017-12,2017,Sienna Plantation,Houston-The Woodlands-Sugar Land,TX,3418,3.319
2017-12,2017,Fulshear,Houston-The Woodlands-Sugar Land,TX,3683,1.514
2017-12,2017,Fair Oaks Ranch,San Antonio-New Braunfels,TX,3766,1.532
2018-03,2018,Houston,Houston-The Woodlands-Sugar Land,TX,3,3.04
2018-03,2018,San Antonio,San Antonio-New Braunfels,TX,5,2.09
2018-03,2018,Spring,Houston-The Woodlands-Sugar Land,TX,113,2.5
2018-03,2018,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,2.264
2018-03,2018,Cypress,Houston-The Woodlands-Sugar Land,TX,213,2.13
2018-03,2018,Conroe,Houston-The Woodlands-Sugar Land,TX,222,2.283
2018-03,2018,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,4.213
2018-03,2018,Pearland,Houston-The Woodlands-Sugar Land,TX,277,1.961
2018-03,2018,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,2.279
2018-03,2018,League City,Houston-The Woodlands-Sugar Land,TX,403,2.425
2018-03,2018,New Braunfels,San Antonio-New Braunfels,TX,430,1.565
2018-03,2018,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,2.682
2018-03,2018,Richmond,Houston-The Woodlands-Sugar Land,TX,600,1.719
2018-03,2018,Tomball,Houston-The Woodlands-Sugar Land,TX,606,1.925
2018-03,2018,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,2.353
2018-03,2018,Baytown,Houston-The Woodlands-Sugar Land,TX,653,2.583
2018-03,2018,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,4.04
2018-03,2018,Katy,Houston-The Woodlands-Sugar Land,TX,1167,1.626
2018-03,2018,Seguin,San Antonio-New Braunfels,TX,1172,2.857
2018-03,2018,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,3.414
2018-03,2018,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,2.698
2018-03,2018,Boerne,San Antonio-New Braunfels,TX,1416,1.558
2018-03,2018,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,2.633
2018-03,2018,Converse,San Antonio-New Braunfels,TX,1448,3.032
2018-03,2018,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,4.085
2018-03,2018,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,2.519
2018-03,2018,Cibolo,San Antonio-New Braunfels,TX,1728,2.025
2018-03,2018,Porter,Houston-The Woodlands-Sugar Land,TX,1733,2.778
2018-03,2018,Willis,Houston-The Woodlands-Sugar Land,TX,1799,3.1
2018-03,2018,Rosenberg,Houston-The Woodlands-Sugar Land,TX,1828,1.971
2018-03,2018,Schertz,San Antonio-New Braunfels,TX,1831,2.222
2018-03,2018,Lake Jackson,Houston-The Woodlands-Sugar Land,TX,1935,3.171
2018-03,2018,Crosby,Houston-The Woodlands-Sugar Land,TX,2007,3.026
2018-03,2018,Alvin,Houston-The Woodlands-Sugar Land,TX,2307,3.451
2018-03,2018,Helotes,San Antonio-New Braunfels,TX,2392,1.639
2018-03,2018,Floresville,San Antonio-New Braunfels,TX,2409,6.243
2018-03,2018,Manvel,Houston-The Woodlands-Sugar Land,TX,2658,2.093
2018-03,2018,Bellaire,Houston-The Woodlands-Sugar Land,TX,2715,3.11
2018-03,2018,Dickinson,Houston-The Woodlands-Sugar Land,TX,2842,2.779
2018-03,2018,Angleton,Houston-The Woodlands-Sugar Land,TX,2883,3.478
