Pivot1 Names,RegionName,SizeRank,Pivot1 Values
2014-12,"Rochester, NY",37,
2014-12,"Urban Honolulu, HI",38,3000
2014-12,"Worcester, MA",39,
2014-12,"Albany, NY",40,1150
2014-12,"New Haven, CT",41,1100
2014-12,"Ventura, CA",42,
2014-12,"Allentown, PA",43,
2014-12,"Columbia, SC",44,
2014-12,"Stockton, CA",45,
2014-12,"Colorado Springs, CO",46,1700
2014-12,"Wichita, KS",47,
2014-12,"Ogden, UT",48,
2014-12,"Augusta, GA",49,
2014-12,"Spokane, WA",50,
2014-12,"Anchorage, AK",51,
2014-12,"Glenwood Springs, CO",52,
2015-01,United States,0,2500
2015-01,"Los Angeles-Long Beach-Anaheim, CA",1,3700
2015-01,"Dallas-Fort Worth, TX",2,2125
2015-01,"Houston, TX",3,2600
2015-01,"Washington, DC",4,2900
2015-01,"Miami-Fort Lauderdale, FL",5,3500
2015-01,"Atlanta, GA",6,1800
2015-01,"Boston, MA",7,4200
2015-01,"San Francisco, CA",8,2800
2015-01,"Riverside, CA",9,2250
2015-01,"Seattle, WA",10,2098
2015-01,"Minneapolis-St Paul, MN",11,2000
2015-01,"San Diego, CA",12,3950
2015-01,"Tampa, FL",13,1995
2015-01,"Denver, CO",14,2395
2015-01,"Pittsburgh, PA",15,
2015-01,"Portland, OR",16,
2015-01,"Charlotte, NC",17,1995
2015-01,"Sacramento, CA",18,1895
2015-01,"San Antonio, TX",19,1895
2015-01,"Orlando, FL",20,1912.5
2015-01,"Cleveland, OH",21,
2015-01,"Kansas City, MO",22,
2015-01,"Las Vegas, NV",23,1797.5
2015-01,"San Jose, CA",24,
2015-01,"Austin, TX",25,
2015-01,"Virginia Beach, VA",26,1990
2015-01,"Nashville, TN",27,
2015-01,"Providence, RI",28,
2015-01,"Milwaukee, WI",29,
2015-01,"Jacksonville, FL",30,1950
2015-01,"Memphis, TN",31,
2015-01,"Oklahoma City, OK",32,
2015-01,"Hartford, CT",33,1150
2015-01,"Richmond, VA",34,1725
2015-01,"Buffalo, NY",35,762.5
2015-01,"Salt Lake City, UT",36,
2015-01,"Rochester, NY",37,
2015-01,"Urban Honolulu, HI",38,3212.5
2015-01,"Worcester, MA",39,
2015-01,"Albany, NY",40,1100
2015-01,"New Haven, CT",41,1150
2015-01,"Ventura, CA",42,
2015-01,"Allentown, PA",43,
2015-01,"Columbia, SC",44,
2015-01,"Stockton, CA",45,
2015-01,"Colorado Springs, CO",46,1700
2015-01,"Wichita, KS",47,
2015-01,"Ogden, UT",48,
2015-01,"Augusta, GA",49,
2015-01,"Spokane, WA",50,
2015-01,"Anchorage, AK",51,
2015-01,"Glenwood Springs, CO",52,
2015-02,United States,0,2500
2015-02,"Los Angeles-Long Beach-Anaheim, CA",1,3800
2015-02,"Dallas-Fort Worth, TX",2,2197.5
2015-02,"Houston, TX",3,2600
2015-02,"Washington, DC",4,2850
2015-02,"Miami-Fort Lauderdale, FL",5,3500
2015-02,"Atlanta, GA",6,1800
2015-02,"Boston, MA",7,4200
2015-02,"San Francisco, CA",8,2850
2015-02,"Riverside, CA",9,2250
2015-02,"Seattle, WA",10,2100
2015-02,"Minneapolis-St Paul, MN",11,1995
2015-02,"San Diego, CA",12,4000
2015-02,"Tampa, FL",13,2000
2015-02,"Denver, CO",14,2395
2015-02,"Pittsburgh, PA",15,
2015-02,"Portland, OR",16,
2015-02,"Charlotte, NC",17,1995
2015-02,"Sacramento, CA",18,2095
2015-02,"San Antonio, TX",19,1800
2015-02,"Orlando, FL",20,1995
2015-02,"Cleveland, OH",21,
2015-02,"Kansas City, MO",22,
2015-02,"Las Vegas, NV",23,1799
2015-02,"San Jose, CA",24,
2015-02,"Austin, TX",25,
2015-02,"Virginia Beach, VA",26,1900
2015-02,"Nashville, TN",27,
2015-02,"Providence, RI",28,
2015-02,"Milwaukee, WI",29,
2015-02,"Jacksonville, FL",30,1950
2015-02,"Memphis, TN",31,
2015-02,"Oklahoma City, OK",32,
2015-02,"Hartford, CT",33,1100
2015-02,"Richmond, VA",34,1895
2015-02,"Buffalo, NY",35,750
2015-02,"Salt Lake City, UT",36,
2015-02,"Rochester, NY",37,
2015-02,"Urban Honolulu, HI",38,3300
2015-02,"Worcester, MA",39,
2015-02,"Albany, NY",40,1200
2015-02,"New Haven, CT",41,1150
2015-02,"Ventura, CA",42,
2015-02,"Allentown, PA",43,
2015-02,"Columbia, SC",44,
2015-02,"Stockton, CA",45,
2015-02,"Colorado Springs, CO",46,1762.5
2015-02,"Wichita, KS",47,
2015-02,"Ogden, UT",48,
2015-02,"Augusta, GA",49,
2015-02,"Spokane, WA",50,
2015-02,"Anchorage, AK",51,
2015-02,"Glenwood Springs, CO",52,
2015-03,United States,0,2600
2015-03,"Los Angeles-Long Beach-Anaheim, CA",1,3900
2015-03,"Dallas-Fort Worth, TX",2,2200
2015-03,"Houston, TX",3,2600
2015-03,"Washington, DC",4,2950
2015-03,"Miami-Fort Lauderdale, FL",5,3500
2015-03,"Atlanta, GA",6,1800
2015-03,"Boston, MA",7,4100
2015-03,"San Francisco, CA",8,3200
2015-03,"Riverside, CA",9,2300
2015-03,"Seattle, WA",10,2100
2015-03,"Minneapolis-St Paul, MN",11,2097.5
2015-03,"San Diego, CA",12,3950
2015-03,"Tampa, FL",13,2000
2015-03,"Denver, CO",14,2395
2015-03,"Pittsburgh, PA",15,
2015-03,"Portland, OR",16,
2015-03,"Charlotte, NC",17,2025
2015-03,"Sacramento, CA",18,1995
2015-03,"San Antonio, TX",19,1995
2015-03,"Orlando, FL",20,1995
2015-03,"Cleveland, OH",21,
2015-03,"Kansas City, MO",22,
2015-03,"Las Vegas, NV",23,1800
2015-03,"San Jose, CA",24,
2015-03,"Austin, TX",25,
2015-03,"Virginia Beach, VA",26,1900
2015-03,"Nashville, TN",27,
2015-03,"Providence, RI",28,
2015-03,"Milwaukee, WI",29,
2015-03,"Jacksonville, FL",30,1925
2015-03,"Memphis, TN",31,
2015-03,"Oklahoma City, OK",32,
2015-03,"Hartford, CT",33,1100
2015-03,"Richmond, VA",34,1850
2015-03,"Buffalo, NY",35,750
2015-03,"Salt Lake City, UT",36,
2015-03,"Rochester, NY",37,
2015-03,"Urban Honolulu, HI",38,3200
2015-03,"Worcester, MA",39,
2015-03,"Albany, NY",40,1200
2015-03,"New Haven, CT",41,1150
2015-03,"Ventura, CA",42,
2015-03,"Allentown, PA",43,
2015-03,"Columbia, SC",44,
2015-03,"Stockton, CA",45,
2015-03,"Colorado Springs, CO",46,1800
2015-03,"Wichita, KS",47,
2015-03,"Ogden, UT",48,
2015-03,"Augusta, GA",49,
2015-03,"Spokane, WA",50,
2015-03,"Anchorage, AK",51,
2015-03,"Glenwood Springs, CO",52,
2015-04,United States,0,2600
2015-04,"Los Angeles-Long Beach-Anaheim, CA",1,4100
2015-04,"Dallas-Fort Worth, TX",2,2300
2015-04,"Houston, TX",3,2700
2015-04,"Washington, DC",4,3100
2015-04,"Miami-Fort Lauderdale, FL",5,3900
2015-04,"Atlanta, GA",6,1809
2015-04,"Boston, MA",7,4000
2015-04,"San Francisco, CA",8,2800
2015-04,"Riverside, CA",9,2300
2015-04,"Seattle, WA",10,2200
2015-04,"Minneapolis-St Paul, MN",11,2072.5
2015-04,"San Diego, CA",12,3995
2015-04,"Tampa, FL",13,2125
2015-04,"Denver, CO",14,2472.5
2015-04,"Pittsburgh, PA",15,
2015-04,"Portland, OR",16,
2015-04,"Charlotte, NC",17,2065
2015-04,"Sacramento, CA",18,1995
2015-04,"San Antonio, TX",19,2000
2015-04,"Orlando, FL",20,1996.5
2015-04,"Cleveland, OH",21,
2015-04,"Kansas City, MO",22,
2015-04,"Las Vegas, NV",23,1835
2015-04,"San Jose, CA",24,
2015-04,"Austin, TX",25,
2015-04,"Virginia Beach, VA",26,1950
2015-04,"Nashville, TN",27,
2015-04,"Providence, RI",28,
2015-04,"Milwaukee, WI",29,
2015-04,"Jacksonville, FL",30,1950
2015-04,"Memphis, TN",31,
2015-04,"Oklahoma City, OK",32,
2015-04,"Hartford, CT",33,1100
2015-04,"Richmond, VA",34,1600
2015-04,"Buffalo, NY",35,850
2015-04,"Salt Lake City, UT",36,
2015-04,"Rochester, NY",37,
2015-04,"Urban Honolulu, HI",38,2975
2015-04,"Worcester, MA",39,
2015-04,"Albany, NY",40,1120
2015-04,"New Haven, CT",41,1112.5
2015-04,"Ventura, CA",42,
2015-04,"Allentown, PA",43,
2015-04,"Columbia, SC",44,
2015-04,"Stockton, CA",45,
2015-04,"Colorado Springs, CO",46,1895
2015-04,"Wichita, KS",47,
2015-04,"Ogden, UT",48,
2015-04,"Augusta, GA",49,
2015-04,"Spokane, WA",50,
2015-04,"Anchorage, AK",51,
2015-04,"Glenwood Springs, CO",52,
2015-05,United States,0,2570
2015-05,"Los Angeles-Long Beach-Anaheim, CA",1,4200
2015-05,"Dallas-Fort Worth, TX",2,2395
2015-05,"Houston, TX",3,2775
2015-05,"Washington, DC",4,3200
2015-05,"Miami-Fort Lauderdale, FL",5,3700
2015-05,"Atlanta, GA",6,1895
2015-05,"Boston, MA",7,4000
2015-05,"San Francisco, CA",8,3250
2015-05,"Riverside, CA",9,2319
2015-05,"Seattle, WA",10,2200
2015-05,"Minneapolis-St Paul, MN",11,2000
2015-05,"San Diego, CA",12,3800
2015-05,"Tampa, FL",13,2100
2015-05,"Denver, CO",14,2600
2015-05,"Pittsburgh, PA",15,
2015-05,"Portland, OR",16,
2015-05,"Charlotte, NC",17,2000
2015-05,"Sacramento, CA",18,1950
2015-05,"San Antonio, TX",19,1960
2015-05,"Orlando, FL",20,2012.5
2015-05,"Cleveland, OH",21,
2015-05,"Kansas City, MO",22,
2015-05,"Las Vegas, NV",23,1850
2015-05,"San Jose, CA",24,
2015-05,"Austin, TX",25,
2015-05,"Virginia Beach, VA",26,2000
2015-05,"Nashville, TN",27,
2015-05,"Providence, RI",28,
2015-05,"Milwaukee, WI",29,
2015-05,"Jacksonville, FL",30,1900
2015-05,"Memphis, TN",31,
2015-05,"Oklahoma City, OK",32,
2015-05,"Hartford, CT",33,1000
2015-05,"Richmond, VA",34,1800
2015-05,"Buffalo, NY",35,800
2015-05,"Salt Lake City, UT",36,
2015-05,"Rochester, NY",37,
2015-05,"Urban Honolulu, HI",38,3000
2015-05,"Worcester, MA",39,
2015-05,"Albany, NY",40,1100
2015-05,"New Haven, CT",41,1100
2015-05,"Ventura, CA",42,
2015-05,"Allentown, PA",43,
2015-05,"Columbia, SC",44,
2015-05,"Stockton, CA",45,
2015-05,"Colorado Springs, CO",46,1900
2015-05,"Wichita, KS",47,
2015-05,"Ogden, UT",48,
2015-05,"Augusta, GA",49,
2015-05,"Spokane, WA",50,
2015-05,"Anchorage, AK",51,
2015-05,"Glenwood Springs, CO",52,
2015-06,United States,0,2550
2015-06,"Los Angeles-Long Beach-Anaheim, CA",1,4200
2015-06,"Dallas-Fort Worth, TX",2,2400
2015-06,"Houston, TX",3,2995
2015-06,"Washington, DC",4,3200
2015-06,"Miami-Fort Lauderdale, FL",5,3800
2015-06,"Atlanta, GA",6,2000
2015-06,"Boston, MA",7,3900
2015-06,"San Francisco, CA",8,3500
2015-06,"Riverside, CA",9,2350
2015-06,"Seattle, WA",10,2250
2015-06,"Minneapolis-St Paul, MN",11,1976.5
2015-06,"San Diego, CA",12,3900
2015-06,"Tampa, FL",13,2125
2015-06,"Denver, CO",14,2500
2015-06,"Pittsburgh, PA",15,
2015-06,"Portland, OR",16,
2015-06,"Charlotte, NC",17,2150
2015-06,"Sacramento, CA",18,2100
2015-06,"San Antonio, TX",19,1995
2015-06,"Orlando, FL",20,2100
2015-06,"Cleveland, OH",21,
2015-06,"Kansas City, MO",22,
2015-06,"Las Vegas, NV",23,1995
2015-06,"San Jose, CA",24,
2015-06,"Austin, TX",25,
2015-06,"Virginia Beach, VA",26,2100
2015-06,"Nashville, TN",27,
2015-06,"Providence, RI",28,
2015-06,"Milwaukee, WI",29,
2015-06,"Jacksonville, FL",30,1950
2015-06,"Memphis, TN",31,
2015-06,"Oklahoma City, OK",32,
2015-06,"Hartford, CT",33,1000
2015-06,"Richmond, VA",34,1850
2015-06,"Buffalo, NY",35,800
2015-06,"Salt Lake City, UT",36,
2015-06,"Rochester, NY",37,
2015-06,"Urban Honolulu, HI",38,3250
2015-06,"Worcester, MA",39,
2015-06,"Albany, NY",40,1150
2015-06,"New Haven, CT",41,1100
2015-06,"Ventura, CA",42,
2015-06,"Allentown, PA",43,
2015-06,"Columbia, SC",44,
2015-06,"Stockton, CA",45,
2015-06,"Colorado Springs, CO",46,1900
2015-06,"Wichita, KS",47,
2015-06,"Ogden, UT",48,
2015-06,"Augusta, GA",49,
2015-06,"Spokane, WA",50,
2015-06,"Anchorage, AK",51,
2015-06,"Glenwood Springs, CO",52,
2015-07,United States,0,2600
2015-07,"Los Angeles-Long Beach-Anaheim, CA",1,4200
2015-07,"Dallas-Fort Worth, TX",2,2350
2015-07,"Houston, TX",3,3100
2015-07,"Washington, DC",4,3195
2015-07,"Miami-Fort Lauderdale, FL",5,3800
2015-07,"Atlanta, GA",6,2033
2015-07,"Boston, MA",7,3800
2015-07,"San Francisco, CA",8,3600
2015-07,"Riverside, CA",9,2350
2015-07,"Seattle, WA",10,2295
2015-07,"Minneapolis-St Paul, MN",11,1900
2015-07,"San Diego, CA",12,3710
2015-07,"Tampa, FL",13,2100
2015-07,"Denver, CO",14,2497
2015-07,"Pittsburgh, PA",15,
2015-07,"Portland, OR",16,
2015-07,"Charlotte, NC",17,2050
2015-07,"Sacramento, CA",18,2195
2015-07,"San Antonio, TX",19,1995
2015-07,"Orlando, FL",20,2075
2015-07,"Cleveland, OH",21,
2015-07,"Kansas City, MO",22,
2015-07,"Las Vegas, NV",23,1895
2015-07,"San Jose, CA",24,
2015-07,"Austin, TX",25,
2015-07,"Virginia Beach, VA",26,2000
2015-07,"Nashville, TN",27,
2015-07,"Providence, RI",28,
2015-07,"Milwaukee, WI",29,
2015-07,"Jacksonville, FL",30,1895
2015-07,"Memphis, TN",31,
2015-07,"Oklahoma City, OK",32,
2015-07,"Hartford, CT",33,1075
2015-07,"Richmond, VA",34,1975
2015-07,"Buffalo, NY",35,890
2015-07,"Salt Lake City, UT",36,
2015-07,"Rochester, NY",37,
2015-07,"Urban Honolulu, HI",38,2922
2015-07,"Worcester, MA",39,
2015-07,"Albany, NY",40,1200
2015-07,"New Haven, CT",41,1100
2015-07,"Ventura, CA",42,
2015-07,"Allentown, PA",43,
2015-07,"Columbia, SC",44,
2015-07,"Stockton, CA",45,
2015-07,"Colorado Springs, CO",46,1875
2015-07,"Wichita, KS",47,
2015-07,"Ogden, UT",48,
2015-07,"Augusta, GA",49,
2015-07,"Spokane, WA",50,
2015-07,"Anchorage, AK",51,
2015-07,"Glenwood Springs, CO",52,
2015-08,United States,0,2600
2015-08,"Los Angeles-Long Beach-Anaheim, CA",1,4200
2015-08,"Dallas-Fort Worth, TX",2,2300
2015-08,"Houston, TX",3,3095
2015-08,"Washington, DC",4,3100
2015-08,"Miami-Fort Lauderdale, FL",5,3800
2015-08,"Atlanta, GA",6,2000
2015-08,"Boston, MA",7,3800
2015-08,"San Francisco, CA",8,3200
2015-08,"Riverside, CA",9,2395
2015-08,"Seattle, WA",10,2485
2015-08,"Minneapolis-St Paul, MN",11,1950
2015-08,"San Diego, CA",12,3697.5
2015-08,"Tampa, FL",13,2100
2015-08,"Denver, CO",14,2497.5
2015-08,"Pittsburgh, PA",15,
2015-08,"Portland, OR",16,
2015-08,"Charlotte, NC",17,2000
2015-08,"Sacramento, CA",18,2150
2015-08,"San Antonio, TX",19,2100
2015-08,"Orlando, FL",20,2050
2015-08,"Cleveland, OH",21,
2015-08,"Kansas City, MO",22,
2015-08,"Las Vegas, NV",23,1895
2015-08,"San Jose, CA",24,
2015-08,"Austin, TX",25,
2015-08,"Virginia Beach, VA",26,1900
2015-08,"Nashville, TN",27,
2015-08,"Providence, RI",28,
2015-08,"Milwaukee, WI",29,
2015-08,"Jacksonville, FL",30,1900
2015-08,"Memphis, TN",31,
2015-08,"Oklahoma City, OK",32,
2015-08,"Hartford, CT",33,1187.5
2015-08,"Richmond, VA",34,1950
2015-08,"Buffalo, NY",35,850
2015-08,"Salt Lake City, UT",36,
2015-08,"Rochester, NY",37,
2015-08,"Urban Honolulu, HI",38,3050
2015-08,"Worcester, MA",39,
2015-08,"Albany, NY",40,1200
2015-08,"New Haven, CT",41,1125
2015-08,"Ventura, CA",42,
2015-08,"Allentown, PA",43,
2015-08,"Columbia, SC",44,
2015-08,"Stockton, CA",45,
2015-08,"Colorado Springs, CO",46,1900
2015-08,"Wichita, KS",47,
2015-08,"Ogden, UT",48,
2015-08,"Augusta, GA",49,
2015-08,"Spokane, WA",50,
2015-08,"Anchorage, AK",51,
2015-08,"Glenwood Springs, CO",52,
2015-09,United States,0,2500
2015-09,"Los Angeles-Long Beach-Anaheim, CA",1,4150
2015-09,"Dallas-Fort Worth, TX",2,2300
2015-09,"Houston, TX",3,2875
2015-09,"Washington, DC",4,3051
2015-09,"Miami-Fort Lauderdale, FL",5,3700
2015-09,"Atlanta, GA",6,1950
2015-09,"Boston, MA",7,3700
2015-09,"San Francisco, CA",8,3400
2015-09,"Riverside, CA",9,2397.5
2015-09,"Seattle, WA",10,2400
2015-09,"Minneapolis-St Paul, MN",11,1995
2015-09,"San Diego, CA",12,3780
2015-09,"Tampa, FL",13,2150
2015-09,"Denver, CO",14,2425
2015-09,"Pittsburgh, PA",15,
2015-09,"Portland, OR",16,
2015-09,"Charlotte, NC",17,2000
2015-09,"Sacramento, CA",18,2050
2015-09,"San Antonio, TX",19,1850
2015-09,"Orlando, FL",20,2000
2015-09,"Cleveland, OH",21,
2015-09,"Kansas City, MO",22,
2015-09,"Las Vegas, NV",23,1895
2015-09,"San Jose, CA",24,
2015-09,"Austin, TX",25,
2015-09,"Virginia Beach, VA",26,1900
2015-09,"Nashville, TN",27,
2015-09,"Providence, RI",28,
2015-09,"Milwaukee, WI",29,
2015-09,"Jacksonville, FL",30,1850
2015-09,"Memphis, TN",31,
2015-09,"Oklahoma City, OK",32,
2015-09,"Hartford, CT",33,1197.5
2015-09,"Richmond, VA",34,1800
2015-09,"Buffalo, NY",35,850
2015-09,"Salt Lake City, UT",36,
2015-09,"Rochester, NY",37,
2015-09,"Urban Honolulu, HI",38,3000
2015-09,"Worcester, MA",39,
2015-09,"Albany, NY",40,1095
2015-09,"New Haven, CT",41,1087.5
2015-09,"Ventura, CA",42,
2015-09,"Allentown, PA",43,
2015-09,"Columbia, SC",44,
2015-09,"Stockton, CA",45,
2015-09,"Colorado Springs, CO",46,1850
2015-09,"Wichita, KS",47,
2015-09,"Ogden, UT",48,
2015-09,"Augusta, GA",49,
2015-09,"Spokane, WA",50,
2015-09,"Anchorage, AK",51,
2015-09,"Glenwood Springs, CO",52,
2015-10,United States,0,2500
2015-10,"Los Angeles-Long Beach-Anaheim, CA",1,4000
2015-10,"Dallas-Fort Worth, TX",2,2400
2015-10,"Houston, TX",3,2950
2015-10,"Washington, DC",4,3000
2015-10,"Miami-Fort Lauderdale, FL",5,3800
2015-10,"Atlanta, GA",6,1950
2015-10,"Boston, MA",7,3600
2015-10,"San Francisco, CA",8,3250
2015-10,"Riverside, CA",9,2400
2015-10,"Seattle, WA",10,2450
2015-10,"Minneapolis-St Paul, MN",11,2000
2015-10,"San Diego, CA",12,3800
2015-10,"Tampa, FL",13,2040
2015-10,"Denver, CO",14,2300
2015-10,"Pittsburgh, PA",15,
2015-10,"Portland, OR",16,
2015-10,"Charlotte, NC",17,2025
2015-10,"Sacramento, CA",18,2000
2015-10,"San Antonio, TX",19,1750
2015-10,"Orlando, FL",20,2000
2015-10,"Cleveland, OH",21,
2015-10,"Kansas City, MO",22,
2015-10,"Las Vegas, NV",23,1837.5
2015-10,"San Jose, CA",24,
2015-10,"Austin, TX",25,
2015-10,"Virginia Beach, VA",26,1950
2015-10,"Nashville, TN",27,
2015-10,"Providence, RI",28,
2015-10,"Milwaukee, WI",29,
2015-10,"Jacksonville, FL",30,1895
2015-10,"Memphis, TN",31,
2015-10,"Oklahoma City, OK",32,
2015-10,"Hartford, CT",33,1200
2015-10,"Richmond, VA",34,1800
2015-10,"Buffalo, NY",35,825
2015-10,"Salt Lake City, UT",36,
2015-10,"Rochester, NY",37,
2015-10,"Urban Honolulu, HI",38,2900
2015-10,"Worcester, MA",39,
2015-10,"Albany, NY",40,1135
2015-10,"New Haven, CT",41,1100
2015-10,"Ventura, CA",42,
2015-10,"Allentown, PA",43,
2015-10,"Columbia, SC",44,
2015-10,"Stockton, CA",45,
2015-10,"Colorado Springs, CO",46,1800
2015-10,"Wichita, KS",47,
2015-10,"Ogden, UT",48,
2015-10,"Augusta, GA",49,
2015-10,"Spokane, WA",50,
2015-10,"Anchorage, AK",51,
2015-10,"Glenwood Springs, CO",52,
2015-11,United States,0,2500
2015-11,"Los Angeles-Long Beach-Anaheim, CA",1,3500
2015-11,"Dallas-Fort Worth, TX",2,2350
2015-11,"Houston, TX",3,3000
2015-11,"Washington, DC",4,2975
2015-11,"Miami-Fort Lauderdale, FL",5,3750
2015-11,"Atlanta, GA",6,1895
2015-11,"Boston, MA",7,3720
2015-11,"San Francisco, CA",8,3500
2015-11,"Riverside, CA",9,2400
2015-11,"Seattle, WA",10,2300
2015-11,"Minneapolis-St Paul, MN",11,2195
2015-11,"San Diego, CA",12,3800
2015-11,"Tampa, FL",13,2012.5
2015-11,"Denver, CO",14,2425
2015-11,"Pittsburgh, PA",15,
2015-11,"Portland, OR",16,
2015-11,"Charlotte, NC",17,2050
2015-11,"Sacramento, CA",18,2192.5
2015-11,"San Antonio, TX",19,1749.5
2015-11,"Orlando, FL",20,2000
2015-11,"Cleveland, OH",21,
2015-11,"Kansas City, MO",22,
2015-11,"Las Vegas, NV",23,1815
2015-11,"San Jose, CA",24,
2015-11,"Austin, TX",25,
2015-11,"Virginia Beach, VA",26,1975
2015-11,"Nashville, TN",27,
2015-11,"Providence, RI",28,
2015-11,"Milwaukee, WI",29,
2015-11,"Jacksonville, FL",30,1895
2015-11,"Memphis, TN",31,
2015-11,"Oklahoma City, OK",32,
2015-11,"Hartford, CT",33,1200
2015-11,"Richmond, VA",34,1899
2015-11,"Buffalo, NY",35,800
2015-11,"Salt Lake City, UT",36,
2015-11,"Rochester, NY",37,
2015-11,"Urban Honolulu, HI",38,2995
2015-11,"Worcester, MA",39,
2015-11,"Albany, NY",40,1295
2015-11,"New Haven, CT",41,1100
2015-11,"Ventura, CA",42,
2015-11,"Allentown, PA",43,
2015-11,"Columbia, SC",44,
2015-11,"Stockton, CA",45,
2015-11,"Colorado Springs, CO",46,1750
2015-11,"Wichita, KS",47,
2015-11,"Ogden, UT",48,
2015-11,"Augusta, GA",49,
2015-11,"Spokane, WA",50,
2015-11,"Anchorage, AK",51,
2015-11,"Glenwood Springs, CO",52,
2015-12,United States,0,2500
2015-12,"Los Angeles-Long Beach-Anaheim, CA",1,3600
2015-12,"Dallas-Fort Worth, TX",2,2372.5
2015-12,"Houston, TX",3,2900
2015-12,"Washington, DC",4,2995
2015-12,"Miami-Fort Lauderdale, FL",5,3702.5
2015-12,"Atlanta, GA",6,1892
2015-12,"Boston, MA",7,4000
2015-12,"San Francisco, CA",8,3297.5
2015-12,"Riverside, CA",9,2400
2015-12,"Seattle, WA",10,2225
2015-12,"Minneapolis-St Paul, MN",11,2195
2015-12,"San Diego, CA",12,3795
2015-12,"Tampa, FL",13,2075
2015-12,"Denver, CO",14,2500
2015-12,"Pittsburgh, PA",15,
2015-12,"Portland, OR",16,
2015-12,"Charlotte, NC",17,2075
2015-12,"Sacramento, CA",18,2095
2015-12,"San Antonio, TX",19,1750
2015-12,"Orlando, FL",20,2100
2015-12,"Cleveland, OH",21,
2015-12,"Kansas City, MO",22,
2015-12,"Las Vegas, NV",23,1895
2015-12,"San Jose, CA",24,
2015-12,"Austin, TX",25,
2015-12,"Virginia Beach, VA",26,1950
2015-12,"Nashville, TN",27,
2015-12,"Providence, RI",28,
2015-12,"Milwaukee, WI",29,
2015-12,"Jacksonville, FL",30,1995
2015-12,"Memphis, TN",31,
2015-12,"Oklahoma City, OK",32,
2015-12,"Hartford, CT",33,1200
2015-12,"Richmond, VA",34,1900
2015-12,"Buffalo, NY",35,850
2015-12,"Salt Lake City, UT",36,
2015-12,"Rochester, NY",37,
2015-12,"Urban Honolulu, HI",38,2800
2015-12,"Worcester, MA",39,
2015-12,"Albany, NY",40,1250
2015-12,"New Haven, CT",41,1100
2015-12,"Ventura, CA",42,
2015-12,"Allentown, PA",43,
2015-12,"Columbia, SC",44,
2015-12,"Stockton, CA",45,
2015-12,"Colorado Springs, CO",46,1750
2015-12,"Wichita, KS",47,
2015-12,"Ogden, UT",48,
2015-12,"Augusta, GA",49,
2015-12,"Spokane, WA",50,
2015-12,"Anchorage, AK",51,
2015-12,"Glenwood Springs, CO",52,
2016-01,United States,0,2695
2016-01,"Los Angeles-Long Beach-Anaheim, CA",1,3900
2016-01,"Dallas-Fort Worth, TX",2,2350
2016-01,"Houston, TX",3,2875
2016-01,"Washington, DC",4,2999.5
2016-01,"Miami-Fort Lauderdale, FL",5,3700
2016-01,"Atlanta, GA",6,1900
2016-01,"Boston, MA",7,4400
2016-01,"San Francisco, CA",8,3500
2016-01,"Riverside, CA",9,2450
2016-01,"Seattle, WA",10,2297.5
2016-01,"Minneapolis-St Paul, MN",11,2137.5
2016-01,"San Diego, CA",12,3995
2016-01,"Tampa, FL",13,2147.5
2016-01,"Denver, CO",14,2495
2016-01,"Pittsburgh, PA",15,
2016-01,"Portland, OR",16,
2016-01,"Charlotte, NC",17,2105
2016-01,"Sacramento, CA",18,2024.5
2016-01,"San Antonio, TX",19,1850
2016-01,"Orlando, FL",20,2097.5
2016-01,"Cleveland, OH",21,
2016-01,"Kansas City, MO",22,
2016-01,"Las Vegas, NV",23,1895
2016-01,"San Jose, CA",24,
2016-01,"Austin, TX",25,
2016-01,"Virginia Beach, VA",26,1900
2016-01,"Nashville, TN",27,
2016-01,"Providence, RI",28,
2016-01,"Milwaukee, WI",29,
2016-01,"Jacksonville, FL",30,1995
2016-01,"Memphis, TN",31,
2016-01,"Oklahoma City, OK",32,
2016-01,"Hartford, CT",33,1195
2016-01,"Richmond, VA",34,1772.5
2016-01,"Buffalo, NY",35,850
2016-01,"Salt Lake City, UT",36,
2016-01,"Rochester, NY",37,
2016-01,"Urban Honolulu, HI",38,2500
2016-01,"Worcester, MA",39,
2016-01,"Albany, NY",40,1200
2016-01,"New Haven, CT",41,1150
2016-01,"Ventura, CA",42,
2016-01,"Allentown, PA",43,
2016-01,"Columbia, SC",44,
2016-01,"Stockton, CA",45,
2016-01,"Colorado Springs, CO",46,1750
2016-01,"Wichita, KS",47,
2016-01,"Ogden, UT",48,
2016-01,"Augusta, GA",49,
2016-01,"Spokane, WA",50,
2016-01,"Anchorage, AK",51,
2016-01,"Glenwood Springs, CO",52,
2016-02,United States,0,2799
2016-02,"Los Angeles-Long Beach-Anaheim, CA",1,4000
2016-02,"Dallas-Fort Worth, TX",2,2395
2016-02,"Houston, TX",3,2950
2016-02,"Washington, DC",4,2995
2016-02,"Miami-Fort Lauderdale, FL",5,3800
2016-02,"Atlanta, GA",6,1950
2016-02,"Boston, MA",7,4400
2016-02,"San Francisco, CA",8,3500
2016-02,"Riverside, CA",9,2395
2016-02,"Seattle, WA",10,2295
2016-02,"Minneapolis-St Paul, MN",11,2150
2016-02,"San Diego, CA",12,4000
2016-02,"Tampa, FL",13,2025
2016-02,"Denver, CO",14,2495
2016-02,"Pittsburgh, PA",15,
2016-02,"Portland, OR",16,
