Date,ZHVI,RegionID,RegionName,SizeRank
2001-11,102700,38,Nebraska,37
2001-11,178700,20,Idaho,38
2001-11,350700,18,Hawaii,39
2001-11,205300,28,Maine,40
2001-11,264300,39,New Hampshire,41
2001-11,305000,50,Rhode Island,42
2001-11,206400,35,Montana,43
2001-11,259500,13,Delaware,44
2001-11,298200,3,Alaska,45
2001-11,,37,North Dakota,46
2001-11,731900,12,District of Columbia,47
2001-11,212000,62,Wyoming,48
2001-12,444700,9,California,1
2001-12,289600,54,Texas,2
2001-12,198000,43,New York,3
2001-12,283400,14,Florida,4
2001-12,357000,21,Illinois,5
2001-12,186300,47,Pennsylvania,6
2001-12,185700,44,Ohio,7
2001-12,227800,30,Michigan,8
2001-12,290400,16,Georgia,9
2001-12,255700,36,North Carolina,10
2001-12,469500,40,New Jersey,11
2001-12,324900,56,Virginia,12
2001-12,278000,59,Washington,13
2001-12,469500,26,Massachusetts,14
2001-12,166000,22,Indiana,15
2001-12,108200,8,Arizona,16
2001-12,286800,53,Tennessee,17
2001-12,215800,32,Missouri,18
2001-12,182500,60,Wisconsin,19
2001-12,239200,31,Minnesota,20
2001-12,307900,10,Colorado,21
2001-12,263200,4,Alabama,22
2001-12,260600,51,South Carolina,23
2001-12,,25,Louisiana,24
2001-12,185600,24,Kentucky,25
2001-12,226200,46,Oregon,26
2001-12,168800,45,Oklahoma,27
2001-12,442300,11,Connecticut,28
2001-12,119900,19,Iowa,29
2001-12,156800,34,Mississippi,30
2001-12,220300,6,Arkansas,31
2001-12,196400,23,Kansas,32
2001-12,216100,55,Utah,33
2001-12,259600,42,Nevada,34
2001-12,236700,41,New Mexico,35
2001-12,112800,61,West Virginia,36
2001-12,102600,38,Nebraska,37
2001-12,178500,20,Idaho,38
2001-12,353200,18,Hawaii,39
2001-12,207600,28,Maine,40
2001-12,267000,39,New Hampshire,41
2001-12,310400,50,Rhode Island,42
2001-12,205900,35,Montana,43
2001-12,262000,13,Delaware,44
2001-12,303200,3,Alaska,45
2001-12,,37,North Dakota,46
2001-12,741000,12,District of Columbia,47
2001-12,212200,62,Wyoming,48
2002-01,448200,9,California,1
2002-01,287500,54,Texas,2
2002-01,200200,43,New York,3
2002-01,285400,14,Florida,4
2002-01,359100,21,Illinois,5
2002-01,187600,47,Pennsylvania,6
2002-01,186200,44,Ohio,7
2002-01,229100,30,Michigan,8
2002-01,292200,16,Georgia,9
2002-01,257100,36,North Carolina,10
2002-01,473800,40,New Jersey,11
2002-01,327800,56,Virginia,12
2002-01,279300,59,Washington,13
2002-01,473100,26,Massachusetts,14
2002-01,166200,22,Indiana,15
2002-01,109000,8,Arizona,16
2002-01,286300,53,Tennessee,17
2002-01,216600,32,Missouri,18
2002-01,183500,60,Wisconsin,19
2002-01,242500,31,Minnesota,20
2002-01,309600,10,Colorado,21
2002-01,264200,4,Alabama,22
2002-01,261500,51,South Carolina,23
2002-01,,25,Louisiana,24
2002-01,186400,24,Kentucky,25
2002-01,227400,46,Oregon,26
2002-01,169200,45,Oklahoma,27
2002-01,445700,11,Connecticut,28
2002-01,120600,19,Iowa,29
2002-01,156900,34,Mississippi,30
2002-01,221000,6,Arkansas,31
2002-01,197000,23,Kansas,32
2002-01,216100,55,Utah,33
2002-01,261800,42,Nevada,34
2002-01,238300,41,New Mexico,35
2002-01,113200,61,West Virginia,36
2002-01,102600,38,Nebraska,37
2002-01,178300,20,Idaho,38
2002-01,355700,18,Hawaii,39
2002-01,210000,28,Maine,40
2002-01,269600,39,New Hampshire,41
2002-01,316000,50,Rhode Island,42
2002-01,205500,35,Montana,43
2002-01,264900,13,Delaware,44
2002-01,307700,3,Alaska,45
2002-01,,37,North Dakota,46
2002-01,750100,12,District of Columbia,47
2002-01,212600,62,Wyoming,48
2002-02,451800,9,California,1
2002-02,285700,54,Texas,2
2002-02,202400,43,New York,3
2002-02,287300,14,Florida,4
2002-02,361300,21,Illinois,5
2002-02,188900,47,Pennsylvania,6
2002-02,186700,44,Ohio,7
2002-02,230900,30,Michigan,8
2002-02,294300,16,Georgia,9
2002-02,259300,36,North Carolina,10
2002-02,478400,40,New Jersey,11
2002-02,330700,56,Virginia,12
2002-02,280400,59,Washington,13
2002-02,476700,26,Massachusetts,14
2002-02,166400,22,Indiana,15
2002-02,109800,8,Arizona,16
2002-02,286000,53,Tennessee,17
2002-02,217600,32,Missouri,18
2002-02,184600,60,Wisconsin,19
2002-02,246000,31,Minnesota,20
2002-02,311400,10,Colorado,21
2002-02,265200,4,Alabama,22
2002-02,262400,51,South Carolina,23
2002-02,,25,Louisiana,24
2002-02,187500,24,Kentucky,25
2002-02,228800,46,Oregon,26
2002-02,170800,45,Oklahoma,27
2002-02,449500,11,Connecticut,28
2002-02,121300,19,Iowa,29
2002-02,157100,34,Mississippi,30
2002-02,223400,6,Arkansas,31
2002-02,197600,23,Kansas,32
2002-02,216000,55,Utah,33
2002-02,263900,42,Nevada,34
2002-02,239800,41,New Mexico,35
2002-02,113600,61,West Virginia,36
2002-02,102800,38,Nebraska,37
2002-02,178200,20,Idaho,38
2002-02,358200,18,Hawaii,39
2002-02,212500,28,Maine,40
2002-02,272200,39,New Hampshire,41
2002-02,321800,50,Rhode Island,42
2002-02,205000,35,Montana,43
2002-02,267800,13,Delaware,44
2002-02,311400,3,Alaska,45
2002-02,,37,North Dakota,46
2002-02,759100,12,District of Columbia,47
2002-02,213300,62,Wyoming,48
2002-03,455500,9,California,1
2002-03,284400,54,Texas,2
2002-03,204800,43,New York,3
2002-03,289100,14,Florida,4
2002-03,363700,21,Illinois,5
2002-03,190200,47,Pennsylvania,6
2002-03,187400,44,Ohio,7
2002-03,232800,30,Michigan,8
2002-03,296300,16,Georgia,9
2002-03,261700,36,North Carolina,10
2002-03,483100,40,New Jersey,11
2002-03,333500,56,Virginia,12
2002-03,281400,59,Washington,13
2002-03,480300,26,Massachusetts,14
2002-03,166500,22,Indiana,15
2002-03,110600,8,Arizona,16
2002-03,285800,53,Tennessee,17
2002-03,218600,32,Missouri,18
2002-03,185600,60,Wisconsin,19
2002-03,249500,31,Minnesota,20
2002-03,313100,10,Colorado,21
2002-03,266100,4,Alabama,22
2002-03,263200,51,South Carolina,23
2002-03,,25,Louisiana,24
2002-03,188600,24,Kentucky,25
2002-03,230300,46,Oregon,26
2002-03,172800,45,Oklahoma,27
2002-03,453300,11,Connecticut,28
2002-03,122100,19,Iowa,29
2002-03,157300,34,Mississippi,30
2002-03,226300,6,Arkansas,31
2002-03,198300,23,Kansas,32
2002-03,215900,55,Utah,33
2002-03,265600,42,Nevada,34
2002-03,241100,41,New Mexico,35
2002-03,114100,61,West Virginia,36
2002-03,103100,38,Nebraska,37
2002-03,178100,20,Idaho,38
2002-03,360600,18,Hawaii,39
2002-03,215200,28,Maine,40
2002-03,274700,39,New Hampshire,41
2002-03,327500,50,Rhode Island,42
2002-03,204600,35,Montana,43
2002-03,270700,13,Delaware,44
2002-03,314600,3,Alaska,45
2002-03,,37,North Dakota,46
2002-03,768100,12,District of Columbia,47
2002-03,214200,62,Wyoming,48
2002-04,459300,9,California,1
2002-04,283800,54,Texas,2
2002-04,207300,43,New York,3
2002-04,290800,14,Florida,4
2002-04,366100,21,Illinois,5
2002-04,191500,47,Pennsylvania,6
2002-04,188200,44,Ohio,7
2002-04,234700,30,Michigan,8
2002-04,298200,16,Georgia,9
2002-04,263700,36,North Carolina,10
2002-04,488000,40,New Jersey,11
2002-04,336200,56,Virginia,12
2002-04,282000,59,Washington,13
2002-04,483900,26,Massachusetts,14
2002-04,166600,22,Indiana,15
2002-04,111300,8,Arizona,16
2002-04,285800,53,Tennessee,17
2002-04,219600,32,Missouri,18
2002-04,186600,60,Wisconsin,19
2002-04,252800,31,Minnesota,20
2002-04,314600,10,Colorado,21
2002-04,267100,4,Alabama,22
2002-04,263800,51,South Carolina,23
2002-04,,25,Louisiana,24
2002-04,189700,24,Kentucky,25
2002-04,231700,46,Oregon,26
2002-04,174900,45,Oklahoma,27
2002-04,457200,11,Connecticut,28
2002-04,122800,19,Iowa,29
2002-04,157600,34,Mississippi,30
2002-04,228400,6,Arkansas,31
2002-04,198900,23,Kansas,32
2002-04,215700,55,Utah,33
2002-04,267200,42,Nevada,34
2002-04,242200,41,New Mexico,35
2002-04,114700,61,West Virginia,36
2002-04,103600,38,Nebraska,37
2002-04,177900,20,Idaho,38
2002-04,363000,18,Hawaii,39
2002-04,218000,28,Maine,40
2002-04,277100,39,New Hampshire,41
2002-04,333400,50,Rhode Island,42
2002-04,204400,35,Montana,43
2002-04,273400,13,Delaware,44
2002-04,317300,3,Alaska,45
2002-04,,37,North Dakota,46
2002-04,776900,12,District of Columbia,47
2002-04,215300,62,Wyoming,48
2002-05,463400,9,California,1
2002-05,284200,54,Texas,2
2002-05,209900,43,New York,3
2002-05,292400,14,Florida,4
2002-05,368600,21,Illinois,5
2002-05,192800,47,Pennsylvania,6
2002-05,188900,44,Ohio,7
2002-05,236300,30,Michigan,8
2002-05,299700,16,Georgia,9
2002-05,265300,36,North Carolina,10
2002-05,492800,40,New Jersey,11
2002-05,338700,56,Virginia,12
2002-05,282500,59,Washington,13
2002-05,487500,26,Massachusetts,14
2002-05,166800,22,Indiana,15
2002-05,111900,8,Arizona,16
2002-05,286000,53,Tennessee,17
2002-05,220700,32,Missouri,18
2002-05,187500,60,Wisconsin,19
2002-05,255500,31,Minnesota,20
2002-05,315600,10,Colorado,21
2002-05,267900,4,Alabama,22
2002-05,264000,51,South Carolina,23
2002-05,,25,Louisiana,24
2002-05,190700,24,Kentucky,25
2002-05,232900,46,Oregon,26
2002-05,176800,45,Oklahoma,27
2002-05,461100,11,Connecticut,28
2002-05,123300,19,Iowa,29
2002-05,157900,34,Mississippi,30
2002-05,229400,6,Arkansas,31
2002-05,199400,23,Kansas,32
2002-05,215500,55,Utah,33
2002-05,268500,42,Nevada,34
2002-05,243300,41,New Mexico,35
2002-05,115300,61,West Virginia,36
2002-05,104000,38,Nebraska,37
2002-05,177800,20,Idaho,38
2002-05,365600,18,Hawaii,39
2002-05,220700,28,Maine,40
2002-05,279500,39,New Hampshire,41
2002-05,339100,50,Rhode Island,42
2002-05,204400,35,Montana,43
2002-05,275900,13,Delaware,44
2002-05,319600,3,Alaska,45
2002-05,,37,North Dakota,46
2002-05,785400,12,District of Columbia,47
2002-05,216100,62,Wyoming,48
2002-06,467700,9,California,1
2002-06,285100,54,Texas,2
2002-06,212700,43,New York,3
2002-06,294300,14,Florida,4
2002-06,371100,21,Illinois,5
2002-06,194200,47,Pennsylvania,6
2002-06,189500,44,Ohio,7
2002-06,237800,30,Michigan,8
2002-06,300800,16,Georgia,9
2002-06,266400,36,North Carolina,10
2002-06,497600,40,New Jersey,11
2002-06,341300,56,Virginia,12
2002-06,282900,59,Washington,13
2002-06,491400,26,Massachusetts,14
2002-06,167100,22,Indiana,15
2002-06,112300,8,Arizona,16
2002-06,286600,53,Tennessee,17
2002-06,221900,32,Missouri,18
2002-06,188300,60,Wisconsin,19
2002-06,257500,31,Minnesota,20
2002-06,316400,10,Colorado,21
2002-06,268800,4,Alabama,22
2002-06,264300,51,South Carolina,23
2002-06,,25,Louisiana,24
2002-06,191400,24,Kentucky,25
2002-06,234000,46,Oregon,26
2002-06,178200,45,Oklahoma,27
2002-06,465200,11,Connecticut,28
2002-06,123500,19,Iowa,29
2002-06,158400,34,Mississippi,30
2002-06,229500,6,Arkansas,31
2002-06,199700,23,Kansas,32
2002-06,215200,55,Utah,33
2002-06,269600,42,Nevada,34
2002-06,244300,41,New Mexico,35
2002-06,116000,61,West Virginia,36
2002-06,104600,38,Nebraska,37
2002-06,177800,20,Idaho,38
2002-06,368500,18,Hawaii,39
2002-06,223400,28,Maine,40
2002-06,281900,39,New Hampshire,41
2002-06,344800,50,Rhode Island,42
2002-06,204700,35,Montana,43
2002-06,278300,13,Delaware,44
2002-06,321600,3,Alaska,45
2002-06,,37,North Dakota,46
2002-06,793600,12,District of Columbia,47
2002-06,216700,62,Wyoming,48
2002-07,472300,9,California,1
2002-07,286500,54,Texas,2
2002-07,215700,43,New York,3
2002-07,296300,14,Florida,4
2002-07,373600,21,Illinois,5
2002-07,195700,47,Pennsylvania,6
2002-07,190100,44,Ohio,7
2002-07,239000,30,Michigan,8
2002-07,301600,16,Georgia,9
2002-07,267100,36,North Carolina,10
2002-07,502500,40,New Jersey,11
2002-07,343900,56,Virginia,12
2002-07,283300,59,Washington,13
2002-07,495400,26,Massachusetts,14
2002-07,167300,22,Indiana,15
2002-07,112700,8,Arizona,16
2002-07,287400,53,Tennessee,17
2002-07,223000,32,Missouri,18
2002-07,189100,60,Wisconsin,19
2002-07,259000,31,Minnesota,20
2002-07,317000,10,Colorado,21
2002-07,269600,4,Alabama,22
2002-07,264600,51,South Carolina,23
2002-07,,25,Louisiana,24
2002-07,191800,24,Kentucky,25
2002-07,235000,46,Oregon,26
2002-07,179100,45,Oklahoma,27
2002-07,469200,11,Connecticut,28
2002-07,123300,19,Iowa,29
2002-07,159000,34,Mississippi,30
2002-07,228500,6,Arkansas,31
2002-07,199700,23,Kansas,32
2002-07,214800,55,Utah,33
2002-07,270600,42,Nevada,34
2002-07,245100,41,New Mexico,35
2002-07,117100,61,West Virginia,36
2002-07,105200,38,Nebraska,37
2002-07,177800,20,Idaho,38
2002-07,371900,18,Hawaii,39
2002-07,226100,28,Maine,40
2002-07,284400,39,New Hampshire,41
2002-07,350500,50,Rhode Island,42
2002-07,205100,35,Montana,43
2002-07,280500,13,Delaware,44
2002-07,323100,3,Alaska,45
2002-07,,37,North Dakota,46
2002-07,801300,12,District of Columbia,47
2002-07,216900,62,Wyoming,48
2002-08,477100,9,California,1
2002-08,287700,54,Texas,2
2002-08,218700,43,New York,3
2002-08,298500,14,Florida,4
2002-08,376100,21,Illinois,5
2002-08,197400,47,Pennsylvania,6
2002-08,190600,44,Ohio,7
2002-08,240000,30,Michigan,8
2002-08,302000,16,Georgia,9
2002-08,267800,36,North Carolina,10
2002-08,507500,40,New Jersey,11
2002-08,346700,56,Virginia,12
2002-08,284000,59,Washington,13
2002-08,499700,26,Massachusetts,14
2002-08,167700,22,Indiana,15
2002-08,113000,8,Arizona,16
2002-08,288600,53,Tennessee,17
2002-08,224100,32,Missouri,18
2002-08,189900,60,Wisconsin,19
2002-08,260100,31,Minnesota,20
2002-08,317400,10,Colorado,21
2002-08,270500,4,Alabama,22
2002-08,265100,51,South Carolina,23
2002-08,,25,Louisiana,24
2002-08,192100,24,Kentucky,25
2002-08,235900,46,Oregon,26
2002-08,179600,45,Oklahoma,27
2002-08,473400,11,Connecticut,28
2002-08,123100,19,Iowa,29
2002-08,159700,34,Mississippi,30
2002-08,226700,6,Arkansas,31
2002-08,199600,23,Kansas,32
2002-08,214500,55,Utah,33
2002-08,271700,42,Nevada,34
2002-08,245900,41,New Mexico,35
2002-08,118600,61,West Virginia,36
2002-08,105800,38,Nebraska,37
2002-08,177800,20,Idaho,38
2002-08,375800,18,Hawaii,39
2002-08,228700,28,Maine,40
2002-08,286800,39,New Hampshire,41
2002-08,356200,50,Rhode Island,42
2002-08,205500,35,Montana,43
2002-08,282500,13,Delaware,44
2002-08,324500,3,Alaska,45
2002-08,,37,North Dakota,46
2002-08,808300,12,District of Columbia,47
2002-08,216700,62,Wyoming,48
2002-09,482100,9,California,1
2002-09,288700,54,Texas,2
2002-09,221700,43,New York,3
2002-09,301000,14,Florida,4
2002-09,378500,21,Illinois,5
2002-09,199300,47,Pennsylvania,6
2002-09,191200,44,Ohio,7
2002-09,241000,30,Michigan,8
2002-09,302300,16,Georgia,9
2002-09,268700,36,North Carolina,10
2002-09,512700,40,New Jersey,11
2002-09,349600,56,Virginia,12
2002-09,284800,59,Washington,13
2002-09,504300,26,Massachusetts,14
2002-09,168100,22,Indiana,15
2002-09,113400,8,Arizona,16
2002-09,290100,53,Tennessee,17
2002-09,225100,32,Missouri,18
2002-09,190800,60,Wisconsin,19
2002-09,261200,31,Minnesota,20
2002-09,317800,10,Colorado,21
2002-09,271400,4,Alabama,22
2002-09,265700,51,South Carolina,23
2002-09,,25,Louisiana,24
2002-09,192400,24,Kentucky,25
2002-09,236800,46,Oregon,26
2002-09,180100,45,Oklahoma,27
2002-09,477500,11,Connecticut,28
2002-09,122900,19,Iowa,29
2002-09,160400,34,Mississippi,30
2002-09,224500,6,Arkansas,31
2002-09,199300,23,Kansas,32
2002-09,214200,55,Utah,33
2002-09,273000,42,Nevada,34
2002-09,246600,41,New Mexico,35
2002-09,120700,61,West Virginia,36
2002-09,106600,38,Nebraska,37
2002-09,177900,20,Idaho,38
2002-09,380200,18,Hawaii,39
2002-09,231400,28,Maine,40
2002-09,289300,39,New Hampshire,41
2002-09,361800,50,Rhode Island,42
2002-09,205800,35,Montana,43
2002-09,284400,13,Delaware,44
2002-09,325700,3,Alaska,45
2002-09,,37,North Dakota,46
2002-09,815300,12,District of Columbia,47
2002-09,216300,62,Wyoming,48
2002-10,487400,9,California,1
2002-10,289300,54,Texas,2
2002-10,224800,43,New York,3
2002-10,303700,14,Florida,4
2002-10,380800,21,Illinois,5
2002-10,201300,47,Pennsylvania,6
2002-10,191800,44,Ohio,7
2002-10,241800,30,Michigan,8
2002-10,302700,16,Georgia,9
2002-10,269500,36,North Carolina,10
2002-10,518200,40,New Jersey,11
2002-10,352800,56,Virginia,12
2002-10,285900,59,Washington,13
2002-10,509000,26,Massachusetts,14
2002-10,168600,22,Indiana,15
2002-10,113800,8,Arizona,16
2002-10,291600,53,Tennessee,17
2002-10,226000,32,Missouri,18
2002-10,191800,60,Wisconsin,19
2002-10,262400,31,Minnesota,20
2002-10,318400,10,Colorado,21
2002-10,272400,4,Alabama,22
2002-10,266600,51,South Carolina,23
2002-10,,25,Louisiana,24
2002-10,192800,24,Kentucky,25
2002-10,237800,46,Oregon,26
2002-10,180500,45,Oklahoma,27
2002-10,481700,11,Connecticut,28
2002-10,122900,19,Iowa,29
2002-10,160900,34,Mississippi,30
2002-10,222200,6,Arkansas,31
2002-10,199100,23,Kansas,32
2002-10,213900,55,Utah,33
2002-10,274500,42,Nevada,34
2002-10,247300,41,New Mexico,35
2002-10,123300,61,West Virginia,36
2002-10,107400,38,Nebraska,37
2002-10,178000,20,Idaho,38
2002-10,385100,18,Hawaii,39
2002-10,234000,28,Maine,40
2002-10,291800,39,New Hampshire,41
2002-10,367500,50,Rhode Island,42
2002-10,206000,35,Montana,43
2002-10,286200,13,Delaware,44
2002-10,327000,3,Alaska,45
2002-10,,37,North Dakota,46
2002-10,822500,12,District of Columbia,47
2002-10,215700,62,Wyoming,48
2002-11,492900,9,California,1
2002-11,289300,54,Texas,2
2002-11,227900,43,New York,3
2002-11,306700,14,Florida,4
2002-11,383100,21,Illinois,5
2002-11,203500,47,Pennsylvania,6
2002-11,192600,44,Ohio,7
2002-11,242700,30,Michigan,8
2002-11,303500,16,Georgia,9
2002-11,271100,36,North Carolina,10
2002-11,524200,40,New Jersey,11
2002-11,356300,56,Virginia,12
2002-11,287200,59,Washington,13
2002-11,514000,26,Massachusetts,14
2002-11,169200,22,Indiana,15
2002-11,114700,8,Arizona,16
2002-11,293500,53,Tennessee,17
2002-11,226700,32,Missouri,18
2002-11,193100,60,Wisconsin,19
2002-11,264100,31,Minnesota,20
2002-11,319300,10,Colorado,21
2002-11,273700,4,Alabama,22
2002-11,268000,51,South Carolina,23
2002-11,,25,Louisiana,24
2002-11,193500,24,Kentucky,25
2002-11,238900,46,Oregon,26
2002-11,182600,45,Oklahoma,27
2002-11,486200,11,Connecticut,28
2002-11,123500,19,Iowa,29
2002-11,161400,34,Mississippi,30
2002-11,221900,6,Arkansas,31
2002-11,198900,23,Kansas,32
2002-11,213800,55,Utah,33
2002-11,276300,42,Nevada,34
2002-11,247900,41,New Mexico,35
2002-11,126500,61,West Virginia,36
2002-11,108300,38,Nebraska,37
2002-11,178200,20,Idaho,38
2002-11,390400,18,Hawaii,39
2002-11,236500,28,Maine,40
2002-11,294400,39,New Hampshire,41
2002-11,373500,50,Rhode Island,42
2002-11,206300,35,Montana,43
2002-11,288200,13,Delaware,44
2002-11,327500,3,Alaska,45
2002-11,,37,North Dakota,46
2002-11,830300,12,District of Columbia,47
2002-11,215200,62,Wyoming,48
2002-12,498400,9,California,1
2002-12,288700,54,Texas,2
2002-12,231000,43,New York,3
2002-12,309600,14,Florida,4
2002-12,385400,21,Illinois,5
2002-12,205700,47,Pennsylvania,6
2002-12,193600,44,Ohio,7
2002-12,243300,30,Michigan,8
2002-12,304600,16,Georgia,9
2002-12,272700,36,North Carolina,10
2002-12,530300,40,New Jersey,11
2002-12,360100,56,Virginia,12
2002-12,288700,59,Washington,13
2002-12,519000,26,Massachusetts,14
2002-12,169700,22,Indiana,15
2002-12,115700,8,Arizona,16
2002-12,295100,53,Tennessee,17
2002-12,227500,32,Missouri,18
2002-12,194500,60,Wisconsin,19
2002-12,266300,31,Minnesota,20
2002-12,320300,10,Colorado,21
2002-12,275200,4,Alabama,22
2002-12,269600,51,South Carolina,23
2002-12,,25,Louisiana,24
2002-12,194400,24,Kentucky,25
2002-12,240400,46,Oregon,26
2002-12,185400,45,Oklahoma,27
2002-12,490600,11,Connecticut,28
2002-12,124500,19,Iowa,29
2002-12,161700,34,Mississippi,30
2002-12,224500,6,Arkansas,31
2002-12,198800,23,Kansas,32
2002-12,213900,55,Utah,33
2002-12,278200,42,Nevada,34
2002-12,248600,41,New Mexico,35
2002-12,130300,61,West Virginia,36
2002-12,109200,38,Nebraska,37
2002-12,178400,20,Idaho,38
2002-12,395800,18,Hawaii,39
2002-12,239000,28,Maine,40
2002-12,297000,39,New Hampshire,41
2002-12,379400,50,Rhode Island,42
2002-12,206700,35,Montana,43
2002-12,290700,13,Delaware,44
2002-12,327500,3,Alaska,45
2002-12,,37,North Dakota,46
2002-12,838800,12,District of Columbia,47
2002-12,215100,62,Wyoming,48
2003-01,503900,9,California,1
2003-01,287900,54,Texas,2
2003-01,233900,43,New York,3
2003-01,312500,14,Florida,4
2003-01,387600,21,Illinois,5
2003-01,207500,47,Pennsylvania,6
2003-01,194600,44,Ohio,7
2003-01,243000,30,Michigan,8
2003-01,305900,16,Georgia,9
2003-01,273300,36,North Carolina,10
2003-01,536600,40,New Jersey,11
2003-01,363700,56,Virginia,12
2003-01,290100,59,Washington,13
2003-01,523700,26,Massachusetts,14
2003-01,170100,22,Indiana,15
2003-01,116400,8,Arizona,16
2003-01,295800,53,Tennessee,17
2003-01,228500,32,Missouri,18
2003-01,196100,60,Wisconsin,19
2003-01,268300,31,Minnesota,20
2003-01,321300,10,Colorado,21
2003-01,276400,4,Alabama,22
2003-01,271000,51,South Carolina,23
2003-01,,25,Louisiana,24
2003-01,195400,24,Kentucky,25
2003-01,242000,46,Oregon,26
2003-01,186100,45,Oklahoma,27
2003-01,494400,11,Connecticut,28
2003-01,125500,19,Iowa,29
2003-01,161800,34,Mississippi,30
2003-01,224500,6,Arkansas,31
2003-01,198900,23,Kansas,32
2003-01,214200,55,Utah,33
2003-01,280200,42,Nevada,34
2003-01,249600,41,New Mexico,35
2003-01,134500,61,West Virginia,36
2003-01,110100,38,Nebraska,37
2003-01,178600,20,Idaho,38
2003-01,400800,18,Hawaii,39
2003-01,241500,28,Maine,40
2003-01,299600,39,New Hampshire,41
2003-01,384600,50,Rhode Island,42
2003-01,207400,35,Montana,43
2003-01,293600,13,Delaware,44
2003-01,328100,3,Alaska,45
2003-01,,37,North Dakota,46
2003-01,847200,12,District of Columbia,47
2003-01,215300,62,Wyoming,48
2003-02,509500,9,California,1
2003-02,287000,54,Texas,2
2003-02,236600,43,New York,3
2003-02,315300,14,Florida,4
2003-02,389800,21,Illinois,5
2003-02,208900,47,Pennsylvania,6
2003-02,195500,44,Ohio,7
2003-02,242000,30,Michigan,8
2003-02,307300,16,Georgia,9
2003-02,272900,36,North Carolina,10
2003-02,542800,40,New Jersey,11
2003-02,367200,56,Virginia,12
2003-02,291400,59,Washington,13
2003-02,528000,26,Massachusetts,14
2003-02,170400,22,Indiana,15
2003-02,116700,8,Arizona,16
2003-02,295500,53,Tennessee,17
2003-02,229700,32,Missouri,18
2003-02,197600,60,Wisconsin,19
2003-02,270000,31,Minnesota,20
2003-02,322300,10,Colorado,21
2003-02,277500,4,Alabama,22
2003-02,271900,51,South Carolina,23
2003-02,,25,Louisiana,24
2003-02,196300,24,Kentucky,25
2003-02,243500,46,Oregon,26
2003-02,183900,45,Oklahoma,27
2003-02,497700,11,Connecticut,28
2003-02,126200,19,Iowa,29
2003-02,161900,34,Mississippi,30
2003-02,217700,6,Arkansas,31
2003-02,198900,23,Kansas,32
2003-02,214900,55,Utah,33
2003-02,282200,42,Nevada,34
2003-02,251000,41,New Mexico,35
2003-02,138800,61,West Virginia,36
2003-02,110600,38,Nebraska,37
2003-02,178600,20,Idaho,38
2003-02,405600,18,Hawaii,39
2003-02,243900,28,Maine,40
2003-02,302200,39,New Hampshire,41
2003-02,389500,50,Rhode Island,42
2003-02,208300,35,Montana,43
2003-02,296900,13,Delaware,44
2003-02,329700,3,Alaska,45
2003-02,,37,North Dakota,46
2003-02,853800,12,District of Columbia,47
2003-02,215800,62,Wyoming,48
2003-03,515300,9,California,1
2003-03,286200,54,Texas,2
2003-03,239100,43,New York,3
2003-03,318300,14,Florida,4
2003-03,392100,21,Illinois,5
2003-03,210400,47,Pennsylvania,6
2003-03,196300,44,Ohio,7
2003-03,240800,30,Michigan,8
2003-03,308400,16,Georgia,9
2003-03,272900,36,North Carolina,10
2003-03,548800,40,New Jersey,11
2003-03,370600,56,Virginia,12
2003-03,292800,59,Washington,13
2003-03,532400,26,Massachusetts,14
2003-03,170900,22,Indiana,15
2003-03,117200,8,Arizona,16
2003-03,295200,53,Tennessee,17
2003-03,230800,32,Missouri,18
2003-03,199100,60,Wisconsin,19
2003-03,271600,31,Minnesota,20
2003-03,323600,10,Colorado,21
2003-03,278400,4,Alabama,22
2003-03,272800,51,South Carolina,23
2003-03,,25,Louisiana,24
2003-03,197200,24,Kentucky,25
2003-03,245100,46,Oregon,26
2003-03,181500,45,Oklahoma,27
2003-03,501300,11,Connecticut,28
2003-03,126900,19,Iowa,29
2003-03,162300,34,Mississippi,30
2003-03,208700,6,Arkansas,31
2003-03,198900,23,Kansas,32
2003-03,215900,55,Utah,33
2003-03,284500,42,Nevada,34
2003-03,252700,41,New Mexico,35
2003-03,142400,61,West Virginia,36
2003-03,111000,38,Nebraska,37
2003-03,178600,20,Idaho,38
2003-03,410400,18,Hawaii,39
2003-03,246300,28,Maine,40
2003-03,304800,39,New Hampshire,41
2003-03,394600,50,Rhode Island,42
2003-03,208600,35,Montana,43
2003-03,300300,13,Delaware,44
2003-03,331100,3,Alaska,45
2003-03,,37,North Dakota,46
2003-03,858300,12,District of Columbia,47
2003-03,216100,62,Wyoming,48
2003-04,521500,9,California,1
2003-04,285600,54,Texas,2
2003-04,241700,43,New York,3
2003-04,321200,14,Florida,4
2003-04,394400,21,Illinois,5
2003-04,212100,47,Pennsylvania,6
2003-04,196900,44,Ohio,7
2003-04,239900,30,Michigan,8
2003-04,309300,16,Georgia,9
2003-04,273500,36,North Carolina,10
2003-04,554800,40,New Jersey,11
2003-04,374000,56,Virginia,12
2003-04,294300,59,Washington,13
2003-04,536500,26,Massachusetts,14
2003-04,171400,22,Indiana,15
2003-04,117600,8,Arizona,16
2003-04,294900,53,Tennessee,17
2003-04,231900,32,Missouri,18
2003-04,200500,60,Wisconsin,19
2003-04,273300,31,Minnesota,20
2003-04,324800,10,Colorado,21
2003-04,279000,4,Alabama,22
2003-04,273700,51,South Carolina,23
2003-04,,25,Louisiana,24
2003-04,198100,24,Kentucky,25
2003-04,246400,46,Oregon,26
