Date,ZHVI,RegionID,RegionName,SizeRank
2000-07,122700,60,Wisconsin,20
2000-07,129700,31,Minnesota,21
2000-07,176600,10,Colorado,22
2000-07,86600,4,Alabama,23
2000-07,101600,51,South Carolina,24
2000-07,92600,25,Louisiana,25
2000-07,87300,24,Kentucky,26
2000-07,143900,46,Oregon,27
2000-07,68100,45,Oklahoma,28
2000-07,159500,11,Connecticut,29
2000-07,80100,19,Iowa,30
2000-07,71800,34,Mississippi,31
2000-07,71500,6,Arkansas,32
2000-07,91500,23,Kansas,33
2000-07,160300,55,Utah,34
2000-07,143300,42,Nevada,35
2000-07,124400,41,New Mexico,36
2000-07,58200,61,West Virginia,37
2000-07,110000,38,Nebraska,38
2000-07,122100,20,Idaho,39
2000-07,214600,18,Hawaii,40
2000-07,108600,28,Maine,41
2000-07,141100,39,New Hampshire,42
2000-07,139300,50,Rhode Island,43
2000-07,134500,35,Montana,44
2000-07,123300,13,Delaware,45
2000-07,83000,52,South Dakota,46
2000-07,153900,3,Alaska,47
2000-07,,37,North Dakota,48
2000-07,109200,58,Vermont,49
2000-07,146800,12,District of Columbia,50
2000-07,137300,62,Wyoming,51
2000-08,223800,9,California,1
2000-08,112500,54,Texas,2
2000-08,149300,43,New York,3
2000-08,104100,14,Florida,4
2000-08,135500,21,Illinois,5
2000-08,91500,47,Pennsylvania,6
2000-08,101900,44,Ohio,7
2000-08,109800,30,Michigan,8
2000-08,120500,16,Georgia,9
2000-08,112200,36,North Carolina,10
2000-08,173700,40,New Jersey,11
2000-08,131400,56,Virginia,12
2000-08,169000,59,Washington,13
2000-08,205800,26,Massachusetts,14
2000-08,93700,22,Indiana,15
2000-08,126400,8,Arizona,16
2000-08,86900,53,Tennessee,17
2000-08,103400,32,Missouri,18
2000-08,143000,27,Maryland,19
2000-08,123100,60,Wisconsin,20
2000-08,131200,31,Minnesota,21
2000-08,178300,10,Colorado,22
2000-08,86700,4,Alabama,23
2000-08,101900,51,South Carolina,24
2000-08,92700,25,Louisiana,25
2000-08,87700,24,Kentucky,26
2000-08,144400,46,Oregon,27
2000-08,68300,45,Oklahoma,28
2000-08,160400,11,Connecticut,29
2000-08,80700,19,Iowa,30
2000-08,70800,34,Mississippi,31
2000-08,71700,6,Arkansas,32
2000-08,91700,23,Kansas,33
2000-08,161100,55,Utah,34
2000-08,143700,42,Nevada,35
2000-08,124700,41,New Mexico,36
2000-08,58400,61,West Virginia,37
2000-08,110200,38,Nebraska,38
2000-08,122600,20,Idaho,39
2000-08,215500,18,Hawaii,40
2000-08,110000,28,Maine,41
2000-08,142600,39,New Hampshire,42
2000-08,140300,50,Rhode Island,43
2000-08,134600,35,Montana,44
2000-08,124300,13,Delaware,45
2000-08,83500,52,South Dakota,46
2000-08,153200,3,Alaska,47
2000-08,,37,North Dakota,48
2000-08,109700,58,Vermont,49
2000-08,147900,12,District of Columbia,50
2000-08,138000,62,Wyoming,51
2000-09,226300,9,California,1
2000-09,111400,54,Texas,2
2000-09,150300,43,New York,3
2000-09,105000,14,Florida,4
2000-09,136300,21,Illinois,5
2000-09,91700,47,Pennsylvania,6
2000-09,102300,44,Ohio,7
2000-09,110500,30,Michigan,8
2000-09,121200,16,Georgia,9
2000-09,112800,36,North Carolina,10
2000-09,174900,40,New Jersey,11
2000-09,132000,56,Virginia,12
2000-09,169400,59,Washington,13
2000-09,208700,26,Massachusetts,14
2000-09,94100,22,Indiana,15
2000-09,126900,8,Arizona,16
2000-09,87000,53,Tennessee,17
2000-09,103900,32,Missouri,18
2000-09,143600,27,Maryland,19
2000-09,123700,60,Wisconsin,20
2000-09,132700,31,Minnesota,21
2000-09,180100,10,Colorado,22
2000-09,87000,4,Alabama,23
2000-09,102200,51,South Carolina,24
2000-09,92900,25,Louisiana,25
2000-09,88000,24,Kentucky,26
2000-09,144800,46,Oregon,27
2000-09,68600,45,Oklahoma,28
2000-09,161400,11,Connecticut,29
2000-09,81100,19,Iowa,30
2000-09,69700,34,Mississippi,31
2000-09,71800,6,Arkansas,32
2000-09,91800,23,Kansas,33
2000-09,161800,55,Utah,34
2000-09,144100,42,Nevada,35
2000-09,125000,41,New Mexico,36
2000-09,58700,61,West Virginia,37
2000-09,110500,38,Nebraska,38
2000-09,123000,20,Idaho,39
2000-09,216200,18,Hawaii,40
2000-09,111400,28,Maine,41
2000-09,144100,39,New Hampshire,42
2000-09,141200,50,Rhode Island,43
2000-09,134600,35,Montana,44
2000-09,125000,13,Delaware,45
2000-09,83800,52,South Dakota,46
2000-09,152800,3,Alaska,47
2000-09,,37,North Dakota,48
2000-09,110300,58,Vermont,49
2000-09,148900,12,District of Columbia,50
2000-09,138700,62,Wyoming,51
2000-10,228800,9,California,1
2000-10,110300,54,Texas,2
2000-10,151400,43,New York,3
2000-10,106000,14,Florida,4
2000-10,137100,21,Illinois,5
2000-10,92000,47,Pennsylvania,6
2000-10,102800,44,Ohio,7
2000-10,111200,30,Michigan,8
2000-10,122000,16,Georgia,9
2000-10,113300,36,North Carolina,10
2000-10,176200,40,New Jersey,11
2000-10,132700,56,Virginia,12
2000-10,169800,59,Washington,13
2000-10,211700,26,Massachusetts,14
2000-10,94700,22,Indiana,15
2000-10,127500,8,Arizona,16
2000-10,87200,53,Tennessee,17
2000-10,104400,32,Missouri,18
2000-10,144400,27,Maryland,19
2000-10,124200,60,Wisconsin,20
2000-10,134200,31,Minnesota,21
2000-10,181800,10,Colorado,22
2000-10,87300,4,Alabama,23
2000-10,102300,51,South Carolina,24
2000-10,93200,25,Louisiana,25
2000-10,88400,24,Kentucky,26
2000-10,145300,46,Oregon,27
2000-10,68800,45,Oklahoma,28
2000-10,162400,11,Connecticut,29
2000-10,81500,19,Iowa,30
2000-10,68700,34,Mississippi,31
2000-10,71900,6,Arkansas,32
2000-10,91900,23,Kansas,33
2000-10,162400,55,Utah,34
2000-10,144700,42,Nevada,35
2000-10,125500,41,New Mexico,36
2000-10,59100,61,West Virginia,37
2000-10,110500,38,Nebraska,38
2000-10,123500,20,Idaho,39
2000-10,216800,18,Hawaii,40
2000-10,112900,28,Maine,41
2000-10,145600,39,New Hampshire,42
2000-10,142300,50,Rhode Island,43
2000-10,134500,35,Montana,44
2000-10,125700,13,Delaware,45
2000-10,84000,52,South Dakota,46
2000-10,152900,3,Alaska,47
2000-10,,37,North Dakota,48
2000-10,110800,58,Vermont,49
2000-10,150000,12,District of Columbia,50
2000-10,139500,62,Wyoming,51
2000-11,231300,9,California,1
2000-11,109500,54,Texas,2
2000-11,152600,43,New York,3
2000-11,106900,14,Florida,4
2000-11,137800,21,Illinois,5
2000-11,92500,47,Pennsylvania,6
2000-11,103200,44,Ohio,7
2000-11,111700,30,Michigan,8
2000-11,122900,16,Georgia,9
2000-11,113700,36,North Carolina,10
2000-11,177600,40,New Jersey,11
2000-11,133500,56,Virginia,12
2000-11,170400,59,Washington,13
2000-11,214600,26,Massachusetts,14
2000-11,95500,22,Indiana,15
2000-11,128100,8,Arizona,16
2000-11,87300,53,Tennessee,17
2000-11,105000,32,Missouri,18
2000-11,145200,27,Maryland,19
2000-11,124800,60,Wisconsin,20
2000-11,135600,31,Minnesota,21
2000-11,183600,10,Colorado,22
2000-11,87600,4,Alabama,23
2000-11,102500,51,South Carolina,24
2000-11,93500,25,Louisiana,25
2000-11,88800,24,Kentucky,26
2000-11,146000,46,Oregon,27
2000-11,69100,45,Oklahoma,28
2000-11,163400,11,Connecticut,29
2000-11,81800,19,Iowa,30
2000-11,67900,34,Mississippi,31
2000-11,72100,6,Arkansas,32
2000-11,92000,23,Kansas,33
2000-11,162900,55,Utah,34
2000-11,145300,42,Nevada,35
2000-11,126100,41,New Mexico,36
2000-11,59500,61,West Virginia,37
2000-11,110300,38,Nebraska,38
2000-11,124100,20,Idaho,39
2000-11,217400,18,Hawaii,40
2000-11,114500,28,Maine,41
2000-11,147300,39,New Hampshire,42
2000-11,143500,50,Rhode Island,43
2000-11,134400,35,Montana,44
2000-11,126500,13,Delaware,45
2000-11,84300,52,South Dakota,46
2000-11,153600,3,Alaska,47
2000-11,,37,North Dakota,48
2000-11,111500,58,Vermont,49
2000-11,151300,12,District of Columbia,50
2000-11,140300,62,Wyoming,51
2000-12,233900,9,California,1
2000-12,108900,54,Texas,2
2000-12,153800,43,New York,3
2000-12,108000,14,Florida,4
2000-12,138600,21,Illinois,5
2000-12,93100,47,Pennsylvania,6
2000-12,103700,44,Ohio,7
2000-12,112300,30,Michigan,8
2000-12,123700,16,Georgia,9
2000-12,114100,36,North Carolina,10
2000-12,179100,40,New Jersey,11
2000-12,134300,56,Virginia,12
2000-12,171100,59,Washington,13
2000-12,217600,26,Massachusetts,14
2000-12,96400,22,Indiana,15
2000-12,128900,8,Arizona,16
2000-12,87600,53,Tennessee,17
2000-12,105500,32,Missouri,18
2000-12,146100,27,Maryland,19
2000-12,125500,60,Wisconsin,20
2000-12,137100,31,Minnesota,21
2000-12,185400,10,Colorado,22
2000-12,88100,4,Alabama,23
2000-12,102700,51,South Carolina,24
2000-12,93900,25,Louisiana,25
2000-12,89300,24,Kentucky,26
2000-12,146700,46,Oregon,27
2000-12,69400,45,Oklahoma,28
2000-12,164700,11,Connecticut,29
2000-12,82000,19,Iowa,30
2000-12,67500,34,Mississippi,31
2000-12,72400,6,Arkansas,32
2000-12,92100,23,Kansas,33
2000-12,163300,55,Utah,34
2000-12,146000,42,Nevada,35
2000-12,127100,41,New Mexico,36
2000-12,59900,61,West Virginia,37
2000-12,109600,38,Nebraska,38
2000-12,124700,20,Idaho,39
2000-12,218000,18,Hawaii,40
2000-12,116100,28,Maine,41
2000-12,149000,39,New Hampshire,42
2000-12,144900,50,Rhode Island,43
2000-12,134100,35,Montana,44
2000-12,127500,13,Delaware,45
2000-12,84900,52,South Dakota,46
2000-12,155400,3,Alaska,47
2000-12,,37,North Dakota,48
2000-12,112100,58,Vermont,49
2000-12,153000,12,District of Columbia,50
2000-12,141200,62,Wyoming,51
2001-01,236500,9,California,1
2001-01,108600,54,Texas,2
2001-01,155000,43,New York,3
2001-01,109100,14,Florida,4
2001-01,139400,21,Illinois,5
2001-01,93700,47,Pennsylvania,6
2001-01,104200,44,Ohio,7
2001-01,112800,30,Michigan,8
2001-01,124600,16,Georgia,9
2001-01,114400,36,North Carolina,10
2001-01,180700,40,New Jersey,11
2001-01,135100,56,Virginia,12
2001-01,171900,59,Washington,13
2001-01,220500,26,Massachusetts,14
2001-01,97400,22,Indiana,15
2001-01,129800,8,Arizona,16
2001-01,88000,53,Tennessee,17
2001-01,106100,32,Missouri,18
2001-01,147100,27,Maryland,19
2001-01,126100,60,Wisconsin,20
2001-01,138400,31,Minnesota,21
2001-01,187200,10,Colorado,22
2001-01,88500,4,Alabama,23
2001-01,102900,51,South Carolina,24
2001-01,94300,25,Louisiana,25
2001-01,89900,24,Kentucky,26
2001-01,147600,46,Oregon,27
2001-01,69800,45,Oklahoma,28
2001-01,166000,11,Connecticut,29
2001-01,82300,19,Iowa,30
2001-01,67300,34,Mississippi,31
2001-01,72700,6,Arkansas,32
2001-01,92300,23,Kansas,33
2001-01,163500,55,Utah,34
2001-01,146800,42,Nevada,35
2001-01,128300,41,New Mexico,36
2001-01,60200,61,West Virginia,37
2001-01,108100,38,Nebraska,38
2001-01,125300,20,Idaho,39
2001-01,218700,18,Hawaii,40
2001-01,117700,28,Maine,41
2001-01,150700,39,New Hampshire,42
2001-01,146500,50,Rhode Island,43
2001-01,133800,35,Montana,44
2001-01,128600,13,Delaware,45
2001-01,86000,52,South Dakota,46
2001-01,158000,3,Alaska,47
2001-01,,37,North Dakota,48
2001-01,112800,58,Vermont,49
2001-01,154800,12,District of Columbia,50
2001-01,142200,62,Wyoming,51
2001-02,239000,9,California,1
2001-02,108400,54,Texas,2
2001-02,156300,43,New York,3
2001-02,110300,14,Florida,4
2001-02,140100,21,Illinois,5
2001-02,94500,47,Pennsylvania,6
2001-02,104700,44,Ohio,7
2001-02,113300,30,Michigan,8
2001-02,125400,16,Georgia,9
2001-02,114600,36,North Carolina,10
2001-02,182300,40,New Jersey,11
2001-02,135900,56,Virginia,12
2001-02,172700,59,Washington,13
2001-02,223300,26,Massachusetts,14
2001-02,98300,22,Indiana,15
2001-02,130600,8,Arizona,16
2001-02,88400,53,Tennessee,17
2001-02,106700,32,Missouri,18
2001-02,148100,27,Maryland,19
2001-02,126700,60,Wisconsin,20
2001-02,139600,31,Minnesota,21
2001-02,188900,10,Colorado,22
2001-02,89000,4,Alabama,23
2001-02,103200,51,South Carolina,24
2001-02,94700,25,Louisiana,25
2001-02,90400,24,Kentucky,26
2001-02,148400,46,Oregon,27
2001-02,70100,45,Oklahoma,28
2001-02,167300,11,Connecticut,29
2001-02,82600,19,Iowa,30
2001-02,67200,34,Mississippi,31
2001-02,73100,6,Arkansas,32
2001-02,92600,23,Kansas,33
2001-02,163700,55,Utah,34
2001-02,147600,42,Nevada,35
2001-02,129500,41,New Mexico,36
2001-02,60500,61,West Virginia,37
2001-02,105700,38,Nebraska,38
2001-02,125800,20,Idaho,39
2001-02,219400,18,Hawaii,40
2001-02,119200,28,Maine,41
2001-02,152400,39,New Hampshire,42
2001-02,148200,50,Rhode Island,43
2001-02,133600,35,Montana,44
2001-02,129800,13,Delaware,45
2001-02,87300,52,South Dakota,46
2001-02,161100,3,Alaska,47
2001-02,,37,North Dakota,48
2001-02,113600,58,Vermont,49
2001-02,156800,12,District of Columbia,50
2001-02,143400,62,Wyoming,51
2001-03,241400,9,California,1
2001-03,108500,54,Texas,2
2001-03,157500,43,New York,3
2001-03,111400,14,Florida,4
2001-03,140800,21,Illinois,5
2001-03,95200,47,Pennsylvania,6
2001-03,105100,44,Ohio,7
2001-03,113600,30,Michigan,8
2001-03,126000,16,Georgia,9
2001-03,114800,36,North Carolina,10
2001-03,183900,40,New Jersey,11
2001-03,136600,56,Virginia,12
2001-03,173400,59,Washington,13
2001-03,226100,26,Massachusetts,14
2001-03,99200,22,Indiana,15
2001-03,131300,8,Arizona,16
2001-03,88700,53,Tennessee,17
2001-03,107300,32,Missouri,18
2001-03,149000,27,Maryland,19
2001-03,127400,60,Wisconsin,20
2001-03,140900,31,Minnesota,21
2001-03,190400,10,Colorado,22
2001-03,89400,4,Alabama,23
2001-03,103400,51,South Carolina,24
2001-03,95000,25,Louisiana,25
2001-03,90900,24,Kentucky,26
2001-03,149100,46,Oregon,27
2001-03,70300,45,Oklahoma,28
2001-03,168600,11,Connecticut,29
2001-03,82900,19,Iowa,30
2001-03,67200,34,Mississippi,31
2001-03,73500,6,Arkansas,32
2001-03,93000,23,Kansas,33
2001-03,163800,55,Utah,34
2001-03,148300,42,Nevada,35
2001-03,130600,41,New Mexico,36
2001-03,60800,61,West Virginia,37
2001-03,102500,38,Nebraska,38
2001-03,126200,20,Idaho,39
2001-03,219900,18,Hawaii,40
2001-03,120800,28,Maine,41
2001-03,154200,39,New Hampshire,42
2001-03,149900,50,Rhode Island,43
2001-03,133600,35,Montana,44
2001-03,130900,13,Delaware,45
2001-03,89000,52,South Dakota,46
2001-03,164600,3,Alaska,47
2001-03,,37,North Dakota,48
2001-03,114300,58,Vermont,49
2001-03,158800,12,District of Columbia,50
2001-03,144700,62,Wyoming,51
2001-04,243700,9,California,1
2001-04,108800,54,Texas,2
2001-04,158700,43,New York,3
2001-04,112600,14,Florida,4
2001-04,141400,21,Illinois,5
2001-04,96000,47,Pennsylvania,6
2001-04,105500,44,Ohio,7
2001-04,113900,30,Michigan,8
2001-04,126600,16,Georgia,9
2001-04,114900,36,North Carolina,10
2001-04,185600,40,New Jersey,11
2001-04,137300,56,Virginia,12
2001-04,174100,59,Washington,13
2001-04,229000,26,Massachusetts,14
2001-04,99900,22,Indiana,15
2001-04,132000,8,Arizona,16
2001-04,89000,53,Tennessee,17
2001-04,108000,32,Missouri,18
2001-04,150000,27,Maryland,19
2001-04,128100,60,Wisconsin,20
2001-04,142300,31,Minnesota,21
2001-04,191900,10,Colorado,22
2001-04,89700,4,Alabama,23
2001-04,103700,51,South Carolina,24
2001-04,95100,25,Louisiana,25
2001-04,91400,24,Kentucky,26
2001-04,149800,46,Oregon,27
2001-04,70300,45,Oklahoma,28
2001-04,170000,11,Connecticut,29
2001-04,83200,19,Iowa,30
2001-04,67300,34,Mississippi,31
2001-04,73900,6,Arkansas,32
2001-04,93500,23,Kansas,33
2001-04,163800,55,Utah,34
2001-04,149000,42,Nevada,35
2001-04,131700,41,New Mexico,36
2001-04,61000,61,West Virginia,37
2001-04,99300,38,Nebraska,38
2001-04,126300,20,Idaho,39
2001-04,220500,18,Hawaii,40
2001-04,122200,28,Maine,41
2001-04,155900,39,New Hampshire,42
2001-04,151700,50,Rhode Island,43
2001-04,133900,35,Montana,44
2001-04,131900,13,Delaware,45
2001-04,90700,52,South Dakota,46
2001-04,168200,3,Alaska,47
2001-04,,37,North Dakota,48
2001-04,115000,58,Vermont,49
2001-04,160900,12,District of Columbia,50
2001-04,146100,62,Wyoming,51
2001-05,246000,9,California,1
2001-05,109200,54,Texas,2
2001-05,159900,43,New York,3
2001-05,113700,14,Florida,4
2001-05,142100,21,Illinois,5
2001-05,96600,47,Pennsylvania,6
2001-05,105900,44,Ohio,7
2001-05,114300,30,Michigan,8
2001-05,127200,16,Georgia,9
2001-05,115100,36,North Carolina,10
2001-05,187400,40,New Jersey,11
2001-05,138100,56,Virginia,12
2001-05,174600,59,Washington,13
2001-05,231900,26,Massachusetts,14
2001-05,100600,22,Indiana,15
2001-05,132600,8,Arizona,16
2001-05,89300,53,Tennessee,17
2001-05,108600,32,Missouri,18
2001-05,150900,27,Maryland,19
2001-05,128800,60,Wisconsin,20
2001-05,143900,31,Minnesota,21
2001-05,193100,10,Colorado,22
2001-05,90000,4,Alabama,23
2001-05,104000,51,South Carolina,24
2001-05,94800,25,Louisiana,25
2001-05,91900,24,Kentucky,26
2001-05,150300,46,Oregon,27
2001-05,70400,45,Oklahoma,28
2001-05,171300,11,Connecticut,29
2001-05,83500,19,Iowa,30
2001-05,67400,34,Mississippi,31
2001-05,74200,6,Arkansas,32
2001-05,94100,23,Kansas,33
2001-05,163800,55,Utah,34
2001-05,149800,42,Nevada,35
2001-05,132600,41,New Mexico,36
2001-05,61200,61,West Virginia,37
2001-05,96500,38,Nebraska,38
2001-05,126100,20,Idaho,39
2001-05,221200,18,Hawaii,40
2001-05,123600,28,Maine,41
2001-05,157700,39,New Hampshire,42
2001-05,153500,50,Rhode Island,43
2001-05,134700,35,Montana,44
2001-05,132900,13,Delaware,45
2001-05,92300,52,South Dakota,46
2001-05,171500,3,Alaska,47
2001-05,,37,North Dakota,48
2001-05,115700,58,Vermont,49
2001-05,163100,12,District of Columbia,50
2001-05,147400,62,Wyoming,51
2001-06,248300,9,California,1
2001-06,109600,54,Texas,2
2001-06,161200,43,New York,3
2001-06,114900,14,Florida,4
2001-06,142800,21,Illinois,5
2001-06,97300,47,Pennsylvania,6
2001-06,106300,44,Ohio,7
2001-06,114800,30,Michigan,8
2001-06,127700,16,Georgia,9
2001-06,115200,36,North Carolina,10
2001-06,189200,40,New Jersey,11
2001-06,139000,56,Virginia,12
2001-06,175100,59,Washington,13
2001-06,235000,26,Massachusetts,14
2001-06,101200,22,Indiana,15
2001-06,133300,8,Arizona,16
2001-06,89600,53,Tennessee,17
2001-06,109200,32,Missouri,18
2001-06,151900,27,Maryland,19
2001-06,129400,60,Wisconsin,20
2001-06,145600,31,Minnesota,21
2001-06,194200,10,Colorado,22
2001-06,90300,4,Alabama,23
2001-06,104300,51,South Carolina,24
2001-06,94200,25,Louisiana,25
2001-06,92400,24,Kentucky,26
2001-06,150700,46,Oregon,27
2001-06,70400,45,Oklahoma,28
2001-06,172700,11,Connecticut,29
2001-06,83700,19,Iowa,30
2001-06,67600,34,Mississippi,31
2001-06,74500,6,Arkansas,32
2001-06,94600,23,Kansas,33
2001-06,163800,55,Utah,34
2001-06,150600,42,Nevada,35
2001-06,133500,41,New Mexico,36
2001-06,61200,61,West Virginia,37
2001-06,94400,38,Nebraska,38
2001-06,125800,20,Idaho,39
2001-06,222100,18,Hawaii,40
2001-06,124900,28,Maine,41
2001-06,159500,39,New Hampshire,42
2001-06,155400,50,Rhode Island,43
2001-06,135900,35,Montana,44
2001-06,133800,13,Delaware,45
2001-06,93600,52,South Dakota,46
2001-06,174500,3,Alaska,47
2001-06,,37,North Dakota,48
2001-06,116300,58,Vermont,49
2001-06,165300,12,District of Columbia,50
2001-06,148500,62,Wyoming,51
2001-07,250500,9,California,1
2001-07,109900,54,Texas,2
2001-07,162500,43,New York,3
2001-07,116100,14,Florida,4
2001-07,143600,21,Illinois,5
2001-07,98000,47,Pennsylvania,6
2001-07,106700,44,Ohio,7
2001-07,115200,30,Michigan,8
2001-07,128200,16,Georgia,9
2001-07,115300,36,North Carolina,10
2001-07,191100,40,New Jersey,11
2001-07,140000,56,Virginia,12
2001-07,175600,59,Washington,13
2001-07,238100,26,Massachusetts,14
2001-07,101800,22,Indiana,15
2001-07,133800,8,Arizona,16
2001-07,89800,53,Tennessee,17
2001-07,109800,32,Missouri,18
2001-07,152900,27,Maryland,19
2001-07,130100,60,Wisconsin,20
2001-07,147500,31,Minnesota,21
2001-07,195300,10,Colorado,22
2001-07,90700,4,Alabama,23
2001-07,104700,51,South Carolina,24
2001-07,93200,25,Louisiana,25
2001-07,92800,24,Kentucky,26
2001-07,151100,46,Oregon,27
2001-07,70500,45,Oklahoma,28
2001-07,174100,11,Connecticut,29
2001-07,83900,19,Iowa,30
2001-07,67900,34,Mississippi,31
2001-07,74700,6,Arkansas,32
2001-07,95200,23,Kansas,33
2001-07,163900,55,Utah,34
2001-07,151400,42,Nevada,35
2001-07,134100,41,New Mexico,36
2001-07,61200,61,West Virginia,37
2001-07,93000,38,Nebraska,38
2001-07,125200,20,Idaho,39
2001-07,223100,18,Hawaii,40
2001-07,126100,28,Maine,41
2001-07,161300,39,New Hampshire,42
2001-07,157400,50,Rhode Island,43
2001-07,137300,35,Montana,44
2001-07,134600,13,Delaware,45
2001-07,94600,52,South Dakota,46
2001-07,177100,3,Alaska,47
2001-07,,37,North Dakota,48
2001-07,116900,58,Vermont,49
2001-07,167600,12,District of Columbia,50
2001-07,149300,62,Wyoming,51
2001-08,252700,9,California,1
2001-08,110000,54,Texas,2
2001-08,163900,43,New York,3
2001-08,117200,14,Florida,4
2001-08,144500,21,Illinois,5
2001-08,98700,47,Pennsylvania,6
2001-08,107200,44,Ohio,7
2001-08,115600,30,Michigan,8
2001-08,128700,16,Georgia,9
2001-08,115400,36,North Carolina,10
2001-08,193100,40,New Jersey,11
2001-08,140900,56,Virginia,12
2001-08,176200,59,Washington,13
2001-08,241300,26,Massachusetts,14
2001-08,102300,22,Indiana,15
2001-08,134300,8,Arizona,16
2001-08,90000,53,Tennessee,17
2001-08,110300,32,Missouri,18
2001-08,154000,27,Maryland,19
2001-08,130700,60,Wisconsin,20
2001-08,149300,31,Minnesota,21
2001-08,196400,10,Colorado,22
2001-08,90900,4,Alabama,23
2001-08,105000,51,South Carolina,24
2001-08,92000,25,Louisiana,25
2001-08,93100,24,Kentucky,26
2001-08,151400,46,Oregon,27
2001-08,70700,45,Oklahoma,28
2001-08,175600,11,Connecticut,29
2001-08,84100,19,Iowa,30
2001-08,68100,34,Mississippi,31
2001-08,74800,6,Arkansas,32
2001-08,95800,23,Kansas,33
2001-08,164100,55,Utah,34
2001-08,152200,42,Nevada,35
2001-08,134600,41,New Mexico,36
2001-08,61100,61,West Virginia,37
2001-08,92300,38,Nebraska,38
2001-08,124600,20,Idaho,39
2001-08,224200,18,Hawaii,40
2001-08,127200,28,Maine,41
2001-08,163000,39,New Hampshire,42
2001-08,159600,50,Rhode Island,43
2001-08,138600,35,Montana,44
2001-08,135400,13,Delaware,45
2001-08,95200,52,South Dakota,46
2001-08,179100,3,Alaska,47
2001-08,,37,North Dakota,48
2001-08,117500,58,Vermont,49
2001-08,169800,12,District of Columbia,50
2001-08,150000,62,Wyoming,51
2001-09,254900,9,California,1
2001-09,110200,54,Texas,2
2001-09,165200,43,New York,3
2001-09,118400,14,Florida,4
2001-09,145400,21,Illinois,5
2001-09,99400,47,Pennsylvania,6
2001-09,107700,44,Ohio,7
2001-09,115900,30,Michigan,8
2001-09,129200,16,Georgia,9
2001-09,115500,36,North Carolina,10
2001-09,195100,40,New Jersey,11
2001-09,142000,56,Virginia,12
2001-09,176800,59,Washington,13
2001-09,244400,26,Massachusetts,14
2001-09,102800,22,Indiana,15
2001-09,134700,8,Arizona,16
2001-09,90100,53,Tennessee,17
2001-09,110800,32,Missouri,18
2001-09,155100,27,Maryland,19
2001-09,131400,60,Wisconsin,20
2001-09,150900,31,Minnesota,21
2001-09,197300,10,Colorado,22
2001-09,91200,4,Alabama,23
2001-09,105300,51,South Carolina,24
2001-09,90900,25,Louisiana,25
2001-09,93300,24,Kentucky,26
2001-09,151800,46,Oregon,27
2001-09,70900,45,Oklahoma,28
2001-09,177100,11,Connecticut,29
2001-09,84500,19,Iowa,30
2001-09,68300,34,Mississippi,31
2001-09,74900,6,Arkansas,32
2001-09,96300,23,Kansas,33
2001-09,164400,55,Utah,34
2001-09,153200,42,Nevada,35
2001-09,134900,41,New Mexico,36
2001-09,61200,61,West Virginia,37
2001-09,92200,38,Nebraska,38
2001-09,124200,20,Idaho,39
2001-09,225400,18,Hawaii,40
2001-09,128200,28,Maine,41
2001-09,164700,39,New Hampshire,42
2001-09,161700,50,Rhode Island,43
2001-09,139700,35,Montana,44
2001-09,136000,13,Delaware,45
2001-09,95500,52,South Dakota,46
2001-09,180700,3,Alaska,47
2001-09,,37,North Dakota,48
2001-09,118000,58,Vermont,49
2001-09,172000,12,District of Columbia,50
2001-09,150400,62,Wyoming,51
2001-10,257300,9,California,1
2001-10,110300,54,Texas,2
2001-10,166600,43,New York,3
2001-10,119500,14,Florida,4
2001-10,146500,21,Illinois,5
2001-10,100000,47,Pennsylvania,6
2001-10,108100,44,Ohio,7
2001-10,116300,30,Michigan,8
2001-10,129700,16,Georgia,9
2001-10,115700,36,North Carolina,10
2001-10,197300,40,New Jersey,11
2001-10,143100,56,Virginia,12
2001-10,177600,59,Washington,13
2001-10,247300,26,Massachusetts,14
2001-10,103100,22,Indiana,15
2001-10,135300,8,Arizona,16
2001-10,90300,53,Tennessee,17
2001-10,111400,32,Missouri,18
2001-10,156400,27,Maryland,19
2001-10,132000,60,Wisconsin,20
2001-10,152500,31,Minnesota,21
2001-10,198100,10,Colorado,22
2001-10,91400,4,Alabama,23
2001-10,105500,51,South Carolina,24
2001-10,90000,25,Louisiana,25
2001-10,93600,24,Kentucky,26
2001-10,152300,46,Oregon,27
2001-10,71100,45,Oklahoma,28
2001-10,178600,11,Connecticut,29
2001-10,84800,19,Iowa,30
2001-10,68400,34,Mississippi,31
2001-10,74900,6,Arkansas,32
2001-10,96800,23,Kansas,33
2001-10,164800,55,Utah,34
2001-10,154200,42,Nevada,35
2001-10,135000,41,New Mexico,36
2001-10,61200,61,West Virginia,37
2001-10,92300,38,Nebraska,38
2001-10,123800,20,Idaho,39
2001-10,226800,18,Hawaii,40
2001-10,129100,28,Maine,41
2001-10,166400,39,New Hampshire,42
2001-10,164000,50,Rhode Island,43
2001-10,140500,35,Montana,44
2001-10,136500,13,Delaware,45
2001-10,95800,52,South Dakota,46
2001-10,182000,3,Alaska,47
2001-10,,37,North Dakota,48
2001-10,118700,58,Vermont,49
2001-10,174200,12,District of Columbia,50
2001-10,150700,62,Wyoming,51
2001-11,259700,9,California,1
2001-11,110500,54,Texas,2
2001-11,168100,43,New York,3
2001-11,120600,14,Florida,4
2001-11,147600,21,Illinois,5
2001-11,100700,47,Pennsylvania,6
2001-11,108500,44,Ohio,7
