Date,ValuePerSqft,RegionID,RegionName,SizeRank
2006-10,190,59,Washington,13
2006-10,221,26,Massachusetts,14
2006-10,78,22,Indiana,15
2006-10,160,8,Arizona,16
2006-10,79,53,Tennessee,17
2006-10,99,32,Missouri,18
2006-10,215,27,Maryland,19
2006-10,124,60,Wisconsin,20
2006-10,166,31,Minnesota,21
2006-10,155,10,Colorado,22
2006-10,65,4,Alabama,23
2006-10,92,51,South Carolina,24
2006-10,81,25,Louisiana,25
2006-10,83,24,Kentucky,26
2006-10,171,46,Oregon,27
2006-10,61,45,Oklahoma,28
2006-10,188,11,Connecticut,29
2006-10,88,19,Iowa,30
2006-10,69,34,Mississippi,31
2006-10,65,6,Arkansas,32
2006-10,85,23,Kansas,33
2006-10,146,55,Utah,34
2006-10,190,42,Nevada,35
2006-10,119,41,New Mexico,36
2006-10,59,61,West Virginia,37
2006-10,91,38,Nebraska,38
2006-10,117,20,Idaho,39
2006-10,425,18,Hawaii,40
2006-10,151,28,Maine,41
2006-10,156,39,New Hampshire,42
2006-10,209,50,Rhode Island,43
2006-10,134,35,Montana,44
2006-10,140,13,Delaware,45
2006-10,119,52,South Dakota,46
2006-10,159,3,Alaska,47
2006-10,114,37,North Dakota,48
2006-10,371,12,District of Columbia,49
2006-10,130,62,Wyoming,50
2006-11,339,9,California,1
2006-11,75,54,Texas,2
2006-11,139,43,New York,3
2006-11,164,14,Florida,4
2006-11,152,21,Illinois,5
2006-11,108,47,Pennsylvania,6
2006-11,88,44,Ohio,7
2006-11,112,30,Michigan,8
2006-11,90,16,Georgia,9
2006-11,93,36,North Carolina,10
2006-11,219,40,New Jersey,11
2006-11,157,56,Virginia,12
2006-11,191,59,Washington,13
2006-11,220,26,Massachusetts,14
2006-11,78,22,Indiana,15
2006-11,159,8,Arizona,16
2006-11,79,53,Tennessee,17
2006-11,99,32,Missouri,18
2006-11,215,27,Maryland,19
2006-11,124,60,Wisconsin,20
2006-11,165,31,Minnesota,21
2006-11,155,10,Colorado,22
2006-11,66,4,Alabama,23
2006-11,92,51,South Carolina,24
2006-11,81,25,Louisiana,25
2006-11,83,24,Kentucky,26
2006-11,170,46,Oregon,27
2006-11,61,45,Oklahoma,28
2006-11,187,11,Connecticut,29
2006-11,89,19,Iowa,30
2006-11,69,34,Mississippi,31
2006-11,65,6,Arkansas,32
2006-11,84,23,Kansas,33
2006-11,149,55,Utah,34
2006-11,188,42,Nevada,35
2006-11,120,41,New Mexico,36
2006-11,59,61,West Virginia,37
2006-11,92,38,Nebraska,38
2006-11,117,20,Idaho,39
2006-11,425,18,Hawaii,40
2006-11,151,28,Maine,41
2006-11,156,39,New Hampshire,42
2006-11,208,50,Rhode Island,43
2006-11,135,35,Montana,44
2006-11,140,13,Delaware,45
2006-11,120,52,South Dakota,46
2006-11,160,3,Alaska,47
2006-11,114,37,North Dakota,48
2006-11,370,12,District of Columbia,49
2006-11,131,62,Wyoming,50
2006-12,337,9,California,1
2006-12,75,54,Texas,2
2006-12,139,43,New York,3
2006-12,163,14,Florida,4
2006-12,153,21,Illinois,5
2006-12,109,47,Pennsylvania,6
2006-12,87,44,Ohio,7
2006-12,112,30,Michigan,8
2006-12,90,16,Georgia,9
2006-12,93,36,North Carolina,10
2006-12,219,40,New Jersey,11
2006-12,157,56,Virginia,12
2006-12,192,59,Washington,13
2006-12,219,26,Massachusetts,14
2006-12,79,22,Indiana,15
2006-12,159,8,Arizona,16
2006-12,79,53,Tennessee,17
2006-12,99,32,Missouri,18
2006-12,214,27,Maryland,19
2006-12,125,60,Wisconsin,20
2006-12,165,31,Minnesota,21
2006-12,154,10,Colorado,22
2006-12,66,4,Alabama,23
2006-12,92,51,South Carolina,24
2006-12,81,25,Louisiana,25
2006-12,83,24,Kentucky,26
2006-12,170,46,Oregon,27
2006-12,61,45,Oklahoma,28
2006-12,187,11,Connecticut,29
2006-12,89,19,Iowa,30
2006-12,69,34,Mississippi,31
2006-12,65,6,Arkansas,32
2006-12,85,23,Kansas,33
2006-12,151,55,Utah,34
2006-12,187,42,Nevada,35
2006-12,122,41,New Mexico,36
2006-12,59,61,West Virginia,37
2006-12,92,38,Nebraska,38
2006-12,118,20,Idaho,39
2006-12,424,18,Hawaii,40
2006-12,151,28,Maine,41
2006-12,155,39,New Hampshire,42
2006-12,207,50,Rhode Island,43
2006-12,135,35,Montana,44
2006-12,140,13,Delaware,45
2006-12,120,52,South Dakota,46
2006-12,161,3,Alaska,47
2006-12,115,37,North Dakota,48
2006-12,370,12,District of Columbia,49
2006-12,132,62,Wyoming,50
2007-01,336,9,California,1
2007-01,76,54,Texas,2
2007-01,140,43,New York,3
2007-01,163,14,Florida,4
2007-01,153,21,Illinois,5
2007-01,109,47,Pennsylvania,6
2007-01,87,44,Ohio,7
2007-01,111,30,Michigan,8
2007-01,90,16,Georgia,9
2007-01,93,36,North Carolina,10
2007-01,219,40,New Jersey,11
2007-01,158,56,Virginia,12
2007-01,193,59,Washington,13
2007-01,219,26,Massachusetts,14
2007-01,79,22,Indiana,15
2007-01,159,8,Arizona,16
2007-01,79,53,Tennessee,17
2007-01,99,32,Missouri,18
2007-01,214,27,Maryland,19
2007-01,125,60,Wisconsin,20
2007-01,165,31,Minnesota,21
2007-01,155,10,Colorado,22
2007-01,67,4,Alabama,23
2007-01,92,51,South Carolina,24
2007-01,82,25,Louisiana,25
2007-01,83,24,Kentucky,26
2007-01,170,46,Oregon,27
2007-01,61,45,Oklahoma,28
2007-01,187,11,Connecticut,29
2007-01,89,19,Iowa,30
2007-01,69,34,Mississippi,31
2007-01,65,6,Arkansas,32
2007-01,85,23,Kansas,33
2007-01,154,55,Utah,34
2007-01,186,42,Nevada,35
2007-01,122,41,New Mexico,36
2007-01,59,61,West Virginia,37
2007-01,92,38,Nebraska,38
2007-01,119,20,Idaho,39
2007-01,424,18,Hawaii,40
2007-01,150,28,Maine,41
2007-01,155,39,New Hampshire,42
2007-01,207,50,Rhode Island,43
2007-01,136,35,Montana,44
2007-01,140,13,Delaware,45
2007-01,120,52,South Dakota,46
2007-01,161,3,Alaska,47
2007-01,116,37,North Dakota,48
2007-01,370,12,District of Columbia,49
2007-01,133,62,Wyoming,50
2007-02,334,9,California,1
2007-02,76,54,Texas,2
2007-02,140,43,New York,3
2007-02,162,14,Florida,4
2007-02,154,21,Illinois,5
2007-02,109,47,Pennsylvania,6
2007-02,88,44,Ohio,7
2007-02,110,30,Michigan,8
2007-02,91,16,Georgia,9
2007-02,94,36,North Carolina,10
2007-02,218,40,New Jersey,11
2007-02,158,56,Virginia,12
2007-02,194,59,Washington,13
2007-02,218,26,Massachusetts,14
2007-02,80,22,Indiana,15
2007-02,158,8,Arizona,16
2007-02,80,53,Tennessee,17
2007-02,100,32,Missouri,18
2007-02,214,27,Maryland,19
2007-02,125,60,Wisconsin,20
2007-02,165,31,Minnesota,21
2007-02,155,10,Colorado,22
2007-02,67,4,Alabama,23
2007-02,93,51,South Carolina,24
2007-02,82,25,Louisiana,25
2007-02,82,24,Kentucky,26
2007-02,170,46,Oregon,27
2007-02,61,45,Oklahoma,28
2007-02,187,11,Connecticut,29
2007-02,89,19,Iowa,30
2007-02,70,34,Mississippi,31
2007-02,65,6,Arkansas,32
2007-02,85,23,Kansas,33
2007-02,155,55,Utah,34
2007-02,185,42,Nevada,35
2007-02,123,41,New Mexico,36
2007-02,59,61,West Virginia,37
2007-02,92,38,Nebraska,38
2007-02,119,20,Idaho,39
2007-02,423,18,Hawaii,40
2007-02,150,28,Maine,41
2007-02,154,39,New Hampshire,42
2007-02,206,50,Rhode Island,43
2007-02,136,35,Montana,44
2007-02,141,13,Delaware,45
2007-02,121,52,South Dakota,46
2007-02,163,3,Alaska,47
2007-02,116,37,North Dakota,48
2007-02,371,12,District of Columbia,49
2007-02,134,62,Wyoming,50
2007-03,332,9,California,1
2007-03,77,54,Texas,2
2007-03,141,43,New York,3
2007-03,160,14,Florida,4
2007-03,154,21,Illinois,5
2007-03,110,47,Pennsylvania,6
2007-03,87,44,Ohio,7
2007-03,110,30,Michigan,8
2007-03,91,16,Georgia,9
2007-03,95,36,North Carolina,10
2007-03,217,40,New Jersey,11
2007-03,158,56,Virginia,12
2007-03,195,59,Washington,13
2007-03,217,26,Massachusetts,14
2007-03,80,22,Indiana,15
2007-03,158,8,Arizona,16
2007-03,80,53,Tennessee,17
2007-03,100,32,Missouri,18
2007-03,214,27,Maryland,19
2007-03,125,60,Wisconsin,20
2007-03,165,31,Minnesota,21
2007-03,155,10,Colorado,22
2007-03,66,4,Alabama,23
2007-03,93,51,South Carolina,24
2007-03,83,25,Louisiana,25
2007-03,82,24,Kentucky,26
2007-03,170,46,Oregon,27
2007-03,62,45,Oklahoma,28
2007-03,187,11,Connecticut,29
2007-03,90,19,Iowa,30
2007-03,70,34,Mississippi,31
2007-03,65,6,Arkansas,32
2007-03,85,23,Kansas,33
2007-03,157,55,Utah,34
2007-03,183,42,Nevada,35
2007-03,123,41,New Mexico,36
2007-03,60,61,West Virginia,37
2007-03,92,38,Nebraska,38
2007-03,119,20,Idaho,39
2007-03,423,18,Hawaii,40
2007-03,150,28,Maine,41
2007-03,154,39,New Hampshire,42
2007-03,205,50,Rhode Island,43
2007-03,137,35,Montana,44
2007-03,141,13,Delaware,45
2007-03,120,52,South Dakota,46
2007-03,163,3,Alaska,47
2007-03,117,37,North Dakota,48
2007-03,372,12,District of Columbia,49
2007-03,136,62,Wyoming,50
2007-04,329,9,California,1
2007-04,76,54,Texas,2
2007-04,141,43,New York,3
2007-04,159,14,Florida,4
2007-04,154,21,Illinois,5
2007-04,110,47,Pennsylvania,6
2007-04,87,44,Ohio,7
2007-04,109,30,Michigan,8
2007-04,92,16,Georgia,9
2007-04,95,36,North Carolina,10
2007-04,216,40,New Jersey,11
2007-04,159,56,Virginia,12
2007-04,195,59,Washington,13
2007-04,217,26,Massachusetts,14
2007-04,80,22,Indiana,15
2007-04,157,8,Arizona,16
2007-04,81,53,Tennessee,17
2007-04,100,32,Missouri,18
2007-04,214,27,Maryland,19
2007-04,125,60,Wisconsin,20
2007-04,164,31,Minnesota,21
2007-04,155,10,Colorado,22
2007-04,67,4,Alabama,23
2007-04,93,51,South Carolina,24
2007-04,83,25,Louisiana,25
2007-04,82,24,Kentucky,26
2007-04,170,46,Oregon,27
2007-04,62,45,Oklahoma,28
2007-04,187,11,Connecticut,29
2007-04,90,19,Iowa,30
2007-04,71,34,Mississippi,31
2007-04,65,6,Arkansas,32
2007-04,85,23,Kansas,33
2007-04,159,55,Utah,34
2007-04,181,42,Nevada,35
2007-04,124,41,New Mexico,36
2007-04,60,61,West Virginia,37
2007-04,92,38,Nebraska,38
2007-04,120,20,Idaho,39
2007-04,422,18,Hawaii,40
2007-04,149,28,Maine,41
2007-04,153,39,New Hampshire,42
2007-04,204,50,Rhode Island,43
2007-04,137,35,Montana,44
2007-04,141,13,Delaware,45
2007-04,120,52,South Dakota,46
2007-04,164,3,Alaska,47
2007-04,118,37,North Dakota,48
2007-04,373,12,District of Columbia,49
2007-04,137,62,Wyoming,50
2007-05,327,9,California,1
2007-05,77,54,Texas,2
2007-05,141,43,New York,3
2007-05,158,14,Florida,4
2007-05,154,21,Illinois,5
2007-05,110,47,Pennsylvania,6
2007-05,86,44,Ohio,7
2007-05,109,30,Michigan,8
2007-05,92,16,Georgia,9
2007-05,95,36,North Carolina,10
2007-05,216,40,New Jersey,11
2007-05,159,56,Virginia,12
2007-05,196,59,Washington,13
2007-05,216,26,Massachusetts,14
2007-05,79,22,Indiana,15
2007-05,156,8,Arizona,16
2007-05,81,53,Tennessee,17
2007-05,100,32,Missouri,18
2007-05,213,27,Maryland,19
2007-05,125,60,Wisconsin,20
2007-05,164,31,Minnesota,21
2007-05,155,10,Colorado,22
2007-05,67,4,Alabama,23
2007-05,93,51,South Carolina,24
2007-05,83,25,Louisiana,25
2007-05,81,24,Kentucky,26
2007-05,170,46,Oregon,27
2007-05,62,45,Oklahoma,28
2007-05,186,11,Connecticut,29
2007-05,90,19,Iowa,30
2007-05,71,34,Mississippi,31
2007-05,65,6,Arkansas,32
2007-05,86,23,Kansas,33
2007-05,160,55,Utah,34
2007-05,179,42,Nevada,35
2007-05,124,41,New Mexico,36
2007-05,60,61,West Virginia,37
2007-05,93,38,Nebraska,38
2007-05,120,20,Idaho,39
2007-05,421,18,Hawaii,40
2007-05,149,28,Maine,41
2007-05,153,39,New Hampshire,42
2007-05,204,50,Rhode Island,43
2007-05,137,35,Montana,44
2007-05,142,13,Delaware,45
2007-05,120,52,South Dakota,46
2007-05,164,3,Alaska,47
2007-05,118,37,North Dakota,48
2007-05,373,12,District of Columbia,49
2007-05,138,62,Wyoming,50
2007-06,324,9,California,1
2007-06,77,54,Texas,2
2007-06,142,43,New York,3
2007-06,156,14,Florida,4
2007-06,153,21,Illinois,5
2007-06,110,47,Pennsylvania,6
2007-06,87,44,Ohio,7
2007-06,108,30,Michigan,8
2007-06,92,16,Georgia,9
2007-06,95,36,North Carolina,10
2007-06,215,40,New Jersey,11
2007-06,159,56,Virginia,12
2007-06,196,59,Washington,13
2007-06,215,26,Massachusetts,14
2007-06,79,22,Indiana,15
2007-06,155,8,Arizona,16
2007-06,81,53,Tennessee,17
2007-06,100,32,Missouri,18
2007-06,213,27,Maryland,19
2007-06,125,60,Wisconsin,20
2007-06,163,31,Minnesota,21
2007-06,155,10,Colorado,22
2007-06,67,4,Alabama,23
2007-06,93,51,South Carolina,24
2007-06,83,25,Louisiana,25
2007-06,82,24,Kentucky,26
2007-06,170,46,Oregon,27
2007-06,62,45,Oklahoma,28
2007-06,185,11,Connecticut,29
2007-06,90,19,Iowa,30
2007-06,71,34,Mississippi,31
2007-06,66,6,Arkansas,32
2007-06,86,23,Kansas,33
2007-06,162,55,Utah,34
2007-06,177,42,Nevada,35
2007-06,125,41,New Mexico,36
2007-06,60,61,West Virginia,37
2007-06,93,38,Nebraska,38
2007-06,120,20,Idaho,39
2007-06,421,18,Hawaii,40
2007-06,148,28,Maine,41
2007-06,153,39,New Hampshire,42
2007-06,203,50,Rhode Island,43
2007-06,138,35,Montana,44
2007-06,142,13,Delaware,45
2007-06,120,52,South Dakota,46
2007-06,165,3,Alaska,47
2007-06,118,37,North Dakota,48
2007-06,373,12,District of Columbia,49
2007-06,138,62,Wyoming,50
2007-07,320,9,California,1
2007-07,77,54,Texas,2
2007-07,142,43,New York,3
2007-07,154,14,Florida,4
2007-07,153,21,Illinois,5
2007-07,110,47,Pennsylvania,6
2007-07,86,44,Ohio,7
2007-07,107,30,Michigan,8
2007-07,92,16,Georgia,9
2007-07,95,36,North Carolina,10
2007-07,213,40,New Jersey,11
2007-07,158,56,Virginia,12
2007-07,196,59,Washington,13
2007-07,214,26,Massachusetts,14
2007-07,78,22,Indiana,15
2007-07,154,8,Arizona,16
2007-07,81,53,Tennessee,17
2007-07,100,32,Missouri,18
2007-07,211,27,Maryland,19
2007-07,125,60,Wisconsin,20
2007-07,162,31,Minnesota,21
2007-07,155,10,Colorado,22
2007-07,67,4,Alabama,23
2007-07,92,51,South Carolina,24
2007-07,84,25,Louisiana,25
2007-07,82,24,Kentucky,26
2007-07,170,46,Oregon,27
2007-07,62,45,Oklahoma,28
2007-07,185,11,Connecticut,29
2007-07,90,19,Iowa,30
2007-07,71,34,Mississippi,31
2007-07,66,6,Arkansas,32
2007-07,87,23,Kansas,33
2007-07,164,55,Utah,34
2007-07,176,42,Nevada,35
2007-07,125,41,New Mexico,36
2007-07,60,61,West Virginia,37
2007-07,93,38,Nebraska,38
2007-07,120,20,Idaho,39
2007-07,420,18,Hawaii,40
2007-07,148,28,Maine,41
2007-07,152,39,New Hampshire,42
2007-07,201,50,Rhode Island,43
2007-07,138,35,Montana,44
2007-07,142,13,Delaware,45
2007-07,120,52,South Dakota,46
2007-07,165,3,Alaska,47
2007-07,119,37,North Dakota,48
2007-07,373,12,District of Columbia,49
2007-07,139,62,Wyoming,50
2007-08,317,9,California,1
2007-08,78,54,Texas,2
2007-08,142,43,New York,3
2007-08,151,14,Florida,4
2007-08,152,21,Illinois,5
2007-08,110,47,Pennsylvania,6
2007-08,86,44,Ohio,7
2007-08,106,30,Michigan,8
2007-08,92,16,Georgia,9
2007-08,95,36,North Carolina,10
2007-08,213,40,New Jersey,11
2007-08,157,56,Virginia,12
2007-08,196,59,Washington,13
2007-08,213,26,Massachusetts,14
2007-08,79,22,Indiana,15
2007-08,152,8,Arizona,16
2007-08,82,53,Tennessee,17
2007-08,100,32,Missouri,18
2007-08,210,27,Maryland,19
2007-08,124,60,Wisconsin,20
2007-08,161,31,Minnesota,21
2007-08,154,10,Colorado,22
2007-08,67,4,Alabama,23
2007-08,92,51,South Carolina,24
2007-08,84,25,Louisiana,25
2007-08,83,24,Kentucky,26
2007-08,169,46,Oregon,27
2007-08,62,45,Oklahoma,28
2007-08,184,11,Connecticut,29
2007-08,90,19,Iowa,30
2007-08,72,34,Mississippi,31
2007-08,66,6,Arkansas,32
2007-08,87,23,Kansas,33
2007-08,166,55,Utah,34
2007-08,174,42,Nevada,35
2007-08,126,41,New Mexico,36
2007-08,60,61,West Virginia,37
2007-08,93,38,Nebraska,38
2007-08,119,20,Idaho,39
2007-08,420,18,Hawaii,40
2007-08,148,28,Maine,41
2007-08,152,39,New Hampshire,42
2007-08,200,50,Rhode Island,43
2007-08,139,35,Montana,44
2007-08,142,13,Delaware,45
2007-08,120,52,South Dakota,46
2007-08,166,3,Alaska,47
2007-08,119,37,North Dakota,48
2007-08,372,12,District of Columbia,49
2007-08,140,62,Wyoming,50
2007-09,313,9,California,1
2007-09,77,54,Texas,2
2007-09,142,43,New York,3
2007-09,149,14,Florida,4
2007-09,152,21,Illinois,5
2007-09,110,47,Pennsylvania,6
2007-09,85,44,Ohio,7
2007-09,105,30,Michigan,8
2007-09,91,16,Georgia,9
2007-09,96,36,North Carolina,10
2007-09,212,40,New Jersey,11
2007-09,157,56,Virginia,12
2007-09,196,59,Washington,13
2007-09,212,26,Massachusetts,14
2007-09,79,22,Indiana,15
2007-09,150,8,Arizona,16
2007-09,81,53,Tennessee,17
2007-09,99,32,Missouri,18
2007-09,209,27,Maryland,19
2007-09,124,60,Wisconsin,20
2007-09,161,31,Minnesota,21
2007-09,154,10,Colorado,22
2007-09,67,4,Alabama,23
2007-09,93,51,South Carolina,24
2007-09,84,25,Louisiana,25
2007-09,82,24,Kentucky,26
2007-09,169,46,Oregon,27
2007-09,63,45,Oklahoma,28
2007-09,183,11,Connecticut,29
2007-09,90,19,Iowa,30
2007-09,72,34,Mississippi,31
2007-09,66,6,Arkansas,32
2007-09,87,23,Kansas,33
2007-09,168,55,Utah,34
2007-09,171,42,Nevada,35
2007-09,126,41,New Mexico,36
2007-09,60,61,West Virginia,37
2007-09,93,38,Nebraska,38
2007-09,119,20,Idaho,39
2007-09,419,18,Hawaii,40
2007-09,149,28,Maine,41
2007-09,151,39,New Hampshire,42
2007-09,198,50,Rhode Island,43
2007-09,139,35,Montana,44
2007-09,141,13,Delaware,45
2007-09,120,52,South Dakota,46
2007-09,166,3,Alaska,47
2007-09,120,37,North Dakota,48
2007-09,371,12,District of Columbia,49
2007-09,140,62,Wyoming,50
2007-10,309,9,California,1
2007-10,78,54,Texas,2
2007-10,142,43,New York,3
2007-10,147,14,Florida,4
2007-10,151,21,Illinois,5
2007-10,110,47,Pennsylvania,6
2007-10,85,44,Ohio,7
2007-10,103,30,Michigan,8
2007-10,91,16,Georgia,9
2007-10,96,36,North Carolina,10
2007-10,211,40,New Jersey,11
2007-10,157,56,Virginia,12
2007-10,195,59,Washington,13
2007-10,210,26,Massachusetts,14
2007-10,80,22,Indiana,15
2007-10,149,8,Arizona,16
2007-10,81,53,Tennessee,17
2007-10,99,32,Missouri,18
2007-10,207,27,Maryland,19
2007-10,123,60,Wisconsin,20
2007-10,160,31,Minnesota,21
2007-10,153,10,Colorado,22
2007-10,67,4,Alabama,23
2007-10,93,51,South Carolina,24
2007-10,83,25,Louisiana,25
2007-10,82,24,Kentucky,26
2007-10,168,46,Oregon,27
2007-10,63,45,Oklahoma,28
2007-10,183,11,Connecticut,29
2007-10,90,19,Iowa,30
2007-10,71,34,Mississippi,31
2007-10,65,6,Arkansas,32
2007-10,87,23,Kansas,33
2007-10,169,55,Utah,34
2007-10,169,42,Nevada,35
2007-10,126,41,New Mexico,36
2007-10,60,61,West Virginia,37
2007-10,92,38,Nebraska,38
2007-10,120,20,Idaho,39
2007-10,419,18,Hawaii,40
2007-10,149,28,Maine,41
2007-10,150,39,New Hampshire,42
2007-10,197,50,Rhode Island,43
2007-10,140,35,Montana,44
2007-10,140,13,Delaware,45
2007-10,120,52,South Dakota,46
2007-10,166,3,Alaska,47
2007-10,120,37,North Dakota,48
2007-10,370,12,District of Columbia,49
2007-10,140,62,Wyoming,50
2007-11,304,9,California,1
2007-11,78,54,Texas,2
2007-11,142,43,New York,3
2007-11,145,14,Florida,4
2007-11,151,21,Illinois,5
2007-11,110,47,Pennsylvania,6
2007-11,85,44,Ohio,7
2007-11,102,30,Michigan,8
2007-11,91,16,Georgia,9
2007-11,96,36,North Carolina,10
2007-11,210,40,New Jersey,11
2007-11,156,56,Virginia,12
2007-11,193,59,Washington,13
2007-11,209,26,Massachusetts,14
2007-11,79,22,Indiana,15
2007-11,147,8,Arizona,16
2007-11,81,53,Tennessee,17
2007-11,99,32,Missouri,18
2007-11,206,27,Maryland,19
2007-11,123,60,Wisconsin,20
2007-11,159,31,Minnesota,21
2007-11,152,10,Colorado,22
2007-11,66,4,Alabama,23
2007-11,93,51,South Carolina,24
2007-11,84,25,Louisiana,25
2007-11,82,24,Kentucky,26
2007-11,167,46,Oregon,27
2007-11,63,45,Oklahoma,28
2007-11,182,11,Connecticut,29
2007-11,90,19,Iowa,30
2007-11,71,34,Mississippi,31
2007-11,66,6,Arkansas,32
2007-11,88,23,Kansas,33
2007-11,171,55,Utah,34
2007-11,166,42,Nevada,35
2007-11,126,41,New Mexico,36
2007-11,60,61,West Virginia,37
2007-11,92,38,Nebraska,38
2007-11,120,20,Idaho,39
2007-11,418,18,Hawaii,40
2007-11,149,28,Maine,41
2007-11,149,39,New Hampshire,42
2007-11,195,50,Rhode Island,43
2007-11,141,35,Montana,44
2007-11,139,13,Delaware,45
2007-11,120,52,South Dakota,46
2007-11,166,3,Alaska,47
2007-11,121,37,North Dakota,48
2007-11,369,12,District of Columbia,49
2007-11,141,62,Wyoming,50
2007-12,299,9,California,1
2007-12,78,54,Texas,2
2007-12,142,43,New York,3
2007-12,142,14,Florida,4
2007-12,151,21,Illinois,5
2007-12,110,47,Pennsylvania,6
2007-12,85,44,Ohio,7
2007-12,101,30,Michigan,8
2007-12,91,16,Georgia,9
2007-12,96,36,North Carolina,10
2007-12,209,40,New Jersey,11
2007-12,155,56,Virginia,12
2007-12,192,59,Washington,13
2007-12,207,26,Massachusetts,14
2007-12,80,22,Indiana,15
2007-12,144,8,Arizona,16
2007-12,81,53,Tennessee,17
2007-12,99,32,Missouri,18
2007-12,204,27,Maryland,19
2007-12,124,60,Wisconsin,20
2007-12,158,31,Minnesota,21
2007-12,152,10,Colorado,22
2007-12,66,4,Alabama,23
2007-12,93,51,South Carolina,24
2007-12,84,25,Louisiana,25
2007-12,82,24,Kentucky,26
2007-12,166,46,Oregon,27
2007-12,63,45,Oklahoma,28
2007-12,181,11,Connecticut,29
2007-12,90,19,Iowa,30
2007-12,71,34,Mississippi,31
2007-12,66,6,Arkansas,32
2007-12,87,23,Kansas,33
2007-12,171,55,Utah,34
2007-12,163,42,Nevada,35
2007-12,127,41,New Mexico,36
2007-12,60,61,West Virginia,37
2007-12,91,38,Nebraska,38
2007-12,120,20,Idaho,39
2007-12,417,18,Hawaii,40
2007-12,149,28,Maine,41
2007-12,148,39,New Hampshire,42
2007-12,194,50,Rhode Island,43
2007-12,141,35,Montana,44
2007-12,139,13,Delaware,45
2007-12,121,52,South Dakota,46
2007-12,167,3,Alaska,47
2007-12,122,37,North Dakota,48
2007-12,367,12,District of Columbia,49
2007-12,141,62,Wyoming,50
2008-01,295,9,California,1
2008-01,78,54,Texas,2
2008-01,141,43,New York,3
2008-01,140,14,Florida,4
2008-01,150,21,Illinois,5
2008-01,110,47,Pennsylvania,6
2008-01,84,44,Ohio,7
2008-01,100,30,Michigan,8
2008-01,90,16,Georgia,9
2008-01,96,36,North Carolina,10
2008-01,208,40,New Jersey,11
2008-01,155,56,Virginia,12
2008-01,191,59,Washington,13
2008-01,206,26,Massachusetts,14
2008-01,79,22,Indiana,15
2008-01,141,8,Arizona,16
2008-01,82,53,Tennessee,17
2008-01,99,32,Missouri,18
2008-01,201,27,Maryland,19
2008-01,123,60,Wisconsin,20
2008-01,157,31,Minnesota,21
2008-01,151,10,Colorado,22
2008-01,67,4,Alabama,23
2008-01,93,51,South Carolina,24
2008-01,84,25,Louisiana,25
2008-01,82,24,Kentucky,26
2008-01,166,46,Oregon,27
2008-01,63,45,Oklahoma,28
2008-01,179,11,Connecticut,29
2008-01,90,19,Iowa,30
2008-01,71,34,Mississippi,31
2008-01,66,6,Arkansas,32
2008-01,87,23,Kansas,33
2008-01,172,55,Utah,34
2008-01,159,42,Nevada,35
2008-01,126,41,New Mexico,36
2008-01,61,61,West Virginia,37
2008-01,91,38,Nebraska,38
2008-01,120,20,Idaho,39
2008-01,416,18,Hawaii,40
2008-01,148,28,Maine,41
2008-01,147,39,New Hampshire,42
2008-01,192,50,Rhode Island,43
2008-01,141,35,Montana,44
2008-01,138,13,Delaware,45
2008-01,121,52,South Dakota,46
2008-01,167,3,Alaska,47
2008-01,122,37,North Dakota,48
2008-01,365,12,District of Columbia,49
2008-01,141,62,Wyoming,50
2008-02,289,9,California,1
2008-02,77,54,Texas,2
2008-02,140,43,New York,3
2008-02,138,14,Florida,4
2008-02,149,21,Illinois,5
2008-02,109,47,Pennsylvania,6
2008-02,84,44,Ohio,7
2008-02,99,30,Michigan,8
2008-02,90,16,Georgia,9
2008-02,96,36,North Carolina,10
2008-02,207,40,New Jersey,11
2008-02,154,56,Virginia,12
2008-02,190,59,Washington,13
2008-02,204,26,Massachusetts,14
2008-02,79,22,Indiana,15
2008-02,139,8,Arizona,16
2008-02,82,53,Tennessee,17
2008-02,99,32,Missouri,18
2008-02,200,27,Maryland,19
2008-02,122,60,Wisconsin,20
2008-02,155,31,Minnesota,21
2008-02,150,10,Colorado,22
2008-02,66,4,Alabama,23
2008-02,93,51,South Carolina,24
2008-02,84,25,Louisiana,25
2008-02,82,24,Kentucky,26
2008-02,165,46,Oregon,27
2008-02,63,45,Oklahoma,28
2008-02,178,11,Connecticut,29
2008-02,90,19,Iowa,30
2008-02,70,34,Mississippi,31
2008-02,66,6,Arkansas,32
2008-02,86,23,Kansas,33
2008-02,172,55,Utah,34
2008-02,155,42,Nevada,35
2008-02,126,41,New Mexico,36
2008-02,60,61,West Virginia,37
2008-02,91,38,Nebraska,38
2008-02,120,20,Idaho,39
2008-02,414,18,Hawaii,40
2008-02,147,28,Maine,41
2008-02,146,39,New Hampshire,42
2008-02,189,50,Rhode Island,43
2008-02,142,35,Montana,44
2008-02,138,13,Delaware,45
2008-02,122,52,South Dakota,46
2008-02,167,3,Alaska,47
2008-02,122,37,North Dakota,48
2008-02,363,12,District of Columbia,49
2008-02,142,62,Wyoming,50
2008-03,284,9,California,1
2008-03,77,54,Texas,2
2008-03,140,43,New York,3
2008-03,135,14,Florida,4
2008-03,147,21,Illinois,5
2008-03,110,47,Pennsylvania,6
2008-03,83,44,Ohio,7
2008-03,98,30,Michigan,8
2008-03,89,16,Georgia,9
2008-03,96,36,North Carolina,10
2008-03,206,40,New Jersey,11
2008-03,152,56,Virginia,12
2008-03,189,59,Washington,13
