SizeRank,RegionID,RegionName,RegionType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06
306,394783,"Lebanon, PA",Msa,0.9419743782969103,0.9365325763646541,0.9682400074910376,0.9422850412249706,0.9468822170900693,0.9575233981281498,0.9505941213258287,0.9495738273873322,0.9594380740709134,0.9396765518916883,0.9380863039399625,0.9230769230769231,0.9025912838633686,0.918517406962785,0.908,0.9289185744318088,0.9584214235377027,0.9582399517971323,0.9380043906911022,0.9291244920400163,0.9396723736299628,0.9094216078574027,0.91324200913242,0.9078522660048491,0.9483667017913593,0.906692357913041,0.9424806751731906,0.9374511336982018,0.9230177059276367,0.9427865168539326,0.9534883720930233,0.9451383278842453,0.9482758620689655,0.933288859239493,0.9275439093130623,0.945479641131815,0.9389993145990404,0.9361430395913155,0.9393939393939394,0.9368421052631579,0.9489336492890995,0.96045197740113,0.9505941213258287,0.9438760583066927,0.9465974310652117,0.9285714285714286,0.9353329664281783,0.9321557192088605,0.926829268292683,0.9347826086956522,0.94,0.943796189139686,0.937160650885114,0.9410492157923201,0.9495617665452672,0.9462275948311797,0.9127339353487763,0.9357857373346241,0.9402460456942003,0.9117647058823529,0.9288615633732256,0.9371990719847197,0.9334559295853339,0.9272727272727272,0.9545804464973057,0.9451612903225807,0.9550561797752809,0.9596285213434692,0.9497678345293372,0.9399571122230165,0.927479091995221,0.9325946445060018,0.9220872051465332,0.9317073170731708,0.9460278956943602,0.9555357936860827,0.9545042227087895,0.963302752293578,0.9653979238754326,0.9693558474046279,0.9489336492890995,0.9606956614478344,0.9569377990430622,0.952544311034877,0.9636693847294292,0.9473684210526315,0.961430967020682,0.9728978457261988,0.9706411105720569,0.9764610800013614,0.9821364773133262,0.9731560891938251,0.9703104877390114,0.9827293567720796,0.9641235450879402,0.9726725335803613,0.9742790335151987,0.9672528805336568,0.9605277399361766,0.9880614657210403,0.9699633857388059,0.9940028461868897,0.9839786096256684,0.9773584905660377,0.9792113782055492,0.9825631553543807,0.9712940385100479,0.9734991887506761,0.9741236804928777,0.9721229449606862,0.9809433063363506,0.9750048750243752,0.9870967741935484,1
307,394703,"Idaho Falls, ID",Msa,,,,,,,,,,,0.9785324439053972,0.9553959070511517,0.98976,0.9318451612903226,0.9082839575181666,0.9335434782608696,0.98463401790416,0.9209875,0.944976430976431,1.0015011037527595,0.935781954887218,0.983285101744186,0.9707264150943397,0.9573217401155545,0.9405762711864407,0.9638834951456311,1.0033420088837637,0.9756273555126739,0.9504532807536422,0.9834638816362054,0.9773391304347826,0.9875388176638177,1.0177027027027028,1.0009924937447874,0.9950285714285714,0.984065,0.9954548900682335,1.001652754590985,1.018071352623537,1.0015480844409694,0.9928057553956835,1.0234408045977013,0.9687755102040816,0.984,0.9775020744087934,0.9598031173092699,1.0092348993288591,0.9957025974025975,0.9590918419702411,0.969047619047619,0.9644980699008868,1,0.9878851174934726,0.9936486605182258,1.0041735583392128,0.9957741935483871,0.9766666666666666,1.0079303336459868,0.9925098261526832,0.9958399089237611,1.0066198073058281,1,1.0004444444444445,1.012891329933307,1,1.0267418611351196,1.0025891891891892,0.990134769032722,1.000981354268891,0.9873106918238994,0.9695449134199134,0.9720033712303175,0.9833294797687862,0.9858171428571428,0.9989061274449459,1.0066707095209217,1.008215100487059,1.0081636363636364,1.024811215604319,1.001302284263571,1.0050252492941287,1.0149070282911954,1.0163934426229508,1,1.0095747184220747,1,1,1,1.0000764705882352,1.0317956989247312,1.0015383829848912,1,1.0065963674508709,0.9990377777777778,1,0.9932539682539683,1,1,1.0053688261706222,1.010204081632653,1.0132128851540616,1.011111111111111,1.0017391304347827,1,1.01825,1.0049222222222223,1,0.9951149580976983,1.0101010101010102,1.0007431225437657,1.0037804218496484,1.0178869565217392,1.056536170212766,1.0288448660757021
308,395098,"Sierra Vista, AZ",Msa,0.907324818455647,0.9351892127011744,0.9290512117013079,0.917422285656132,0.9525880817746847,0.9185936443542935,0.8657175836860331,0.9188750676041103,0.869815668202765,0.877526365625102,0.9381188990165414,0.9101639933918236,0.8866283923502742,0.8818848883000787,0.889942074776198,0.8906666666666667,0.8870356330553449,0.9319284414796847,0.9107249850209707,0.8905660377358491,0.881704425711275,0.9,0.9108910891089109,0.901005468839011,0.9166666666666666,0.8728597560975611,0.8581697054698457,0.8685766257389722,0.8731563421828908,0.9191270860077022,0.9230769230769231,0.9221642432770482,0.9164646464646464,0.8970808576595195,0.9146075339640467,0.897534516765286,0.9171597633136095,0.9112903225806451,0.9090473910962182,0.9090909090909091,0.9304347826086956,0.9383773608984176,0.9297044237964802,0.8839922647185217,0.8729364682341171,0.8934953538241601,0.9060307449743792,0.9420168067226891,0.8872180451127819,0.8925690396278632,0.9225894024674512,0.8816450161898337,0.922509225092251,0.898422916032428,0.8821170809943866,0.8993756240244125,0.9025311942959002,0.9036144578313253,0.8780685448012389,0.9124080051646223,0.8943083266826284,0.8820731707317073,0.9218436873747495,0.9146341463414634,0.9207529612163462,0.9270788485607009,0.9401002506265664,0.9339511050062322,0.9244567092100724,0.9285714285714286,0.9114754098360656,0.8997808787913735,0.8988517745302714,0.9076144071844846,0.9571706503613119,0.9474108170310702,0.9239130434782609,0.9362416107382551,0.9337561663143058,0.9292351679771265,0.9421052631578948,0.9295224977043159,0.9351351351351351,0.9450830140485313,0.9423076923076923,0.9304347826086956,0.9503812636165577,0.9407763105242097,0.9422492401215805,0.940153452685422,0.945533948582729,0.9223588807132499,0.9341534548905046,0.9545454545454546,0.9473407056345445,0.931640374503014,0.9443382102251672,0.9530592169978359,0.949119373776908,0.9492547425474255,0.9665735567970205,0.963855421686747,0.9639104613978986,0.9541627689429373,0.9622222222222222,0.9595238095238096,0.9572580054720546,0.9574468085106383,0.9333268062098565,0.96875,0.9559071402719612,0.9771986970684039,0.9705882352941176,0.9708820044015575
309,394983,"Pittsfield, MA",Msa,0.9073359073359073,0.9030303030303031,0.8998755392401607,0.916819469911652,0.9076517150395779,0.9104477611940298,0.8846262289000186,0.8794603174603175,0.9031959240389069,0.9091845746246687,0.890501935750638,0.8644704612446548,0.8850112026734516,0.8369905956112853,0.8818011257035647,0.8679023242130038,0.8893829905503057,0.9189466225144785,0.9230787286981832,0.8856489422527158,0.8892356588140469,0.8809833005295944,0.8627118394348248,0.8754377188594297,0.8739179565581274,0.84,0.8571428571428571,0.8784515746070107,0.9137291280148423,0.9172781854569713,0.9070297361954557,0.9208488721120611,0.8793358688365366,0.9090836071558963,0.8747220163083765,0.8727272727272727,0.8978986810900125,0.8693361433087461,0.8650519031141869,0.8638126488932082,0.9059259458514344,0.9294764921640547,0.9317073170731708,0.9348914858096828,0.8983683488556783,0.9287041195443596,0.9271255743529394,0.8798149860161044,0.8506412871411602,0.8857142857142857,0.8560565656565656,0.9057005860415557,0.8909853249475891,0.9145881045025014,0.9336446519902157,0.9171033825631253,0.9198537951766073,0.8767772511848341,0.8881696428571428,0.8691121300541892,0.888543823326432,0.8655060506248182,0.8972648432288192,0.8945596484477836,0.9064155385520895,0.9171762090050027,0.9296320206584894,0.9333333333333333,0.9195402298850575,0.9104377788018574,0.8908554572271387,0.8994672773891613,0.8996794969940085,0.8952508047593528,0.8880994671403197,0.906816760475297,0.9142480211081794,0.9430367689083635,0.9394107837687604,0.9322715976958891,0.9333333333333333,0.9275538041830858,0.9140401146131805,0.8993108085392503,0.8899913612242379,0.8803521408563425,0.901010101010101,0.9150326797385621,0.9314306893995552,0.9542857142857143,0.9395973154362416,0.9513799094876354,0.9436266806355857,0.9217877094972067,0.9236947791164659,0.9287925696594427,0.8953722334004024,0.9005457853244391,0.9272151898734177,0.9376152866801989,0.9292263484418791,0.9414533686378347,0.9435897435897436,0.9521423799980914,0.9447871295529695,0.9283333333333333,0.9237875288683602,0.9204176537685356,0.9171762090050027,0.9257248882127875,0.9271771771771772,0.9333309922216564,0.9418216918216918,0.9612813119931243
310,394780,"Lawton, OK",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9734654870424588,0.9636527507956723,0.967741935483871,0.9004502251125562,0.9432965574269923,0.9435637285986049,0.923904651611658,0.9573048699132756,0.9539473684210527,0.9558389559617173,0.978781025923883,0.9547738693467337,0.9470899470899471,0.9627109765679724,0.9395121951219512,0.9676923076923077,0.9615384615384616,0.9389430477167778,0.9461553804727236,0.9443657538558388,0.975,0.9699769053117783,0.9698996655518395,0.9746588693957114,0.9591995787256451,0.9608816774046921,0.9699727545390022,0.9697578784043015,0.9645447219983885,0.9292976184990585,0.946236559139785,0.963855421686747,0.9644670050761421,0.9629629629629629,0.9548794452573319,0.9489354868623721,0.9602743641040298,0.9568736730360934,0.9470458897532728,0.9526665108946735,0.9377344336084021,0.9209209209209209,0.9545804464973057,0.9478522824114081,0.9650734455344764,0.9735925036784636,0.9679317446307738,0.9552994369088236,0.9639610389610389,0.9355932203389831,0.950950950950951,0.9534632034632035,0.9517241379310345,0.9414758269720102,0.9565217391304348,0.9517126972740315,0.9464575446187128,0.9594594594594594,0.9687093373148794
311,394588,"Farmington, NM",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0439542639352073,1.0336342857142857,1.05188,1.017576541926542,1,1.0429921212267685,1.0490863940407418,0.984307948860478,1.0382632642171064,1.0436346153846154,1.0247690133037695,1.015615479063615,1.0132784504511345,1.0123688510138114,1.0145516984844294,0.986508875739645,0.9791379767827528,1.0631087391594396,1.0550791366906476,0.965817325428195,1.0333078281341965,1.0550791366906476
312,394712,"Jackson, TN",Msa,0.905,0.87,0.9194159004867496,0.9295770827682615,0.9291745138286391,0.9223243958767533,0.9375,0.8869653602211742,0.9282857142857144,0.9345794392523364,0.9136420525657072,0.9088739707347773,0.9210891317031926,0.9038089089735313,0.9150967398020378,0.9095348837209303,0.9230769230769231,0.887816991577186,0.9244406922752216,0.9283018867924528,0.894134477825465,0.9099437148217636,0.9312445604873804,0.8677512192738783,0.9028253127606338,0.8866995073891626,0.9046835215143643,0.9141141713523301,0.9172781854569713,0.9325119838533344,0.9170541566057262,0.9087987148101393,0.93274158260282225,0.8956822286243202,0.9,0.9066666666666666,0.926829268292683,0.8936550491510277,0.9101858470335954,0.9312803413911102,0.9375073242759709,0.9436624936160529,0.9428182437031994,0.9221212121212121,0.944496963142369,0.9109000145398148,0.9248773121932805,0.8910332986849114,0.9128787878787878,0.9308394954327969,0.9310715609936967,0.8948402616577693,0.9272816007808687,0.9502877973200254,0.945859872611465,0.9445007511201202,0.935933147632312,0.9166735079107509,0.9206137424949966,0.911045218680504,0.9374217772215269,0.9092976146182149,0.9201840368073615,0.9483286897566682,0.9317577781287367,0.9390346868607738,0.9433962264150944,0.9263157894736842,0.9463870003286017,0.9478672985781991,0.9298708230933924,0.9249357326478149,0.9248706878125935,0.9198461864778678,0.943743128884809,0.9480401093892434,0.9682921156678812,0.955464826423256,0.9520163251207795,0.9588424779007738,0.9532800612895754,0.9476177941563569,0.9692070823710547,0.9378907878282617,0.9258892604196836,0.9523809523809523,0.9638336347197106,0.9593878752207181,0.9741969457609269,0.9696969696969697,0.9705882352941176,0.9507130942848802,0.96317851755863515,0.9721893729276829,0.9630406199028483,0.9447943682845499,0.9367493995196157,0.9585050505050505,0.9504320145520692,0.9682165979988229,0.9654545454545455,0.9587531397171085,0.9744897959183674,0.9783617211335007,0.9565749393742238,0.9663483401546157,0.9554140127388535,0.9599870926105195,0.9546332046332047,0.9545454545454546,0.9631019387116948,0.9701301115241636,0.9770771756978653,0.9738703409291645
313,394879,"Morgantown, WV",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,0.930216435811045,0.9372156505914467,0.9298005698005698,0.9572114491869379,0.9554740407958687,0.9490886770223845,0.9302325581395349,0.9456055734190782,0.9291974317817014,0.9262841516985163,0.9106070713809206,0.9207515528166414,0.91614964718413,0.9217593074107642,0.9503655252020008,0.9352750809061489,0.959409594095941,0.9368421052631579,0.933977985323549,0.9343065693430657,0.9249907482791799,0.9338235294117647,0.9347311624384702,0.9123013537374927,0.918825561312608,0.9428519593613933,0.9616074632221027,0.9556527862396262,0.9577792443491173,0.9545598920077818,0.9425266765601412,0.9138364779874214,0.9465478841870824,0.9211587425305274,0.9687304565353346,0.9473684210526315,0.935143684589952,0.9205905920458732,0.9708159618820726,0.9637827510917031,0.9666985899366796,0.9625850340136054,0.950157395858445,0.9590186785614719,0.9468436880888242,0.9469928644240571,0.9194707230673057,0.9404882737408689,0.9569230769230769,0.9534229446702095,0.9672727272727273,0.9669510164805792,0.9621552277100706,0.9491525423728814,0.9270516717325228,0.9102275568892223,0.9547738693467337,0.9443859649122808,0.9126138565891473,0.949391579389546,0.9485554043643851,0.9544603123471372,0.9619047619047619,0.9523809523809523,0.954979733642154,0.9650675179058192,0.944931506849315,0.9314981750953546,0.9383058463775953,0.9600560616678346,0.9619495339119255,0.9252485727671832,0.95,0.9545983701979045,0.9634146341463414,0.9648737227684596,0.9446053995711019,0.9661552730023955,0.9454727363681841,0.962278675904542,0.923391215526047,0.9363636363636364,0.9592822636300897,0.9383333333333334,0.9432146294513956,0.9625,0.96,0.9627643077027659
314,394633,"Glens Falls, NY",Msa,0.8581426040202847,0.8629815745393634,0.9376786735277302,0.8571428571428571,0.9279363777860938,0.9303224776676372,0.9076923076923077,0.9034453099184875,0.8927544565842438,0.92,0.9073224878989701,0.8918918918918919,0.8861152915003598,0.8807045636509208,0.898990783720785,0.8801760704281713,0.9149183762590555,0.9101010101010101,0.9015025041736227,0.9069767441860465,0.9129768441848979,0.8862876254180602,0.8904761904761904,0.9051474840948525,0.876942382670467,0.877914951989026,0.8654137617459836,0.8975829625509826,0.9036187966622748,0.9156626506024096,0.9051348999129678,0.9141083132114523,0.9335956928263518,0.9149392423159399,0.8909090909090909,0.9148936170212766,0.9073766729545314,0.872806189847141,0.8970976253298153,0.9007832898172323,0.9222815210140093,0.9423496216493523,0.9285048235212856,0.9040502695405469,0.9164214046822743,0.9116765873015873,0.9262435677530018,0.903035015646793,0.942064492517892,0.9025787965616046,0.9129240594993189,0.8886060847086896,0.9056603773584906,0.9411764705882353,0.9415347801011522,0.9150461242909183,0.9108614807974477,0.9229036295369212,0.920246435594887,0.9064562699919605,0.9044883227176221,0.8960977947296935,0.8867394348280977,0.9174587293646823,0.9285714285714286,0.9312320916905444,0.940700948675131,0.9259259259259259,0.9023674978515629,0.9263931888544892,0.93875,0.9328358208955224,0.9186288542801256,0.9116175653140633,0.9121338912133892,0.923516694171018,0.9410898379970545,0.9406270847231488,0.9353583997036489,0.9380668151294818,0.935336336392343,0.9393939393939394,0.9248942740743329,0.9378907878282617,0.9148302690855545,0.9204279416235938,0.9106961314142008,0.9212598425196851,0.9338624338624338,0.9616130283055447,0.960070841932039,0.959731543624161,0.9273789118615359,0.936074411736932,0.9388646288209607,0.9289176090468497,0.9428408116604744,0.934852654980729,0.9279509173218965,0.9556871183903346,0.9411418481459682,0.9712702265372168,0.9542574135597391,0.9437109227243397,0.9500979540049355,0.9493670886075949,0.9291910120271991,0.9296135686891065,0.9209209209209209,0.9379813460273231,0.9378907878282617,0.9400935608145294,0.9608943089430895,0.965435041716329
315,395232,"Winchester, VA",Msa,,,0.9639207432719008,0.9004287756074321,0.9138507510902925,0.939203354297694,0.8961284230406044,0.9066666666666666,0.94972067039106145,0.9445840312674483,0.9464715649647156,0.9148936170212766,0.9457070469672471,0.9356169658859665,0.918287351123172,0.9333333333333333,0.9338993329290479,0.9356262246586204,0.9245568777216856,0.9338993329290479,0.9452054794520548,0.9546104409232301,0.9426702577914583,0.9314857582755967,0.9317517278043594,0.9251471825063078,0.9445555873106601,0.9305064782096584,0.9593838862559242,0.9385373877555474,0.9591326105087573,0.9523809523809523,0.9418181818181818,0.9567297690867484,0.950950950950951,0.9523809523809523,0.9290050145157034,0.9512819270883788,0.9475594940088783,0.9636767976278725,0.9777171441564347,0.9739159374869997,0.9743183379814881,0.9633230596805828,0.9717868338557993,0.9487393432980957,0.9347826086956522,0.9588660366870484,0.9557389482453618,0.95,0.9477911646586346,0.9590276750386386,0.9683426443202979,0.9697390209891676,0.9636363636363636,0.9525862068965517,0.9623630300142926,0.9623740180293142,0.9417719989366073,0.9560800790904598,0.9198933613745037,0.945590132742159,0.9495798319327731,0.9700911061591402,0.9686789537578634,0.9724042773370127,0.9725453699395068,0.9752438109527382,0.9603841536614646,0.95,0.9651600357754826,0.9382151029748284,0.9501900380076015,0.9408284023668639,0.966183574879227,0.9697479436813733,0.9772844980041433,0.9712256858101163,0.9754877438719359,0.9598594214652609,0.9692006159476447,0.9675127630062379,0.9633911368015414,0.9571035272500807,0.9593971069580826,0.9565091330820528,0.9727626459143969,0.9807424506168168,0.9734991887506761,0.9779179810725552,0.980653769179453,0.9828814874686435,0.9651162790697675,0.9693558474046279,0.9720930232558139,0.9613016343202205,0.9581872809213821,0.9722222222222222,0.9787635874893492,0.9787818509046131,0.9848206174257358,0.9932476171703757,0.9780479818473553,0.978093021838983,0.9741558313145795,0.96875,0.9609725037078451,0.9678279713285548,0.9569377990430622,0.9759866962305986,0.9748589020010262,0.9765737359801386,0.9854927463731866,0.9877469367341836
316,395120,"St. Joseph, MO",Msa,,,,,,,,,,,,,,,,,,,,1.0161891891891892,1.0446176470588235,1.0884939759036145,1.0431014412148765,1.0097805755395683,0.9503048780487805,0.9769527777777778,0.9421773805763789,1.0061344537815127,1.0883802611470565,1.0092048446550816,1.0617479834132002,1.0220886981402002,1.058463465553236,1.0663432614133832,1.0780772727272727,1.0079015151515152,0.9931162897735886,1.0841564245810056,1.069232693911593,1.0597456871895228,1.107831025330536,1.0731942275333823,1.0234375,0.9848484848484849,1.0207302709069495,1.0207954266043766,0.9818908685968819,0.9613689482470784,0.9621596280255897,1,1.0347544022242818,0.9773757225433526,0.9817850637522769,0.9470474967907574,0.9600786275911365,0.9741685144124168,0.9539986329460013,0.9908062311019805,0.9131627906976744,0.9075363513337247,0.9576546335020911,0.9449986033907727,0.9431641059897573,0.9418889198649444,0.9824716685444315,0.9765438008616563,0.9637837837837837,0.9562315789473684,0.9755133051207253,0.9877267373380447,0.9339761147511147,0.9559446991721654,0.9647058823529412,0.9242981737175042,0.9552329749103943,0.9365079365079365,0.9744440488403967,0.9726190476190476,0.9613628380751669,0.9822090437361009,0.9589074257853896,0.9462840859904775,0.9590882960462118,0.9631019387116948,0.9552058598106392,0.9367222407469157,0.963855421686747,0.9583721122372856,0.9821390296684118,0.9889109340290643,0.9859154929577465,0.9520260239091969,0.9876288659793815,0.9512753433616743,0.9652509652509652,0.9514346789723186,0.943,0.9382500272823737,0.9734932155254024,0.970970970970971,0.974709765420223,0.9902216975799789,1,0.9800002060641743,0.9608469813189597,0.9818578763366148,0.9634763826924438,0.961452304088221,0.9749668335488061,0.9583333333333334,0.9807692307692307,0.9613366883983377,1,1
317,394321,"Altoona, PA",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8793793103448275,0.9248962392674968,0.9267056817485482,0.917481162540366,0.9364482056335911,0.8970588235294118,0.939504049602501,0.9285714285714286,0.9329017068864037,0.8686679174484052,0.9061852544342817,0.8966764318622484,0.934466830219719,0.9273182957393483,0.9528193630393333,0.9234081327774866,0.9283667621776505,0.9379885458841122,0.9221405953685822,0.9090909090909091,0.919732441471572,0.9465855307640297,0.9397083191815646,0.904228839452446,0.9586451770111741,0.9565217391304348,0.9574468085106383,0.9583333333333334,0.940924249642687,0.935368724842409,0.9552238805970149,0.9591836734693877,0.9244584754680736,0.9433962264150944,0.9436192468619247,0.9229029387461067,0.9443402126328956,0.950904361744698,0.931961120640366,0.962278675904542,0.9697281921285451,0.9683666881859264,0.9386733416770964,0.96,0.9582320041564973,0.9454949944382648,0.9532532532532533,0.9521882114849481,0.9408185239699302,0.9292356427549561,0.9552538964303671,0.9777171441564347,0.9510781105171998,0.9375,0.9435310936383131,0.9336690035785412,0.9123152709359605,0.91262100456621,0.8934630671668453,0.925531914893617,0.9388646288209607,0.9461279461279462,0.9627406851712929,0.9423641069887835
318,394905,"New Bern, NC",Msa,,,,,0.9312971850423037,0.9301658807853038,0.9098360655737705,0.9260954545454545,0.8601610825490037,0.9418604651162791,0.8967136150234741,0.9160435110844615,0.9157227387996618,0.8951612903225806,0.8970943340085373,0.9237875288683602,0.9024178919737937,0.9132610508757297,0.8974684908772522,0.9263698630136986,0.8990053557765876,0.9029041414950142,0.8771929824561403,0.8949107410053928,0.9170480549199085,0.8937691521961185,0.9004502251125562,0.8944940476190477,0.9258241758241759,0.9354405395032623,0.9153846153846154,0.9153846153846154,0.9009924550072845,0.9462632738930075,0.8794149725039198,0.912568306010929,0.894948154122466,0.8913043478260869,0.9394145677331518,0.9063526834611172,0.9132260321903429,0.9146895273401298,0.9330881404052136,0.9310344827586207,0.9115455840455841,0.8897243107769424,0.907383625020822,0.9039814945152853,0.9297297297297298,0.8644026186579379,0.9285714285714286,0.9071578974564338,0.8873348690705656,0.9505297771282426,0.9272402362970831,0.9379310344827586,0.9458518189884649,0.9388888888888889,0.9375,0.89937106918239,0.9036816660468575,0.93,0.9068100358422939,0.9423728813559322,0.9187878787878788,0.944822652757079,0.933955970647098,0.9486486486486487,0.9344925496586547,0.9266123054114158,0.9223484848484849,0.9190803469153984,0.9088515406162465,0.9340252038547072,0.9404390763421601,0.9223057644110275,0.9428571428571428,0.9478260869565217,0.95,0.9485043544112078,0.9453411221260705,0.9537210756722951,0.9383632596685083,0.9375,0.9512893982808023,0.924,0.936,0.9536792915977235,0.9651387241563757,0.966183574879227,0.9607578485213089,0.9618528610354223,0.9473684210526315,0.9604789295077772,0.9461000537923614,0.9288874841972188,0.9531772575250836,0.9496402877697842,0.9669117647058824,0.9571428571428572,0.9619047619047619,0.9659574468085106,0.9650485436893204,0.9572280771525155,0.9673366834170855,0.9674618859401468,0.9760479041916168,0.9568571428571429,0.9652736904061212,0.9743589743589743,0.96875,0.975609756097561,0.9756836659275683,0.9835661473934838
319,394442,"Carbondale, IL",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.881975625400898,0.9454545454545454,0.9066445950107792,0.9677548035369988,0.9513513513513514,0.9787234042553191,1,0.9532883275261324,0.9270158917010006,0.8954100827689992,0.9072727272727272,0.9331982337566702,0.9252376188094047,0.9,0.9169054441260746,0.8889686154175162,0.9032258064516129,0.92,0.9253903990746096,0.9005005561735262,0.9523809523809523,0.9032258064516129,0.9617216117216117,0.8775659759704413,0.9333333333333333,0.9301746158831827,0.9362389245100886,0.9272811571014282,0.9409409409409409,0.9545031855767927,0.9118409132471903,0.9180728564701853,0.8836198179979777,0.9004502251125562,0.9107013410656035,0.8898776418242491,0.8430717863105175,0.9066100667070952,0.8823529411764706,0.9028163963927395,0.9230184404897233,0.9245632158855184,0.907230031360303,0.9411764705882353,0.9171221115635578,0.9175,0.9463835912198633,0.9090909090909091,0.909573263771972,0.8930817610062893,0.8891454965357968,0.8946439081812831,0.8916907629877893,0.9256160458452722,0.9342400255236223,0.906816760475297,0.8701298701298701,0.9392196098049024,0.8974358974358975,0.9303336703741152,0.9104477611940298,0.9218436873747495,0.9298245614035088,0.9276315789473685,0.9166666666666666,0.9441624365482234,0.9417307559066029,0.9058823529411765,0.9364102997340293,0.9292351679771265,0.9172440082308182,0.9459369413294327,0.91699697999245,0.9056418836134419,0.8932359712264613,0.9090909090909091,0.9261576971214017,0.9372384937238494
320,394802,"London, KY",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94972067039106145,0.9448793750809201,0.9333851880660037,0.9218013773106197,0.9004502251125562,0.933955970647098,0.9120063980805758,0.9239262987516907,0.9504752376188094,0.9254627313656828,0.9170487703209671,0.9386413440467495,0.9205020920502092,0.9096929337772846,0.9248144100438486,0.9236947791164659,0.929824777108188,0.9391497638232843,0.9421715650803693,0.9329017068864037,0.8934953538241601,0.8695652173913043,0.9122012456305693,0.9434157599491695,0.9303362573099415,0.9293943729136862,0.9168577184938169,0.9201855704246489,0.912751677852349,0.9199384141647421,0.9399867329482128,0.8983484209798909,0.9269406392694064,0.8642216852210849,0.9336445481827276,0.9523809523809523,0.9237875288683602,0.9137055837563451,0.9448818897637795,0.9360877985797289,0.9431578947368421,0.9272776426061098,0.9479389530737412,0.9000600040002666,0.9301409672588712,0.9392751039809863,0.9349013642066166,0.9280242909392036,0.9392873296310285,0.9327846364883402
321,394800,"Logan, ID",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9753010075377964,0.9818181818181818,0.9714079293904574,0.9775510204081632,0.9780039120156481,0.9782312252964427,0.9823031546550397,0.9709867452135493,0.972972972972973,0.9738663505291236,0.9828448892065761,0.96,0.9960007511521911,0.9795748228428511,1,1,1,0.9915014164305949,1,0.9854142821140837,0.9843937575030012,0.9742790335151987,0.9870550161812298,0.9834201348373921,1.0082973403046147,0.9994374648415526,1.0058823529411764,0.9974278365247213,1,1.0077471264367817,0.9812956234425037,0.9863604162978474,0.9946276398666173,0.9829211087420042,1.0099374862506418,1.0022284122562675,1.0003175611305177,0.9965397923875432,0.983285619794814,1,1.0059489866687215,1.0057925223802,1.0093515516442797,0.9955357142857143,1.0128931572629052,1.0200305676855894,0.9816246498599439,0.9965304659498208,1.02087383650872,1.0264550264550265,1.031257836647354,0.9899799599198397
