year,month,date,days,SizeRank,RegionName
2014,10,10/1/2014,80,21,minnesota
2014,10,10/1/2014,66,22,colorado
2014,10,10/1/2014,123,23,alabama
2014,10,10/1/2014,118,24,south carolina
2014,10,10/1/2014,105,25,louisiana
2014,10,10/1/2014,102,26,kentucky
2014,10,10/1/2014,85,27,oregon
2014,10,10/1/2014,89,28,oklahoma
2014,10,10/1/2014,126,29,connecticut
2014,10,10/1/2014,96,30,iowa
2014,10,10/1/2014,120,31,mississippi
2014,10,10/1/2014,119,32,arkansas
2014,10,10/1/2014,90,33,kansas
2014,10,10/1/2014,86,34,utah
2014,10,10/1/2014,83,35,nevada
2014,10,10/1/2014,116,36,new mexico
2014,10,10/1/2014,119.5,37,west virginia
2014,10,10/1/2014,77,38,nebraska
2014,10,10/1/2014,89,39,idaho
2014,10,10/1/2014,85,40,hawaii
2014,10,10/1/2014,122,41,maine
2014,10,10/1/2014,110.5,42,new hampshire
2014,10,10/1/2014,114,43,rhode island
2014,10,10/1/2014,92,44,montana
2014,10,10/1/2014,111.5,45,delaware
2014,10,10/1/2014,73,46,south dakota
2014,10,10/1/2014,85,47,alaska
2014,10,10/1/2014,72,48,north dakota
2014,10,10/1/2014,149,49,vermont
2014,10,10/1/2014,53,50,district of columbia
2014,10,10/1/2014,80,51,wyoming
2014,11,11/1/2014,72,1,california
2014,11,11/1/2014,77,2,texas
2014,11,11/1/2014,153,3,new york
2014,11,11/1/2014,107,4,florida
2014,11,11/1/2014,113,5,illinois
2014,11,11/1/2014,118,6,pennsylvania
2014,11,11/1/2014,104,7,ohio
2014,11,11/1/2014,117,8,michigan
2014,11,11/1/2014,101,9,georgia
2014,11,11/1/2014,114,10,north carolina
2014,11,11/1/2014,139,11,new jersey
2014,11,11/1/2014,102,12,virginia
2014,11,11/1/2014,90,13,washington
2014,11,11/1/2014,91,14,massachusetts
2014,11,11/1/2014,109,15,indiana
2014,11,11/1/2014,88,16,arizona
2014,11,11/1/2014,106,17,tennessee
2014,11,11/1/2014,102,18,missouri
2014,11,11/1/2014,118,19,maryland
2014,11,11/1/2014,114,20,wisconsin
2014,11,11/1/2014,84,21,minnesota
2014,11,11/1/2014,68,22,colorado
2014,11,11/1/2014,122,23,alabama
2014,11,11/1/2014,114,24,south carolina
2014,11,11/1/2014,112,25,louisiana
2014,11,11/1/2014,106,26,kentucky
2014,11,11/1/2014,95,27,oregon
2014,11,11/1/2014,89,28,oklahoma
2014,11,11/1/2014,125,29,connecticut
2014,11,11/1/2014,98,30,iowa
2014,11,11/1/2014,123,31,mississippi
2014,11,11/1/2014,120,32,arkansas
2014,11,11/1/2014,87,33,kansas
2014,11,11/1/2014,88,34,utah
2014,11,11/1/2014,81,35,nevada
2014,11,11/1/2014,119.5,36,new mexico
2014,11,11/1/2014,111,37,west virginia
2014,11,11/1/2014,82,38,nebraska
2014,11,11/1/2014,97,39,idaho
2014,11,11/1/2014,86,40,hawaii
2014,11,11/1/2014,133,41,maine
2014,11,11/1/2014,116,42,new hampshire
2014,11,11/1/2014,116,43,rhode island
2014,11,11/1/2014,110,44,montana
2014,11,11/1/2014,107,45,delaware
2014,11,11/1/2014,82,46,south dakota
2014,11,11/1/2014,99,47,alaska
2014,11,11/1/2014,69,48,north dakota
2014,11,11/1/2014,163,49,vermont
2014,11,11/1/2014,60,50,district of columbia
2014,11,11/1/2014,88,51,wyoming
2014,12,12/1/2014,79,1,california
2014,12,12/1/2014,79,2,texas
2014,12,12/1/2014,158,3,new york
2014,12,12/1/2014,107,4,florida
2014,12,12/1/2014,120,5,illinois
2014,12,12/1/2014,118,6,pennsylvania
2014,12,12/1/2014,111,7,ohio
2014,12,12/1/2014,112,8,michigan
2014,12,12/1/2014,98,9,georgia
2014,12,12/1/2014,122,10,north carolina
2014,12,12/1/2014,141,11,new jersey
2014,12,12/1/2014,109,12,virginia
2014,12,12/1/2014,94,13,washington
2014,12,12/1/2014,96,14,massachusetts
2014,12,12/1/2014,113,15,indiana
2014,12,12/1/2014,88,16,arizona
2014,12,12/1/2014,111,17,tennessee
2014,12,12/1/2014,103,18,missouri
2014,12,12/1/2014,120,19,maryland
2014,12,12/1/2014,122,20,wisconsin
2014,12,12/1/2014,92,21,minnesota
2014,12,12/1/2014,72,22,colorado
2014,12,12/1/2014,129,23,alabama
2014,12,12/1/2014,122,24,south carolina
2014,12,12/1/2014,108,25,louisiana
2014,12,12/1/2014,115,26,kentucky
2014,12,12/1/2014,101,27,oregon
2014,12,12/1/2014,100,28,oklahoma
2014,12,12/1/2014,133,29,connecticut
2014,12,12/1/2014,103,30,iowa
2014,12,12/1/2014,114,31,mississippi
2014,12,12/1/2014,131,32,arkansas
2014,12,12/1/2014,95,33,kansas
2014,12,12/1/2014,95,34,utah
2014,12,12/1/2014,90,35,nevada
2014,12,12/1/2014,123,36,new mexico
2014,12,12/1/2014,130,37,west virginia
2014,12,12/1/2014,84,38,nebraska
2014,12,12/1/2014,107,39,idaho
2014,12,12/1/2014,84,40,hawaii
2014,12,12/1/2014,150.5,41,maine
2014,12,12/1/2014,129,42,new hampshire
2014,12,12/1/2014,121,43,rhode island
2014,12,12/1/2014,103,44,montana
2014,12,12/1/2014,111,45,delaware
2014,12,12/1/2014,78,46,south dakota
2014,12,12/1/2014,105,47,alaska
2014,12,12/1/2014,75.5,48,north dakota
2014,12,12/1/2014,166,49,vermont
2014,12,12/1/2014,73,50,district of columbia
2014,12,12/1/2014,83,51,wyoming
2015,1,1/1/2015,89,1,california
2015,1,1/1/2015,85,2,texas
2015,1,1/1/2015,163,3,new york
2015,1,1/1/2015,112,4,florida
2015,1,1/1/2015,131,5,illinois
2015,1,1/1/2015,129,6,pennsylvania
2015,1,1/1/2015,122,7,ohio
2015,1,1/1/2015,118,8,michigan
2015,1,1/1/2015,110,9,georgia
2015,1,1/1/2015,132,10,north carolina
2015,1,1/1/2015,154,11,new jersey
2015,1,1/1/2015,119,12,virginia
2015,1,1/1/2015,105,13,washington
2015,1,1/1/2015,113,14,massachusetts
2015,1,1/1/2015,122,15,indiana
2015,1,1/1/2015,97,16,arizona
2015,1,1/1/2015,122,17,tennessee
2015,1,1/1/2015,110,18,missouri
2015,1,1/1/2015,131,19,maryland
2015,1,1/1/2015,131,20,wisconsin
2015,1,1/1/2015,108,21,minnesota
2015,1,1/1/2015,74,22,colorado
2015,1,1/1/2015,129,23,alabama
2015,1,1/1/2015,136,24,south carolina
2015,1,1/1/2015,111,25,louisiana
2015,1,1/1/2015,124,26,kentucky
2015,1,1/1/2015,112,27,oregon
2015,1,1/1/2015,108,28,oklahoma
2015,1,1/1/2015,151,29,connecticut
2015,1,1/1/2015,113,30,iowa
2015,1,1/1/2015,143,31,mississippi
2015,1,1/1/2015,136,32,arkansas
2015,1,1/1/2015,105,33,kansas
2015,1,1/1/2015,103,34,utah
2015,1,1/1/2015,96,35,nevada
2015,1,1/1/2015,146,36,new mexico
2015,1,1/1/2015,141,37,west virginia
2015,1,1/1/2015,101,38,nebraska
2015,1,1/1/2015,111,39,idaho
2015,1,1/1/2015,103,40,hawaii
2015,1,1/1/2015,169.5,41,maine
2015,1,1/1/2015,156,42,new hampshire
2015,1,1/1/2015,134,43,rhode island
2015,1,1/1/2015,115,44,montana
2015,1,1/1/2015,112,45,delaware
2015,1,1/1/2015,97,46,south dakota
2015,1,1/1/2015,106,47,alaska
2015,1,1/1/2015,87,48,north dakota
2015,1,1/1/2015,192,49,vermont
2015,1,1/1/2015,87,50,district of columbia
2015,1,1/1/2015,87,51,wyoming
2015,2,2/1/2015,87,1,california
2015,2,2/1/2015,82,2,texas
2015,2,2/1/2015,169,3,new york
2015,2,2/1/2015,111,4,florida
2015,2,2/1/2015,136,5,illinois
2015,2,2/1/2015,137,6,pennsylvania
2015,2,2/1/2015,128,7,ohio
2015,2,2/1/2015,123,8,michigan
2015,2,2/1/2015,112,9,georgia
2015,2,2/1/2015,131,10,north carolina
2015,2,2/1/2015,156,11,new jersey
2015,2,2/1/2015,122,12,virginia
2015,2,2/1/2015,102,13,washington
2015,2,2/1/2015,124,14,massachusetts
2015,2,2/1/2015,127,15,indiana
2015,2,2/1/2015,97,16,arizona
2015,2,2/1/2015,125,17,tennessee
2015,2,2/1/2015,117,18,missouri
2015,2,2/1/2015,137,19,maryland
2015,2,2/1/2015,143,20,wisconsin
2015,2,2/1/2015,116,21,minnesota
2015,2,2/1/2015,76,22,colorado
2015,2,2/1/2015,136,23,alabama
2015,2,2/1/2015,133,24,south carolina
2015,2,2/1/2015,122,25,louisiana
2015,2,2/1/2015,128,26,kentucky
2015,2,2/1/2015,105,27,oregon
2015,2,2/1/2015,109,28,oklahoma
2015,2,2/1/2015,152,29,connecticut
2015,2,2/1/2015,124,30,iowa
2015,2,2/1/2015,123.5,31,mississippi
2015,2,2/1/2015,143,32,arkansas
2015,2,2/1/2015,107,33,kansas
2015,2,2/1/2015,103,34,utah
2015,2,2/1/2015,93,35,nevada
2015,2,2/1/2015,146,36,new mexico
2015,2,2/1/2015,150,37,west virginia
2015,2,2/1/2015,96,38,nebraska
2015,2,2/1/2015,107,39,idaho
2015,2,2/1/2015,101,40,hawaii
2015,2,2/1/2015,182,41,maine
2015,2,2/1/2015,140.5,42,new hampshire
2015,2,2/1/2015,145,43,rhode island
2015,2,2/1/2015,149.5,44,montana
2015,2,2/1/2015,139,45,delaware
2015,2,2/1/2015,138,46,south dakota
2015,2,2/1/2015,106,47,alaska
2015,2,2/1/2015,94,48,north dakota
2015,2,2/1/2015,214.5,49,vermont
2015,2,2/1/2015,90.5,50,district of columbia
2015,2,2/1/2015,96,51,wyoming
2015,3,3/1/2015,66,1,california
2015,3,3/1/2015,65,2,texas
2015,3,3/1/2015,178,3,new york
2015,3,3/1/2015,108,4,florida
2015,3,3/1/2015,136,5,illinois
2015,3,3/1/2015,142,6,pennsylvania
2015,3,3/1/2015,126,7,ohio
2015,3,3/1/2015,123,8,michigan
2015,3,3/1/2015,92,9,georgia
2015,3,3/1/2015,128,10,north carolina
2015,3,3/1/2015,157,11,new jersey
2015,3,3/1/2015,113,12,virginia
2015,3,3/1/2015,75,13,washington
2015,3,3/1/2015,121,14,massachusetts
2015,3,3/1/2015,128,15,indiana
2015,3,3/1/2015,80,16,arizona
2015,3,3/1/2015,119,17,tennessee
2015,3,3/1/2015,111,18,missouri
2015,3,3/1/2015,132,19,maryland
2015,3,3/1/2015,149,20,wisconsin
2015,3,3/1/2015,94,21,minnesota
2015,3,3/1/2015,57,22,colorado
2015,3,3/1/2015,136,23,alabama
2015,3,3/1/2015,133,24,south carolina
2015,3,3/1/2015,121,25,louisiana
2015,3,3/1/2015,118,26,kentucky
2015,3,3/1/2015,81,27,oregon
2015,3,3/1/2015,107,28,oklahoma
2015,3,3/1/2015,157.5,29,connecticut
2015,3,3/1/2015,124.5,30,iowa
2015,3,3/1/2015,125,31,mississippi
2015,3,3/1/2015,146,32,arkansas
2015,3,3/1/2015,96,33,kansas
2015,3,3/1/2015,87,34,utah
2015,3,3/1/2015,75,35,nevada
2015,3,3/1/2015,132,36,new mexico
2015,3,3/1/2015,146,37,west virginia
2015,3,3/1/2015,86,38,nebraska
2015,3,3/1/2015,97,39,idaho
2015,3,3/1/2015,85,40,hawaii
2015,3,3/1/2015,174,41,maine
2015,3,3/1/2015,142,42,new hampshire
2015,3,3/1/2015,161,43,rhode island
2015,3,3/1/2015,105,44,montana
2015,3,3/1/2015,138,45,delaware
2015,3,3/1/2015,98,46,south dakota
2015,3,3/1/2015,69,47,alaska
2015,3,3/1/2015,83.5,48,north dakota
2015,3,3/1/2015,194,49,vermont
2015,3,3/1/2015,64,50,district of columbia
2015,3,3/1/2015,74,51,wyoming
2015,4,4/1/2015,62,1,california
2015,4,4/1/2015,63,2,texas
2015,4,4/1/2015,174,3,new york
2015,4,4/1/2015,97,4,florida
2015,4,4/1/2015,114,5,illinois
2015,4,4/1/2015,135,6,pennsylvania
2015,4,4/1/2015,105,7,ohio
2015,4,4/1/2015,104,8,michigan
2015,4,4/1/2015,78,9,georgia
2015,4,4/1/2015,99,10,north carolina
2015,4,4/1/2015,158,11,new jersey
2015,4,4/1/2015,83,12,virginia
2015,4,4/1/2015,61,13,washington
2015,4,4/1/2015,100,14,massachusetts
2015,4,4/1/2015,103,15,indiana
2015,4,4/1/2015,77,16,arizona
2015,4,4/1/2015,119,17,tennessee
2015,4,4/1/2015,82,18,missouri
2015,4,4/1/2015,127,19,maryland
2015,4,4/1/2015,118,20,wisconsin
2015,4,4/1/2015,75,21,minnesota
2015,4,4/1/2015,55,22,colorado
2015,4,4/1/2015,113,23,alabama
2015,4,4/1/2015,111,24,south carolina
2015,4,4/1/2015,104,25,louisiana
2015,4,4/1/2015,101,26,kentucky
2015,4,4/1/2015,65,27,oregon
2015,4,4/1/2015,85,28,oklahoma
2015,4,4/1/2015,155,29,connecticut
2015,4,4/1/2015,99,30,iowa
2015,4,4/1/2015,101,31,mississippi
2015,4,4/1/2015,127,32,arkansas
2015,4,4/1/2015,70,33,kansas
2015,4,4/1/2015,71,34,utah
2015,4,4/1/2015,70,35,nevada
2015,4,4/1/2015,128,36,new mexico
2015,4,4/1/2015,102,37,west virginia
2015,4,4/1/2015,71,38,nebraska
2015,4,4/1/2015,72,39,idaho
2015,4,4/1/2015,75,40,hawaii
2015,4,4/1/2015,181,41,maine
2015,4,4/1/2015,123,42,new hampshire
2015,4,4/1/2015,141,43,rhode island
2015,4,4/1/2015,87,44,montana
2015,4,4/1/2015,119.5,45,delaware
2015,4,4/1/2015,73,46,south dakota
2015,4,4/1/2015,70,47,alaska
2015,4,4/1/2015,73,48,north dakota
2015,4,4/1/2015,187,49,vermont
2015,4,4/1/2015,54,50,district of columbia
2015,4,4/1/2015,66,51,wyoming
2015,5,5/1/2015,61,1,california
2015,5,5/1/2015,62,2,texas
2015,5,5/1/2015,163,3,new york
2015,5,5/1/2015,96,4,florida
2015,5,5/1/2015,98,5,illinois
2015,5,5/1/2015,104,6,pennsylvania
2015,5,5/1/2015,88,7,ohio
2015,5,5/1/2015,87,8,michigan
2015,5,5/1/2015,74,9,georgia
2015,5,5/1/2015,88,10,north carolina
2015,5,5/1/2015,131,11,new jersey
2015,5,5/1/2015,75,12,virginia
2015,5,5/1/2015,58,13,washington
2015,5,5/1/2015,75,14,massachusetts
2015,5,5/1/2015,86,15,indiana
2015,5,5/1/2015,76,16,arizona
2015,5,5/1/2015,104,17,tennessee
2015,5,5/1/2015,73,18,missouri
2015,5,5/1/2015,104,19,maryland
2015,5,5/1/2015,92,20,wisconsin
2015,5,5/1/2015,70,21,minnesota
2015,5,5/1/2015,56,22,colorado
2015,5,5/1/2015,107,23,alabama
2015,5,5/1/2015,104,24,south carolina
2015,5,5/1/2015,100,25,louisiana
2015,5,5/1/2015,90,26,kentucky
2015,5,5/1/2015,62,27,oregon
2015,5,5/1/2015,84,28,oklahoma
2015,5,5/1/2015,123,29,connecticut
2015,5,5/1/2015,86,30,iowa
2015,5,5/1/2015,108,31,mississippi
2015,5,5/1/2015,110,32,arkansas
2015,5,5/1/2015,68,33,kansas
2015,5,5/1/2015,70,34,utah
2015,5,5/1/2015,72,35,nevada
2015,5,5/1/2015,95,36,new mexico
2015,5,5/1/2015,118,37,west virginia
2015,5,5/1/2015,67,38,nebraska
2015,5,5/1/2015,71,39,idaho
2015,5,5/1/2015,70,40,hawaii
2015,5,5/1/2015,120,41,maine
2015,5,5/1/2015,84,42,new hampshire
2015,5,5/1/2015,109,43,rhode island
2015,5,5/1/2015,74,44,montana
2015,5,5/1/2015,108,45,delaware
2015,5,5/1/2015,83.5,46,south dakota
2015,5,5/1/2015,66,47,alaska
2015,5,5/1/2015,70,48,north dakota
2015,5,5/1/2015,195,49,vermont
2015,5,5/1/2015,50,50,district of columbia
2015,5,5/1/2015,60,51,wyoming
2015,6,6/1/2015,61,1,california
2015,6,6/1/2015,62,2,texas
2015,6,6/1/2015,133,3,new york
2015,6,6/1/2015,96,4,florida
2015,6,6/1/2015,94,5,illinois
2015,6,6/1/2015,97,6,pennsylvania
2015,6,6/1/2015,82,7,ohio
2015,6,6/1/2015,82,8,michigan
2015,6,6/1/2015,79,9,georgia
2015,6,6/1/2015,93,10,north carolina
2015,6,6/1/2015,117,11,new jersey
2015,6,6/1/2015,76,12,virginia
2015,6,6/1/2015,60,13,washington
2015,6,6/1/2015,72,14,massachusetts
2015,6,6/1/2015,81,15,indiana
2015,6,6/1/2015,77,16,arizona
2015,6,6/1/2015,102,17,tennessee
2015,6,6/1/2015,74,18,missouri
2015,6,6/1/2015,91,19,maryland
2015,6,6/1/2015,91,20,wisconsin
2015,6,6/1/2015,74,21,minnesota
2015,6,6/1/2015,60,22,colorado
2015,6,6/1/2015,107,23,alabama
2015,6,6/1/2015,97,24,south carolina
2015,6,6/1/2015,96,25,louisiana
2015,6,6/1/2015,83,26,kentucky
2015,6,6/1/2015,65,27,oregon
2015,6,6/1/2015,84,28,oklahoma
2015,6,6/1/2015,104,29,connecticut
2015,6,6/1/2015,87,30,iowa
2015,6,6/1/2015,109,31,mississippi
2015,6,6/1/2015,110,32,arkansas
2015,6,6/1/2015,72,33,kansas
2015,6,6/1/2015,81,34,utah
2015,6,6/1/2015,69,35,nevada
2015,6,6/1/2015,88,36,new mexico
2015,6,6/1/2015,91,37,west virginia
2015,6,6/1/2015,69,38,nebraska
2015,6,6/1/2015,71,39,idaho
2015,6,6/1/2015,73,40,hawaii
2015,6,6/1/2015,94,41,maine
2015,6,6/1/2015,78,42,new hampshire
2015,6,6/1/2015,81,43,rhode island
2015,6,6/1/2015,79.5,44,montana
2015,6,6/1/2015,96,45,delaware
2015,6,6/1/2015,83,46,south dakota
2015,6,6/1/2015,72,47,alaska
2015,6,6/1/2015,75,48,north dakota
2015,6,6/1/2015,152.5,49,vermont
2015,6,6/1/2015,59,50,district of columbia
2015,6,6/1/2015,71,51,wyoming
2015,7,7/1/2015,63,1,california
2015,7,7/1/2015,63,2,texas
2015,7,7/1/2015,123,3,new york
2015,7,7/1/2015,99,4,florida
2015,7,7/1/2015,99,5,illinois
2015,7,7/1/2015,97,6,pennsylvania
2015,7,7/1/2015,82,7,ohio
2015,7,7/1/2015,84,8,michigan
2015,7,7/1/2015,80,9,georgia
2015,7,7/1/2015,96,10,north carolina
2015,7,7/1/2015,116,11,new jersey
2015,7,7/1/2015,81,12,virginia
2015,7,7/1/2015,62,13,washington
2015,7,7/1/2015,75,14,massachusetts
2015,7,7/1/2015,84,15,indiana
2015,7,7/1/2015,73,16,arizona
2015,7,7/1/2015,96,17,tennessee
2015,7,7/1/2015,77,18,missouri
2015,7,7/1/2015,94,19,maryland
2015,7,7/1/2015,93,20,wisconsin
2015,7,7/1/2015,76,21,minnesota
2015,7,7/1/2015,59,22,colorado
2015,7,7/1/2015,104,23,alabama
2015,7,7/1/2015,95,24,south carolina
2015,7,7/1/2015,91,25,louisiana
2015,7,7/1/2015,84,26,kentucky
2015,7,7/1/2015,66,27,oregon
2015,7,7/1/2015,84,28,oklahoma
2015,7,7/1/2015,100,29,connecticut
2015,7,7/1/2015,87,30,iowa
2015,7,7/1/2015,114,31,mississippi
2015,7,7/1/2015,113,32,arkansas
2015,7,7/1/2015,70,33,kansas
2015,7,7/1/2015,75,34,utah
2015,7,7/1/2015,69,35,nevada
2015,7,7/1/2015,96.5,36,new mexico
2015,7,7/1/2015,93,37,west virginia
2015,7,7/1/2015,64,38,nebraska
2015,7,7/1/2015,76,39,idaho
2015,7,7/1/2015,79,40,hawaii
2015,7,7/1/2015,82,41,maine
2015,7,7/1/2015,78,42,new hampshire
2015,7,7/1/2015,85,43,rhode island
2015,7,7/1/2015,80,44,montana
2015,7,7/1/2015,96,45,delaware
2015,7,7/1/2015,74,46,south dakota
2015,7,7/1/2015,76,47,alaska
2015,7,7/1/2015,73,48,north dakota
2015,7,7/1/2015,125.5,49,vermont
2015,7,7/1/2015,63,50,district of columbia
2015,7,7/1/2015,71,51,wyoming
2015,8,8/1/2015,63,1,california
2015,8,8/1/2015,62,2,texas
2015,8,8/1/2015,126,3,new york
2015,8,8/1/2015,102,4,florida
2015,8,8/1/2015,103,5,illinois
2015,8,8/1/2015,100,6,pennsylvania
2015,8,8/1/2015,83,7,ohio
2015,8,8/1/2015,87,8,michigan
2015,8,8/1/2015,82,9,georgia
2015,8,8/1/2015,96,10,north carolina
2015,8,8/1/2015,120,11,new jersey
2015,8,8/1/2015,88,12,virginia
2015,8,8/1/2015,65,13,washington
2015,8,8/1/2015,79,14,massachusetts
2015,8,8/1/2015,90,15,indiana
2015,8,8/1/2015,73.5,16,arizona
2015,8,8/1/2015,95,17,tennessee
2015,8,8/1/2015,78,18,missouri
2015,8,8/1/2015,102,19,maryland
2015,8,8/1/2015,91,20,wisconsin
2015,8,8/1/2015,77,21,minnesota
2015,8,8/1/2015,59,22,colorado
2015,8,8/1/2015,110,23,alabama
2015,8,8/1/2015,97,24,south carolina
2015,8,8/1/2015,91,25,louisiana
2015,8,8/1/2015,87,26,kentucky
2015,8,8/1/2015,68,27,oregon
2015,8,8/1/2015,82,28,oklahoma
2015,8,8/1/2015,105,29,connecticut
2015,8,8/1/2015,87,30,iowa
2015,8,8/1/2015,108,31,mississippi
2015,8,8/1/2015,109,32,arkansas
2015,8,8/1/2015,74,33,kansas
2015,8,8/1/2015,80,34,utah
2015,8,8/1/2015,71,35,nevada
2015,8,8/1/2015,101,36,new mexico
2015,8,8/1/2015,102,37,west virginia
2015,8,8/1/2015,63,38,nebraska
2015,8,8/1/2015,76,39,idaho
2015,8,8/1/2015,73,40,hawaii
2015,8,8/1/2015,91,41,maine
2015,8,8/1/2015,86,42,new hampshire
2015,8,8/1/2015,93,43,rhode island
2015,8,8/1/2015,81,44,montana
2015,8,8/1/2015,103,45,delaware
2015,8,8/1/2015,75,46,south dakota
2015,8,8/1/2015,77,47,alaska
2015,8,8/1/2015,71,48,north dakota
2015,8,8/1/2015,128,49,vermont
2015,8,8/1/2015,65,50,district of columbia
2015,8,8/1/2015,70,51,wyoming
2015,9,9/1/2015,65,1,california
2015,9,9/1/2015,67,2,texas
2015,9,9/1/2015,136,3,new york
2015,9,9/1/2015,104,4,florida
2015,9,9/1/2015,107,5,illinois
2015,9,9/1/2015,105,6,pennsylvania
2015,9,9/1/2015,90,7,ohio
2015,9,9/1/2015,91,8,michigan
2015,9,9/1/2015,89,9,georgia
2015,9,9/1/2015,99,10,north carolina
2015,9,9/1/2015,130,11,new jersey
2015,9,9/1/2015,92,12,virginia
2015,9,9/1/2015,66,13,washington
2015,9,9/1/2015,87,14,massachusetts
2015,9,9/1/2015,95,15,indiana
2015,9,9/1/2015,75,16,arizona
2015,9,9/1/2015,93,17,tennessee
2015,9,9/1/2015,82,18,missouri
2015,9,9/1/2015,113,19,maryland
2015,9,9/1/2015,98,20,wisconsin
2015,9,9/1/2015,78,21,minnesota
2015,9,9/1/2015,61,22,colorado
2015,9,9/1/2015,115,23,alabama
2015,9,9/1/2015,102,24,south carolina
2015,9,9/1/2015,97,25,louisiana
2015,9,9/1/2015,91,26,kentucky
2015,9,9/1/2015,69,27,oregon
2015,9,9/1/2015,85.5,28,oklahoma
2015,9,9/1/2015,118,29,connecticut
2015,9,9/1/2015,89,30,iowa
2015,9,9/1/2015,111,31,mississippi
2015,9,9/1/2015,109,32,arkansas
2015,9,9/1/2015,75,33,kansas
2015,9,9/1/2015,79,34,utah
2015,9,9/1/2015,71,35,nevada
2015,9,9/1/2015,104,36,new mexico
2015,9,9/1/2015,108,37,west virginia
2015,9,9/1/2015,69,38,nebraska
2015,9,9/1/2015,81,39,idaho
2015,9,9/1/2015,76,40,hawaii
2015,9,9/1/2015,109,41,maine
2015,9,9/1/2015,91.5,42,new hampshire
2015,9,9/1/2015,106,43,rhode island
2015,9,9/1/2015,84,44,montana
2015,9,9/1/2015,104,45,delaware
2015,9,9/1/2015,73,46,south dakota
2015,9,9/1/2015,81,47,alaska
2015,9,9/1/2015,78,48,north dakota
2015,9,9/1/2015,130,49,vermont
2015,9,9/1/2015,67,50,district of columbia
2015,9,9/1/2015,77,51,wyoming
2015,10,10/1/2015,68,1,california
2015,10,10/1/2015,73,2,texas
2015,10,10/1/2015,141,3,new york
2015,10,10/1/2015,100,4,florida
2015,10,10/1/2015,112,5,illinois
2015,10,10/1/2015,110,6,pennsylvania
2015,10,10/1/2015,94,7,ohio
2015,10,10/1/2015,98,8,michigan
2015,10,10/1/2015,92,9,georgia
2015,10,10/1/2015,105,10,north carolina
2015,10,10/1/2015,138,11,new jersey
2015,10,10/1/2015,98.5,12,virginia
2015,10,10/1/2015,69,13,washington
2015,10,10/1/2015,87,14,massachusetts
2015,10,10/1/2015,100,15,indiana
2015,10,10/1/2015,77,16,arizona
2015,10,10/1/2015,94,17,tennessee
2015,10,10/1/2015,84,18,missouri
2015,10,10/1/2015,117,19,maryland
2015,10,10/1/2015,104,20,wisconsin
2015,10,10/1/2015,80,21,minnesota
2015,10,10/1/2015,65,22,colorado
2015,10,10/1/2015,124,23,alabama
2015,10,10/1/2015,106,24,south carolina
2015,10,10/1/2015,93,25,louisiana
2015,10,10/1/2015,97,26,kentucky
2015,10,10/1/2015,73,27,oregon
2015,10,10/1/2015,91,28,oklahoma
2015,10,10/1/2015,123,29,connecticut
2015,10,10/1/2015,92,30,iowa
2015,10,10/1/2015,106,31,mississippi
2015,10,10/1/2015,110,32,arkansas
2015,10,10/1/2015,74,33,kansas
2015,10,10/1/2015,77,34,utah
2015,10,10/1/2015,75,35,nevada
2015,10,10/1/2015,102,36,new mexico
2015,10,10/1/2015,121,37,west virginia
2015,10,10/1/2015,70,38,nebraska
2015,10,10/1/2015,85,39,idaho
2015,10,10/1/2015,89,40,hawaii
2015,10,10/1/2015,123,41,maine
2015,10,10/1/2015,109,42,new hampshire
2015,10,10/1/2015,108,43,rhode island
2015,10,10/1/2015,95,44,montana
2015,10,10/1/2015,105,45,delaware
2015,10,10/1/2015,73,46,south dakota
2015,10,10/1/2015,85,47,alaska
2015,10,10/1/2015,79,48,north dakota
2015,10,10/1/2015,159,49,vermont
2015,10,10/1/2015,55,50,district of columbia
2015,10,10/1/2015,79,51,wyoming
2015,11,11/1/2015,73,1,california
2015,11,11/1/2015,79,2,texas
2015,11,11/1/2015,154,3,new york
2015,11,11/1/2015,103,4,florida
2015,11,11/1/2015,116,5,illinois
2015,11,11/1/2015,114,6,pennsylvania
2015,11,11/1/2015,100,7,ohio
2015,11,11/1/2015,109,8,michigan
2015,11,11/1/2015,99,9,georgia
2015,11,11/1/2015,105,10,north carolina
2015,11,11/1/2015,145,11,new jersey
2015,11,11/1/2015,104,12,virginia
2015,11,11/1/2015,73,13,washington
2015,11,11/1/2015,89,14,massachusetts
2015,11,11/1/2015,102,15,indiana
2015,11,11/1/2015,76,16,arizona
2015,11,11/1/2015,100,17,tennessee
2015,11,11/1/2015,89,18,missouri
2015,11,11/1/2015,120,19,maryland
2015,11,11/1/2015,107,20,wisconsin
2015,11,11/1/2015,88,21,minnesota
2015,11,11/1/2015,70,22,colorado
2015,11,11/1/2015,124,23,alabama
2015,11,11/1/2015,112,24,south carolina
2015,11,11/1/2015,96,25,louisiana
2015,11,11/1/2015,99,26,kentucky
2015,11,11/1/2015,81,27,oregon
2015,11,11/1/2015,92,28,oklahoma
2015,11,11/1/2015,133,29,connecticut
2015,11,11/1/2015,98,30,iowa
2015,11,11/1/2015,105,31,mississippi
2015,11,11/1/2015,116,32,arkansas
2015,11,11/1/2015,79,33,kansas
2015,11,11/1/2015,81,34,utah
2015,11,11/1/2015,81,35,nevada
2015,11,11/1/2015,113,36,new mexico
2015,11,11/1/2015,131,37,west virginia
2015,11,11/1/2015,73,38,nebraska
