date,zri,RegionID,RegionName,SizeRank
2012-12,927,30,michigan,8
2012-12,1067,16,georgia,9
2012-12,1042,36,north carolina,10
2012-12,1883,40,new jersey,11
2012-12,1379,56,virginia,12
2012-12,1400,59,washington,13
2012-12,1788,26,massachusetts,14
2012-12,945,22,indiana,15
2012-12,1165,8,arizona,16
2012-12,979,53,tennessee,17
2012-12,945,32,missouri,18
2012-12,1688,27,maryland,19
2012-12,1134,60,wisconsin,20
2012-12,1291,31,minnesota,21
2012-12,1436,10,colorado,22
2012-12,926,4,alabama,23
2012-12,1045,51,south carolina,24
2012-12,1202,25,louisiana,25
2012-12,942,24,kentucky,26
2012-12,1257,46,oregon,27
2012-12,882,45,oklahoma,28
2012-12,1712,11,connecticut,29
2012-12,974,19,iowa,30
2012-12,894,34,mississippi,31
2012-12,881,6,arkansas,32
2012-12,1026,23,kansas,33
2012-12,1253,55,utah,34
2012-12,1122,41,new mexico,35
2012-12,972,61,west virginia,36
2012-12,1073,38,nebraska,37
2012-12,934,20,idaho,38
2012-12,2163,18,hawaii,39
2012-12,1057,28,maine,40
2012-12,1497,39,new hampshire,41
2012-12,1007,35,montana,42
2012-12,1316,13,delaware,43
2012-12,1061,52,south dakota,44
2012-12,1767,3,alaska,45
2012-12,1200,37,north dakota,46
2012-12,2433,12,district of columbia,47
2012-12,1202,62,wyoming,48
2013-01,1953,9,california,1
2013-01,1230,54,texas,2
2013-01,1729,43,new york,3
2013-01,1301,14,florida,4
2013-01,1369,21,illinois,5
2013-01,1197,47,pennsylvania,6
2013-01,978,44,ohio,7
2013-01,920,30,michigan,8
2013-01,1062,16,georgia,9
2013-01,1035,36,north carolina,10
2013-01,1883,40,new jersey,11
2013-01,1374,56,virginia,12
2013-01,1399,59,washington,13
2013-01,1772,26,massachusetts,14
2013-01,937,22,indiana,15
2013-01,1160,8,arizona,16
2013-01,974,53,tennessee,17
2013-01,939,32,missouri,18
2013-01,1683,27,maryland,19
2013-01,1106,60,wisconsin,20
2013-01,1293,31,minnesota,21
2013-01,1441,10,colorado,22
2013-01,925,4,alabama,23
2013-01,1048,51,south carolina,24
2013-01,1200,25,louisiana,25
2013-01,937,24,kentucky,26
2013-01,1255,46,oregon,27
2013-01,887,45,oklahoma,28
2013-01,1696,11,connecticut,29
2013-01,975,19,iowa,30
2013-01,890,34,mississippi,31
2013-01,879,6,arkansas,32
2013-01,1019,23,kansas,33
2013-01,1263,55,utah,34
2013-01,1113,41,new mexico,35
2013-01,961,61,west virginia,36
2013-01,1083,38,nebraska,37
2013-01,937,20,idaho,38
2013-01,2174,18,hawaii,39
2013-01,1036,28,maine,40
2013-01,1495,39,new hampshire,41
2013-01,1006,35,montana,42
2013-01,1306,13,delaware,43
2013-01,1089,52,south dakota,44
2013-01,1777,3,alaska,45
2013-01,1226,37,north dakota,46
2013-01,2447,12,district of columbia,47
2013-01,1165,62,wyoming,48
2013-02,1955,9,california,1
2013-02,1230,54,texas,2
2013-02,1726,43,new york,3
2013-02,1304,14,florida,4
2013-02,1356,21,illinois,5
2013-02,1194,47,pennsylvania,6
2013-02,974,44,ohio,7
2013-02,908,30,michigan,8
2013-02,1059,16,georgia,9
2013-02,1029,36,north carolina,10
2013-02,1884,40,new jersey,11
2013-02,1367,56,virginia,12
2013-02,1396,59,washington,13
2013-02,1767,26,massachusetts,14
2013-02,927,22,indiana,15
2013-02,1155,8,arizona,16
2013-02,971,53,tennessee,17
2013-02,935,32,missouri,18
2013-02,1683,27,maryland,19
2013-02,1071,60,wisconsin,20
2013-02,1293,31,minnesota,21
2013-02,1445,10,colorado,22
2013-02,924,4,alabama,23
2013-02,1048,51,south carolina,24
2013-02,1198,25,louisiana,25
2013-02,932,24,kentucky,26
2013-02,1255,46,oregon,27
2013-02,889,45,oklahoma,28
2013-02,1684,11,connecticut,29
2013-02,976,19,iowa,30
2013-02,893,34,mississippi,31
2013-02,881,6,arkansas,32
2013-02,1013,23,kansas,33
2013-02,1271,55,utah,34
2013-02,1108,41,new mexico,35
2013-02,946,61,west virginia,36
2013-02,1095,38,nebraska,37
2013-02,943,20,idaho,38
2013-02,2173,18,hawaii,39
2013-02,1016,28,maine,40
2013-02,1493,39,new hampshire,41
2013-02,1008,35,montana,42
2013-02,1298,13,delaware,43
2013-02,1101,52,south dakota,44
2013-02,1778,3,alaska,45
2013-02,1244,37,north dakota,46
2013-02,2461,12,district of columbia,47
2013-02,1134,62,wyoming,48
2013-03,1962,9,california,1
2013-03,1234,54,texas,2
2013-03,1726,43,new york,3
2013-03,1308,14,florida,4
2013-03,1345,21,illinois,5
2013-03,1193,47,pennsylvania,6
2013-03,975,44,ohio,7
2013-03,895,30,michigan,8
2013-03,1058,16,georgia,9
2013-03,1025,36,north carolina,10
2013-03,1883,40,new jersey,11
2013-03,1363,56,virginia,12
2013-03,1395,59,washington,13
2013-03,1764,26,massachusetts,14
2013-03,916,22,indiana,15
2013-03,1154,8,arizona,16
2013-03,968,53,tennessee,17
2013-03,933,32,missouri,18
2013-03,1686,27,maryland,19
2013-03,1033,60,wisconsin,20
2013-03,1291,31,minnesota,21
2013-03,1451,10,colorado,22
2013-03,928,4,alabama,23
2013-03,1049,51,south carolina,24
2013-03,1199,25,louisiana,25
2013-03,929,24,kentucky,26
2013-03,1255,46,oregon,27
2013-03,889,45,oklahoma,28
2013-03,1675,11,connecticut,29
2013-03,977,19,iowa,30
2013-03,896,34,mississippi,31
2013-03,888,6,arkansas,32
2013-03,1015,23,kansas,33
2013-03,1277,55,utah,34
2013-03,1110,41,new mexico,35
2013-03,936,61,west virginia,36
2013-03,1105,38,nebraska,37
2013-03,952,20,idaho,38
2013-03,2173,18,hawaii,39
2013-03,1009,28,maine,40
2013-03,1499,39,new hampshire,41
2013-03,1015,35,montana,42
2013-03,1294,13,delaware,43
2013-03,1101,52,south dakota,44
2013-03,1773,3,alaska,45
2013-03,1263,37,north dakota,46
2013-03,2459,12,district of columbia,47
2013-03,1118,62,wyoming,48
2013-04,1969,9,california,1
2013-04,1241,54,texas,2
2013-04,1734,43,new york,3
2013-04,1313,14,florida,4
2013-04,1349,21,illinois,5
2013-04,1194,47,pennsylvania,6
2013-04,983,44,ohio,7
2013-04,890,30,michigan,8
2013-04,1061,16,georgia,9
2013-04,1025,36,north carolina,10
2013-04,1887,40,new jersey,11
2013-04,1367,56,virginia,12
2013-04,1396,59,washington,13
2013-04,1772,26,massachusetts,14
2013-04,910,22,indiana,15
2013-04,1156,8,arizona,16
2013-04,967,53,tennessee,17
2013-04,933,32,missouri,18
2013-04,1692,27,maryland,19
2013-04,1014,60,wisconsin,20
2013-04,1289,31,minnesota,21
2013-04,1459,10,colorado,22
2013-04,931,4,alabama,23
2013-04,1044,51,south carolina,24
2013-04,1200,25,louisiana,25
2013-04,931,24,kentucky,26
2013-04,1258,46,oregon,27
2013-04,886,45,oklahoma,28
2013-04,1673,11,connecticut,29
2013-04,977,19,iowa,30
2013-04,907,34,mississippi,31
2013-04,897,6,arkansas,32
2013-04,1019,23,kansas,33
2013-04,1285,55,utah,34
2013-04,1115,41,new mexico,35
2013-04,939,61,west virginia,36
2013-04,1116,38,nebraska,37
2013-04,961,20,idaho,38
2013-04,2181,18,hawaii,39
2013-04,1000,28,maine,40
2013-04,1513,39,new hampshire,41
2013-04,1025,35,montana,42
2013-04,1297,13,delaware,43
2013-04,1110,52,south dakota,44
2013-04,1767,3,alaska,45
2013-04,1281,37,north dakota,46
2013-04,2452,12,district of columbia,47
2013-04,1130,62,wyoming,48
2013-05,1978,9,california,1
2013-05,1251,54,texas,2
2013-05,1750,43,new york,3
2013-05,1320,14,florida,4
2013-05,1357,21,illinois,5
2013-05,1198,47,pennsylvania,6
2013-05,993,44,ohio,7
2013-05,894,30,michigan,8
2013-05,1067,16,georgia,9
2013-05,1030,36,north carolina,10
2013-05,1902,40,new jersey,11
2013-05,1375,56,virginia,12
2013-05,1404,59,washington,13
2013-05,1784,26,massachusetts,14
2013-05,915,22,indiana,15
2013-05,1162,8,arizona,16
2013-05,970,53,tennessee,17
2013-05,935,32,missouri,18
2013-05,1700,27,maryland,19
2013-05,1009,60,wisconsin,20
2013-05,1292,31,minnesota,21
2013-05,1469,10,colorado,22
2013-05,935,4,alabama,23
2013-05,1048,51,south carolina,24
2013-05,1207,25,louisiana,25
2013-05,937,24,kentucky,26
2013-05,1264,46,oregon,27
2013-05,887,45,oklahoma,28
2013-05,1681,11,connecticut,29
2013-05,979,19,iowa,30
2013-05,920,34,mississippi,31
2013-05,910,6,arkansas,32
2013-05,1022,23,kansas,33
2013-05,1296,55,utah,34
2013-05,1125,41,new mexico,35
2013-05,957,61,west virginia,36
2013-05,1126,38,nebraska,37
2013-05,967,20,idaho,38
2013-05,2204,18,hawaii,39
2013-05,998,28,maine,40
2013-05,1534,39,new hampshire,41
2013-05,1035,35,montana,42
2013-05,1307,13,delaware,43
2013-05,1129,52,south dakota,44
2013-05,1762,3,alaska,45
2013-05,1290,37,north dakota,46
2013-05,2435,12,district of columbia,47
2013-05,1148,62,wyoming,48
2013-06,1989,9,california,1
2013-06,1261,54,texas,2
2013-06,1766,43,new york,3
2013-06,1330,14,florida,4
2013-06,1371,21,illinois,5
2013-06,1205,47,pennsylvania,6
2013-06,1004,44,ohio,7
2013-06,905,30,michigan,8
2013-06,1075,16,georgia,9
2013-06,1040,36,north carolina,10
2013-06,1921,40,new jersey,11
2013-06,1387,56,virginia,12
2013-06,1417,59,washington,13
2013-06,1798,26,massachusetts,14
2013-06,926,22,indiana,15
2013-06,1167,8,arizona,16
2013-06,980,53,tennessee,17
2013-06,937,32,missouri,18
2013-06,1710,27,maryland,19
2013-06,1016,60,wisconsin,20
2013-06,1300,31,minnesota,21
2013-06,1478,10,colorado,22
2013-06,938,4,alabama,23
2013-06,1057,51,south carolina,24
2013-06,1215,25,louisiana,25
2013-06,945,24,kentucky,26
2013-06,1272,46,oregon,27
2013-06,893,45,oklahoma,28
2013-06,1697,11,connecticut,29
2013-06,980,19,iowa,30
2013-06,939,34,mississippi,31
2013-06,924,6,arkansas,32
2013-06,1024,23,kansas,33
2013-06,1309,55,utah,34
2013-06,1136,41,new mexico,35
2013-06,975,61,west virginia,36
2013-06,1133,38,nebraska,37
2013-06,969,20,idaho,38
2013-06,2239,18,hawaii,39
2013-06,1030,28,maine,40
2013-06,1553,39,new hampshire,41
2013-06,1034,35,montana,42
2013-06,1320,13,delaware,43
2013-06,1150,52,south dakota,44
2013-06,1771,3,alaska,45
2013-06,1289,37,north dakota,46
2013-06,2441,12,district of columbia,47
2013-06,1173,62,wyoming,48
2013-07,2000,9,california,1
2013-07,1272,54,texas,2
2013-07,1781,43,new york,3
2013-07,1340,14,florida,4
2013-07,1384,21,illinois,5
2013-07,1212,47,pennsylvania,6
2013-07,1015,44,ohio,7
2013-07,914,30,michigan,8
2013-07,1083,16,georgia,9
2013-07,1055,36,north carolina,10
2013-07,1941,40,new jersey,11
2013-07,1397,56,virginia,12
2013-07,1434,59,washington,13
2013-07,1812,26,massachusetts,14
2013-07,944,22,indiana,15
2013-07,1172,8,arizona,16
2013-07,991,53,tennessee,17
2013-07,941,32,missouri,18
2013-07,1721,27,maryland,19
2013-07,1036,60,wisconsin,20
2013-07,1312,31,minnesota,21
2013-07,1489,10,colorado,22
2013-07,944,4,alabama,23
2013-07,1073,51,south carolina,24
2013-07,1225,25,louisiana,25
2013-07,952,24,kentucky,26
2013-07,1280,46,oregon,27
2013-07,909,45,oklahoma,28
2013-07,1716,11,connecticut,29
2013-07,988,19,iowa,30
2013-07,957,34,mississippi,31
2013-07,932,6,arkansas,32
2013-07,1024,23,kansas,33
2013-07,1325,55,utah,34
2013-07,1147,41,new mexico,35
2013-07,987,61,west virginia,36
2013-07,1136,38,nebraska,37
2013-07,971,20,idaho,38
2013-07,2282,18,hawaii,39
2013-07,1078,28,maine,40
2013-07,1563,39,new hampshire,41
2013-07,1034,35,montana,42
2013-07,1331,13,delaware,43
2013-07,1161,52,south dakota,44
2013-07,1788,3,alaska,45
2013-07,1288,37,north dakota,46
2013-07,2467,12,district of columbia,47
2013-07,1197,62,wyoming,48
2013-08,2010,9,california,1
2013-08,1279,54,texas,2
2013-08,1794,43,new york,3
2013-08,1349,14,florida,4
2013-08,1396,21,illinois,5
2013-08,1218,47,pennsylvania,6
2013-08,1025,44,ohio,7
2013-08,926,30,michigan,8
2013-08,1090,16,georgia,9
2013-08,1069,36,north carolina,10
2013-08,1952,40,new jersey,11
2013-08,1403,56,virginia,12
2013-08,1450,59,washington,13
2013-08,1828,26,massachusetts,14
2013-08,958,22,indiana,15
2013-08,1178,8,arizona,16
2013-08,1003,53,tennessee,17
2013-08,946,32,missouri,18
2013-08,1732,27,maryland,19
2013-08,1063,60,wisconsin,20
2013-08,1323,31,minnesota,21
2013-08,1499,10,colorado,22
2013-08,947,4,alabama,23
2013-08,1086,51,south carolina,24
2013-08,1228,25,louisiana,25
2013-08,957,24,kentucky,26
2013-08,1288,46,oregon,27
2013-08,922,45,oklahoma,28
2013-08,1729,11,connecticut,29
2013-08,994,19,iowa,30
2013-08,976,34,mississippi,31
2013-08,934,6,arkansas,32
2013-08,1028,23,kansas,33
2013-08,1339,55,utah,34
2013-08,1152,41,new mexico,35
2013-08,995,61,west virginia,36
2013-08,1138,38,nebraska,37
2013-08,973,20,idaho,38
2013-08,2318,18,hawaii,39
2013-08,1128,28,maine,40
2013-08,1562,39,new hampshire,41
2013-08,1032,35,montana,42
2013-08,1333,13,delaware,43
2013-08,1159,52,south dakota,44
2013-08,1805,3,alaska,45
2013-08,1280,37,north dakota,46
2013-08,2515,12,district of columbia,47
2013-08,1218,62,wyoming,48
2013-09,2018,9,california,1
2013-09,1284,54,texas,2
2013-09,1801,43,new york,3
2013-09,1358,14,florida,4
2013-09,1402,21,illinois,5
2013-09,1220,47,pennsylvania,6
2013-09,1032,44,ohio,7
2013-09,938,30,michigan,8
2013-09,1095,16,georgia,9
2013-09,1080,36,north carolina,10
2013-09,1956,40,new jersey,11
2013-09,1405,56,virginia,12
2013-09,1462,59,washington,13
2013-09,1843,26,massachusetts,14
2013-09,973,22,indiana,15
2013-09,1181,8,arizona,16
2013-09,1011,53,tennessee,17
2013-09,951,32,missouri,18
2013-09,1740,27,maryland,19
2013-09,1090,60,wisconsin,20
2013-09,1330,31,minnesota,21
2013-09,1508,10,colorado,22
2013-09,949,4,alabama,23
2013-09,1095,51,south carolina,24
2013-09,1229,25,louisiana,25
2013-09,958,24,kentucky,26
2013-09,1296,46,oregon,27
2013-09,934,45,oklahoma,28
2013-09,1738,11,connecticut,29
2013-09,997,19,iowa,30
2013-09,997,34,mississippi,31
2013-09,931,6,arkansas,32
2013-09,1031,23,kansas,33
2013-09,1350,55,utah,34
2013-09,1155,41,new mexico,35
2013-09,996,61,west virginia,36
2013-09,1143,38,nebraska,37
2013-09,976,20,idaho,38
2013-09,2342,18,hawaii,39
2013-09,1136,28,maine,40
2013-09,1561,39,new hampshire,41
2013-09,1041,35,montana,42
2013-09,1334,13,delaware,43
2013-09,1156,52,south dakota,44
2013-09,1819,3,alaska,45
2013-09,1290,37,north dakota,46
2013-09,2565,12,district of columbia,47
2013-09,1229,62,wyoming,48
2013-10,2025,9,california,1
2013-10,1287,54,texas,2
2013-10,1808,43,new york,3
2013-10,1365,14,florida,4
2013-10,1407,21,illinois,5
2013-10,1219,47,pennsylvania,6
2013-10,1037,44,ohio,7
2013-10,956,30,michigan,8
2013-10,1098,16,georgia,9
2013-10,1085,36,north carolina,10
2013-10,1950,40,new jersey,11
2013-10,1404,56,virginia,12
2013-10,1470,59,washington,13
2013-10,1854,26,massachusetts,14
2013-10,986,22,indiana,15
2013-10,1183,8,arizona,16
2013-10,1015,53,tennessee,17
2013-10,953,32,missouri,18
2013-10,1744,27,maryland,19
2013-10,1109,60,wisconsin,20
2013-10,1330,31,minnesota,21
2013-10,1513,10,colorado,22
2013-10,951,4,alabama,23
2013-10,1100,51,south carolina,24
2013-10,1227,25,louisiana,25
2013-10,958,24,kentucky,26
2013-10,1304,46,oregon,27
2013-10,937,45,oklahoma,28
2013-10,1742,11,connecticut,29
2013-10,999,19,iowa,30
2013-10,1008,34,mississippi,31
2013-10,927,6,arkansas,32
2013-10,1035,23,kansas,33
2013-10,1356,55,utah,34
2013-10,1157,41,new mexico,35
2013-10,990,61,west virginia,36
2013-10,1149,38,nebraska,37
2013-10,978,20,idaho,38
2013-10,2337,18,hawaii,39
2013-10,1130,28,maine,40
2013-10,1559,39,new hampshire,41
2013-10,1050,35,montana,42
2013-10,1334,13,delaware,43
2013-10,1149,52,south dakota,44
2013-10,1832,3,alaska,45
2013-10,1314,37,north dakota,46
2013-10,2588,12,district of columbia,47
2013-10,1234,62,wyoming,48
2013-11,2027,9,california,1
2013-11,1290,54,texas,2
2013-11,1812,43,new york,3
2013-11,1373,14,florida,4
2013-11,1412,21,illinois,5
2013-11,1214,47,pennsylvania,6
2013-11,1037,44,ohio,7
2013-11,970,30,michigan,8
2013-11,1099,16,georgia,9
2013-11,1087,36,north carolina,10
2013-11,1939,40,new jersey,11
2013-11,1404,56,virginia,12
2013-11,1475,59,washington,13
2013-11,1857,26,massachusetts,14
2013-11,997,22,indiana,15
2013-11,1181,8,arizona,16
2013-11,1012,53,tennessee,17
2013-11,951,32,missouri,18
2013-11,1743,27,maryland,19
2013-11,1116,60,wisconsin,20
2013-11,1329,31,minnesota,21
2013-11,1514,10,colorado,22
2013-11,952,4,alabama,23
2013-11,1104,51,south carolina,24
2013-11,1225,25,louisiana,25
2013-11,956,24,kentucky,26
2013-11,1310,46,oregon,27
2013-11,941,45,oklahoma,28
2013-11,1741,11,connecticut,29
2013-11,1001,19,iowa,30
2013-11,1012,34,mississippi,31
2013-11,922,6,arkansas,32
2013-11,1028,23,kansas,33
2013-11,1355,55,utah,34
2013-11,1160,41,new mexico,35
2013-11,972,61,west virginia,36
2013-11,1155,38,nebraska,37
2013-11,980,20,idaho,38
2013-11,2313,18,hawaii,39
2013-11,1125,28,maine,40
2013-11,1550,39,new hampshire,41
2013-11,1048,35,montana,42
2013-11,1336,13,delaware,43
2013-11,1140,52,south dakota,44
2013-11,1841,3,alaska,45
2013-11,1340,37,north dakota,46
2013-11,2585,12,district of columbia,47
2013-11,1227,62,wyoming,48
2013-12,2026,9,california,1
2013-12,1292,54,texas,2
2013-12,1815,43,new york,3
2013-12,1380,14,florida,4
2013-12,1416,21,illinois,5
2013-12,1206,47,pennsylvania,6
2013-12,1035,44,ohio,7
2013-12,976,30,michigan,8
2013-12,1100,16,georgia,9
2013-12,1088,36,north carolina,10
2013-12,1926,40,new jersey,11
2013-12,1402,56,virginia,12
2013-12,1477,59,washington,13
2013-12,1853,26,massachusetts,14
2013-12,1002,22,indiana,15
2013-12,1176,8,arizona,16
2013-12,1005,53,tennessee,17
2013-12,949,32,missouri,18
2013-12,1740,27,maryland,19
2013-12,1114,60,wisconsin,20
2013-12,1330,31,minnesota,21
2013-12,1512,10,colorado,22
2013-12,953,4,alabama,23
2013-12,1103,51,south carolina,24
2013-12,1222,25,louisiana,25
2013-12,956,24,kentucky,26
2013-12,1312,46,oregon,27
2013-12,943,45,oklahoma,28
2013-12,1734,11,connecticut,29
2013-12,1006,19,iowa,30
2013-12,1009,34,mississippi,31
2013-12,916,6,arkansas,32
2013-12,1015,23,kansas,33
2013-12,1349,55,utah,34
2013-12,1158,41,new mexico,35
2013-12,954,61,west virginia,36
2013-12,1149,38,nebraska,37
2013-12,980,20,idaho,38
2013-12,2278,18,hawaii,39
2013-12,1128,28,maine,40
2013-12,1538,39,new hampshire,41
2013-12,1043,35,montana,42
2013-12,1339,13,delaware,43
2013-12,1122,52,south dakota,44
2013-12,1835,3,alaska,45
2013-12,1356,37,north dakota,46
2013-12,2560,12,district of columbia,47
2013-12,1205,62,wyoming,48
2014-01,2023,9,california,1
2014-01,1292,54,texas,2
2014-01,1812,43,new york,3
2014-01,1384,14,florida,4
2014-01,1420,21,illinois,5
2014-01,1200,47,pennsylvania,6
2014-01,1029,44,ohio,7
2014-01,969,30,michigan,8
2014-01,1098,16,georgia,9
2014-01,1085,36,north carolina,10
2014-01,1917,40,new jersey,11
2014-01,1400,56,virginia,12
2014-01,1478,59,washington,13
2014-01,1841,26,massachusetts,14
2014-01,999,22,indiana,15
2014-01,1171,8,arizona,16
2014-01,998,53,tennessee,17
2014-01,947,32,missouri,18
2014-01,1734,27,maryland,19
2014-01,1100,60,wisconsin,20
2014-01,1329,31,minnesota,21
2014-01,1515,10,colorado,22
2014-01,948,4,alabama,23
2014-01,1102,51,south carolina,24
2014-01,1216,25,louisiana,25
2014-01,954,24,kentucky,26
2014-01,1310,46,oregon,27
2014-01,946,45,oklahoma,28
2014-01,1730,11,connecticut,29
2014-01,1004,19,iowa,30
2014-01,1000,34,mississippi,31
2014-01,908,6,arkansas,32
2014-01,998,23,kansas,33
2014-01,1338,55,utah,34
2014-01,1154,41,new mexico,35
2014-01,926,61,west virginia,36
2014-01,1134,38,nebraska,37
2014-01,980,20,idaho,38
2014-01,2237,18,hawaii,39
2014-01,1133,28,maine,40
2014-01,1518,39,new hampshire,41
2014-01,1034,35,montana,42
2014-01,1335,13,delaware,43
2014-01,1098,52,south dakota,44
2014-01,1818,3,alaska,45
2014-01,1343,37,north dakota,46
2014-01,2528,12,district of columbia,47
2014-01,1159,62,wyoming,48
2014-02,2023,9,california,1
2014-02,1290,54,texas,2
2014-02,1802,43,new york,3
2014-02,1388,14,florida,4
2014-02,1414,21,illinois,5
2014-02,1196,47,pennsylvania,6
2014-02,1025,44,ohio,7
2014-02,962,30,michigan,8
2014-02,1096,16,georgia,9
2014-02,1081,36,north carolina,10
2014-02,1908,40,new jersey,11
2014-02,1395,56,virginia,12
2014-02,1475,59,washington,13
2014-02,1828,26,massachusetts,14
2014-02,992,22,indiana,15
2014-02,1165,8,arizona,16
2014-02,993,53,tennessee,17
2014-02,947,32,missouri,18
2014-02,1728,27,maryland,19
2014-02,1076,60,wisconsin,20
2014-02,1325,31,minnesota,21
2014-02,1518,10,colorado,22
2014-02,939,4,alabama,23
2014-02,1092,51,south carolina,24
2014-02,1212,25,louisiana,25
2014-02,950,24,kentucky,26
2014-02,1306,46,oregon,27
2014-02,945,45,oklahoma,28
2014-02,1726,11,connecticut,29
2014-02,996,19,iowa,30
2014-02,988,34,mississippi,31
2014-02,902,6,arkansas,32
2014-02,987,23,kansas,33
2014-02,1327,55,utah,34
2014-02,1146,41,new mexico,35
2014-02,904,61,west virginia,36
2014-02,1121,38,nebraska,37
2014-02,980,20,idaho,38
2014-02,2183,18,hawaii,39
2014-02,1129,28,maine,40
2014-02,1505,39,new hampshire,41
2014-02,1039,35,montana,42
2014-02,1323,13,delaware,43
2014-02,1064,52,south dakota,44
2014-02,1795,3,alaska,45
2014-02,1318,37,north dakota,46
2014-02,2493,12,district of columbia,47
2014-02,1102,62,wyoming,48
2014-03,2024,9,california,1
2014-03,1288,54,texas,2
2014-03,1795,43,new york,3
2014-03,1390,14,florida,4
2014-03,1411,21,illinois,5
2014-03,1193,47,pennsylvania,6
2014-03,1018,44,ohio,7
2014-03,954,30,michigan,8
2014-03,1094,16,georgia,9
2014-03,1078,36,north carolina,10
2014-03,1899,40,new jersey,11
2014-03,1391,56,virginia,12
2014-03,1471,59,washington,13
2014-03,1822,26,massachusetts,14
2014-03,985,22,indiana,15
2014-03,1162,8,arizona,16
2014-03,990,53,tennessee,17
2014-03,948,32,missouri,18
2014-03,1723,27,maryland,19
2014-03,1050,60,wisconsin,20
2014-03,1319,31,minnesota,21
2014-03,1520,10,colorado,22
2014-03,929,4,alabama,23
2014-03,1082,51,south carolina,24
2014-03,1211,25,louisiana,25
2014-03,942,24,kentucky,26
2014-03,1302,46,oregon,27
2014-03,943,45,oklahoma,28
2014-03,1722,11,connecticut,29
2014-03,984,19,iowa,30
2014-03,968,34,mississippi,31
2014-03,895,6,arkansas,32
2014-03,982,23,kansas,33
2014-03,1318,55,utah,34
2014-03,1136,41,new mexico,35
2014-03,889,61,west virginia,36
2014-03,1114,38,nebraska,37
2014-03,981,20,idaho,38
2014-03,2125,18,hawaii,39
2014-03,1120,28,maine,40
2014-03,1496,39,new hampshire,41
2014-03,1037,35,montana,42
2014-03,1305,13,delaware,43
2014-03,1030,52,south dakota,44
2014-03,1774,3,alaska,45
2014-03,1287,37,north dakota,46
2014-03,2456,12,district of columbia,47
2014-03,1050,62,wyoming,48
2014-04,2028,9,california,1
2014-04,1288,54,texas,2
2014-04,1788,43,new york,3
2014-04,1392,14,florida,4
2014-04,1401,21,illinois,5
2014-04,1191,47,pennsylvania,6
2014-04,1015,44,ohio,7
2014-04,946,30,michigan,8
2014-04,1094,16,georgia,9
2014-04,1077,36,north carolina,10
2014-04,1897,40,new jersey,11
2014-04,1390,56,virginia,12
2014-04,1467,59,washington,13
2014-04,1822,26,massachusetts,14
2014-04,982,22,indiana,15
2014-04,1163,8,arizona,16
2014-04,990,53,tennessee,17
2014-04,950,32,missouri,18
2014-04,1721,27,maryland,19
2014-04,1032,60,wisconsin,20
2014-04,1316,31,minnesota,21
2014-04,1523,10,colorado,22
2014-04,924,4,alabama,23
2014-04,1073,51,south carolina,24
2014-04,1212,25,louisiana,25
2014-04,935,24,kentucky,26
2014-04,1300,46,oregon,27
2014-04,939,45,oklahoma,28
2014-04,1718,11,connecticut,29
2014-04,971,19,iowa,30
2014-04,945,34,mississippi,31
2014-04,891,6,arkansas,32
2014-04,985,23,kansas,33
2014-04,1315,55,utah,34
2014-04,1126,41,new mexico,35
2014-04,883,61,west virginia,36
2014-04,1115,38,nebraska,37
2014-04,983,20,idaho,38
2014-04,2079,18,hawaii,39
2014-04,1102,28,maine,40
2014-04,1497,39,new hampshire,41
2014-04,1041,35,montana,42
2014-04,1290,13,delaware,43
2014-04,1002,52,south dakota,44
2014-04,1750,3,alaska,45
2014-04,1250,37,north dakota,46
2014-04,2436,12,district of columbia,47
2014-04,1023,62,wyoming,48
2014-05,2034,9,california,1
2014-05,1291,54,texas,2
2014-05,1791,43,new york,3
2014-05,1393,14,florida,4
2014-05,1399,21,illinois,5
2014-05,1190,47,pennsylvania,6
2014-05,1015,44,ohio,7
2014-05,942,30,michigan,8
2014-05,1094,16,georgia,9
2014-05,1079,36,north carolina,10
2014-05,1902,40,new jersey,11
2014-05,1391,56,virginia,12
2014-05,1468,59,washington,13
2014-05,1830,26,massachusetts,14
2014-05,983,22,indiana,15
2014-05,1167,8,arizona,16
2014-05,992,53,tennessee,17
2014-05,953,32,missouri,18
2014-05,1719,27,maryland,19
2014-05,1020,60,wisconsin,20
2014-05,1318,31,minnesota,21
2014-05,1529,10,colorado,22
2014-05,922,4,alabama,23
2014-05,1074,51,south carolina,24
2014-05,1212,25,louisiana,25
2014-05,931,24,kentucky,26
2014-05,1303,46,oregon,27
2014-05,940,45,oklahoma,28
2014-05,1718,11,connecticut,29
2014-05,967,19,iowa,30
2014-05,929,34,mississippi,31
2014-05,891,6,arkansas,32
2014-05,990,23,kansas,33
2014-05,1317,55,utah,34
2014-05,1122,41,new mexico,35
2014-05,879,61,west virginia,36
2014-05,1114,38,nebraska,37
2014-05,984,20,idaho,38
2014-05,2051,18,hawaii,39
2014-05,1089,28,maine,40
2014-05,1497,39,new hampshire,41
2014-05,1036,35,montana,42
2014-05,1283,13,delaware,43
2014-05,989,52,south dakota,44
2014-05,1730,3,alaska,45
2014-05,1203,37,north dakota,46
2014-05,2429,12,district of columbia,47
2014-05,1017,62,wyoming,48
2014-06,2044,9,california,1
2014-06,1296,54,texas,2
2014-06,1803,43,new york,3
2014-06,1394,14,florida,4
2014-06,1398,21,illinois,5
2014-06,1192,47,pennsylvania,6
