date,RegionName,med_rental_price,SizeRank
2013-10,Virginia,1500,11
2013-10,Washington,1480,12
2013-10,Massachusetts,2250,13
2013-10,Indiana,900,14
2013-10,Arizona,1100,15
2013-10,Tennessee,1075,16
2013-10,Missouri,875,17
2013-10,Maryland,1695,18
2013-10,Wisconsin,1200,19
2013-10,Minnesota,1395,20
2013-10,Colorado,1400,21
2013-10,Alabama,914,22
2013-10,South Carolina,1200,23
2013-10,Louisiana,1200,24
2013-10,Kentucky,950,25
2013-10,Oregon,1295,26
2013-10,Oklahoma,1000,27
2013-10,Connecticut,1900,28
2013-10,Iowa,1050,29
2013-10,Mississippi,950,30
2013-10,Arkansas,950,31
2013-10,Kansas,1050,32
2013-10,Utah,1295,33
2013-10,Nevada,1195,34
2013-10,New Mexico,1150,35
2013-10,West Virginia,1150,36
2013-10,Nebraska,1050,37
2013-10,Idaho,925,38
2013-10,Hawaii,2200,39
2013-10,Maine,,40
2013-10,New Hampshire,1595,41
2013-10,Rhode Island,1650,42
2013-10,Montana,1050,43
2013-10,Delaware,1300,44
2013-10,South Dakota,1050,45
2013-10,Alaska,1695,46
2013-10,North Dakota,,47
2013-10,District of Columbia,2800,48
2013-10,Wyoming,,49
2013-11,California,1800,1
2013-11,Texas,1250,2
2013-11,Florida,1650,3
2013-11,Illinois,1500,4
2013-11,Pennsylvania,1200,5
2013-11,Ohio,900,6
2013-11,Michigan,850,7
2013-11,Georgia,1050,8
2013-11,North Carolina,1050,9
2013-11,New Jersey,1750,10
2013-11,Virginia,1495,11
2013-11,Washington,1495,12
2013-11,Massachusetts,2200,13
2013-11,Indiana,875,14
2013-11,Arizona,1100,15
2013-11,Tennessee,1050,16
2013-11,Missouri,850,17
2013-11,Maryland,1650,18
2013-11,Wisconsin,1200,19
2013-11,Minnesota,1400,20
2013-11,Colorado,1400,21
2013-11,Alabama,850,22
2013-11,South Carolina,1195,23
2013-11,Louisiana,1200,24
2013-11,Kentucky,895,25
2013-11,Oregon,1295,26
2013-11,Oklahoma,1035,27
2013-11,Connecticut,1800,28
2013-11,Iowa,1045,29
2013-11,Mississippi,895,30
2013-11,Arkansas,950,31
2013-11,Kansas,1000,32
2013-11,Utah,1250,33
2013-11,Nevada,1195,34
2013-11,New Mexico,1115,35
2013-11,West Virginia,1150,36
2013-11,Nebraska,1000,37
2013-11,Idaho,947,38
2013-11,Hawaii,2050,39
2013-11,Maine,,40
2013-11,New Hampshire,1550,41
2013-11,Rhode Island,1650,42
2013-11,Montana,1100,43
2013-11,Delaware,1300,44
2013-11,South Dakota,1000,45
2013-11,Alaska,1700,46
2013-11,North Dakota,,47
2013-11,District of Columbia,2970,48
2013-11,Wyoming,,49
2013-12,California,1895,1
2013-12,Texas,1263,2
2013-12,Florida,1635,3
2013-12,Illinois,1525,4
2013-12,Pennsylvania,1200,5
2013-12,Ohio,1000,6
2013-12,Michigan,850,7
2013-12,Georgia,1095,8
2013-12,North Carolina,1050,9
2013-12,New Jersey,1800,10
2013-12,Virginia,1500,11
2013-12,Washington,1495,12
2013-12,Massachusetts,2225,13
2013-12,Indiana,925,14
2013-12,Arizona,1105,15
2013-12,Tennessee,1050,16
2013-12,Missouri,875,17
2013-12,Maryland,1750,18
2013-12,Wisconsin,1200,19
2013-12,Minnesota,1400,20
2013-12,Colorado,1400,21
2013-12,Alabama,900,22
2013-12,South Carolina,1199,23
2013-12,Louisiana,1200,24
2013-12,Kentucky,950,25
2013-12,Oregon,1295,26
2013-12,Oklahoma,1050,27
2013-12,Connecticut,1800,28
2013-12,Iowa,1050,29
2013-12,Mississippi,900,30
2013-12,Arkansas,925,31
2013-12,Kansas,1000,32
2013-12,Utah,1250,33
2013-12,Nevada,1198,34
2013-12,New Mexico,1150,35
2013-12,West Virginia,1100,36
2013-12,Nebraska,1050,37
2013-12,Idaho,945,38
2013-12,Hawaii,2125,39
2013-12,Maine,,40
2013-12,New Hampshire,1595,41
2013-12,Rhode Island,1700,42
2013-12,Montana,997.5,43
2013-12,Delaware,1250,44
2013-12,South Dakota,900,45
2013-12,Alaska,1600,46
2013-12,North Dakota,,47
2013-12,District of Columbia,2900,48
2013-12,Wyoming,,49
2014-01,California,1850,1
2014-01,Texas,1250,2
2014-01,Florida,1600,3
2014-01,Illinois,1500,4
2014-01,Pennsylvania,1200,5
2014-01,Ohio,925,6
2014-01,Michigan,850,7
2014-01,Georgia,1075,8
2014-01,North Carolina,1050,9
2014-01,New Jersey,1800,10
2014-01,Virginia,1475,11
2014-01,Washington,1475,12
2014-01,Massachusetts,2300,13
2014-01,Indiana,900,14
2014-01,Arizona,1100,15
2014-01,Tennessee,1050,16
2014-01,Missouri,850,17
2014-01,Maryland,1695,18
2014-01,Wisconsin,1100,19
2014-01,Minnesota,1400,20
2014-01,Colorado,1400,21
2014-01,Alabama,850,22
2014-01,South Carolina,1175,23
2014-01,Louisiana,1195,24
2014-01,Kentucky,900,25
2014-01,Oregon,1250,26
2014-01,Oklahoma,1000,27
2014-01,Connecticut,1800,28
2014-01,Iowa,980,29
2014-01,Mississippi,900,30
2014-01,Arkansas,950,31
2014-01,Kansas,1000,32
2014-01,Utah,1200,33
2014-01,Nevada,1199,34
2014-01,New Mexico,1100,35
2014-01,West Virginia,1000,36
2014-01,Nebraska,997.5,37
2014-01,Idaho,925,38
2014-01,Hawaii,2100,39
2014-01,Maine,,40
2014-01,New Hampshire,1550,41
2014-01,Rhode Island,1700,42
2014-01,Montana,1000,43
2014-01,Delaware,1200,44
2014-01,South Dakota,900,45
2014-01,Alaska,1600,46
2014-01,North Dakota,,47
2014-01,District of Columbia,2750,48
2014-01,Wyoming,,49
2014-02,California,1800,1
2014-02,Texas,1250,2
2014-02,Florida,1550,3
2014-02,Illinois,1500,4
2014-02,Pennsylvania,1200,5
2014-02,Ohio,900,6
2014-02,Michigan,850,7
2014-02,Georgia,1050,8
2014-02,North Carolina,1050,9
2014-02,New Jersey,1750,10
2014-02,Virginia,1450,11
2014-02,Washington,1450,12
2014-02,Massachusetts,2250,13
2014-02,Indiana,895,14
2014-02,Arizona,1100,15
2014-02,Tennessee,1000,16
2014-02,Missouri,850,17
2014-02,Maryland,1650,18
2014-02,Wisconsin,1099,19
2014-02,Minnesota,1400,20
2014-02,Colorado,1395,21
2014-02,Alabama,850,22
2014-02,South Carolina,1150,23
2014-02,Louisiana,1150,24
2014-02,Kentucky,895,25
2014-02,Oregon,1250,26
2014-02,Oklahoma,1000,27
2014-02,Connecticut,1750,28
2014-02,Iowa,950,29
2014-02,Mississippi,900,30
2014-02,Arkansas,950,31
2014-02,Kansas,1000,32
2014-02,Utah,1200,33
2014-02,Nevada,1195,34
2014-02,New Mexico,1100,35
2014-02,West Virginia,1100,36
2014-02,Nebraska,1000,37
2014-02,Idaho,925,38
2014-02,Hawaii,2057.5,39
2014-02,Maine,,40
2014-02,New Hampshire,1550,41
2014-02,Rhode Island,1662.5,42
2014-02,Montana,950,43
2014-02,Delaware,1200,44
2014-02,South Dakota,900,45
2014-02,Alaska,1525,46
2014-02,North Dakota,,47
2014-02,District of Columbia,2800,48
2014-02,Wyoming,,49
2014-03,California,1800,1
2014-03,Texas,1295,2
2014-03,Florida,1500,3
2014-03,Illinois,1500,4
2014-03,Pennsylvania,1200,5
2014-03,Ohio,900,6
2014-03,Michigan,850,7
2014-03,Georgia,1050,8
2014-03,North Carolina,1050,9
2014-03,New Jersey,1750,10
2014-03,Virginia,1450,11
2014-03,Washington,1450,12
2014-03,Massachusetts,2250,13
2014-03,Indiana,895,14
2014-03,Arizona,1100,15
2014-03,Tennessee,1025,16
2014-03,Missouri,850,17
2014-03,Maryland,1650,18
2014-03,Wisconsin,1095,19
2014-03,Minnesota,1400,20
2014-03,Colorado,1395,21
2014-03,Alabama,850,22
2014-03,South Carolina,1150,23
2014-03,Louisiana,1150,24
2014-03,Kentucky,895,25
2014-03,Oregon,1250,26
2014-03,Oklahoma,1000,27
2014-03,Connecticut,1775,28
2014-03,Iowa,975,29
2014-03,Mississippi,900,30
2014-03,Arkansas,950,31
2014-03,Kansas,1000,32
2014-03,Utah,1200,33
2014-03,Nevada,1199,34
2014-03,New Mexico,1100,35
2014-03,West Virginia,1000,36
2014-03,Nebraska,1075,37
2014-03,Idaho,925,38
2014-03,Hawaii,2000,39
2014-03,Maine,,40
2014-03,New Hampshire,1500,41
2014-03,Rhode Island,1700,42
2014-03,Montana,950,43
2014-03,Delaware,1200,44
2014-03,South Dakota,925,45
2014-03,Alaska,1500,46
2014-03,North Dakota,,47
2014-03,District of Columbia,2695,48
2014-03,Wyoming,,49
2014-04,California,1819,1
2014-04,Texas,1300,2
2014-04,Florida,1500,3
2014-04,Illinois,1499,4
2014-04,Pennsylvania,1200,5
2014-04,Ohio,900,6
2014-04,Michigan,850,7
2014-04,Georgia,1050,8
2014-04,North Carolina,1075,9
2014-04,New Jersey,1750,10
2014-04,Virginia,1495,11
2014-04,Washington,1450,12
2014-04,Massachusetts,2300,13
2014-04,Indiana,900,14
2014-04,Arizona,1125,15
2014-04,Tennessee,1050,16
2014-04,Missouri,850,17
2014-04,Maryland,1650,18
2014-04,Wisconsin,1100,19
2014-04,Minnesota,1395,20
2014-04,Colorado,1400,21
2014-04,Alabama,850,22
2014-04,South Carolina,1150,23
2014-04,Louisiana,1150,24
2014-04,Kentucky,899,25
2014-04,Oregon,1250,26
2014-04,Oklahoma,1050,27
2014-04,Connecticut,1800,28
2014-04,Iowa,975,29
2014-04,Mississippi,900,30
2014-04,Arkansas,950,31
2014-04,Kansas,1000,32
2014-04,Utah,1200,33
2014-04,Nevada,1199,34
2014-04,New Mexico,1100,35
2014-04,West Virginia,1000,36
2014-04,Nebraska,1100,37
2014-04,Idaho,945,38
2014-04,Hawaii,2100,39
2014-04,Maine,,40
2014-04,New Hampshire,1500,41
2014-04,Rhode Island,1700,42
2014-04,Montana,950,43
2014-04,Delaware,1200,44
2014-04,South Dakota,900,45
2014-04,Alaska,1500,46
2014-04,North Dakota,,47
2014-04,District of Columbia,2750,48
2014-04,Wyoming,,49
2014-05,California,1995,1
2014-05,Texas,1350,2
2014-05,Florida,1600,3
2014-05,Illinois,1550,4
2014-05,Pennsylvania,1325,5
2014-05,Ohio,1000,6
2014-05,Michigan,875,7
2014-05,Georgia,1100,8
2014-05,North Carolina,1100,9
2014-05,New Jersey,1900,10
2014-05,Virginia,1600,11
2014-05,Washington,1495,12
2014-05,Massachusetts,2625,13
2014-05,Indiana,975,14
2014-05,Arizona,1195,15
2014-05,Tennessee,1100,16
2014-05,Missouri,895,17
2014-05,Maryland,1750,18
2014-05,Wisconsin,1197.5,19
2014-05,Minnesota,1400,20
2014-05,Colorado,1450,21
2014-05,Alabama,950,22
2014-05,South Carolina,1200,23
2014-05,Louisiana,1200,24
2014-05,Kentucky,975,25
2014-05,Oregon,1325,26
2014-05,Oklahoma,1150,27
2014-05,Connecticut,1950,28
2014-05,Iowa,1050,29
2014-05,Mississippi,900,30
2014-05,Arkansas,995,31
2014-05,Kansas,1095,32
2014-05,Utah,1245,33
2014-05,Nevada,1200,34
2014-05,New Mexico,1100,35
2014-05,West Virginia,1100,36
2014-05,Nebraska,1100,37
2014-05,Idaho,950,38
2014-05,Hawaii,2300,39
2014-05,Maine,,40
2014-05,New Hampshire,1600,41
2014-05,Rhode Island,1800,42
2014-05,Montana,950,43
2014-05,Delaware,1295,44
2014-05,South Dakota,897.5,45
2014-05,Alaska,1500,46
2014-05,North Dakota,,47
2014-05,District of Columbia,2862.5,48
2014-05,Wyoming,,49
2014-06,California,2000,1
2014-06,Texas,1375,2
2014-06,Florida,1600,3
2014-06,Illinois,1573,4
2014-06,Pennsylvania,1350,5
2014-06,Ohio,995,6
2014-06,Michigan,875,7
2014-06,Georgia,1100,8
2014-06,North Carolina,1100,9
2014-06,New Jersey,1950,10
2014-06,Virginia,1600,11
2014-06,Washington,1500,12
2014-06,Massachusetts,2600,13
2014-06,Indiana,950,14
2014-06,Arizona,1200,15
2014-06,Tennessee,1100,16
2014-06,Missouri,899,17
2014-06,Maryland,1800,18
2014-06,Wisconsin,1195,19
2014-06,Minnesota,1450,20
2014-06,Colorado,1495,21
2014-06,Alabama,950,22
2014-06,South Carolina,1200,23
2014-06,Louisiana,1200,24
2014-06,Kentucky,950,25
2014-06,Oregon,1350,26
2014-06,Oklahoma,1150,27
2014-06,Connecticut,2000,28
2014-06,Iowa,1050,29
2014-06,Mississippi,950,30
2014-06,Arkansas,995,31
2014-06,Kansas,1100,32
2014-06,Utah,1250,33
2014-06,Nevada,1200,34
2014-06,New Mexico,1150,35
2014-06,West Virginia,1100,36
2014-06,Nebraska,1100,37
2014-06,Idaho,975,38
2014-06,Hawaii,2400,39
2014-06,Maine,,40
2014-06,New Hampshire,1550,41
2014-06,Rhode Island,1800,42
2014-06,Montana,995,43
2014-06,Delaware,1300,44
2014-06,South Dakota,900,45
2014-06,Alaska,1750,46
2014-06,North Dakota,,47
2014-06,District of Columbia,2950,48
2014-06,Wyoming,1297.5,49
2014-07,California,2000,1
2014-07,Texas,1395,2
2014-07,Florida,1600,3
2014-07,Illinois,1587,4
2014-07,Pennsylvania,1350,5
2014-07,Ohio,975,6
2014-07,Michigan,880,7
2014-07,Georgia,1100,8
2014-07,North Carolina,1100,9
2014-07,New Jersey,1900,10
2014-07,Virginia,1650,11
2014-07,Washington,1500,12
2014-07,Massachusetts,2500,13
2014-07,Indiana,950,14
2014-07,Arizona,1199,15
2014-07,Tennessee,1095,16
2014-07,Missouri,900,17
2014-07,Maryland,1800,18
2014-07,Wisconsin,1195,19
2014-07,Minnesota,1449,20
2014-07,Colorado,1495,21
2014-07,Alabama,975,22
2014-07,South Carolina,1200,23
2014-07,Louisiana,1200,24
2014-07,Kentucky,950,25
2014-07,Oregon,1395,26
2014-07,Oklahoma,1175,27
2014-07,Connecticut,2000,28
2014-07,Iowa,1050,29
2014-07,Mississippi,959,30
2014-07,Arkansas,975,31
2014-07,Kansas,1100,32
2014-07,Utah,1250,33
2014-07,Nevada,1250,34
2014-07,New Mexico,1150,35
2014-07,West Virginia,1195,36
2014-07,Nebraska,1100,37
2014-07,Idaho,975,38
2014-07,Hawaii,2350,39
2014-07,Maine,,40
2014-07,New Hampshire,1645,41
2014-07,Rhode Island,1750,42
2014-07,Montana,1095,43
2014-07,Delaware,1300,44
2014-07,South Dakota,850,45
2014-07,Alaska,1800,46
2014-07,North Dakota,,47
2014-07,District of Columbia,3000,48
2014-07,Wyoming,1250,49
2014-08,California,2000,1
2014-08,Texas,1395,2
2014-08,Florida,1595,3
2014-08,Illinois,1575,4
2014-08,Pennsylvania,1300,5
2014-08,Ohio,995,6
2014-08,Michigan,895,7
2014-08,Georgia,1100,8
2014-08,North Carolina,1100,9
2014-08,New Jersey,1895,10
2014-08,Virginia,1650,11
2014-08,Washington,1550,12
2014-08,Massachusetts,2400,13
2014-08,Indiana,995,14
2014-08,Arizona,1200,15
2014-08,Tennessee,1095,16
2014-08,Missouri,900,17
2014-08,Maryland,1800,18
2014-08,Wisconsin,1200,19
2014-08,Minnesota,1450,20
2014-08,Colorado,1495,21
2014-08,Alabama,950,22
2014-08,South Carolina,1250,23
2014-08,Louisiana,1200,24
2014-08,Kentucky,954.5,25
2014-08,Oregon,1400,26
2014-08,Oklahoma,1195,27
2014-08,Connecticut,1900,28
2014-08,Iowa,1000,29
2014-08,Mississippi,1000,30
2014-08,Arkansas,975,31
2014-08,Kansas,1095,32
2014-08,Utah,1250,33
2014-08,Nevada,1250,34
2014-08,New Mexico,1150,35
2014-08,West Virginia,1100,36
2014-08,Nebraska,1100,37
2014-08,Idaho,995,38
2014-08,Hawaii,2300,39
2014-08,Maine,,40
2014-08,New Hampshire,1550,41
2014-08,Rhode Island,1750,42
2014-08,Montana,1100,43
2014-08,Delaware,1300,44
2014-08,South Dakota,904,45
2014-08,Alaska,1850,46
2014-08,North Dakota,,47
2014-08,District of Columbia,2950,48
2014-08,Wyoming,1300,49
2014-09,California,2000,1
2014-09,Texas,1380,2
2014-09,Florida,1600,3
2014-09,Illinois,1590,4
2014-09,Pennsylvania,1295,5
2014-09,Ohio,995,6
2014-09,Michigan,900,7
2014-09,Georgia,1100,8
2014-09,North Carolina,1100,9
2014-09,New Jersey,1847.5,10
2014-09,Virginia,1600,11
2014-09,Washington,1550,12
2014-09,Massachusetts,2300,13
2014-09,Indiana,995,14
2014-09,Arizona,1195,15
2014-09,Tennessee,1095,16
2014-09,Missouri,900,17
2014-09,Maryland,1750,18
2014-09,Wisconsin,1200,19
2014-09,Minnesota,1449,20
2014-09,Colorado,1500,21
2014-09,Alabama,950,22
2014-09,South Carolina,1200,23
2014-09,Louisiana,1200,24
2014-09,Kentucky,995,25
2014-09,Oregon,1425,26
2014-09,Oklahoma,1100,27
2014-09,Connecticut,1800,28
2014-09,Iowa,1035,29
2014-09,Mississippi,995,30
2014-09,Arkansas,975,31
2014-09,Kansas,1075,32
2014-09,Utah,1275,33
2014-09,Nevada,1250,34
2014-09,New Mexico,1150,35
2014-09,West Virginia,1100,36
2014-09,Nebraska,1150,37
2014-09,Idaho,995,38
2014-09,Hawaii,2300,39
2014-09,Maine,,40
2014-09,New Hampshire,1500,41
2014-09,Rhode Island,1750,42
2014-09,Montana,1000,43
2014-09,Delaware,1300,44
2014-09,South Dakota,995,45
2014-09,Alaska,1800,46
2014-09,North Dakota,,47
2014-09,District of Columbia,2800,48
2014-09,Wyoming,1250,49
2014-10,California,2000,1
2014-10,Texas,1375,2
2014-10,Florida,1595,3
2014-10,Illinois,1575,4
2014-10,Pennsylvania,1250,5
2014-10,Ohio,995,6
2014-10,Michigan,900,7
2014-10,Georgia,1100,8
2014-10,North Carolina,1100,9
2014-10,New Jersey,1800,10
2014-10,Virginia,1595,11
2014-10,Washington,1500,12
2014-10,Massachusetts,2200,13
2014-10,Indiana,975,14
2014-10,Arizona,1195,15
2014-10,Tennessee,1095,16
2014-10,Missouri,895,17
2014-10,Maryland,1750,18
2014-10,Wisconsin,1200,19
2014-10,Minnesota,1400,20
2014-10,Colorado,1500,21
2014-10,Alabama,950,22
2014-10,South Carolina,1200,23
2014-10,Louisiana,1200,24
2014-10,Kentucky,979,25
2014-10,Oregon,1400,26
2014-10,Oklahoma,1100,27
2014-10,Connecticut,1800,28
2014-10,Iowa,1025,29
2014-10,Mississippi,995,30
2014-10,Arkansas,975,31
2014-10,Kansas,1050,32
2014-10,Utah,1287.5,33
2014-10,Nevada,1245,34
2014-10,New Mexico,1150,35
2014-10,West Virginia,1100,36
2014-10,Nebraska,1100,37
2014-10,Idaho,1000,38
2014-10,Hawaii,2412.5,39
2014-10,Maine,,40
2014-10,New Hampshire,1500,41
2014-10,Rhode Island,1700,42
2014-10,Montana,1050,43
2014-10,Delaware,1300,44
2014-10,South Dakota,975,45
2014-10,Alaska,1800,46
2014-10,North Dakota,,47
2014-10,District of Columbia,2900,48
2014-10,Wyoming,1200,49
2014-11,California,2000,1
2014-11,Texas,1375,2
2014-11,Florida,1550,3
2014-11,Illinois,1549,4
2014-11,Pennsylvania,1250,5
2014-11,Ohio,975,6
2014-11,Michigan,900,7
2014-11,Georgia,1100,8
2014-11,North Carolina,1095,9
2014-11,New Jersey,1800,10
2014-11,Virginia,1595,11
2014-11,Washington,1500,12
2014-11,Massachusetts,2200,13
2014-11,Indiana,950,14
2014-11,Arizona,1195,15
2014-11,Tennessee,1095,16
2014-11,Missouri,885,17
2014-11,Maryland,1725,18
2014-11,Wisconsin,1150,19
2014-11,Minnesota,1400,20
2014-11,Colorado,1500,21
2014-11,Alabama,925,22
2014-11,South Carolina,1200,23
2014-11,Louisiana,1200,24
2014-11,Kentucky,995,25
2014-11,Oregon,1400,26
2014-11,Oklahoma,1100,27
2014-11,Connecticut,1800,28
2014-11,Iowa,1050,29
2014-11,Mississippi,1000,30
2014-11,Arkansas,975,31
2014-11,Kansas,1050,32
2014-11,Utah,1250,33
2014-11,Nevada,1225,34
2014-11,New Mexico,1100,35
2014-11,West Virginia,1095,36
2014-11,Nebraska,1100,37
2014-11,Idaho,995,38
2014-11,Hawaii,2400,39
2014-11,Maine,,40
2014-11,New Hampshire,1537.5,41
2014-11,Rhode Island,1700,42
2014-11,Montana,1095,43
2014-11,Delaware,1300,44
2014-11,South Dakota,975,45
2014-11,Alaska,1750,46
2014-11,North Dakota,,47
2014-11,District of Columbia,2995,48
2014-11,Wyoming,1100,49
2014-12,California,2000,1
2014-12,Texas,1375,2
2014-12,Florida,1525,3
2014-12,Illinois,1504,4
2014-12,Pennsylvania,1250,5
2014-12,Ohio,975,6
2014-12,Michigan,899,7
2014-12,Georgia,1100,8
2014-12,North Carolina,1095,9
2014-12,New Jersey,1800,10
2014-12,Virginia,1550,11
2014-12,Washington,1500,12
2014-12,Massachusetts,2300,13
2014-12,Indiana,950,14
2014-12,Arizona,1195,15
2014-12,Tennessee,1095,16
2014-12,Missouri,850,17
2014-12,Maryland,1700,18
2014-12,Wisconsin,1100,19
2014-12,Minnesota,1400,20
2014-12,Colorado,1500,21
2014-12,Alabama,950,22
2014-12,South Carolina,1200,23
2014-12,Louisiana,1200,24
2014-12,Kentucky,975,25
2014-12,Oregon,1395,26
2014-12,Oklahoma,1100,27
2014-12,Connecticut,1800,28
2014-12,Iowa,1050,29
2014-12,Mississippi,990,30
2014-12,Arkansas,975,31
2014-12,Kansas,1050,32
2014-12,Utah,1250,33
2014-12,Nevada,1225,34
2014-12,New Mexico,1100,35
2014-12,West Virginia,1100,36
2014-12,Nebraska,1100,37
2014-12,Idaho,995,38
2014-12,Hawaii,2400,39
2014-12,Maine,,40
2014-12,New Hampshire,1500,41
2014-12,Rhode Island,1800,42
2014-12,Montana,1050,43
2014-12,Delaware,1250,44
2014-12,South Dakota,1000,45
2014-12,Alaska,1750,46
2014-12,North Dakota,,47
2014-12,District of Columbia,2900,48
2014-12,Wyoming,1097.5,49
2015-01,California,2000,1
2015-01,Texas,1375,2
2015-01,Florida,1500,3
2015-01,Illinois,1513,4
2015-01,Pennsylvania,1250,5
2015-01,Ohio,975,6
2015-01,Michigan,875,7
2015-01,Georgia,1100,8
2015-01,North Carolina,1100,9
2015-01,New Jersey,1800,10
2015-01,Virginia,1550,11
2015-01,Washington,1500,12
2015-01,Massachusetts,2450,13
2015-01,Indiana,950,14
2015-01,Arizona,1199,15
2015-01,Tennessee,1095,16
2015-01,Missouri,875,17
2015-01,Maryland,1750,18
2015-01,Wisconsin,1100,19
2015-01,Minnesota,1400,20
2015-01,Colorado,1500,21
2015-01,Alabama,925,22
2015-01,South Carolina,1200,23
2015-01,Louisiana,1200,24
2015-01,Kentucky,975,25
2015-01,Oregon,1395,26
2015-01,Oklahoma,1095,27
2015-01,Connecticut,1800,28
2015-01,Iowa,1050,29
2015-01,Mississippi,995,30
2015-01,Arkansas,995,31
2015-01,Kansas,1050,32
2015-01,Utah,1250,33
2015-01,Nevada,1250,34
2015-01,New Mexico,1100,35
2015-01,West Virginia,1100,36
2015-01,Nebraska,1100,37
2015-01,Idaho,995,38
2015-01,Hawaii,2500,39
2015-01,Maine,,40
2015-01,New Hampshire,1500,41
2015-01,Rhode Island,1800,42
2015-01,Montana,995,43
2015-01,Delaware,1300,44
2015-01,South Dakota,1015,45
2015-01,Alaska,1735,46
2015-01,North Dakota,,47
2015-01,District of Columbia,2900,48
2015-01,Wyoming,1200,49
2015-02,California,2095,1
2015-02,Texas,1395,2
2015-02,Florida,1550,3
2015-02,Illinois,1545,4
2015-02,Pennsylvania,1250,5
2015-02,Ohio,995,6
2015-02,Michigan,875,7
2015-02,Georgia,1100,8
2015-02,North Carolina,1100,9
2015-02,New Jersey,1850,10
2015-02,Virginia,1550,11
2015-02,Washington,1500,12
2015-02,Massachusetts,2500,13
2015-02,Indiana,975,14
2015-02,Arizona,1200,15
2015-02,Tennessee,1095,16
2015-02,Missouri,875,17
2015-02,Maryland,1750,18
2015-02,Wisconsin,1100,19
2015-02,Minnesota,1400,20
2015-02,Colorado,1595,21
2015-02,Alabama,900,22
2015-02,South Carolina,1200,23
2015-02,Louisiana,1200,24
2015-02,Kentucky,975,25
2015-02,Oregon,1395,26
2015-02,Oklahoma,1100,27
2015-02,Connecticut,1875,28
2015-02,Iowa,1050,29
2015-02,Mississippi,995,30
2015-02,Arkansas,999.5,31
2015-02,Kansas,1095,32
2015-02,Utah,1250,33
2015-02,Nevada,1250,34
2015-02,New Mexico,1100,35
2015-02,West Virginia,1100,36
2015-02,Nebraska,1150,37
2015-02,Idaho,995,38
2015-02,Hawaii,2450,39
2015-02,Maine,,40
2015-02,New Hampshire,1500,41
2015-02,Rhode Island,1875,42
2015-02,Montana,1045,43
2015-02,Delaware,1295,44
2015-02,South Dakota,1032.5,45
2015-02,Alaska,1692.5,46
2015-02,North Dakota,,47
2015-02,District of Columbia,2800,48
2015-02,Wyoming,1200,49
2015-03,California,2100,1
2015-03,Texas,1400,2
2015-03,Florida,1575,3
2015-03,Illinois,1550,4
2015-03,Pennsylvania,1300,5
2015-03,Ohio,1025,6
2015-03,Michigan,900,7
2015-03,Georgia,1125,8
2015-03,North Carolina,1132.5,9
2015-03,New Jersey,1900,10
2015-03,Virginia,1550,11
2015-03,Washington,1500,12
2015-03,Massachusetts,2595,13
2015-03,Indiana,1000,14
2015-03,Arizona,1250,15
2015-03,Tennessee,1100,16
2015-03,Missouri,875,17
2015-03,Maryland,1750,18
2015-03,Wisconsin,1150,19
2015-03,Minnesota,1425,20
2015-03,Colorado,1600,21
2015-03,Alabama,912.5,22
2015-03,South Carolina,1210,23
2015-03,Louisiana,1200,24
2015-03,Kentucky,995,25
2015-03,Oregon,1400,26
2015-03,Oklahoma,1175,27
2015-03,Connecticut,1900,28
2015-03,Iowa,1100,29
2015-03,Mississippi,1050,30
2015-03,Arkansas,1000,31
2015-03,Kansas,1100,32
2015-03,Utah,1295,33
2015-03,Nevada,1250,34
2015-03,New Mexico,1125,35
2015-03,West Virginia,1100,36
2015-03,Nebraska,1195,37
2015-03,Idaho,995,38
2015-03,Hawaii,2500,39
2015-03,Maine,,40
2015-03,New Hampshire,1500,41
2015-03,Rhode Island,1900,42
2015-03,Montana,1035,43
2015-03,Delaware,1250,44
2015-03,South Dakota,995,45
2015-03,Alaska,1695,46
2015-03,North Dakota,,47
2015-03,District of Columbia,2995,48
2015-03,Wyoming,1285,49
2015-04,California,2150,1
2015-04,Texas,1425,2
2015-04,Florida,1595,3
2015-04,Illinois,1589.5,4
2015-04,Pennsylvania,1350,5
2015-04,Ohio,1050,6
2015-04,Michigan,900,7
2015-04,Georgia,1150,8
2015-04,North Carolina,1150,9
2015-04,New Jersey,1905,10
2015-04,Virginia,1597,11
2015-04,Washington,1550,12
2015-04,Massachusetts,2595,13
2015-04,Indiana,1045,14
2015-04,Arizona,1250,15
2015-04,Tennessee,1100,16
2015-04,Missouri,875,17
2015-04,Maryland,1750,18
2015-04,Wisconsin,1168,19
2015-04,Minnesota,1450,20
2015-04,Colorado,1689,21
2015-04,Alabama,950,22
2015-04,South Carolina,1250,23
2015-04,Louisiana,1250,24
2015-04,Kentucky,999,25
2015-04,Oregon,1425,26
2015-04,Oklahoma,1195,27
2015-04,Connecticut,1900,28
2015-04,Iowa,1100,29
2015-04,Mississippi,1050,30
2015-04,Arkansas,1000,31
2015-04,Kansas,1142.5,32
2015-04,Utah,1295,33
2015-04,Nevada,1290,34
2015-04,New Mexico,1150,35
2015-04,West Virginia,1100,36
2015-04,Nebraska,1197.5,37
2015-04,Idaho,1000,38
2015-04,Hawaii,2500,39
2015-04,Maine,1325,40
2015-04,New Hampshire,1600,41
2015-04,Rhode Island,2000,42
2015-04,Montana,1000,43
2015-04,Delaware,1300,44
2015-04,South Dakota,995,45
2015-04,Alaska,1750,46
