year,month,date,bsi,RegionName,SizeRank
2015,11,11/1/2015,2.16,rhode island,43
2015,11,11/1/2015,7.06,montana,44
2015,11,11/1/2015,2.55,delaware,45
2015,11,11/1/2015,8.63,south dakota,46
2015,11,11/1/2015,6.08,alaska,47
2015,11,11/1/2015,6.67,north dakota,48
2015,11,11/1/2015,0.59,vermont,49
2015,11,11/1/2015,9.8,district of columbia,50
2015,11,11/1/2015,7.25,wyoming,51
2015,12,12/1/2015,9.22,california,1
2015,12,12/1/2015,8.82,texas,2
2015,12,12/1/2015,0.2,new york,3
2015,12,12/1/2015,3.73,florida,4
2015,12,12/1/2015,1.57,illinois,5
2015,12,12/1/2015,1.37,pennsylvania,6
2015,12,12/1/2015,4.71,ohio,7
2015,12,12/1/2015,3.53,michigan,8
2015,12,12/1/2015,6.47,georgia,9
2015,12,12/1/2015,5.69,north carolina,10
2015,12,12/1/2015,0.39,new jersey,11
2015,12,12/1/2015,4.12,virginia,12
2015,12,12/1/2015,9.8,washington,13
2015,12,12/1/2015,5.1,massachusetts,14
2015,12,12/1/2015,3.92,indiana,15
2015,12,12/1/2015,7.65,arizona,16
2015,12,12/1/2015,6.27,tennessee,17
2015,12,12/1/2015,7.06,missouri,18
2015,12,12/1/2015,0.98,maryland,19
2015,12,12/1/2015,2.55,wisconsin,20
2015,12,12/1/2015,5.88,minnesota,21
2015,12,12/1/2015,10,colorado,22
2015,12,12/1/2015,1.76,alabama,23
2015,12,12/1/2015,2.75,south carolina,24
2015,12,12/1/2015,5.29,louisiana,25
2015,12,12/1/2015,4.51,kentucky,26
2015,12,12/1/2015,9.02,oregon,27
2015,12,12/1/2015,5.49,oklahoma,28
2015,12,12/1/2015,0.78,connecticut,29
2015,12,12/1/2015,4.9,iowa,30
2015,12,12/1/2015,4.31,mississippi,31
2015,12,12/1/2015,3.14,arkansas,32
2015,12,12/1/2015,8.24,kansas,33
2015,12,12/1/2015,9.41,utah,34
2015,12,12/1/2015,8.04,nevada,35
2015,12,12/1/2015,2.35,new mexico,36
2015,12,12/1/2015,1.96,west virginia,37
2015,12,12/1/2015,8.43,nebraska,38
2015,12,12/1/2015,7.84,idaho,39
2015,12,12/1/2015,7.25,hawaii,40
2015,12,12/1/2015,1.18,maine,41
2015,12,12/1/2015,3.33,new hampshire,42
2015,12,12/1/2015,2.16,rhode island,43
2015,12,12/1/2015,6.86,montana,44
2015,12,12/1/2015,2.94,delaware,45
2015,12,12/1/2015,8.63,south dakota,46
2015,12,12/1/2015,6.08,alaska,47
2015,12,12/1/2015,6.67,north dakota,48
2015,12,12/1/2015,0.59,vermont,49
2015,12,12/1/2015,9.61,district of columbia,50
2015,12,12/1/2015,7.45,wyoming,51
2015,2,2/1/2015,9.41,california,1
2015,2,2/1/2015,9.61,texas,2
2015,2,2/1/2015,0.2,new york,3
2015,2,2/1/2015,3.33,florida,4
2015,2,2/1/2015,1.76,illinois,5
2015,2,2/1/2015,1.37,pennsylvania,6
2015,2,2/1/2015,4.51,ohio,7
2015,2,2/1/2015,4.12,michigan,8
2015,2,2/1/2015,6.86,georgia,9
2015,2,2/1/2015,4.71,north carolina,10
2015,2,2/1/2015,0.39,new jersey,11
2015,2,2/1/2015,5.1,virginia,12
2015,2,2/1/2015,8.82,washington,13
2015,2,2/1/2015,5.69,massachusetts,14
2015,2,2/1/2015,4.31,indiana,15
2015,2,2/1/2015,7.06,arizona,16
2015,2,2/1/2015,5.29,tennessee,17
2015,2,2/1/2015,5.88,missouri,18
2015,2,2/1/2015,0.98,maryland,19
2015,2,2/1/2015,2.35,wisconsin,20
2015,2,2/1/2015,6.08,minnesota,21
2015,2,2/1/2015,10,colorado,22
2015,2,2/1/2015,2.55,alabama,23
2015,2,2/1/2015,3.14,south carolina,24
2015,2,2/1/2015,4.9,louisiana,25
2015,2,2/1/2015,3.92,kentucky,26
2015,2,2/1/2015,7.84,oregon,27
2015,2,2/1/2015,6.47,oklahoma,28
2015,2,2/1/2015,0.78,connecticut,29
2015,2,2/1/2015,5.49,iowa,30
2015,2,2/1/2015,3.73,mississippi,31
2015,2,2/1/2015,2.94,arkansas,32
2015,2,2/1/2015,6.67,kansas,33
2015,2,2/1/2015,8.04,utah,34
2015,2,2/1/2015,8.63,nevada,35
2015,2,2/1/2015,2.16,new mexico,36
2015,2,2/1/2015,2.75,west virginia,37
2015,2,2/1/2015,7.65,nebraska,38
2015,2,2/1/2015,7.45,idaho,39
2015,2,2/1/2015,8.43,hawaii,40
2015,2,2/1/2015,1.18,maine,41
2015,2,2/1/2015,3.53,new hampshire,42
2015,2,2/1/2015,1.57,rhode island,43
2015,2,2/1/2015,6.27,montana,44
2015,2,2/1/2015,1.96,delaware,45
2015,2,2/1/2015,8.24,south dakota,46
2015,2,2/1/2015,7.25,alaska,47
2015,2,2/1/2015,9.22,north dakota,48
2015,2,2/1/2015,0.59,vermont,49
2015,2,2/1/2015,9.8,district of columbia,50
2015,2,2/1/2015,9.02,wyoming,51
2015,3,3/1/2015,9.22,california,1
2015,3,3/1/2015,9.61,texas,2
2015,3,3/1/2015,0.2,new york,3
2015,3,3/1/2015,3.73,florida,4
2015,3,3/1/2015,1.57,illinois,5
2015,3,3/1/2015,1.37,pennsylvania,6
2015,3,3/1/2015,4.51,ohio,7
2015,3,3/1/2015,4.12,michigan,8
2015,3,3/1/2015,7.06,georgia,9
2015,3,3/1/2015,4.71,north carolina,10
2015,3,3/1/2015,0.39,new jersey,11
2015,3,3/1/2015,4.9,virginia,12
2015,3,3/1/2015,8.82,washington,13
2015,3,3/1/2015,5.69,massachusetts,14
2015,3,3/1/2015,4.31,indiana,15
2015,3,3/1/2015,7.45,arizona,16
2015,3,3/1/2015,5.49,tennessee,17
2015,3,3/1/2015,6.08,missouri,18
2015,3,3/1/2015,1.18,maryland,19
2015,3,3/1/2015,2.35,wisconsin,20
2015,3,3/1/2015,5.88,minnesota,21
2015,3,3/1/2015,10,colorado,22
2015,3,3/1/2015,2.55,alabama,23
2015,3,3/1/2015,3.14,south carolina,24
2015,3,3/1/2015,5.1,louisiana,25
2015,3,3/1/2015,3.92,kentucky,26
2015,3,3/1/2015,8.43,oregon,27
2015,3,3/1/2015,6.27,oklahoma,28
2015,3,3/1/2015,0.98,connecticut,29
2015,3,3/1/2015,5.29,iowa,30
2015,3,3/1/2015,3.33,mississippi,31
2015,3,3/1/2015,2.75,arkansas,32
2015,3,3/1/2015,6.86,kansas,33
2015,3,3/1/2015,8.24,utah,34
2015,3,3/1/2015,8.63,nevada,35
2015,3,3/1/2015,1.96,new mexico,36
2015,3,3/1/2015,2.94,west virginia,37
2015,3,3/1/2015,7.84,nebraska,38
2015,3,3/1/2015,7.65,idaho,39
2015,3,3/1/2015,8.04,hawaii,40
2015,3,3/1/2015,0.78,maine,41
2015,3,3/1/2015,3.53,new hampshire,42
2015,3,3/1/2015,1.76,rhode island,43
2015,3,3/1/2015,6.47,montana,44
2015,3,3/1/2015,2.16,delaware,45
2015,3,3/1/2015,6.67,south dakota,46
2015,3,3/1/2015,7.25,alaska,47
2015,3,3/1/2015,9.41,north dakota,48
2015,3,3/1/2015,0.59,vermont,49
2015,3,3/1/2015,9.8,district of columbia,50
2015,3,3/1/2015,9.02,wyoming,51
2015,4,4/1/2015,9.22,california,1
2015,4,4/1/2015,9.41,texas,2
2015,4,4/1/2015,0.2,new york,3
2015,4,4/1/2015,3.92,florida,4
2015,4,4/1/2015,1.37,illinois,5
2015,4,4/1/2015,1.57,pennsylvania,6
2015,4,4/1/2015,4.51,ohio,7
2015,4,4/1/2015,3.73,michigan,8
2015,4,4/1/2015,6.67,georgia,9
2015,4,4/1/2015,4.71,north carolina,10
2015,4,4/1/2015,0.59,new jersey,11
2015,4,4/1/2015,4.9,virginia,12
2015,4,4/1/2015,8.82,washington,13
2015,4,4/1/2015,5.69,massachusetts,14
2015,4,4/1/2015,4.12,indiana,15
2015,4,4/1/2015,7.45,arizona,16
2015,4,4/1/2015,5.49,tennessee,17
2015,4,4/1/2015,6.27,missouri,18
2015,4,4/1/2015,1.18,maryland,19
2015,4,4/1/2015,2.94,wisconsin,20
2015,4,4/1/2015,5.88,minnesota,21
2015,4,4/1/2015,10,colorado,22
2015,4,4/1/2015,2.75,alabama,23
2015,4,4/1/2015,3.14,south carolina,24
2015,4,4/1/2015,5.1,louisiana,25
2015,4,4/1/2015,3.53,kentucky,26
2015,4,4/1/2015,8.43,oregon,27
2015,4,4/1/2015,6.47,oklahoma,28
2015,4,4/1/2015,0.98,connecticut,29
2015,4,4/1/2015,5.29,iowa,30
2015,4,4/1/2015,4.31,mississippi,31
2015,4,4/1/2015,2.35,arkansas,32
2015,4,4/1/2015,7.06,kansas,33
2015,4,4/1/2015,8.24,utah,34
2015,4,4/1/2015,8.63,nevada,35
2015,4,4/1/2015,1.96,new mexico,36
2015,4,4/1/2015,2.55,west virginia,37
2015,4,4/1/2015,7.84,nebraska,38
2015,4,4/1/2015,7.65,idaho,39
2015,4,4/1/2015,8.04,hawaii,40
2015,4,4/1/2015,0.78,maine,41
2015,4,4/1/2015,3.33,new hampshire,42
2015,4,4/1/2015,1.76,rhode island,43
2015,4,4/1/2015,7.25,montana,44
2015,4,4/1/2015,2.16,delaware,45
2015,4,4/1/2015,6.08,south dakota,46
2015,4,4/1/2015,6.86,alaska,47
2015,4,4/1/2015,9.02,north dakota,48
2015,4,4/1/2015,0.39,vermont,49
2015,4,4/1/2015,9.8,district of columbia,50
2015,4,4/1/2015,9.61,wyoming,51
2015,5,5/1/2015,9.22,california,1
2015,5,5/1/2015,9.41,texas,2
2015,5,5/1/2015,0.2,new york,3
2015,5,5/1/2015,4.51,florida,4
2015,5,5/1/2015,1.57,illinois,5
2015,5,5/1/2015,1.76,pennsylvania,6
2015,5,5/1/2015,4.31,ohio,7
2015,5,5/1/2015,3.33,michigan,8
2015,5,5/1/2015,6.86,georgia,9
2015,5,5/1/2015,4.71,north carolina,10
2015,5,5/1/2015,0.59,new jersey,11
2015,5,5/1/2015,4.9,virginia,12
2015,5,5/1/2015,9.02,washington,13
2015,5,5/1/2015,5.69,massachusetts,14
2015,5,5/1/2015,3.92,indiana,15
2015,5,5/1/2015,7.06,arizona,16
2015,5,5/1/2015,5.29,tennessee,17
2015,5,5/1/2015,6.27,missouri,18
2015,5,5/1/2015,1.18,maryland,19
2015,5,5/1/2015,2.94,wisconsin,20
2015,5,5/1/2015,5.88,minnesota,21
2015,5,5/1/2015,10,colorado,22
2015,5,5/1/2015,2.75,alabama,23
2015,5,5/1/2015,3.14,south carolina,24
2015,5,5/1/2015,5.1,louisiana,25
2015,5,5/1/2015,3.73,kentucky,26
2015,5,5/1/2015,8.24,oregon,27
2015,5,5/1/2015,6.47,oklahoma,28
2015,5,5/1/2015,0.78,connecticut,29
2015,5,5/1/2015,5.49,iowa,30
2015,5,5/1/2015,4.12,mississippi,31
2015,5,5/1/2015,2.55,arkansas,32
2015,5,5/1/2015,7.25,kansas,33
2015,5,5/1/2015,8.43,utah,34
2015,5,5/1/2015,8.63,nevada,35
2015,5,5/1/2015,2.16,new mexico,36
2015,5,5/1/2015,2.35,west virginia,37
2015,5,5/1/2015,7.84,nebraska,38
2015,5,5/1/2015,7.65,idaho,39
2015,5,5/1/2015,8.04,hawaii,40
2015,5,5/1/2015,0.98,maine,41
2015,5,5/1/2015,3.53,new hampshire,42
2015,5,5/1/2015,1.37,rhode island,43
2015,5,5/1/2015,7.45,montana,44
2015,5,5/1/2015,1.96,delaware,45
2015,5,5/1/2015,6.08,south dakota,46
2015,5,5/1/2015,6.67,alaska,47
2015,5,5/1/2015,8.82,north dakota,48
2015,5,5/1/2015,0.39,vermont,49
2015,5,5/1/2015,9.8,district of columbia,50
2015,5,5/1/2015,9.61,wyoming,51
2015,6,6/1/2015,9.41,california,1
2015,6,6/1/2015,9.22,texas,2
2015,6,6/1/2015,0.2,new york,3
2015,6,6/1/2015,4.51,florida,4
2015,6,6/1/2015,1.57,illinois,5
2015,6,6/1/2015,1.37,pennsylvania,6
2015,6,6/1/2015,4.31,ohio,7
2015,6,6/1/2015,3.33,michigan,8
2015,6,6/1/2015,6.86,georgia,9
2015,6,6/1/2015,4.9,north carolina,10
2015,6,6/1/2015,0.59,new jersey,11
2015,6,6/1/2015,5.29,virginia,12
2015,6,6/1/2015,9.02,washington,13
2015,6,6/1/2015,5.69,massachusetts,14
2015,6,6/1/2015,3.92,indiana,15
2015,6,6/1/2015,7.06,arizona,16
2015,6,6/1/2015,4.71,tennessee,17
2015,6,6/1/2015,6.27,missouri,18
2015,6,6/1/2015,1.18,maryland,19
2015,6,6/1/2015,2.94,wisconsin,20
2015,6,6/1/2015,5.88,minnesota,21
2015,6,6/1/2015,10,colorado,22
2015,6,6/1/2015,2.75,alabama,23
2015,6,6/1/2015,3.14,south carolina,24
2015,6,6/1/2015,5.1,louisiana,25
2015,6,6/1/2015,4.12,kentucky,26
2015,6,6/1/2015,8.24,oregon,27
2015,6,6/1/2015,6.08,oklahoma,28
2015,6,6/1/2015,0.78,connecticut,29
2015,6,6/1/2015,5.49,iowa,30
2015,6,6/1/2015,3.53,mississippi,31
2015,6,6/1/2015,2.16,arkansas,32
2015,6,6/1/2015,7.65,kansas,33
2015,6,6/1/2015,8.82,utah,34
2015,6,6/1/2015,8.63,nevada,35
2015,6,6/1/2015,2.35,new mexico,36
2015,6,6/1/2015,2.55,west virginia,37
2015,6,6/1/2015,7.84,nebraska,38
2015,6,6/1/2015,7.25,idaho,39
2015,6,6/1/2015,8.43,hawaii,40
2015,6,6/1/2015,0.98,maine,41
2015,6,6/1/2015,3.73,new hampshire,42
2015,6,6/1/2015,1.76,rhode island,43
2015,6,6/1/2015,7.45,montana,44
2015,6,6/1/2015,1.96,delaware,45
2015,6,6/1/2015,6.67,south dakota,46
2015,6,6/1/2015,6.47,alaska,47
2015,6,6/1/2015,8.04,north dakota,48
2015,6,6/1/2015,0.39,vermont,49
2015,6,6/1/2015,9.8,district of columbia,50
2015,6,6/1/2015,9.61,wyoming,51
2015,7,7/1/2015,9.61,california,1
2015,7,7/1/2015,9.22,texas,2
2015,7,7/1/2015,0.2,new york,3
2015,7,7/1/2015,4.71,florida,4
2015,7,7/1/2015,1.57,illinois,5
2015,7,7/1/2015,1.37,pennsylvania,6
2015,7,7/1/2015,4.31,ohio,7
2015,7,7/1/2015,3.53,michigan,8
2015,7,7/1/2015,6.67,georgia,9
2015,7,7/1/2015,5.29,north carolina,10
2015,7,7/1/2015,0.59,new jersey,11
2015,7,7/1/2015,5.49,virginia,12
2015,7,7/1/2015,9.41,washington,13
2015,7,7/1/2015,6.08,massachusetts,14
2015,7,7/1/2015,3.92,indiana,15
2015,7,7/1/2015,7.45,arizona,16
2015,7,7/1/2015,4.12,tennessee,17
2015,7,7/1/2015,6.47,missouri,18
2015,7,7/1/2015,0.98,maryland,19
2015,7,7/1/2015,3.14,wisconsin,20
2015,7,7/1/2015,5.69,minnesota,21
2015,7,7/1/2015,10,colorado,22
2015,7,7/1/2015,2.55,alabama,23
2015,7,7/1/2015,3.33,south carolina,24
2015,7,7/1/2015,4.51,louisiana,25
2015,7,7/1/2015,4.9,kentucky,26
2015,7,7/1/2015,8.24,oregon,27
2015,7,7/1/2015,5.88,oklahoma,28
2015,7,7/1/2015,0.78,connecticut,29
2015,7,7/1/2015,5.1,iowa,30
2015,7,7/1/2015,2.94,mississippi,31
2015,7,7/1/2015,2.16,arkansas,32
2015,7,7/1/2015,7.65,kansas,33
2015,7,7/1/2015,8.82,utah,34
2015,7,7/1/2015,8.63,nevada,35
2015,7,7/1/2015,2.75,new mexico,36
2015,7,7/1/2015,2.35,west virginia,37
2015,7,7/1/2015,8.04,nebraska,38
2015,7,7/1/2015,7.25,idaho,39
2015,7,7/1/2015,8.43,hawaii,40
2015,7,7/1/2015,1.18,maine,41
2015,7,7/1/2015,3.73,new hampshire,42
2015,7,7/1/2015,1.96,rhode island,43
2015,7,7/1/2015,6.86,montana,44
2015,7,7/1/2015,1.76,delaware,45
2015,7,7/1/2015,7.06,south dakota,46
2015,7,7/1/2015,6.27,alaska,47
2015,7,7/1/2015,7.84,north dakota,48
2015,7,7/1/2015,0.39,vermont,49
2015,7,7/1/2015,9.8,district of columbia,50
2015,7,7/1/2015,9.02,wyoming,51
2015,8,8/1/2015,9.61,california,1
2015,8,8/1/2015,9.22,texas,2
2015,8,8/1/2015,0.2,new york,3
2015,8,8/1/2015,4.12,florida,4
2015,8,8/1/2015,1.37,illinois,5
2015,8,8/1/2015,1.18,pennsylvania,6
2015,8,8/1/2015,4.71,ohio,7
2015,8,8/1/2015,3.33,michigan,8
2015,8,8/1/2015,6.47,georgia,9
2015,8,8/1/2015,4.9,north carolina,10
2015,8,8/1/2015,0.39,new jersey,11
2015,8,8/1/2015,5.49,virginia,12
2015,8,8/1/2015,9.41,washington,13
2015,8,8/1/2015,6.08,massachusetts,14
2015,8,8/1/2015,3.92,indiana,15
2015,8,8/1/2015,7.84,arizona,16
2015,8,8/1/2015,5.1,tennessee,17
2015,8,8/1/2015,6.67,missouri,18
2015,8,8/1/2015,0.98,maryland,19
2015,8,8/1/2015,3.14,wisconsin,20
2015,8,8/1/2015,5.88,minnesota,21
2015,8,8/1/2015,10,colorado,22
2015,8,8/1/2015,1.96,alabama,23
2015,8,8/1/2015,3.53,south carolina,24
2015,8,8/1/2015,4.31,louisiana,25
2015,8,8/1/2015,5.29,kentucky,26
2015,8,8/1/2015,8.63,oregon,27
2015,8,8/1/2015,5.69,oklahoma,28
2015,8,8/1/2015,0.78,connecticut,29
2015,8,8/1/2015,4.51,iowa,30
2015,8,8/1/2015,2.55,mississippi,31
2015,8,8/1/2015,2.35,arkansas,32
2015,8,8/1/2015,7.65,kansas,33
2015,8,8/1/2015,9.02,utah,34
2015,8,8/1/2015,8.82,nevada,35
2015,8,8/1/2015,2.75,new mexico,36
2015,8,8/1/2015,2.16,west virginia,37
2015,8,8/1/2015,8.04,nebraska,38
2015,8,8/1/2015,7.45,idaho,39
2015,8,8/1/2015,8.43,hawaii,40
2015,8,8/1/2015,1.57,maine,41
2015,8,8/1/2015,3.73,new hampshire,42
2015,8,8/1/2015,2.94,rhode island,43
2015,8,8/1/2015,6.86,montana,44
2015,8,8/1/2015,1.76,delaware,45
2015,8,8/1/2015,7.25,south dakota,46
2015,8,8/1/2015,6.27,alaska,47
2015,8,8/1/2015,7.06,north dakota,48
2015,8,8/1/2015,0.59,vermont,49
2015,8,8/1/2015,9.8,district of columbia,50
2015,8,8/1/2015,8.24,wyoming,51
2015,9,9/1/2015,9.61,california,1
2015,9,9/1/2015,9.22,texas,2
2015,9,9/1/2015,0.2,new york,3
2015,9,9/1/2015,3.92,florida,4
2015,9,9/1/2015,1.37,illinois,5
2015,9,9/1/2015,1.18,pennsylvania,6
2015,9,9/1/2015,4.71,ohio,7
2015,9,9/1/2015,3.33,michigan,8
2015,9,9/1/2015,6.47,georgia,9
2015,9,9/1/2015,5.1,north carolina,10
2015,9,9/1/2015,0.39,new jersey,11
2015,9,9/1/2015,4.9,virginia,12
2015,9,9/1/2015,9.41,washington,13
2015,9,9/1/2015,6.08,massachusetts,14
2015,9,9/1/2015,4.12,indiana,15
2015,9,9/1/2015,7.84,arizona,16
2015,9,9/1/2015,5.49,tennessee,17
2015,9,9/1/2015,6.67,missouri,18
2015,9,9/1/2015,0.98,maryland,19
2015,9,9/1/2015,3.14,wisconsin,20
2015,9,9/1/2015,5.88,minnesota,21
2015,9,9/1/2015,10,colorado,22
2015,9,9/1/2015,1.57,alabama,23
2015,9,9/1/2015,3.73,south carolina,24
2015,9,9/1/2015,4.51,louisiana,25
2015,9,9/1/2015,5.29,kentucky,26
2015,9,9/1/2015,8.82,oregon,27
2015,9,9/1/2015,5.69,oklahoma,28
2015,9,9/1/2015,0.78,connecticut,29
2015,9,9/1/2015,4.31,iowa,30
2015,9,9/1/2015,2.75,mississippi,31
2015,9,9/1/2015,2.55,arkansas,32
2015,9,9/1/2015,7.45,kansas,33
2015,9,9/1/2015,9.02,utah,34
2015,9,9/1/2015,8.63,nevada,35
2015,9,9/1/2015,2.94,new mexico,36
2015,9,9/1/2015,1.76,west virginia,37
2015,9,9/1/2015,8.24,nebraska,38
2015,9,9/1/2015,7.25,idaho,39
2015,9,9/1/2015,8.43,hawaii,40
2015,9,9/1/2015,1.96,maine,41
2015,9,9/1/2015,3.53,new hampshire,42
2015,9,9/1/2015,2.35,rhode island,43
2015,9,9/1/2015,6.86,montana,44
2015,9,9/1/2015,2.16,delaware,45
2015,9,9/1/2015,7.65,south dakota,46
2015,9,9/1/2015,6.27,alaska,47
2015,9,9/1/2015,7.06,north dakota,48
2015,9,9/1/2015,0.59,vermont,49
2015,9,9/1/2015,9.8,district of columbia,50
2015,9,9/1/2015,8.04,wyoming,51
2016,1,1/1/2016,9.22,california,1
2016,1,1/1/2016,8.82,texas,2
2016,1,1/1/2016,0.2,new york,3
2016,1,1/1/2016,3.73,florida,4
2016,1,1/1/2016,1.57,illinois,5
2016,1,1/1/2016,1.37,pennsylvania,6
2016,1,1/1/2016,4.71,ohio,7
2016,1,1/1/2016,3.53,michigan,8
2016,1,1/1/2016,6.27,georgia,9
2016,1,1/1/2016,5.69,north carolina,10
2016,1,1/1/2016,0.39,new jersey,11
2016,1,1/1/2016,4.12,virginia,12
2016,1,1/1/2016,9.8,washington,13
2016,1,1/1/2016,5.1,massachusetts,14
2016,1,1/1/2016,3.92,indiana,15
2016,1,1/1/2016,7.45,arizona,16
2016,1,1/1/2016,6.47,tennessee,17
2016,1,1/1/2016,7.25,missouri,18
2016,1,1/1/2016,0.98,maryland,19
2016,1,1/1/2016,3.14,wisconsin,20
2016,1,1/1/2016,6.08,minnesota,21
2016,1,1/1/2016,10,colorado,22
2016,1,1/1/2016,1.76,alabama,23
2016,1,1/1/2016,2.55,south carolina,24
2016,1,1/1/2016,5.49,louisiana,25
2016,1,1/1/2016,4.51,kentucky,26
2016,1,1/1/2016,9.02,oregon,27
2016,1,1/1/2016,5.29,oklahoma,28
2016,1,1/1/2016,0.78,connecticut,29
2016,1,1/1/2016,4.9,iowa,30
2016,1,1/1/2016,4.31,mississippi,31
2016,1,1/1/2016,2.94,arkansas,32
2016,1,1/1/2016,8.24,kansas,33
2016,1,1/1/2016,9.41,utah,34
2016,1,1/1/2016,8.04,nevada,35
2016,1,1/1/2016,2.35,new mexico,36
2016,1,1/1/2016,1.96,west virginia,37
2016,1,1/1/2016,8.43,nebraska,38
2016,1,1/1/2016,7.84,idaho,39
2016,1,1/1/2016,7.06,hawaii,40
2016,1,1/1/2016,1.18,maine,41
2016,1,1/1/2016,3.33,new hampshire,42
2016,1,1/1/2016,2.16,rhode island,43
2016,1,1/1/2016,6.86,montana,44
2016,1,1/1/2016,2.75,delaware,45
2016,1,1/1/2016,8.63,south dakota,46
2016,1,1/1/2016,5.88,alaska,47
2016,1,1/1/2016,6.67,north dakota,48
2016,1,1/1/2016,0.59,vermont,49
2016,1,1/1/2016,9.61,district of columbia,50
2016,1,1/1/2016,7.65,wyoming,51
2016,10,10/1/2016,9.22,california,1
2016,10,10/1/2016,9.02,texas,2
2016,10,10/1/2016,0.2,new york,3
2016,10,10/1/2016,3.73,florida,4
2016,10,10/1/2016,1.57,illinois,5
2016,10,10/1/2016,1.37,pennsylvania,6
2016,10,10/1/2016,5.1,ohio,7
2016,10,10/1/2016,4.12,michigan,8
2016,10,10/1/2016,6.67,georgia,9
2016,10,10/1/2016,6.47,north carolina,10
2016,10,10/1/2016,0.39,new jersey,11
2016,10,10/1/2016,4.9,virginia,12
2016,10,10/1/2016,9.61,washington,13
2016,10,10/1/2016,5.88,massachusetts,14
2016,10,10/1/2016,5.29,indiana,15
2016,10,10/1/2016,7.06,arizona,16
2016,10,10/1/2016,7.45,tennessee,17
2016,10,10/1/2016,7.65,missouri,18
2016,10,10/1/2016,0.98,maryland,19
2016,10,10/1/2016,4.71,wisconsin,20
2016,10,10/1/2016,5.49,minnesota,21
2016,10,10/1/2016,10,colorado,22
2016,10,10/1/2016,2.55,alabama,23
2016,10,10/1/2016,3.33,south carolina,24
2016,10,10/1/2016,4.51,louisiana,25
2016,10,10/1/2016,6.27,kentucky,26
2016,10,10/1/2016,8.43,oregon,27
2016,10,10/1/2016,4.31,oklahoma,28
2016,10,10/1/2016,0.78,connecticut,29
2016,10,10/1/2016,6.08,iowa,30
2016,10,10/1/2016,2.75,mississippi,31
2016,10,10/1/2016,3.14,arkansas,32
2016,10,10/1/2016,8.04,kansas,33
2016,10,10/1/2016,9.8,utah,34
2016,10,10/1/2016,7.84,nevada,35
2016,10,10/1/2016,3.53,new mexico,36
2016,10,10/1/2016,1.18,west virginia,37
2016,10,10/1/2016,8.24,nebraska,38
2016,10,10/1/2016,8.82,idaho,39
2016,10,10/1/2016,7.25,hawaii,40
2016,10,10/1/2016,1.76,maine,41
2016,10,10/1/2016,3.92,new hampshire,42
2016,10,10/1/2016,2.35,rhode island,43
2016,10,10/1/2016,5.69,montana,44
2016,10,10/1/2016,1.96,delaware,45
2016,10,10/1/2016,8.63,south dakota,46
2016,10,10/1/2016,2.16,alaska,47
2016,10,10/1/2016,2.94,north dakota,48
2016,10,10/1/2016,0.59,vermont,49
2016,10,10/1/2016,9.41,district of columbia,50
2016,10,10/1/2016,6.86,wyoming,51
2016,11,11/1/2016,9.41,california,1
2016,11,11/1/2016,9.02,texas,2
2016,11,11/1/2016,0.2,new york,3
2016,11,11/1/2016,2.94,florida,4
2016,11,11/1/2016,1.57,illinois,5
2016,11,11/1/2016,1.37,pennsylvania,6
2016,11,11/1/2016,5.1,ohio,7
2016,11,11/1/2016,4.51,michigan,8
2016,11,11/1/2016,6.67,georgia,9
2016,11,11/1/2016,6.27,north carolina,10
2016,11,11/1/2016,0.39,new jersey,11
2016,11,11/1/2016,4.9,virginia,12
2016,11,11/1/2016,9.61,washington,13
2016,11,11/1/2016,6.47,massachusetts,14
2016,11,11/1/2016,5.49,indiana,15
2016,11,11/1/2016,7.06,arizona,16
2016,11,11/1/2016,7.45,tennessee,17
2016,11,11/1/2016,7.84,missouri,18
2016,11,11/1/2016,1.18,maryland,19
2016,11,11/1/2016,4.71,wisconsin,20
2016,11,11/1/2016,5.69,minnesota,21
2016,11,11/1/2016,9.8,colorado,22
2016,11,11/1/2016,2.35,alabama,23
2016,11,11/1/2016,3.14,south carolina,24
2016,11,11/1/2016,4.31,louisiana,25
2016,11,11/1/2016,5.88,kentucky,26
2016,11,11/1/2016,8.43,oregon,27
2016,11,11/1/2016,4.12,oklahoma,28
2016,11,11/1/2016,0.78,connecticut,29
2016,11,11/1/2016,5.29,iowa,30
2016,11,11/1/2016,3.33,mississippi,31
2016,11,11/1/2016,3.53,arkansas,32
2016,11,11/1/2016,8.04,kansas,33
2016,11,11/1/2016,10,utah,34
2016,11,11/1/2016,7.65,nevada,35
2016,11,11/1/2016,3.73,new mexico,36
2016,11,11/1/2016,0.98,west virginia,37
2016,11,11/1/2016,8.63,nebraska,38
2016,11,11/1/2016,8.82,idaho,39
2016,11,11/1/2016,7.25,hawaii,40
2016,11,11/1/2016,2.16,maine,41
2016,11,11/1/2016,3.92,new hampshire,42
2016,11,11/1/2016,2.55,rhode island,43
2016,11,11/1/2016,6.08,montana,44
2016,11,11/1/2016,1.96,delaware,45
2016,11,11/1/2016,8.24,south dakota,46
2016,11,11/1/2016,1.76,alaska,47
2016,11,11/1/2016,2.75,north dakota,48
2016,11,11/1/2016,0.59,vermont,49
2016,11,11/1/2016,9.22,district of columbia,50
2016,11,11/1/2016,6.86,wyoming,51
2016,12,12/1/2016,9.41,california,1
2016,12,12/1/2016,9.02,texas,2
2016,12,12/1/2016,0.2,new york,3
