Pivot1 Names,RegionName,SizeRank,RegionID,Pivot1 Values
2014-07,Wisconsin,20,60,149300
2014-07,Minnesota,21,31,178100
2014-07,Colorado,22,10,255600
2014-07,Alabama,23,4,110000
2014-07,South Carolina,24,51,126900
2014-07,Louisiana,25,25,123300
2014-07,Kentucky,26,24,114200
2014-07,Oregon,27,46,232900
2014-07,Oklahoma,28,45,95800
2014-07,Connecticut,29,11,233100
2014-07,Iowa,30,19,119000
2014-07,Mississippi,31,34,96600
2014-07,Arkansas,32,6,99900
2014-07,Kansas,33,23,112900
2014-07,Utah,34,55,229300
2014-07,Nevada,35,42,196200
2014-07,New Mexico,36,41,156700
2014-07,West Virginia,37,61,83100
2014-07,Nebraska,38,38,125300
2014-07,Idaho,39,20,169000
2014-07,Hawaii,40,18,584400
2014-07,Maine,41,28,183300
2014-07,New Hampshire,42,39,220500
2014-07,Rhode Island,43,50,221300
2014-07,Montana,44,35,191500
2014-07,Delaware,45,13,199100
2014-07,South Dakota,46,52,148100
2014-07,Alaska,47,3,307500
2014-07,North Dakota,48,37,176300
2014-07,Vermont,49,58,183100
2014-07,District of Columbia,50,12,498400
2014-07,Wyoming,51,62,191800
2014-08,California,1,9,417700
2014-08,Texas,2,54,138900
2014-08,New York,3,43,228500
2014-08,Florida,4,14,161100
2014-08,Illinois,5,21,148700
2014-08,Pennsylvania,6,47,143300
2014-08,Ohio,7,44,109400
2014-08,Michigan,8,30,101100
2014-08,Georgia,9,16,132500
2014-08,North Carolina,10,36,142100
2014-08,New Jersey,11,40,277600
2014-08,Virginia,12,56,220500
2014-08,Washington,13,59,257900
2014-08,Massachusetts,14,26,324600
2014-08,Indiana,15,22,106600
2014-08,Arizona,16,8,189500
2014-08,Tennessee,17,53,119000
2014-08,Missouri,18,32,126500
2014-08,Maryland,19,27,253100
2014-08,Wisconsin,20,60,149800
2014-08,Minnesota,21,31,178600
2014-08,Colorado,22,10,257700
2014-08,Alabama,23,4,110300
2014-08,South Carolina,24,51,126900
2014-08,Louisiana,25,25,123900
2014-08,Kentucky,26,24,114300
2014-08,Oregon,27,46,234300
2014-08,Oklahoma,28,45,95900
2014-08,Connecticut,29,11,233100
2014-08,Iowa,30,19,119400
2014-08,Mississippi,31,34,97100
2014-08,Arkansas,32,6,100300
2014-08,Kansas,33,23,113200
2014-08,Utah,34,55,230400
2014-08,Nevada,35,42,197800
2014-08,New Mexico,36,41,156700
2014-08,West Virginia,37,61,83300
2014-08,Nebraska,38,38,125800
2014-08,Idaho,39,20,169500
2014-08,Hawaii,40,18,588300
2014-08,Maine,41,28,183100
2014-08,New Hampshire,42,39,221400
2014-08,Rhode Island,43,50,222000
2014-08,Montana,44,35,192500
2014-08,Delaware,45,13,199100
2014-08,South Dakota,46,52,148900
2014-08,Alaska,47,3,308900
2014-08,North Dakota,48,37,177600
2014-08,Vermont,49,58,182900
2014-08,District of Columbia,50,12,502200
2014-08,Wyoming,51,62,192300
2014-09,California,1,9,419700
2014-09,Texas,2,54,139500
2014-09,New York,3,43,229000
2014-09,Florida,4,14,162200
2014-09,Illinois,5,21,148900
2014-09,Pennsylvania,6,47,143400
2014-09,Ohio,7,44,109700
2014-09,Michigan,8,30,101800
2014-09,Georgia,9,16,133100
2014-09,North Carolina,10,36,142200
2014-09,New Jersey,11,40,278100
2014-09,Virginia,12,56,221200
2014-09,Washington,13,59,259600
2014-09,Massachusetts,14,26,325500
2014-09,Indiana,15,22,106800
2014-09,Arizona,16,8,190100
2014-09,Tennessee,17,53,119300
2014-09,Missouri,18,32,126600
2014-09,Maryland,19,27,253700
2014-09,Wisconsin,20,60,150000
2014-09,Minnesota,21,31,178900
2014-09,Colorado,22,10,260000
2014-09,Alabama,23,4,110600
2014-09,South Carolina,24,51,126900
2014-09,Louisiana,25,25,124300
2014-09,Kentucky,26,24,114400
2014-09,Oregon,27,46,235700
2014-09,Oklahoma,28,45,96000
2014-09,Connecticut,29,11,233000
2014-09,Iowa,30,19,119800
2014-09,Mississippi,31,34,98000
2014-09,Arkansas,32,6,100600
2014-09,Kansas,33,23,113200
2014-09,Utah,34,55,231700
2014-09,Nevada,35,42,199000
2014-09,New Mexico,36,41,156900
2014-09,West Virginia,37,61,83600
2014-09,Nebraska,38,38,126200
2014-09,Idaho,39,20,170100
2014-09,Hawaii,40,18,591800
2014-09,Maine,41,28,182700
2014-09,New Hampshire,42,39,222400
2014-09,Rhode Island,43,50,222400
2014-09,Montana,44,35,193400
2014-09,Delaware,45,13,198600
2014-09,South Dakota,46,52,149800
2014-09,Alaska,47,3,310500
2014-09,North Dakota,48,37,179000
2014-09,Vermont,49,58,182800
2014-09,District of Columbia,50,12,505700
2014-09,Wyoming,51,62,193200
2014-10,California,1,9,421500
2014-10,Texas,2,54,140200
2014-10,New York,3,43,229100
2014-10,Florida,4,14,163300
2014-10,Illinois,5,21,149100
2014-10,Pennsylvania,6,47,143400
2014-10,Ohio,7,44,110100
2014-10,Michigan,8,30,102500
2014-10,Georgia,9,16,133800
2014-10,North Carolina,10,36,142200
2014-10,New Jersey,11,40,278500
2014-10,Virginia,12,56,221600
2014-10,Washington,13,59,261300
2014-10,Massachusetts,14,26,326000
2014-10,Indiana,15,22,107100
2014-10,Arizona,16,8,190800
2014-10,Tennessee,17,53,119500
2014-10,Missouri,18,32,126600
2014-10,Maryland,19,27,254400
2014-10,Wisconsin,20,60,149700
2014-10,Minnesota,21,31,179100
2014-10,Colorado,22,10,262300
2014-10,Alabama,23,4,111000
2014-10,South Carolina,24,51,127100
2014-10,Louisiana,25,25,124600
2014-10,Kentucky,26,24,114500
2014-10,Oregon,27,46,237300
2014-10,Oklahoma,28,45,96200
2014-10,Connecticut,29,11,233200
2014-10,Iowa,30,19,120400
2014-10,Mississippi,31,34,98800
2014-10,Arkansas,32,6,100900
2014-10,Kansas,33,23,113300
2014-10,Utah,34,55,232900
2014-10,Nevada,35,42,200400
2014-10,New Mexico,36,41,157100
2014-10,West Virginia,37,61,83700
2014-10,Nebraska,38,38,126500
2014-10,Idaho,39,20,170500
2014-10,Hawaii,40,18,594900
2014-10,Maine,41,28,182500
2014-10,New Hampshire,42,39,223200
2014-10,Rhode Island,43,50,222600
2014-10,Montana,44,35,193800
2014-10,Delaware,45,13,198800
2014-10,South Dakota,46,52,150600
2014-10,Alaska,47,3,312100
2014-10,North Dakota,48,37,180200
2014-10,Vermont,49,58,183000
2014-10,District of Columbia,50,12,509100
2014-10,Wyoming,51,62,194200
2014-11,California,1,9,423200
2014-11,Texas,2,54,141200
2014-11,New York,3,43,229100
2014-11,Florida,4,14,164300
2014-11,Illinois,5,21,149600
2014-11,Pennsylvania,6,47,143600
2014-11,Ohio,7,44,110600
2014-11,Michigan,8,30,103300
2014-11,Georgia,9,16,134700
2014-11,North Carolina,10,36,142500
2014-11,New Jersey,11,40,278600
2014-11,Virginia,12,56,222000
2014-11,Washington,13,59,263000
2014-11,Massachusetts,14,26,327000
2014-11,Indiana,15,22,107700
2014-11,Arizona,16,8,191600
2014-11,Tennessee,17,53,120100
2014-11,Missouri,18,32,126700
2014-11,Maryland,19,27,254900
2014-11,Wisconsin,20,60,149000
2014-11,Minnesota,21,31,179300
2014-11,Colorado,22,10,264700
2014-11,Alabama,23,4,111500
2014-11,South Carolina,24,51,127400
2014-11,Louisiana,25,25,124900
2014-11,Kentucky,26,24,114600
2014-11,Oregon,27,46,238900
2014-11,Oklahoma,28,45,96500
2014-11,Connecticut,29,11,233400
2014-11,Iowa,30,19,120700
2014-11,Mississippi,31,34,99200
2014-11,Arkansas,32,6,101200
2014-11,Kansas,33,23,113600
2014-11,Utah,34,55,234000
2014-11,Nevada,35,42,202200
2014-11,New Mexico,36,41,157400
2014-11,West Virginia,37,61,83800
2014-11,Nebraska,38,38,127200
2014-11,Idaho,39,20,170900
2014-11,Hawaii,40,18,598000
2014-11,Maine,41,28,182600
2014-11,New Hampshire,42,39,223800
2014-11,Rhode Island,43,50,223100
2014-11,Montana,44,35,193700
2014-11,Delaware,45,13,199700
2014-11,South Dakota,46,52,151400
2014-11,Alaska,47,3,314100
2014-11,North Dakota,48,37,181600
2014-11,Vermont,49,58,183200
2014-11,District of Columbia,50,12,512000
2014-11,Wyoming,51,62,195200
2014-12,California,1,9,425200
2014-12,Texas,2,54,142100
2014-12,New York,3,43,229200
2014-12,Florida,4,14,165400
2014-12,Illinois,5,21,150000
2014-12,Pennsylvania,6,47,144100
2014-12,Ohio,7,44,110800
2014-12,Michigan,8,30,104200
2014-12,Georgia,9,16,135400
2014-12,North Carolina,10,36,143100
2014-12,New Jersey,11,40,278700
2014-12,Virginia,12,56,222300
2014-12,Washington,13,59,264700
2014-12,Massachusetts,14,26,328700
2014-12,Indiana,15,22,108300
2014-12,Arizona,16,8,192400
2014-12,Tennessee,17,53,120800
2014-12,Missouri,18,32,127100
2014-12,Maryland,19,27,255100
2014-12,Wisconsin,20,60,148600
2014-12,Minnesota,21,31,179700
2014-12,Colorado,22,10,267200
2014-12,Alabama,23,4,112000
2014-12,South Carolina,24,51,127700
2014-12,Louisiana,25,25,125300
2014-12,Kentucky,26,24,114900
2014-12,Oregon,27,46,240200
2014-12,Oklahoma,28,45,96800
2014-12,Connecticut,29,11,233900
2014-12,Iowa,30,19,121000
2014-12,Mississippi,31,34,99600
2014-12,Arkansas,32,6,101400
2014-12,Kansas,33,23,114000
2014-12,Utah,34,55,234800
2014-12,Nevada,35,42,204200
2014-12,New Mexico,36,41,157900
2014-12,West Virginia,37,61,84200
2014-12,Nebraska,38,38,127900
2014-12,Idaho,39,20,171800
2014-12,Hawaii,40,18,601200
2014-12,Maine,41,28,183200
2014-12,New Hampshire,42,39,224200
2014-12,Rhode Island,43,50,223500
2014-12,Montana,44,35,193600
2014-12,Delaware,45,13,200500
2014-12,South Dakota,46,52,152100
2014-12,Alaska,47,3,315900
2014-12,North Dakota,48,37,182700
2014-12,Vermont,49,58,183300
2014-12,District of Columbia,50,12,514800
2014-12,Wyoming,51,62,195900
2015-01,California,1,9,427800
2015-01,Texas,2,54,142800
2015-01,New York,3,43,229700
2015-01,Florida,4,14,166500
2015-01,Illinois,5,21,150300
2015-01,Pennsylvania,6,47,144400
2015-01,Ohio,7,44,111100
2015-01,Michigan,8,30,105100
2015-01,Georgia,9,16,135900
2015-01,North Carolina,10,36,143700
2015-01,New Jersey,11,40,278900
2015-01,Virginia,12,56,222700
2015-01,Washington,13,59,266200
2015-01,Massachusetts,14,26,330000
2015-01,Indiana,15,22,108600
2015-01,Arizona,16,8,193200
2015-01,Tennessee,17,53,121200
2015-01,Missouri,18,32,127400
2015-01,Maryland,19,27,255500
2015-01,Wisconsin,20,60,148800
2015-01,Minnesota,21,31,180300
2015-01,Colorado,22,10,269900
2015-01,Alabama,23,4,112100
2015-01,South Carolina,24,51,128000
2015-01,Louisiana,25,25,125700
2015-01,Kentucky,26,24,115200
2015-01,Oregon,27,46,241700
2015-01,Oklahoma,28,45,96800
2015-01,Connecticut,29,11,234400
2015-01,Iowa,30,19,121300
2015-01,Mississippi,31,34,100300
2015-01,Arkansas,32,6,101500
2015-01,Kansas,33,23,114400
2015-01,Utah,34,55,235200
2015-01,Nevada,35,42,205700
2015-01,New Mexico,36,41,158100
2015-01,West Virginia,37,61,84700
2015-01,Nebraska,38,38,128300
2015-01,Idaho,39,20,172800
2015-01,Hawaii,40,18,603100
2015-01,Maine,41,28,183900
2015-01,New Hampshire,42,39,224500
2015-01,Rhode Island,43,50,223800
2015-01,Montana,44,35,193200
2015-01,Delaware,45,13,201300
2015-01,South Dakota,46,52,152900
2015-01,Alaska,47,3,317500
2015-01,North Dakota,48,37,183700
2015-01,Vermont,49,58,183200
2015-01,District of Columbia,50,12,518600
2015-01,Wyoming,51,62,196600
2015-02,California,1,9,430700
2015-02,Texas,2,54,143400
2015-02,New York,3,43,230000
2015-02,Florida,4,14,167600
2015-02,Illinois,5,21,150600
2015-02,Pennsylvania,6,47,144600
2015-02,Ohio,7,44,111500
2015-02,Michigan,8,30,106000
2015-02,Georgia,9,16,136500
2015-02,North Carolina,10,36,144000
2015-02,New Jersey,11,40,278800
2015-02,Virginia,12,56,222900
2015-02,Washington,13,59,267500
2015-02,Massachusetts,14,26,331000
2015-02,Indiana,15,22,108800
2015-02,Arizona,16,8,193900
2015-02,Tennessee,17,53,121700
2015-02,Missouri,18,32,127500
2015-02,Maryland,19,27,256100
2015-02,Wisconsin,20,60,149300
2015-02,Minnesota,21,31,181200
2015-02,Colorado,22,10,272400
2015-02,Alabama,23,4,111900
2015-02,South Carolina,24,51,128300
2015-02,Louisiana,25,25,126000
2015-02,Kentucky,26,24,115600
2015-02,Oregon,27,46,243600
2015-02,Oklahoma,28,45,97000
2015-02,Connecticut,29,11,234300
2015-02,Iowa,30,19,121700
2015-02,Mississippi,31,34,101100
2015-02,Arkansas,32,6,101700
2015-02,Kansas,33,23,114600
2015-02,Utah,34,55,235600
2015-02,Nevada,35,42,207000
2015-02,New Mexico,36,41,158300
2015-02,West Virginia,37,61,85100
2015-02,Nebraska,38,38,128800
2015-02,Idaho,39,20,173500
2015-02,Hawaii,40,18,604400
2015-02,Maine,41,28,184500
2015-02,New Hampshire,42,39,225100
2015-02,Rhode Island,43,50,224600
2015-02,Montana,44,35,193000
2015-02,Delaware,45,13,201500
2015-02,South Dakota,46,52,154000
2015-02,Alaska,47,3,318800
2015-02,North Dakota,48,37,184800
2015-02,Vermont,49,58,183200
2015-02,District of Columbia,50,12,523800
2015-02,Wyoming,51,62,197500
2015-03,California,1,9,433000
2015-03,Texas,2,54,144000
2015-03,New York,3,43,229700
2015-03,Florida,4,14,168900
2015-03,Illinois,5,21,151200
2015-03,Pennsylvania,6,47,144800
2015-03,Ohio,7,44,111800
2015-03,Michigan,8,30,106700
2015-03,Georgia,9,16,137100
2015-03,North Carolina,10,36,144400
2015-03,New Jersey,11,40,278500
2015-03,Virginia,12,56,223400
2015-03,Washington,13,59,269200
2015-03,Massachusetts,14,26,331900
2015-03,Indiana,15,22,109100
2015-03,Arizona,16,8,194400
2015-03,Tennessee,17,53,122200
2015-03,Missouri,18,32,127800
2015-03,Maryland,19,27,256600
2015-03,Wisconsin,20,60,149800
2015-03,Minnesota,21,31,182400
2015-03,Colorado,22,10,275100
2015-03,Alabama,23,4,111800
2015-03,South Carolina,24,51,128600
2015-03,Louisiana,25,25,126200
2015-03,Kentucky,26,24,116300
2015-03,Oregon,27,46,245500
2015-03,Oklahoma,28,45,97500
2015-03,Connecticut,29,11,233600
2015-03,Iowa,30,19,122100
2015-03,Mississippi,31,34,101700
2015-03,Arkansas,32,6,102000
2015-03,Kansas,33,23,114800
2015-03,Utah,34,55,236500
2015-03,Nevada,35,42,208200
2015-03,New Mexico,36,41,158800
2015-03,West Virginia,37,61,85500
2015-03,Nebraska,38,38,129600
2015-03,Idaho,39,20,174300
2015-03,Hawaii,40,18,605900
2015-03,Maine,41,28,185000
2015-03,New Hampshire,42,39,226000
2015-03,Rhode Island,43,50,225300
2015-03,Montana,44,35,193400
2015-03,Delaware,45,13,201100
2015-03,South Dakota,46,52,155100
2015-03,Alaska,47,3,319800
2015-03,North Dakota,48,37,186100
2015-03,Vermont,49,58,183300
2015-03,District of Columbia,50,12,528400
2015-03,Wyoming,51,62,198300
2015-04,California,1,9,435200
2015-04,Texas,2,54,145000
2015-04,New York,3,43,229600
2015-04,Florida,4,14,170300
2015-04,Illinois,5,21,151800
2015-04,Pennsylvania,6,47,145000
2015-04,Ohio,7,44,112200
2015-04,Michigan,8,30,107400
2015-04,Georgia,9,16,137900
2015-04,North Carolina,10,36,144900
2015-04,New Jersey,11,40,278400
2015-04,Virginia,12,56,223800
2015-04,Washington,13,59,271700
2015-04,Massachusetts,14,26,332600
2015-04,Indiana,15,22,109400
2015-04,Arizona,16,8,195300
2015-04,Tennessee,17,53,122800
2015-04,Missouri,18,32,128400
2015-04,Maryland,19,27,257200
2015-04,Wisconsin,20,60,150500
2015-04,Minnesota,21,31,183700
2015-04,Colorado,22,10,278300
2015-04,Alabama,23,4,112000
2015-04,South Carolina,24,51,129000
2015-04,Louisiana,25,25,126300
2015-04,Kentucky,26,24,116700
2015-04,Oregon,27,46,247500
2015-04,Oklahoma,28,45,97900
2015-04,Connecticut,29,11,233500
2015-04,Iowa,30,19,122900
2015-04,Mississippi,31,34,102400
2015-04,Arkansas,32,6,102400
2015-04,Kansas,33,23,115300
2015-04,Utah,34,55,237600
2015-04,Nevada,35,42,209600
2015-04,New Mexico,36,41,159500
2015-04,West Virginia,37,61,85900
2015-04,Nebraska,38,38,130400
2015-04,Idaho,39,20,175400
2015-04,Hawaii,40,18,608500
2015-04,Maine,41,28,185500
2015-04,New Hampshire,42,39,227300
2015-04,Rhode Island,43,50,225000
2015-04,Montana,44,35,194000
2015-04,Delaware,45,13,200900
2015-04,South Dakota,46,52,156000
2015-04,Alaska,47,3,320600
2015-04,North Dakota,48,37,187400
2015-04,Vermont,49,58,183600
2015-04,District of Columbia,50,12,532400
2015-04,Wyoming,51,62,199400
2015-05,California,1,9,437700
2015-05,Texas,2,54,146100
2015-05,New York,3,43,230300
2015-05,Florida,4,14,171700
2015-05,Illinois,5,21,152400
2015-05,Pennsylvania,6,47,145300
2015-05,Ohio,7,44,112500
2015-05,Michigan,8,30,108100
2015-05,Georgia,9,16,138900
2015-05,North Carolina,10,36,145200
2015-05,New Jersey,11,40,278700
2015-05,Virginia,12,56,224100
2015-05,Washington,13,59,274200
2015-05,Massachusetts,14,26,333300
2015-05,Indiana,15,22,109700
2015-05,Arizona,16,8,197100
2015-05,Tennessee,17,53,123300
2015-05,Missouri,18,32,129100
2015-05,Maryland,19,27,257900
2015-05,Wisconsin,20,60,151000
2015-05,Minnesota,21,31,185000
2015-05,Colorado,22,10,281700
2015-05,Alabama,23,4,112200
2015-05,South Carolina,24,51,129500
2015-05,Louisiana,25,25,126600
2015-05,Kentucky,26,24,117100
2015-05,Oregon,27,46,249900
2015-05,Oklahoma,28,45,98100
2015-05,Connecticut,29,11,233700
2015-05,Iowa,30,19,123600
2015-05,Mississippi,31,34,102700
2015-05,Arkansas,32,6,102800
2015-05,Kansas,33,23,115600
2015-05,Utah,34,55,238800
2015-05,Nevada,35,42,211100
2015-05,New Mexico,36,41,160100
2015-05,West Virginia,37,61,86000
2015-05,Nebraska,38,38,131000
2015-05,Idaho,39,20,176500
2015-05,Hawaii,40,18,610600
2015-05,Maine,41,28,185700
2015-05,New Hampshire,42,39,228500
2015-05,Rhode Island,43,50,224600
2015-05,Montana,44,35,194500
2015-05,Delaware,45,13,202000
2015-05,South Dakota,46,52,156900
2015-05,Alaska,47,3,321500
2015-05,North Dakota,48,37,188800
2015-05,Vermont,49,58,183700
2015-05,District of Columbia,50,12,537900
2015-05,Wyoming,51,62,200500
2015-06,California,1,9,440300
2015-06,Texas,2,54,146900
2015-06,New York,3,43,231100
2015-06,Florida,4,14,172900
2015-06,Illinois,5,21,152900
2015-06,Pennsylvania,6,47,145700
2015-06,Ohio,7,44,112900
2015-06,Michigan,8,30,108900
2015-06,Georgia,9,16,139700
2015-06,North Carolina,10,36,145600
2015-06,New Jersey,11,40,279400
2015-06,Virginia,12,56,224600
2015-06,Washington,13,59,276500
2015-06,Massachusetts,14,26,334200
2015-06,Indiana,15,22,110000
2015-06,Arizona,16,8,198900
2015-06,Tennessee,17,53,123800
2015-06,Missouri,18,32,129800
2015-06,Maryland,19,27,258500
2015-06,Wisconsin,20,60,151700
2015-06,Minnesota,21,31,186100
2015-06,Colorado,22,10,285300
2015-06,Alabama,23,4,112400
2015-06,South Carolina,24,51,129900
2015-06,Louisiana,25,25,127000
2015-06,Kentucky,26,24,117500
2015-06,Oregon,27,46,252200
2015-06,Oklahoma,28,45,98400
2015-06,Connecticut,29,11,233500
2015-06,Iowa,30,19,124100
2015-06,Mississippi,31,34,103000
2015-06,Arkansas,32,6,103200
2015-06,Kansas,33,23,115700
2015-06,Utah,34,55,239800
2015-06,Nevada,35,42,212800
2015-06,New Mexico,36,41,161000
2015-06,West Virginia,37,61,86300
2015-06,Nebraska,38,38,131700
2015-06,Idaho,39,20,177200
2015-06,Hawaii,40,18,611900
2015-06,Maine,41,28,185700
2015-06,New Hampshire,42,39,229600
2015-06,Rhode Island,43,50,225100
2015-06,Montana,44,35,195400
2015-06,Delaware,45,13,203200
2015-06,South Dakota,46,52,157600
2015-06,Alaska,47,3,322300
2015-06,North Dakota,48,37,190400
2015-06,Vermont,49,58,183900
2015-06,District of Columbia,50,12,544800
2015-06,Wyoming,51,62,201700
2015-07,California,1,9,442500
2015-07,Texas,2,54,147600
2015-07,New York,3,43,231600
2015-07,Florida,4,14,174400
2015-07,Illinois,5,21,153400
2015-07,Pennsylvania,6,47,146000
2015-07,Ohio,7,44,113400
2015-07,Michigan,8,30,109600
2015-07,Georgia,9,16,140400
2015-07,North Carolina,10,36,146100
2015-07,New Jersey,11,40,279800
2015-07,Virginia,12,56,225100
2015-07,Washington,13,59,278800
2015-07,Massachusetts,14,26,335200
2015-07,Indiana,15,22,110300
2015-07,Arizona,16,8,200600
2015-07,Tennessee,17,53,124400
2015-07,Missouri,18,32,130400
2015-07,Maryland,19,27,259300
2015-07,Wisconsin,20,60,152200
2015-07,Minnesota,21,31,186900
2015-07,Colorado,22,10,288700
2015-07,Alabama,23,4,112500
2015-07,South Carolina,24,51,130400
2015-07,Louisiana,25,25,127300
2015-07,Kentucky,26,24,117800
2015-07,Oregon,27,46,254600
2015-07,Oklahoma,28,45,98900
2015-07,Connecticut,29,11,233100
2015-07,Iowa,30,19,124400
2015-07,Mississippi,31,34,103600
2015-07,Arkansas,32,6,103600
2015-07,Kansas,33,23,115800
2015-07,Utah,34,55,240700
2015-07,Nevada,35,42,214500
2015-07,New Mexico,36,41,162100
2015-07,West Virginia,37,61,86900
2015-07,Nebraska,38,38,132400
2015-07,Idaho,39,20,178100
2015-07,Hawaii,40,18,613500
2015-07,Maine,41,28,185700
2015-07,New Hampshire,42,39,230400
2015-07,Rhode Island,43,50,226100
2015-07,Montana,44,35,196400
2015-07,Delaware,45,13,204000
2015-07,South Dakota,46,52,158000
2015-07,Alaska,47,3,322500
2015-07,North Dakota,48,37,191600
2015-07,Vermont,49,58,184100
2015-07,District of Columbia,50,12,550800
2015-07,Wyoming,51,62,202700
2015-08,California,1,9,444900
2015-08,Texas,2,54,148400
2015-08,New York,3,43,232300
2015-08,Florida,4,14,175900
2015-08,Illinois,5,21,153700
2015-08,Pennsylvania,6,47,146300
2015-08,Ohio,7,44,113700
2015-08,Michigan,8,30,110400
2015-08,Georgia,9,16,141300
2015-08,North Carolina,10,36,146500
2015-08,New Jersey,11,40,280000
2015-08,Virginia,12,56,225500
2015-08,Washington,13,59,281300
2015-08,Massachusetts,14,26,336600
2015-08,Indiana,15,22,110700
2015-08,Arizona,16,8,202200
2015-08,Tennessee,17,53,125000
2015-08,Missouri,18,32,131000
2015-08,Maryland,19,27,259700
2015-08,Wisconsin,20,60,152600
2015-08,Minnesota,21,31,187500
2015-08,Colorado,22,10,292000
2015-08,Alabama,23,4,112700
2015-08,South Carolina,24,51,130700
2015-08,Louisiana,25,25,127500
2015-08,Kentucky,26,24,118100
2015-08,Oregon,27,46,257200
2015-08,Oklahoma,28,45,99300
2015-08,Connecticut,29,11,232800
2015-08,Iowa,30,19,124600
2015-08,Mississippi,31,34,104600
2015-08,Arkansas,32,6,104000
2015-08,Kansas,33,23,116300
2015-08,Utah,34,55,241900
2015-08,Nevada,35,42,216300
2015-08,New Mexico,36,41,163100
2015-08,West Virginia,37,61,87400
2015-08,Nebraska,38,38,132800
2015-08,Idaho,39,20,179100
2015-08,Hawaii,40,18,616700
2015-08,Maine,41,28,186100
2015-08,New Hampshire,42,39,231100
2015-08,Rhode Island,43,50,226800
2015-08,Montana,44,35,197000
2015-08,Delaware,45,13,204900
2015-08,South Dakota,46,52,158400
2015-08,Alaska,47,3,322100
2015-08,North Dakota,48,37,192300
2015-08,Vermont,49,58,184200
2015-08,District of Columbia,50,12,555400
2015-08,Wyoming,51,62,203300
2015-09,California,1,9,447800
2015-09,Texas,2,54,149300
2015-09,New York,3,43,233300
2015-09,Florida,4,14,177300
2015-09,Illinois,5,21,154200
2015-09,Pennsylvania,6,47,146700
2015-09,Ohio,7,44,114000
2015-09,Michigan,8,30,111300
2015-09,Georgia,9,16,141900
2015-09,North Carolina,10,36,146800
2015-09,New Jersey,11,40,280500
2015-09,Virginia,12,56,225800
2015-09,Washington,13,59,283500
2015-09,Massachusetts,14,26,337900
2015-09,Indiana,15,22,111000
2015-09,Arizona,16,8,203800
2015-09,Tennessee,17,53,125700
2015-09,Missouri,18,32,131600
2015-09,Maryland,19,27,259800
2015-09,Wisconsin,20,60,153100
2015-09,Minnesota,21,31,188300
2015-09,Colorado,22,10,295100
2015-09,Alabama,23,4,113100
2015-09,South Carolina,24,51,130900
2015-09,Louisiana,25,25,127700
2015-09,Kentucky,26,24,118500
2015-09,Oregon,27,46,259800
2015-09,Oklahoma,28,45,99700
2015-09,Connecticut,29,11,232700
2015-09,Iowa,30,19,124800
2015-09,Mississippi,31,34,105200
2015-09,Arkansas,32,6,104300
2015-09,Kansas,33,23,116600
2015-09,Utah,34,55,243600
2015-09,Nevada,35,42,217600
2015-09,New Mexico,36,41,163600
2015-09,West Virginia,37,61,87800
2015-09,Nebraska,38,38,133200
2015-09,Idaho,39,20,179700
2015-09,Hawaii,40,18,619400
2015-09,Maine,41,28,186400
2015-09,New Hampshire,42,39,231700
2015-09,Rhode Island,43,50,227500
2015-09,Montana,44,35,197600
2015-09,Delaware,45,13,206300
2015-09,South Dakota,46,52,159000
2015-09,Alaska,47,3,321600
2015-09,North Dakota,48,37,192900
2015-09,Vermont,49,58,183900
2015-09,District of Columbia,50,12,560900
2015-09,Wyoming,51,62,203700
2015-10,California,1,9,450400
2015-10,Texas,2,54,150200
2015-10,New York,3,43,234400
2015-10,Florida,4,14,178700
2015-10,Illinois,5,21,154900
2015-10,Pennsylvania,6,47,147000
2015-10,Ohio,7,44,114300
2015-10,Michigan,8,30,112100
2015-10,Georgia,9,16,142300
2015-10,North Carolina,10,36,147200
2015-10,New Jersey,11,40,281100
2015-10,Virginia,12,56,226300
2015-10,Washington,13,59,285600
2015-10,Massachusetts,14,26,339300
2015-10,Indiana,15,22,111300
2015-10,Arizona,16,8,205000
2015-10,Tennessee,17,53,126500
2015-10,Missouri,18,32,132100
2015-10,Maryland,19,27,259900
2015-10,Wisconsin,20,60,153700
2015-10,Minnesota,21,31,189100
2015-10,Colorado,22,10,298000
2015-10,Alabama,23,4,113300
2015-10,South Carolina,24,51,131400
2015-10,Louisiana,25,25,128200
2015-10,Kentucky,26,24,119100
2015-10,Oregon,27,46,262100
2015-10,Oklahoma,28,45,100100
2015-10,Connecticut,29,11,232400
2015-10,Iowa,30,19,125000
2015-10,Mississippi,31,34,105600
2015-10,Arkansas,32,6,104800
2015-10,Kansas,33,23,116800
2015-10,Utah,34,55,245300
2015-10,Nevada,35,42,218700
2015-10,New Mexico,36,41,164100
2015-10,West Virginia,37,61,88000
2015-10,Nebraska,38,38,133800
2015-10,Idaho,39,20,180600
2015-10,Hawaii,40,18,622200
2015-10,Maine,41,28,186600
2015-10,New Hampshire,42,39,232500
2015-10,Rhode Island,43,50,228400
2015-10,Montana,44,35,198300
2015-10,Delaware,45,13,207400
2015-10,South Dakota,46,52,159400
2015-10,Alaska,47,3,321300
2015-10,North Dakota,48,37,193400
2015-10,Vermont,49,58,183600
2015-10,District of Columbia,50,12,566000
2015-10,Wyoming,51,62,204100
2015-11,California,1,9,453000
2015-11,Texas,2,54,151100
2015-11,New York,3,43,235300
2015-11,Florida,4,14,180200
2015-11,Illinois,5,21,155500
